;Longitude;Latitude;Data;VentoC
2977;-42.75;-14.25;2017-05-05 01:00:00;11.548
2978;-42.75;-14.25;2017-05-05 02:00:00;12.439
2979;-42.75;-14.25;2017-05-05 03:00:00;11.353
2980;-42.75;-14.25;2017-05-05 04:00:00;10.842
2981;-42.75;-14.25;2017-05-05 05:00:00;9.282
2982;-42.75;-14.25;2017-05-05 06:00:00;9.77
2983;-42.75;-14.25;2017-05-05 07:00:00;10.177
2984;-42.75;-14.25;2017-05-05 08:00:00;9.764
2985;-42.75;-14.25;2017-05-05 09:00:00;9.73
2986;-42.75;-14.25;2017-05-05 10:00:00;9.967
2987;-42.75;-14.25;2017-05-05 11:00:00;9.445
2988;-42.75;-14.25;2017-05-05 12:00:00;9.426
2989;-42.75;-14.25;2017-05-05 13:00:00;8.445
2990;-42.75;-14.25;2017-05-05 14:00:00;9.108
2991;-42.75;-14.25;2017-05-05 15:00:00;7.638
2992;-42.75;-14.25;2017-05-05 16:00:00;7.185
2993;-42.75;-14.25;2017-05-05 17:00:00;7.469
2994;-42.75;-14.25;2017-05-05 18:00:00;8.373
2995;-42.75;-14.25;2017-05-05 19:00:00;9.626
2996;-42.75;-14.25;2017-05-05 20:00:00;10.12
2997;-42.75;-14.25;2017-05-05 21:00:00;9.488
2998;-42.75;-14.25;2017-05-05 22:00:00;8.928
2999;-42.75;-14.25;2017-05-05 23:00:00;8.59
3000;-42.75;-14.25;2017-05-06 00:00:00;9.773
3001;-42.75;-14.25;2017-05-06 01:00:00;9.595
3002;-42.75;-14.25;2017-05-06 02:00:00;8.028
3003;-42.75;-14.25;2017-05-06 03:00:00;7.89
3004;-42.75;-14.25;2017-05-06 04:00:00;8.676
3005;-42.75;-14.25;2017-05-06 05:00:00;7.827
3006;-42.75;-14.25;2017-05-06 06:00:00;7.494
3007;-42.75;-14.25;2017-05-06 07:00:00;6.828
3008;-42.75;-14.25;2017-05-06 08:00:00;6.34
3009;-42.75;-14.25;2017-05-06 09:00:00;6.05
3010;-42.75;-14.25;2017-05-06 10:00:00;5.726
3011;-42.75;-14.25;2017-05-06 11:00:00;5.452
3012;-42.75;-14.25;2017-05-06 12:00:00;5.708
3013;-42.75;-14.25;2017-05-06 13:00:00;5.31
3014;-42.75;-14.25;2017-05-06 14:00:00;4.76
3015;-42.75;-14.25;2017-05-06 15:00:00;5.148
3016;-42.75;-14.25;2017-05-06 16:00:00;5.143
3017;-42.75;-14.25;2017-05-06 17:00:00;6.922
3018;-42.75;-14.25;2017-05-06 18:00:00;8.057
3019;-42.75;-14.25;2017-05-06 19:00:00;8.764
3020;-42.75;-14.25;2017-05-06 20:00:00;7.976
3021;-42.75;-14.25;2017-05-06 21:00:00;8.542
3022;-42.75;-14.25;2017-05-06 22:00:00;9.029
3023;-42.75;-14.25;2017-05-06 23:00:00;7.762
3024;-42.75;-14.25;2017-05-07 00:00:00;7.546
3025;-42.75;-14.25;2017-05-07 01:00:00;7.71
3026;-42.75;-14.25;2017-05-07 02:00:00;7.747
3027;-42.75;-14.25;2017-05-07 03:00:00;7.432
3028;-42.75;-14.25;2017-05-07 04:00:00;7.047
3029;-42.75;-14.25;2017-05-07 05:00:00;6.738
3030;-42.75;-14.25;2017-05-07 06:00:00;7.242
3031;-42.75;-14.25;2017-05-07 07:00:00;5.954
3032;-42.75;-14.25;2017-05-07 08:00:00;5.852
3033;-42.75;-14.25;2017-05-07 09:00:00;6.5
3034;-42.75;-14.25;2017-05-07 10:00:00;6.294
3035;-42.75;-14.25;2017-05-07 11:00:00;6.504
3036;-42.75;-14.25;2017-05-07 12:00:00;5.622
3037;-42.75;-14.25;2017-05-07 13:00:00;5.14
3038;-42.75;-14.25;2017-05-07 14:00:00;5.296
3039;-42.75;-14.25;2017-05-07 15:00:00;5.328
3040;-42.75;-14.25;2017-05-07 16:00:00;5.257
3041;-42.75;-14.25;2017-05-07 17:00:00;6.226
3042;-42.75;-14.25;2017-05-07 18:00:00;7.312
3043;-42.75;-14.25;2017-05-07 19:00:00;7.628
3044;-42.75;-14.25;2017-05-07 20:00:00;6.85
3045;-42.75;-14.25;2017-05-07 21:00:00;7.474
3046;-42.75;-14.25;2017-05-07 22:00:00;8.372
3047;-42.75;-14.25;2017-05-07 23:00:00;8.234
3048;-42.75;-14.25;2017-05-08 00:00:00;8.522
3049;-42.75;-14.25;2017-05-08 01:00:00;7.745
3050;-42.75;-14.25;2017-05-08 02:00:00;7.706
3051;-42.75;-14.25;2017-05-08 03:00:00;7.096
3052;-42.75;-14.25;2017-05-08 04:00:00;7.045
3053;-42.75;-14.25;2017-05-08 05:00:00;6.86
3054;-42.75;-14.25;2017-05-08 06:00:00;6.915
3055;-42.75;-14.25;2017-05-08 07:00:00;6.43
3056;-42.75;-14.25;2017-05-08 08:00:00;6.526
3057;-42.75;-14.25;2017-05-08 09:00:00;6.914
3058;-42.75;-14.25;2017-05-08 10:00:00;6.576
3059;-42.75;-14.25;2017-05-08 11:00:00;6.118
3060;-42.75;-14.25;2017-05-08 12:00:00;6.245
3061;-42.75;-14.25;2017-05-08 13:00:00;5.838
3062;-42.75;-14.25;2017-05-08 14:00:00;5.63
3063;-42.75;-14.25;2017-05-08 15:00:00;5.826
3064;-42.75;-14.25;2017-05-08 16:00:00;5.834
3065;-42.75;-14.25;2017-05-08 17:00:00;6.3
3066;-42.75;-14.25;2017-05-08 18:00:00;8.042
3067;-42.75;-14.25;2017-05-08 19:00:00;8.755
3068;-42.75;-14.25;2017-05-08 20:00:00;9.085
3069;-42.75;-14.25;2017-05-08 21:00:00;10.328
3070;-42.75;-14.25;2017-05-08 22:00:00;10.768
3071;-42.75;-14.25;2017-05-08 23:00:00;10.908
3072;-42.75;-14.25;2017-05-09 00:00:00;9.974
3073;-42.75;-14.25;2017-05-09 01:00:00;8.804
3074;-42.75;-14.25;2017-05-09 02:00:00;8.925
3075;-42.75;-14.25;2017-05-09 03:00:00;8.304
3076;-42.75;-14.25;2017-05-09 04:00:00;7.917
3077;-42.75;-14.25;2017-05-09 05:00:00;8.058
3078;-42.75;-14.25;2017-05-09 06:00:00;8.168
3079;-42.75;-14.25;2017-05-09 07:00:00;7.28
3080;-42.75;-14.25;2017-05-09 08:00:00;6.813
3081;-42.75;-14.25;2017-05-09 09:00:00;6.632
3082;-42.75;-14.25;2017-05-09 10:00:00;6.469
3083;-42.75;-14.25;2017-05-09 11:00:00;6.187
3084;-42.75;-14.25;2017-05-09 12:00:00;5.707
3085;-42.75;-14.25;2017-05-09 13:00:00;5.92
3086;-42.75;-14.25;2017-05-09 14:00:00;5.35
3087;-42.75;-14.25;2017-05-09 15:00:00;5.092
3088;-42.75;-14.25;2017-05-09 16:00:00;4.55
3089;-42.75;-14.25;2017-05-09 17:00:00;4.937
3090;-42.75;-14.25;2017-05-09 18:00:00;6.473
3091;-42.75;-14.25;2017-05-09 19:00:00;7.295
3092;-42.75;-14.25;2017-05-09 20:00:00;7.59
3093;-42.75;-14.25;2017-05-09 21:00:00;8.273
3094;-42.75;-14.25;2017-05-09 22:00:00;8.423
3095;-42.75;-14.25;2017-05-09 23:00:00;7.459
3096;-42.75;-14.25;2017-05-10 00:00:00;6.998
3097;-42.75;-14.25;2017-05-10 01:00:00;7.136
3098;-42.75;-14.25;2017-05-10 02:00:00;7.083
3099;-42.75;-14.25;2017-05-10 03:00:00;6.658
3100;-42.75;-14.25;2017-05-10 04:00:00;6.108
3101;-42.75;-14.25;2017-05-10 05:00:00;6.781
3102;-42.75;-14.25;2017-05-10 06:00:00;6.818
3103;-42.75;-14.25;2017-05-10 07:00:00;6.408
3104;-42.75;-14.25;2017-05-10 08:00:00;6.2
3105;-42.75;-14.25;2017-05-10 09:00:00;6.277
3106;-42.75;-14.25;2017-05-10 10:00:00;6.625
3107;-42.75;-14.25;2017-05-10 11:00:00;6.52
3108;-42.75;-14.25;2017-05-10 12:00:00;6.022
3109;-42.75;-14.25;2017-05-10 13:00:00;5.028
3110;-42.75;-14.25;2017-05-10 14:00:00;5.745
3111;-42.75;-14.25;2017-05-10 15:00:00;4.67
3112;-42.75;-14.25;2017-05-10 16:00:00;4.624
3113;-42.75;-14.25;2017-05-10 17:00:00;5.808
3114;-42.75;-14.25;2017-05-10 18:00:00;7.768
3115;-42.75;-14.25;2017-05-10 19:00:00;8.887
3116;-42.75;-14.25;2017-05-10 20:00:00;8.542
3117;-42.75;-14.25;2017-05-10 21:00:00;8.628
3118;-42.75;-14.25;2017-05-10 22:00:00;8.076
3119;-42.75;-14.25;2017-05-10 23:00:00;8.127
3120;-42.75;-14.25;2017-05-11 00:00:00;7.83
3121;-42.75;-14.25;2017-05-11 01:00:00;7.935
3122;-42.75;-14.25;2017-05-11 02:00:00;7.72
3123;-42.75;-14.25;2017-05-11 03:00:00;7.624
3124;-42.75;-14.25;2017-05-11 04:00:00;7.308
3125;-42.75;-14.25;2017-05-11 05:00:00;7.145
3126;-42.75;-14.25;2017-05-11 06:00:00;6.758
3127;-42.75;-14.25;2017-05-11 07:00:00;6.005
3128;-42.75;-14.25;2017-05-11 08:00:00;6.162
3129;-42.75;-14.25;2017-05-11 09:00:00;6.896
3130;-42.75;-14.25;2017-05-11 10:00:00;7.097
3131;-42.75;-14.25;2017-05-11 11:00:00;6.925
3132;-42.75;-14.25;2017-05-11 12:00:00;6.26
3133;-42.75;-14.25;2017-05-11 13:00:00;6.275
3134;-42.75;-14.25;2017-05-11 14:00:00;5.852
3135;-42.75;-14.25;2017-05-11 15:00:00;5.572
3136;-42.75;-14.25;2017-05-11 16:00:00;5.152
3137;-42.75;-14.25;2017-05-11 17:00:00;5.927
3138;-42.75;-14.25;2017-05-11 18:00:00;6.782
3139;-42.75;-14.25;2017-05-11 19:00:00;7.65
3140;-42.75;-14.25;2017-05-11 20:00:00;8.554
3141;-42.75;-14.25;2017-05-11 21:00:00;7.29
3142;-42.75;-14.25;2017-05-11 22:00:00;8.185
3143;-42.75;-14.25;2017-05-11 23:00:00;9.31
3144;-42.75;-14.25;2017-05-12 00:00:00;9.456
3145;-42.75;-14.25;2017-05-12 01:00:00;9.827
3146;-42.75;-14.25;2017-05-12 02:00:00;10.4
3147;-42.75;-14.25;2017-05-12 03:00:00;10.108
3148;-42.75;-14.25;2017-05-12 04:00:00;10.375
3149;-42.75;-14.25;2017-05-12 05:00:00;10.218
3150;-42.75;-14.25;2017-05-12 06:00:00;9.678
3151;-42.75;-14.25;2017-05-12 07:00:00;10.128
3152;-42.75;-14.25;2017-05-12 08:00:00;9.277
3153;-42.75;-14.25;2017-05-12 09:00:00;9.264
3154;-42.75;-14.25;2017-05-12 10:00:00;9.58
3155;-42.75;-14.25;2017-05-12 11:00:00;8.927
3156;-42.75;-14.25;2017-05-12 12:00:00;8.126
3157;-42.75;-14.25;2017-05-12 13:00:00;7.306
3158;-42.75;-14.25;2017-05-12 14:00:00;6.97
3159;-42.75;-14.25;2017-05-12 15:00:00;7.083
3160;-42.75;-14.25;2017-05-12 16:00:00;6.857
3161;-42.75;-14.25;2017-05-12 17:00:00;8.024
3162;-42.75;-14.25;2017-05-12 18:00:00;8.505
3163;-42.75;-14.25;2017-05-12 19:00:00;9.537
3164;-42.75;-14.25;2017-05-12 20:00:00;8.464
3165;-42.75;-14.25;2017-05-12 21:00:00;9.15
3166;-42.75;-14.25;2017-05-12 22:00:00;9.32
3167;-42.75;-14.25;2017-05-12 23:00:00;8.6
3168;-42.75;-14.25;2017-05-13 00:00:00;8.217
3169;-42.75;-14.25;2017-05-13 01:00:00;8.828
3170;-42.75;-14.25;2017-05-13 02:00:00;8.826
3171;-42.75;-14.25;2017-05-13 03:00:00;8.253
3172;-42.75;-14.25;2017-05-13 04:00:00;8.468
3173;-42.75;-14.25;2017-05-13 05:00:00;7.623
3174;-42.75;-14.25;2017-05-13 06:00:00;7.91
3175;-42.75;-14.25;2017-05-13 07:00:00;8.108
3176;-42.75;-14.25;2017-05-13 08:00:00;7.816
3177;-42.75;-14.25;2017-05-13 09:00:00;6.932
3178;-42.75;-14.25;2017-05-13 10:00:00;6.923
3179;-42.75;-14.25;2017-05-13 11:00:00;5.812
3180;-42.75;-14.25;2017-05-13 12:00:00;5.162
3181;-42.75;-14.25;2017-05-13 13:00:00;4.187
3182;-42.75;-14.25;2017-05-13 14:00:00;3.206
3183;-42.75;-14.25;2017-05-13 15:00:00;3.08
3184;-42.75;-14.25;2017-05-13 16:00:00;2.966
