Data;VentoPrevisto;Chuva;Pressao;Temperatura;Direcao;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;C_l1;C_l2;C_l3;C_l4;C_l5;C_l6;C_l7;D_l1;D_l2;D_l3;D_l4;D_l5;D_l6;D_l7;P_l1;P_l2;P_l3;P_l4;P_l5;P_l6;P_l7;T_l1;T_l2;T_l3;T_l4;T_l5;T_l6;T_l7;Y_est;residual;rabs
2017-11-01 22:00:00;2.53;0.0;1012.44;25.42;129.03;4.69;2.52;2.54;3.43;2.36;2.19;2.38;2.5;0.01;0.08;1.82;0.0;0.01;0.02;0.04;157.78;207.86;252.84;286.02;288.51;285.41;276.81;1012.2;1011.45;1011.4;1010.23;1011.18;1012.51;1013.48;26.59;28.56;28.5;29.31;29.35;29.05;28.01;2.716413974761963;-1.9735860252380375;1.9735860252380375
2017-11-01 23:00:00;4.69;0.0;1013.12;25.44;114.11;6.44;2.53;2.52;2.54;3.43;2.36;2.19;2.38;0.0;0.01;0.08;1.82;0.0;0.01;0.02;129.03;157.78;207.86;252.84;286.02;288.51;285.41;1012.44;1012.2;1011.45;1011.4;1010.23;1011.18;1012.51;25.42;26.59;28.56;28.5;29.31;29.35;29.05;5.7954816818237305;-0.6445183181762699;0.6445183181762699
2017-11-02 00:00:00;6.44;0.0;1014.74;25.0;114.19;7.55;4.69;2.53;2.52;2.54;3.43;2.36;2.19;0.0;0.0;0.01;0.08;1.82;0.0;0.01;114.11;129.03;157.78;207.86;252.84;286.02;288.51;1013.12;1012.44;1012.2;1011.45;1011.4;1010.23;1011.18;25.44;25.42;26.59;28.56;28.5;29.31;29.35;6.997476100921631;-0.552523899078369;0.552523899078369
2017-11-02 01:00:00;7.55;0.0;1015.72;24.58;107.14;7.74;6.44;4.69;2.53;2.52;2.54;3.43;2.36;0.0;0.0;0.0;0.01;0.08;1.82;0.0;114.19;114.11;129.03;157.78;207.86;252.84;286.02;1014.74;1013.12;1012.44;1012.2;1011.45;1011.4;1010.23;25.0;25.44;25.42;26.59;28.56;28.5;29.31;7.667502403259277;-0.07249759674072287;0.07249759674072287
2017-11-02 02:00:00;7.74;0.0;1015.56;24.38;103.92;7.62;7.55;6.44;4.69;2.53;2.52;2.54;3.43;0.0;0.0;0.0;0.0;0.01;0.08;1.82;107.14;114.19;114.11;129.03;157.78;207.86;252.84;1015.72;1014.74;1013.12;1012.44;1012.2;1011.45;1011.4;24.58;25.0;25.44;25.42;26.59;28.56;28.5;7.55104923248291;-0.06895076751708995;0.06895076751708995
2017-11-02 03:00:00;7.62;0.0;1015.05;22.55;101.69;7.37;7.74;7.55;6.44;4.69;2.53;2.52;2.54;0.0;0.0;0.0;0.0;0.0;0.01;0.08;103.92;107.14;114.19;114.11;129.03;157.78;207.86;1015.56;1015.72;1014.74;1013.12;1012.44;1012.2;1011.45;24.38;24.58;25.0;25.44;25.42;26.59;28.56;7.272915363311768;-0.09708463668823253;0.09708463668823253
2017-11-02 04:00:00;7.37;0.0;1014.6;22.51;102.85;7.76;7.62;7.74;7.55;6.44;4.69;2.53;2.52;0.0;0.0;0.0;0.0;0.0;0.0;0.01;101.69;103.92;107.14;114.19;114.11;129.03;157.78;1015.05;1015.56;1015.72;1014.74;1013.12;1012.44;1012.2;22.55;24.38;24.58;25.0;25.44;25.42;26.59;7.0961809158325195;-0.6638190841674803;0.6638190841674803
2017-11-02 05:00:00;7.76;0.0;1013.83;22.04;105.65;8.05;7.37;7.62;7.74;7.55;6.44;4.69;2.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.85;101.69;103.92;107.14;114.19;114.11;129.03;1014.6;1015.05;1015.56;1015.72;1014.74;1013.12;1012.44;22.51;22.55;24.38;24.58;25.0;25.44;25.42;7.8214592933654785;-0.2285407066345222;0.2285407066345222
2017-11-02 06:00:00;8.05;0.0;1013.96;21.84;107.01;8.28;7.76;7.37;7.62;7.74;7.55;6.44;4.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.65;102.85;101.69;103.92;107.14;114.19;114.11;1013.83;1014.6;1015.05;1015.56;1015.72;1014.74;1013.12;22.04;22.51;22.55;24.38;24.58;25.0;25.44;8.034553527832031;-0.2454464721679681;0.2454464721679681
2017-11-02 07:00:00;8.28;0.02;1014.28;21.71;107.82;8.37;8.05;7.76;7.37;7.62;7.74;7.55;6.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.01;105.65;102.85;101.69;103.92;107.14;114.19;1013.96;1013.83;1014.6;1015.05;1015.56;1015.72;1014.74;21.84;22.04;22.51;22.55;24.38;24.58;25.0;8.1680908203125;-0.20190917968749922;0.20190917968749922
2017-11-02 08:00:00;8.37;0.01;1015.19;21.56;106.68;7.97;8.28;8.05;7.76;7.37;7.62;7.74;7.55;0.02;0.0;0.0;0.0;0.0;0.0;0.0;107.82;107.01;105.65;102.85;101.69;103.92;107.14;1014.28;1013.96;1013.83;1014.6;1015.05;1015.56;1015.72;21.71;21.84;22.04;22.51;22.55;24.38;24.58;8.305886268615723;0.3358862686157229;0.3358862686157229
