;Longitude;Latitude;Data;Temperatura_Verif
930;-42.75;-14.25;2017-02-08 18:00:00;20.2
931;-42.75;-14.25;2017-02-08 19:00:00;20.43
932;-42.75;-14.25;2017-02-08 20:00:00;20.82
933;-42.75;-14.25;2017-02-08 21:00:00;20.45
934;-42.75;-14.25;2017-02-08 22:00:00;21.5
935;-42.75;-14.25;2017-02-08 23:00:00;21.97
936;-42.75;-14.25;2017-02-09 00:00:00;21.37
937;-42.75;-14.25;2017-02-09 01:00:00;20.15
938;-42.75;-14.25;2017-02-09 02:00:00;19.3
939;-42.75;-14.25;2017-02-09 03:00:00;19.13
940;-42.75;-14.25;2017-02-09 04:00:00;19.17
941;-42.75;-14.25;2017-02-09 05:00:00;18.93
942;-42.75;-14.25;2017-02-09 06:00:00;18.05
943;-42.75;-14.25;2017-02-09 07:00:00;18.15
944;-42.75;-14.25;2017-02-09 08:00:00;18.88
945;-42.75;-14.25;2017-02-09 09:00:00;19.23
946;-42.75;-14.25;2017-02-09 10:00:00;19.7
947;-42.75;-14.25;2017-02-09 11:00:00;20.38
948;-42.75;-14.25;2017-02-09 12:00:00;20.93
949;-42.75;-14.25;2017-02-09 13:00:00;20.97
950;-42.75;-14.25;2017-02-09 14:00:00;20.5
951;-42.75;-14.25;2017-02-09 15:00:00;19.42
952;-42.75;-14.25;2017-02-09 16:00:00;19.02
953;-42.75;-14.25;2017-02-09 17:00:00;19.28
954;-42.75;-14.25;2017-02-09 18:00:00;18.9
955;-42.75;-14.25;2017-02-09 19:00:00;19.05
956;-42.75;-14.25;2017-02-09 20:00:00;19.53
957;-42.75;-14.25;2017-02-09 21:00:00;19.32
958;-42.75;-14.25;2017-02-09 22:00:00;18.75
959;-42.75;-14.25;2017-02-09 23:00:00;18.22
960;-42.75;-14.25;2017-02-10 00:00:00;18.08
961;-42.75;-14.25;2017-02-10 01:00:00;17.95
962;-42.75;-14.25;2017-02-10 02:00:00;17.4
963;-42.75;-14.25;2017-02-10 03:00:00;17.25
964;-42.75;-14.25;2017-02-10 04:00:00;16.9
965;-42.75;-14.25;2017-02-10 05:00:00;16.83
966;-42.75;-14.25;2017-02-10 06:00:00;16.72
967;-42.75;-14.25;2017-02-10 07:00:00;16.48
968;-42.75;-14.25;2017-02-10 08:00:00;16.48
969;-42.75;-14.25;2017-02-10 09:00:00;16.92
970;-42.75;-14.25;2017-02-10 10:00:00;17.85
971;-42.75;-14.25;2017-02-10 11:00:00;19.27
972;-42.75;-14.25;2017-02-10 12:00:00;19.58
973;-42.75;-14.25;2017-02-10 13:00:00;19.48
974;-42.75;-14.25;2017-02-10 14:00:00;20.48
975;-42.75;-14.25;2017-02-10 15:00:00;20.95
976;-42.75;-14.25;2017-02-10 16:00:00;21.23
977;-42.75;-14.25;2017-02-10 17:00:00;21.12
978;-42.75;-14.25;2017-02-10 18:00:00;20.92
979;-42.75;-14.25;2017-02-10 19:00:00;20.93
980;-42.75;-14.25;2017-02-10 20:00:00;19.7
981;-42.75;-14.25;2017-02-10 21:00:00;18.3
982;-42.75;-14.25;2017-02-10 22:00:00;17.95
983;-42.75;-14.25;2017-02-10 23:00:00;18.0
984;-42.75;-14.25;2017-02-11 00:00:00;18.02
985;-42.75;-14.25;2017-02-11 01:00:00;17.95
986;-42.75;-14.25;2017-02-11 02:00:00;17.53
987;-42.75;-14.25;2017-02-11 03:00:00;17.33
988;-42.75;-14.25;2017-02-11 04:00:00;17.2
989;-42.75;-14.25;2017-02-11 05:00:00;17.07
990;-42.75;-14.25;2017-02-11 06:00:00;16.92
991;-42.75;-14.25;2017-02-11 07:00:00;16.62
992;-42.75;-14.25;2017-02-11 08:00:00;17.35
993;-42.75;-14.25;2017-02-11 09:00:00;18.37
994;-42.75;-14.25;2017-02-11 10:00:00;19.38
995;-42.75;-14.25;2017-02-11 11:00:00;20.23
996;-42.75;-14.25;2017-02-11 12:00:00;20.83
997;-42.75;-14.25;2017-02-11 13:00:00;22.0
998;-42.75;-14.25;2017-02-11 14:00:00;22.42
999;-42.75;-14.25;2017-02-11 15:00:00;22.73
1000;-42.75;-14.25;2017-02-11 16:00:00;23.1
1001;-42.75;-14.25;2017-02-11 17:00:00;22.9
1002;-42.75;-14.25;2017-02-11 18:00:00;21.95
1003;-42.75;-14.25;2017-02-11 19:00:00;20.57
1004;-42.75;-14.25;2017-02-11 20:00:00;20.95
1005;-42.75;-14.25;2017-02-11 21:00:00;20.53
1006;-42.75;-14.25;2017-02-11 22:00:00;20.0
1007;-42.75;-14.25;2017-02-11 23:00:00;19.48
1008;-42.75;-14.25;2017-02-12 00:00:00;18.97
1009;-42.75;-14.25;2017-02-12 01:00:00;18.37
1010;-42.75;-14.25;2017-02-12 02:00:00;17.83
1011;-42.75;-14.25;2017-02-12 03:00:00;16.98
1012;-42.75;-14.25;2017-02-12 04:00:00;16.48
1013;-42.75;-14.25;2017-02-12 05:00:00;16.15
1014;-42.75;-14.25;2017-02-12 06:00:00;16.12
1015;-42.75;-14.25;2017-02-12 07:00:00;16.18
1016;-42.75;-14.25;2017-02-12 08:00:00;16.52
1017;-42.75;-14.25;2017-02-12 09:00:00;17.48
1018;-42.75;-14.25;2017-02-12 10:00:00;18.55
1019;-42.75;-14.25;2017-02-12 11:00:00;19.45
1020;-42.75;-14.25;2017-02-12 12:00:00;20.65
1021;-42.75;-14.25;2017-02-12 13:00:00;21.28
1022;-42.75;-14.25;2017-02-12 14:00:00;21.25
1023;-42.75;-14.25;2017-02-12 15:00:00;21.62
1024;-42.75;-14.25;2017-02-12 16:00:00;21.93
1025;-42.75;-14.25;2017-02-12 17:00:00;21.73
1026;-42.75;-14.25;2017-02-12 18:00:00;21.52
1027;-42.75;-14.25;2017-02-12 19:00:00;21.58
