;Longitude;Latitude;Magnitude_Observada;Direcao;Data;Valor_Pressao;Valor_Temp;Valor_Chuva;Magnitude_Verif
1326;-42.75;-14.25;6.91;92.42;2017-02-25 06:00:00;1011.82;22.54;0.0;6.21
1327;-42.75;-14.25;6.5;94.89;2017-02-25 07:00:00;1011.87;22.09;0.0;6.06
1328;-42.75;-14.25;6.34;94.65;2017-02-25 08:00:00;1012.29;21.84;0.0;6.05
1329;-42.75;-14.25;5.92;93.54;2017-02-25 09:00:00;1012.54;21.23;0.0;6.02
1330;-42.75;-14.25;4.64;97.8;2017-02-25 10:00:00;1013.73;25.91;0.0;6.3
1331;-42.75;-14.25;4.33;93.74;2017-02-25 11:00:00;1013.92;25.92;0.0;5.46
1332;-42.75;-14.25;4.08;87.61;2017-02-25 12:00:00;1013.97;26.77;0.0;4.72
1333;-42.75;-14.25;2.81;78.91;2017-02-25 13:00:00;1013.51;27.36;0.0;4.21
1334;-42.75;-14.25;1.18;49.57;2017-02-25 14:00:00;1012.54;27.53;0.01;4.04
1335;-42.75;-14.25;0.62;58.75;2017-02-25 15:00:00;1011.91;32.59;0.0;5.09
1336;-42.75;-14.25;0.49;117.83;2017-02-25 16:00:00;1010.5;33.42;0.0;6.16
1337;-42.75;-14.25;0.84;154.87;2017-02-25 17:00:00;1009.69;33.24;0.0;6.58
1338;-42.75;-14.25;1.22;149.0;2017-02-25 18:00:00;1009.17;32.6;0.0;6.8
1339;-42.75;-14.25;1.77;133.93;2017-02-25 19:00:00;1009.06;33.0;0.0;6.81
1340;-42.75;-14.25;2.91;118.5;2017-02-25 20:00:00;1008.46;32.71;0.02;7.62
1341;-42.75;-14.25;3.75;104.3;2017-02-25 21:00:00;1008.47;30.57;0.0;8.46
1342;-42.75;-14.25;3.41;94.66;2017-02-25 22:00:00;1009.68;27.76;0.0;9.79
1343;-42.75;-14.25;3.66;97.87;2017-02-25 23:00:00;1009.98;27.8;0.0;9.22
1344;-42.75;-14.25;3.64;87.21;2017-02-26 00:00:00;1010.81;26.98;0.0;9.32
1345;-42.75;-14.25;2.88;69.07;2017-02-26 01:00:00;1011.16;27.02;0.0;8.39
1346;-42.75;-14.25;2.51;68.3;2017-02-26 02:00:00;1011.24;26.31;0.0;8.54
1347;-42.75;-14.25;2.55;92.31;2017-02-26 03:00:00;1011.67;24.48;0.0;8.62
1348;-42.75;-14.25;5.32;97.12;2017-02-26 04:00:00;1011.51;25.41;0.0;8.11
1349;-42.75;-14.25;7.43;92.09;2017-02-26 05:00:00;1011.44;24.96;0.0;8.0
1350;-42.75;-14.25;7.65;90.63;2017-02-26 06:00:00;1011.59;23.81;0.0;6.28
1351;-42.75;-14.25;7.01;92.34;2017-02-26 07:00:00;1011.9;23.36;0.0;5.96
1352;-42.75;-14.25;6.5;92.61;2017-02-26 08:00:00;1012.09;22.65;0.0;4.91
1353;-42.75;-14.25;6.17;91.38;2017-02-26 09:00:00;1012.92;22.31;0.0;4.66
1354;-42.75;-14.25;4.52;92.95;2017-02-26 10:00:00;1014.19;25.12;0.0;3.32
1355;-42.75;-14.25;4.62;88.05;2017-02-26 11:00:00;1014.55;25.45;0.0;3.05
1356;-42.75;-14.25;3.95;74.48;2017-02-26 12:00:00;1014.62;26.39;0.02;2.91
1357;-42.75;-14.25;3.05;49.51;2017-02-26 13:00:00;1014.42;26.48;0.08;2.66
1358;-42.75;-14.25;2.07;27.7;2017-02-26 14:00:00;1014.25;26.89;0.03;3.07
1359;-42.75;-14.25;1.52;13.94;2017-02-26 15:00:00;1013.57;31.36;0.03;4.46
1360;-42.75;-14.25;1.29;344.13;2017-02-26 16:00:00;1012.99;30.89;0.0;3.24
1361;-42.75;-14.25;0.77;352.27;2017-02-26 17:00:00;1011.94;30.73;0.0;1.96
1362;-42.75;-14.25;0.67;66.7;2017-02-26 18:00:00;1011.21;30.85;0.0;3.15
1363;-42.75;-14.25;0.63;321.89;2017-02-26 19:00:00;1010.78;31.05;0.02;3.06
1364;-42.75;-14.25;2.7;314.17;2017-02-26 20:00:00;1011.79;31.42;1.78;2.86
1365;-42.75;-14.25;1.2;283.75;2017-02-26 21:00:00;1011.94;28.4;0.02;2.18
1366;-42.75;-14.25;0.62;223.99;2017-02-26 22:00:00;1012.81;24.42;0.0;3.46
1367;-42.75;-14.25;1.75;178.95;2017-02-26 23:00:00;1012.76;23.57;0.0;5.62
1368;-42.75;-14.25;2.74;166.86;2017-02-27 00:00:00;1012.93;23.73;0.0;5.21
1369;-42.75;-14.25;2.59;174.61;2017-02-27 01:00:00;1013.66;23.53;0.0;5.79
1370;-42.75;-14.25;1.85;188.53;2017-02-27 02:00:00;1013.52;24.88;0.0;6.47
1371;-42.75;-14.25;1.38;180.37;2017-02-27 03:00:00;1013.05;24.49;0.0;6.92
1372;-42.75;-14.25;1.51;160.99;2017-02-27 04:00:00;1012.76;23.87;0.0;7.28
1373;-42.75;-14.25;1.65;153.7;2017-02-27 05:00:00;1012.27;23.11;0.0;6.96
1374;-42.75;-14.25;2.41;126.63;2017-02-27 06:00:00;1012.67;21.32;0.0;6.43
1375;-42.75;-14.25;3.7;106.0;2017-02-27 07:00:00;1012.63;21.8;0.0;5.9
1376;-42.75;-14.25;4.97;97.57;2017-02-27 08:00:00;1012.88;21.68;0.0;5.28
1377;-42.75;-14.25;5.45;95.47;2017-02-27 09:00:00;1012.89;21.81;0.0;5.27
1378;-42.75;-14.25;4.74;98.78;2017-02-27 10:00:00;1013.31;26.82;0.0;5.09
1379;-42.75;-14.25;4.13;92.61;2017-02-27 11:00:00;1013.87;26.81;0.0;4.94
1380;-42.75;-14.25;4.15;83.25;2017-02-27 12:00:00;1013.73;27.28;0.0;4.19
1381;-42.75;-14.25;3.52;78.36;2017-02-27 13:00:00;1013.22;28.01;0.0;4.31
1382;-42.75;-14.25;2.8;78.21;2017-02-27 14:00:00;1013.01;28.0;0.01;4.67
1383;-42.75;-14.25;2.46;83.68;2017-02-27 15:00:00;1011.82;33.18;0.0;5.37
1384;-42.75;-14.25;2.39;86.24;2017-02-27 16:00:00;1010.7;33.67;0.0;6.08
1385;-42.75;-14.25;2.39;84.78;2017-02-27 17:00:00;1009.36;33.79;0.0;5.45
1386;-42.75;-14.25;2.35;82.35;2017-02-27 18:00:00;1008.47;34.3;0.0;7.68
1387;-42.75;-14.25;2.62;79.52;2017-02-27 19:00:00;1007.8;34.44;0.0;9.52
1388;-42.75;-14.25;3.36;79.58;2017-02-27 20:00:00;1007.53;34.35;0.0;9.28
1389;-42.75;-14.25;3.54;79.44;2017-02-27 21:00:00;1007.34;31.82;0.0;8.43
1390;-42.75;-14.25;3.6;83.7;2017-02-27 22:00:00;1008.36;26.84;0.0;9.48
1391;-42.75;-14.25;4.06;90.5;2017-02-27 23:00:00;1009.04;26.65;0.0;9.68
1392;-42.75;-14.25;6.64;87.39;2017-02-28 00:00:00;1009.76;27.95;0.0;9.68
1393;-42.75;-14.25;8.2;85.2;2017-02-28 01:00:00;1011.28;27.56;0.0;8.51
1394;-42.75;-14.25;8.44;84.38;2017-02-28 02:00:00;1012.04;26.81;0.0;8.02
1395;-42.75;-14.25;8.16;83.66;2017-02-28 03:00:00;1011.81;24.73;0.0;7.38
1396;-42.75;-14.25;7.66;83.92;2017-02-28 04:00:00;1011.31;24.32;0.0;6.62
1397;-42.75;-14.25;6.97;85.58;2017-02-28 05:00:00;1010.76;23.83;0.0;6.72
1398;-42.75;-14.25;6.34;90.39;2017-02-28 06:00:00;1010.83;22.9;0.0;6.68
1399;-42.75;-14.25;5.95;92.83;2017-02-28 07:00:00;1011.26;22.5;0.0;5.93
1400;-42.75;-14.25;5.88;93.74;2017-02-28 08:00:00;1011.68;22.24;0.0;5.8
1401;-42.75;-14.25;6.12;93.36;2017-02-28 09:00:00;1011.95;21.99;0.0;5.76
1402;-42.75;-14.25;6.02;93.35;2017-02-28 10:00:00;1012.61;26.15;0.0;4.92
1403;-42.75;-14.25;5.83;86.47;2017-02-28 11:00:00;1012.52;26.57;0.0;3.7
1404;-42.75;-14.25;4.94;82.33;2017-02-28 12:00:00;1012.88;26.94;0.0;3.12
1405;-42.75;-14.25;3.77;80.0;2017-02-28 13:00:00;1012.54;27.55;0.04;3.68
1406;-42.75;-14.25;2.64;71.71;2017-02-28 14:00:00;1011.67;28.12;0.0;4.45
1407;-42.75;-14.25;1.92;62.8;2017-02-28 15:00:00;1010.67;34.14;0.0;3.61
1408;-42.75;-14.25;1.82;67.64;2017-02-28 16:00:00;1009.62;34.58;0.0;3.02
1409;-42.75;-14.25;1.82;70.79;2017-02-28 17:00:00;1008.69;34.96;0.0;1.47
1410;-42.75;-14.25;1.79;70.02;2017-02-28 18:00:00;1007.75;34.27;0.0;5.33
1411;-42.75;-14.25;1.61;66.43;2017-02-28 19:00:00;1007.24;34.55;0.0;5.27
1412;-42.75;-14.25;1.79;65.14;2017-02-28 20:00:00;1006.26;35.17;0.0;5.33
1413;-42.75;-14.25;3.24;64.42;2017-02-28 21:00:00;1007.06;32.09;0.0;7.4
1414;-42.75;-14.25;5.56;83.59;2017-02-28 22:00:00;1009.02;25.23;1.16;9.65
1415;-42.75;-14.25;4.34;92.84;2017-02-28 23:00:00;1009.58;23.98;1.63;8.27
1416;-42.75;-14.25;2.71;91.24;2017-03-01 00:00:00;1010.7;23.99;0.06;8.05
1417;-42.75;-14.25;2.16;89.57;2017-03-01 01:00:00;1011.82;24.44;0.13;8.48
1418;-42.75;-14.25;2.69;93.39;2017-03-01 02:00:00;1012.07;24.59;0.13;6.8
1419;-42.75;-14.25;2.76;88.86;2017-03-01 03:00:00;1012.05;22.15;1.15;5.85
1420;-42.75;-14.25;2.4;73.76;2017-03-01 04:00:00;1011.82;21.87;1.92;1.81
1421;-42.75;-14.25;1.84;50.08;2017-03-01 05:00:00;1011.29;21.08;0.57;2.06
1422;-42.75;-14.25;0.77;125.44;2017-03-01 06:00:00;1010.98;20.97;0.01;2.17
1423;-42.75;-14.25;1.4;147.12;2017-03-01 07:00:00;1011.53;20.92;0.01;3.0
1424;-42.75;-14.25;0.57;133.52;2017-03-01 08:00:00;1011.86;20.79;0.03;2.89
1425;-42.75;-14.25;0.02;137.67;2017-03-01 09:00:00;1012.73;21.17;0.81;3.26
1426;-42.75;-14.25;0.33;19.97;2017-03-01 10:00:00;1014.18;23.02;0.27;2.13
1427;-42.75;-14.25;0.93;319.71;2017-03-01 11:00:00;1015.0;22.66;0.35;2.52
1428;-42.75;-14.25;1.28;338.89;2017-03-01 12:00:00;1015.53;22.03;0.3;2.64
1429;-42.75;-14.25;1.52;348.86;2017-03-01 13:00:00;1015.94;22.15;0.2;1.81
1430;-42.75;-14.25;1.73;322.22;2017-03-01 14:00:00;1015.53;22.86;0.24;2.76
1431;-42.75;-14.25;1.92;290.42;2017-03-01 15:00:00;1015.35;27.62;0.17;5.19
1432;-42.75;-14.25;1.95;272.88;2017-03-01 16:00:00;1014.38;27.91;0.08;7.1
1433;-42.75;-14.25;2.05;271.77;2017-03-01 17:00:00;1013.25;28.13;0.04;7.5
1434;-42.75;-14.25;2.0;274.91;2017-03-01 18:00:00;1012.21;28.46;0.02;6.62
1435;-42.75;-14.25;1.91;266.13;2017-03-01 19:00:00;1011.5;28.4;0.01;4.11
1436;-42.75;-14.25;1.59;256.93;2017-03-01 20:00:00;1011.54;28.01;0.0;4.4
1437;-42.75;-14.25;1.66;245.64;2017-03-01 21:00:00;1011.51;25.18;0.0;3.61
1438;-42.75;-14.25;1.48;278.29;2017-03-01 22:00:00;1012.34;24.48;0.0;6.11
1439;-42.75;-14.25;1.06;275.14;2017-03-01 23:00:00;1012.54;25.73;0.0;5.58
1440;-42.75;-14.25;0.58;273.28;2017-03-02 00:00:00;1013.13;25.64;0.0;4.8
1441;-42.75;-14.25;0.27;187.82;2017-03-02 01:00:00;1013.12;25.32;0.0;4.13
1442;-42.75;-14.25;0.71;108.99;2017-03-02 02:00:00;1013.07;25.3;0.0;4.92
1443;-42.75;-14.25;1.32;100.0;2017-03-02 03:00:00;1013.24;23.99;0.0;5.36
1444;-42.75;-14.25;1.68;106.04;2017-03-02 04:00:00;1013.02;23.63;0.0;5.79
1445;-42.75;-14.25;2.46;118.68;2017-03-02 05:00:00;1012.76;22.41;0.0;8.01
1446;-42.75;-14.25;3.22;114.19;2017-03-02 06:00:00;1012.43;21.6;0.0;7.13
1447;-42.75;-14.25;3.53;107.54;2017-03-02 07:00:00;1012.63;21.88;0.0;8.06
1448;-42.75;-14.25;3.68;107.19;2017-03-02 08:00:00;1013.29;22.07;0.0;8.04
1449;-42.75;-14.25;4.21;100.68;2017-03-02 09:00:00;1013.94;21.72;0.0;7.62
1450;-42.75;-14.25;3.99;102.87;2017-03-02 10:00:00;1014.79;25.89;0.0;7.22
1451;-42.75;-14.25;4.75;96.86;2017-03-02 11:00:00;1014.89;25.96;0.0;6.4
1452;-42.75;-14.25;4.53;95.36;2017-03-02 12:00:00;1015.26;26.12;0.02;5.19
1453;-42.75;-14.25;4.23;93.11;2017-03-02 13:00:00;1014.88;26.47;0.03;4.56
1454;-42.75;-14.25;3.95;93.85;2017-03-02 14:00:00;1014.49;26.25;0.03;4.2
1455;-42.75;-14.25;3.6;98.66;2017-03-02 15:00:00;1013.9;31.27;0.02;4.72
1456;-42.75;-14.25;3.65;103.5;2017-03-02 16:00:00;1012.67;32.22;0.09;5.76
1457;-42.75;-14.25;3.57;108.17;2017-03-02 17:00:00;1011.55;31.54;0.01;5.62
1458;-42.75;-14.25;3.39;111.03;2017-03-02 18:00:00;1010.83;32.36;0.01;5.82
1459;-42.75;-14.25;3.57;111.12;2017-03-02 19:00:00;1010.45;32.12;0.0;6.04
1460;-42.75;-14.25;4.2;105.1;2017-03-02 20:00:00;1009.87;31.87;0.05;8.87
1461;-42.75;-14.25;4.08;96.87;2017-03-02 21:00:00;1009.57;30.34;0.0;9.45
1462;-42.75;-14.25;2.47;87.13;2017-03-02 22:00:00;1010.36;25.44;0.0;8.96
1463;-42.75;-14.25;1.62;96.85;2017-03-02 23:00:00;1010.95;26.95;0.0;6.67
1464;-42.75;-14.25;1.17;119.21;2017-03-03 00:00:00;1012.04;26.72;0.0;5.61
1465;-42.75;-14.25;2.08;118.55;2017-03-03 01:00:00;1012.79;24.05;0.0;7.13
1466;-42.75;-14.25;4.7;101.67;2017-03-03 02:00:00;1013.38;25.08;0.0;8.4
1467;-42.75;-14.25;7.08;89.25;2017-03-03 03:00:00;1013.91;24.92;0.0;9.43
1468;-42.75;-14.25;7.88;87.24;2017-03-03 04:00:00;1013.94;23.77;0.0;9.64
1469;-42.75;-14.25;7.81;89.27;2017-03-03 05:00:00;1014.17;22.89;0.0;9.28
1470;-42.75;-14.25;7.68;89.4;2017-03-03 06:00:00;1014.62;22.16;0.0;9.18
1471;-42.75;-14.25;7.43;89.9;2017-03-03 07:00:00;1014.62;21.59;0.0;8.63
1472;-42.75;-14.25;6.92;92.97;2017-03-03 08:00:00;1015.14;21.07;0.0;8.83
1473;-42.75;-14.25;6.41;97.02;2017-03-03 09:00:00;1015.23;21.26;0.0;8.28
1474;-42.75;-14.25;5.81;103.66;2017-03-03 10:00:00;1015.99;25.63;0.0;7.96
1475;-42.75;-14.25;6.16;101.5;2017-03-03 11:00:00;1016.01;25.83;0.0;7.15
1476;-42.75;-14.25;6.03;102.27;2017-03-03 12:00:00;1016.03;26.08;0.0;6.53
1477;-42.75;-14.25;5.44;104.58;2017-03-03 13:00:00;1015.56;26.44;0.0;4.7
1478;-42.75;-14.25;4.89;105.17;2017-03-03 14:00:00;1015.07;26.8;0.0;3.74
1479;-42.75;-14.25;4.4;106.3;2017-03-03 15:00:00;1014.3;32.54;0.0;3.98
1480;-42.75;-14.25;4.12;110.38;2017-03-03 16:00:00;1012.96;32.91;0.0;4.55
1481;-42.75;-14.25;4.17;111.15;2017-03-03 17:00:00;1011.88;32.94;0.0;4.46
1482;-42.75;-14.25;4.27;108.5;2017-03-03 18:00:00;1011.27;33.22;0.0;4.59
1483;-42.75;-14.25;4.36;103.32;2017-03-03 19:00:00;1010.75;33.24;0.0;5.9
1484;-42.75;-14.25;4.62;97.08;2017-03-03 20:00:00;1010.66;33.37;0.0;6.1
1485;-42.75;-14.25;4.65;86.05;2017-03-03 21:00:00;1010.11;32.36;0.0;6.87
1486;-42.75;-14.25;4.07;78.55;2017-03-03 22:00:00;1010.86;26.85;0.0;7.52
1487;-42.75;-14.25;4.17;74.41;2017-03-03 23:00:00;1011.19;25.79;0.0;8.18
1488;-42.75;-14.25;3.88;77.98;2017-03-04 00:00:00;1012.3;25.22;0.0;8.73
1489;-42.75;-14.25;5.68;96.19;2017-03-04 01:00:00;1013.03;25.78;0.0;9.2
1490;-42.75;-14.25;7.76;98.8;2017-03-04 02:00:00;1013.8;26.84;0.0;8.35
1491;-42.75;-14.25;7.84;94.13;2017-03-04 03:00:00;1013.81;25.04;0.0;8.09
1492;-42.75;-14.25;7.74;90.42;2017-03-04 04:00:00;1013.81;23.1;0.0;8.24
1493;-42.75;-14.25;7.54;90.15;2017-03-04 05:00:00;1013.3;22.63;0.0;8.95
1494;-42.75;-14.25;7.44;91.37;2017-03-04 06:00:00;1013.47;21.66;0.0;8.55
1495;-42.75;-14.25;7.3;91.55;2017-03-04 07:00:00;1013.19;21.25;0.0;7.66
1496;-42.75;-14.25;6.84;93.01;2017-03-04 08:00:00;1013.35;20.97;0.0;7.5
1497;-42.75;-14.25;6.36;95.83;2017-03-04 09:00:00;1013.78;20.5;0.0;7.21
1498;-42.75;-14.25;5.62;97.53;2017-03-04 10:00:00;1014.54;25.44;0.0;7.07
1499;-42.75;-14.25;5.83;94.83;2017-03-04 11:00:00;1015.01;25.57;0.0;5.91
1500;-42.75;-14.25;5.71;93.2;2017-03-04 12:00:00;1014.5;25.95;0.0;4.56
1501;-42.75;-14.25;4.9;92.33;2017-03-04 13:00:00;1013.93;26.33;0.0;3.04
1502;-42.75;-14.25;3.56;97.51;2017-03-04 14:00:00;1013.06;26.44;0.0;3.29
1503;-42.75;-14.25;2.17;112.86;2017-03-04 15:00:00;1012.25;33.58;0.0;3.14
1504;-42.75;-14.25;1.64;131.11;2017-03-04 16:00:00;1010.92;33.32;0.0;2.81
1505;-42.75;-14.25;1.47;137.81;2017-03-04 17:00:00;1009.94;33.49;0.0;3.13
1506;-42.75;-14.25;1.37;138.62;2017-03-04 18:00:00;1009.08;33.6;0.0;2.14
1507;-42.75;-14.25;1.23;130.55;2017-03-04 19:00:00;1008.84;33.62;0.0;1.19
1508;-42.75;-14.25;1.39;121.18;2017-03-04 20:00:00;1008.38;33.49;0.0;2.36
1509;-42.75;-14.25;2.05;105.9;2017-03-04 21:00:00;1008.08;29.05;0.0;3.73
1510;-42.75;-14.25;3.52;92.08;2017-03-04 22:00:00;1007.9;26.07;0.0;5.98
1511;-42.75;-14.25;4.53;81.4;2017-03-04 23:00:00;1008.64;25.23;0.0;8.17
1512;-42.75;-14.25;4.87;77.73;2017-03-05 00:00:00;1008.66;25.28;0.0;6.9
1513;-42.75;-14.25;4.7;76.28;2017-03-05 01:00:00;1009.4;24.81;0.0;6.62
1514;-42.75;-14.25;4.32;74.56;2017-03-05 02:00:00;1009.17;24.11;0.0;6.58
1515;-42.75;-14.25;5.08;80.45;2017-03-05 03:00:00;1009.61;21.83;0.0;6.18
1516;-42.75;-14.25;6.96;89.42;2017-03-05 04:00:00;1009.8;22.74;0.0;6.81
1517;-42.75;-14.25;7.53;90.71;2017-03-05 05:00:00;1009.9;23.06;0.0;6.58
1518;-42.75;-14.25;6.62;90.85;2017-03-05 06:00:00;1009.91;21.89;0.0;6.27
1519;-42.75;-14.25;5.79;94.89;2017-03-05 07:00:00;1009.9;21.11;0.0;5.82
1520;-42.75;-14.25;5.38;98.97;2017-03-05 08:00:00;1010.62;20.59;0.0;5.23
1521;-42.75;-14.25;5.24;101.45;2017-03-05 09:00:00;1011.25;20.28;0.0;4.58
1522;-42.75;-14.25;5.08;102.24;2017-03-05 10:00:00;1012.81;26.06;0.0;4.45
1523;-42.75;-14.25;4.69;96.89;2017-03-05 11:00:00;1013.01;26.24;0.0;3.3
1524;-42.75;-14.25;4.46;90.94;2017-03-05 12:00:00;1012.96;26.75;0.0;3.17
1525;-42.75;-14.25;3.91;81.1;2017-03-05 13:00:00;1012.49;27.23;0.0;2.66
1526;-42.75;-14.25;2.39;71.83;2017-03-05 14:00:00;1011.45;27.52;0.0;3.44
1527;-42.75;-14.25;0.55;95.03;2017-03-05 15:00:00;1010.6;34.06;0.0;2.53
1528;-42.75;-14.25;1.22;201.48;2017-03-05 16:00:00;1009.33;34.2;0.0;2.71
1529;-42.75;-14.25;1.25;193.91;2017-03-05 17:00:00;1008.19;34.4;0.0;3.01
1530;-42.75;-14.25;0.79;174.32;2017-03-05 18:00:00;1007.19;34.62;0.0;3.7
1531;-42.75;-14.25;0.63;162.16;2017-03-05 19:00:00;1006.83;34.6;0.0;4.81
1532;-42.75;-14.25;0.65;166.75;2017-03-05 20:00:00;1006.76;34.6;0.0;5.1
1533;-42.75;-14.25;0.64;149.03;2017-03-05 21:00:00;1006.94;32.58;0.0;4.52
1534;-42.75;-14.25;1.13;124.38;2017-03-05 22:00:00;1007.48;30.49;0.0;4.03
1535;-42.75;-14.25;1.91;91.28;2017-03-05 23:00:00;1007.64;28.27;0.0;6.85
1536;-42.75;-14.25;2.7;83.8;2017-03-06 00:00:00;1007.78;25.92;0.0;6.62
1537;-42.75;-14.25;3.04;86.88;2017-03-06 01:00:00;1007.97;25.48;0.0;6.7
1538;-42.75;-14.25;2.69;92.99;2017-03-06 02:00:00;1007.81;25.33;0.0;5.94
1539;-42.75;-14.25;2.23;98.64;2017-03-06 03:00:00;1007.96;23.51;0.0;6.64
1540;-42.75;-14.25;3.37;105.9;2017-03-06 04:00:00;1008.18;23.57;0.0;6.78
1541;-42.75;-14.25;5.93;104.3;2017-03-06 05:00:00;1008.88;24.22;0.0;6.71
1542;-42.75;-14.25;6.74;101.87;2017-03-06 06:00:00;1009.52;24.08;0.0;6.58
1543;-42.75;-14.25;5.94;100.28;2017-03-06 07:00:00;1009.98;23.63;0.0;5.4
1544;-42.75;-14.25;5.61;98.78;2017-03-06 08:00:00;1010.81;23.0;0.0;5.22
1545;-42.75;-14.25;5.47;98.91;2017-03-06 09:00:00;1011.5;22.04;0.0;5.49
1546;-42.75;-14.25;5.32;100.48;2017-03-06 10:00:00;1012.64;27.54;0.0;5.6
1547;-42.75;-14.25;5.13;96.8;2017-03-06 11:00:00;1012.58;27.47;0.0;4.61
1548;-42.75;-14.25;5.23;91.65;2017-03-06 12:00:00;1012.84;27.63;0.0;4.19
1549;-42.75;-14.25;4.85;86.99;2017-03-06 13:00:00;1012.27;28.22;0.0;3.18
1550;-42.75;-14.25;3.73;85.41;2017-03-06 14:00:00;1011.73;28.85;0.0;3.8
1551;-42.75;-14.25;2.55;91.22;2017-03-06 15:00:00;1010.45;34.53;0.0;4.08
1552;-42.75;-14.25;1.98;119.04;2017-03-06 16:00:00;1009.32;34.74;0.0;3.7
1553;-42.75;-14.25;2.12;125.94;2017-03-06 17:00:00;1008.19;34.61;0.0;3.14
1554;-42.75;-14.25;1.97;127.88;2017-03-06 18:00:00;1007.64;34.83;0.0;2.68
1555;-42.75;-14.25;1.92;123.69;2017-03-06 19:00:00;1007.53;35.04;0.0;2.37
1556;-42.75;-14.25;1.81;114.94;2017-03-06 20:00:00;1007.45;34.81;0.0;3.78
1557;-42.75;-14.25;1.64;107.01;2017-03-06 21:00:00;1007.59;32.56;0.0;3.62
1558;-42.75;-14.25;1.73;97.8;2017-03-06 22:00:00;1007.97;31.72;0.0;6.9
1559;-42.75;-14.25;2.86;90.68;2017-03-06 23:00:00;1008.07;28.88;0.0;6.79
1560;-42.75;-14.25;3.99;83.24;2017-03-07 00:00:00;1009.13;27.6;0.0;7.83
1561;-42.75;-14.25;4.96;83.48;2017-03-07 01:00:00;1010.03;27.49;0.0;8.4
1562;-42.75;-14.25;6.32;94.14;2017-03-07 02:00:00;1009.99;28.03;0.0;8.3
1563;-42.75;-14.25;7.45;98.98;2017-03-07 03:00:00;1010.86;26.6;0.0;8.03
1564;-42.75;-14.25;7.74;96.86;2017-03-07 04:00:00;1010.96;25.35;0.0;7.1
1565;-42.75;-14.25;7.47;93.29;2017-03-07 05:00:00;1010.86;24.42;0.0;6.43
1566;-42.75;-14.25;7.27;90.44;2017-03-07 06:00:00;1010.99;23.53;0.0;6.82
1567;-42.75;-14.25;7.02;90.98;2017-03-07 07:00:00;1011.34;23.23;0.0;6.58
1568;-42.75;-14.25;6.75;92.95;2017-03-07 08:00:00;1011.83;22.92;0.0;6.03
1569;-42.75;-14.25;6.44;94.98;2017-03-07 09:00:00;1012.37;22.6;0.0;7.17
1570;-42.75;-14.25;5.32;97.25;2017-03-07 10:00:00;1013.06;27.32;0.0;7.72
1571;-42.75;-14.25;5.16;94.23;2017-03-07 11:00:00;1013.55;27.66;0.0;6.86
1572;-42.75;-14.25;5.47;90.73;2017-03-07 12:00:00;1013.43;28.12;0.0;5.17
1573;-42.75;-14.25;5.15;91.4;2017-03-07 13:00:00;1013.35;28.54;0.0;4.84
1574;-42.75;-14.25;4.69;99.41;2017-03-07 14:00:00;1012.63;29.22;0.0;4.84
1575;-42.75;-14.25;3.98;109.1;2017-03-07 15:00:00;1011.6;35.12;0.0;5.25
1576;-42.75;-14.25;3.24;123.13;2017-03-07 16:00:00;1010.41;35.23;0.0;4.69
1577;-42.75;-14.25;3.18;131.85;2017-03-07 17:00:00;1009.31;35.19;0.0;5.0
1578;-42.75;-14.25;3.35;132.44;2017-03-07 18:00:00;1008.58;35.3;0.0;5.52
1579;-42.75;-14.25;3.55;128.73;2017-03-07 19:00:00;1008.45;35.36;0.0;5.79
1580;-42.75;-14.25;3.91;119.84;2017-03-07 20:00:00;1008.31;35.29;0.0;7.88
1581;-42.75;-14.25;3.98;102.57;2017-03-07 21:00:00;1008.47;30.79;0.0;5.5
1582;-42.75;-14.25;4.7;100.57;2017-03-07 22:00:00;1009.12;27.71;0.0;5.17
1583;-42.75;-14.25;5.07;98.37;2017-03-07 23:00:00;1009.64;27.8;0.0;7.11
1584;-42.75;-14.25;5.34;98.54;2017-03-08 00:00:00;1010.73;27.53;0.0;7.53
1585;-42.75;-14.25;6.31;104.08;2017-03-08 01:00:00;1011.47;27.71;0.0;6.9
1586;-42.75;-14.25;7.2;106.52;2017-03-08 02:00:00;1011.77;28.08;0.0;6.78
1587;-42.75;-14.25;7.39;102.01;2017-03-08 03:00:00;1012.23;26.47;0.0;7.32
1588;-42.75;-14.25;7.38;94.72;2017-03-08 04:00:00;1012.26;24.59;0.0;8.43
1589;-42.75;-14.25;7.25;90.25;2017-03-08 05:00:00;1012.18;23.84;0.0;9.14
1590;-42.75;-14.25;6.72;90.65;2017-03-08 06:00:00;1012.03;22.94;0.0;9.47
1591;-42.75;-14.25;6.2;92.7;2017-03-08 07:00:00;1012.23;22.46;0.0;8.29
1592;-42.75;-14.25;6.02;95.58;2017-03-08 08:00:00;1012.34;21.95;0.0;8.18
1593;-42.75;-14.25;5.98;99.0;2017-03-08 09:00:00;1012.98;21.53;0.0;9.81
1594;-42.75;-14.25;5.22;101.68;2017-03-08 10:00:00;1013.71;26.75;0.0;9.02
1595;-42.75;-14.25;4.94;99.36;2017-03-08 11:00:00;1013.83;26.91;0.0;7.6
1596;-42.75;-14.25;5.32;98.3;2017-03-08 12:00:00;1014.09;27.14;0.0;7.32
1597;-42.75;-14.25;5.27;100.24;2017-03-08 13:00:00;1013.74;27.7;0.0;7.22
1598;-42.75;-14.25;5.18;103.63;2017-03-08 14:00:00;1013.13;28.1;0.0;6.56
