;Longitude;Latitude;Data;Direcao_Verif
7121;-42.75;-14.25;2017-10-24 17:00:00;100.3165
7122;-42.75;-14.25;2017-10-24 18:00:00;97.0335
7123;-42.75;-14.25;2017-10-24 19:00:00;102.6665
7124;-42.75;-14.25;2017-10-24 20:00:00;118.55
7125;-42.75;-14.25;2017-10-24 21:00:00;117.51650000000001
7126;-42.75;-14.25;2017-10-24 22:00:00;115.25
7127;-42.75;-14.25;2017-10-24 23:00:00;114.56700000000001
7128;-42.75;-14.25;2017-10-25 00:00:00;113.733
7129;-42.75;-14.25;2017-10-25 01:00:00;110.4665
7130;-42.75;-14.25;2017-10-25 02:00:00;106.7835
7131;-42.75;-14.25;2017-10-25 03:00:00;106.31649999999999
7132;-42.75;-14.25;2017-10-25 04:00:00;108.067
7133;-42.75;-14.25;2017-10-25 05:00:00;111.06700000000001
7134;-42.75;-14.25;2017-10-25 06:00:00;114.5
7135;-42.75;-14.25;2017-10-25 07:00:00;112.4
7136;-42.75;-14.25;2017-10-25 08:00:00;116.23349999999999
7137;-42.75;-14.25;2017-10-25 09:00:00;114.4665
7138;-42.75;-14.25;2017-10-25 10:00:00;116.98349999999999
7139;-42.75;-14.25;2017-10-25 11:00:00;106.0835
7140;-42.75;-14.25;2017-10-25 12:00:00;111.0
7141;-42.75;-14.25;2017-10-25 13:00:00;109.217
7142;-42.75;-14.25;2017-10-25 14:00:00;107.1665
7143;-42.75;-14.25;2017-10-25 15:00:00;104.1165
7144;-42.75;-14.25;2017-10-25 16:00:00;100.81649999999999
7145;-42.75;-14.25;2017-10-25 17:00:00;105.6335
7146;-42.75;-14.25;2017-10-25 18:00:00;106.81649999999999
7147;-42.75;-14.25;2017-10-25 19:00:00;102.417
7148;-42.75;-14.25;2017-10-25 20:00:00;116.1
7149;-42.75;-14.25;2017-10-25 21:00:00;114.8835
7150;-42.75;-14.25;2017-10-25 22:00:00;114.65
7151;-42.75;-14.25;2017-10-25 23:00:00;116.6335
7152;-42.75;-14.25;2017-10-26 00:00:00;117.0
7153;-42.75;-14.25;2017-10-26 01:00:00;118.3
7154;-42.75;-14.25;2017-10-26 02:00:00;119.75
7155;-42.75;-14.25;2017-10-26 03:00:00;117.3165
7156;-42.75;-14.25;2017-10-26 04:00:00;114.2
7157;-42.75;-14.25;2017-10-26 05:00:00;112.9665
7158;-42.75;-14.25;2017-10-26 06:00:00;108.80000000000001
7159;-42.75;-14.25;2017-10-26 07:00:00;106.2165
7160;-42.75;-14.25;2017-10-26 08:00:00;105.25
7161;-42.75;-14.25;2017-10-26 09:00:00;105.18299999999999
7162;-42.75;-14.25;2017-10-26 10:00:00;102.767
7163;-42.75;-14.25;2017-10-26 11:00:00;103.93350000000001
7164;-42.75;-14.25;2017-10-26 12:00:00;91.9
7165;-42.75;-14.25;2017-10-26 13:00:00;90.95
7166;-42.75;-14.25;2017-10-26 14:00:00;86.6
7167;-42.75;-14.25;2017-10-26 15:00:00;90.1
7168;-42.75;-14.25;2017-10-26 16:00:00;91.93299999999999
7169;-42.75;-14.25;2017-10-26 17:00:00;96.93299999999999
7170;-42.75;-14.25;2017-10-26 18:00:00;96.4
7171;-42.75;-14.25;2017-10-26 19:00:00;104.7165
7172;-42.75;-14.25;2017-10-26 20:00:00;94.58349999999999
7173;-42.75;-14.25;2017-10-26 21:00:00;94.05000000000001
7174;-42.75;-14.25;2017-10-26 22:00:00;97.44999999999999
7175;-42.75;-14.25;2017-10-26 23:00:00;104.3
7176;-42.75;-14.25;2017-10-27 00:00:00;112.3335
7177;-42.75;-14.25;2017-10-27 01:00:00;129.183
7178;-42.75;-14.25;2017-10-27 02:00:00;125.417
7179;-42.75;-14.25;2017-10-27 03:00:00;122.0
7180;-42.75;-14.25;2017-10-27 04:00:00;124.1835
7181;-42.75;-14.25;2017-10-27 05:00:00;122.61699999999999
7182;-42.75;-14.25;2017-10-27 06:00:00;115.667
7183;-42.75;-14.25;2017-10-27 07:00:00;114.7165
7184;-42.75;-14.25;2017-10-27 08:00:00;109.23349999999999
7185;-42.75;-14.25;2017-10-27 09:00:00;109.93299999999999
7186;-42.75;-14.25;2017-10-27 10:00:00;104.967
7187;-42.75;-14.25;2017-10-27 11:00:00;97.01650000000001
7188;-42.75;-14.25;2017-10-27 12:00:00;92.75
7189;-42.75;-14.25;2017-10-27 13:00:00;83.26650000000001
7190;-42.75;-14.25;2017-10-27 14:00:00;92.3
7191;-42.75;-14.25;2017-10-27 15:00:00;94.5335
7192;-42.75;-14.25;2017-10-27 16:00:00;94.48349999999999
7193;-42.75;-14.25;2017-10-27 17:00:00;113.1835
7194;-42.75;-14.25;2017-10-27 18:00:00;110.0
7195;-42.75;-14.25;2017-10-27 19:00:00;96.1
7196;-42.75;-14.25;2017-10-27 20:00:00;87.35
7197;-42.75;-14.25;2017-10-27 21:00:00;86.23349999999999
7198;-42.75;-14.25;2017-10-27 22:00:00;91.86699999999999
7199;-42.75;-14.25;2017-10-27 23:00:00;97.1335
7200;-42.75;-14.25;2017-10-28 00:00:00;104.717
7201;-42.75;-14.25;2017-10-28 01:00:00;116.55000000000001
7202;-42.75;-14.25;2017-10-28 02:00:00;120.01650000000001
7203;-42.75;-14.25;2017-10-28 03:00:00;113.3665
7204;-42.75;-14.25;2017-10-28 04:00:00;113.25
7205;-42.75;-14.25;2017-10-28 05:00:00;118.917
7206;-42.75;-14.25;2017-10-28 06:00:00;76.43299999999999
7207;-42.75;-14.25;2017-10-28 07:00:00;62.117000000000004
7208;-42.75;-14.25;2017-10-28 08:00:00;73.367
7209;-42.75;-14.25;2017-10-28 09:00:00;129.95
7210;-42.75;-14.25;2017-10-28 10:00:00;124.1335
7211;-42.75;-14.25;2017-10-28 11:00:00;274.283
7212;-42.75;-14.25;2017-10-28 12:00:00;272.8665
7213;-42.75;-14.25;2017-10-28 13:00:00;132.1
7214;-42.75;-14.25;2017-10-28 14:00:00;44.8835
7215;-42.75;-14.25;2017-10-28 15:00:00;76.65
7216;-42.75;-14.25;2017-10-28 16:00:00;110.25
7217;-42.75;-14.25;2017-10-28 17:00:00;95.8165
7218;-42.75;-14.25;2017-10-28 18:00:00;149.0
7219;-42.75;-14.25;2017-10-28 19:00:00;144.81650000000002
7220;-42.75;-14.25;2017-10-28 20:00:00;95.783
7221;-42.75;-14.25;2017-10-28 21:00:00;90.8165
7222;-42.75;-14.25;2017-10-28 22:00:00;103.05000000000001
7223;-42.75;-14.25;2017-10-28 23:00:00;123.783
7224;-42.75;-14.25;2017-10-29 00:00:00;119.6335
7225;-42.75;-14.25;2017-10-29 01:00:00;121.65
7226;-42.75;-14.25;2017-10-29 02:00:00;108.43299999999999
7227;-42.75;-14.25;2017-10-29 03:00:00;114.9165
7228;-42.75;-14.25;2017-10-29 04:00:00;124.3665
7229;-42.75;-14.25;2017-10-29 05:00:00;120.5665
7230;-42.75;-14.25;2017-10-29 06:00:00;99.283
7231;-42.75;-14.25;2017-10-29 07:00:00;108.9665
7232;-42.75;-14.25;2017-10-29 08:00:00;110.767
7233;-42.75;-14.25;2017-10-29 09:00:00;100.7835
7234;-42.75;-14.25;2017-10-29 10:00:00;92.19999999999999
7235;-42.75;-14.25;2017-10-29 11:00:00;243.25
7236;-42.75;-14.25;2017-10-29 12:00:00;322.91650000000004
7237;-42.75;-14.25;2017-10-29 13:00:00;147.2335
7238;-42.75;-14.25;2017-10-29 14:00:00;265.63349999999997
7239;-42.75;-14.25;2017-10-29 15:00:00;290.783
7240;-42.75;-14.25;2017-10-29 16:00:00;131.81650000000002
7241;-42.75;-14.25;2017-10-29 17:00:00;97.5
7242;-42.75;-14.25;2017-10-29 18:00:00;113.9665
7243;-42.75;-14.25;2017-10-29 19:00:00;122.9165
7244;-42.75;-14.25;2017-10-29 20:00:00;133.93349999999998
7245;-42.75;-14.25;2017-10-29 21:00:00;146.2165
7246;-42.75;-14.25;2017-10-29 22:00:00;157.267
7247;-42.75;-14.25;2017-10-29 23:00:00;142.05
7248;-42.75;-14.25;2017-10-30 00:00:00;138.2
7249;-42.75;-14.25;2017-10-30 01:00:00;136.7
7250;-42.75;-14.25;2017-10-30 02:00:00;136.65
7251;-42.75;-14.25;2017-10-30 03:00:00;136.0335
7252;-42.75;-14.25;2017-10-30 04:00:00;136.5335
7253;-42.75;-14.25;2017-10-30 05:00:00;131.14999999999998
7254;-42.75;-14.25;2017-10-30 06:00:00;129.3
7255;-42.75;-14.25;2017-10-30 07:00:00;127.0
7256;-42.75;-14.25;2017-10-30 08:00:00;119.1
7257;-42.75;-14.25;2017-10-30 09:00:00;111.30000000000001
7258;-42.75;-14.25;2017-10-30 10:00:00;117.8335
7259;-42.75;-14.25;2017-10-30 11:00:00;133.63299999999998
7260;-42.75;-14.25;2017-10-30 12:00:00;131.75
7261;-42.75;-14.25;2017-10-30 13:00:00;142.3
7262;-42.75;-14.25;2017-10-30 14:00:00;132.067
7263;-42.75;-14.25;2017-10-30 15:00:00;130.067
7264;-42.75;-14.25;2017-10-30 16:00:00;121.0335
7265;-42.75;-14.25;2017-10-30 17:00:00;118.4
7266;-42.75;-14.25;2017-10-30 18:00:00;124.51650000000001
7267;-42.75;-14.25;2017-10-30 19:00:00;128.2835
7268;-42.75;-14.25;2017-10-30 20:00:00;121.15
7269;-42.75;-14.25;2017-10-30 21:00:00;87.5665
7270;-42.75;-14.25;2017-10-30 22:00:00;83.833
7271;-42.75;-14.25;2017-10-30 23:00:00;97.5
7272;-42.75;-14.25;2017-10-31 00:00:00;111.2
7273;-42.75;-14.25;2017-10-31 01:00:00;110.1
7274;-42.75;-14.25;2017-10-31 02:00:00;109.6165
7275;-42.75;-14.25;2017-10-31 03:00:00;105.6335
7276;-42.75;-14.25;2017-10-31 04:00:00;111.95
7277;-42.75;-14.25;2017-10-31 05:00:00;109.017
7278;-42.75;-14.25;2017-10-31 06:00:00;115.0
7279;-42.75;-14.25;2017-10-31 07:00:00;87.9335
7280;-42.75;-14.25;2017-10-31 08:00:00;101.69999999999999
7281;-42.75;-14.25;2017-10-31 09:00:00;101.01650000000001
7282;-42.75;-14.25;2017-10-31 10:00:00;90.3
7283;-42.75;-14.25;2017-10-31 11:00:00;76.35
7284;-42.75;-14.25;2017-10-31 12:00:00;65.1
7285;-42.75;-14.25;2017-10-31 13:00:00;308.0335
7286;-42.75;-14.25;2017-10-31 14:00:00;282.2165
7287;-42.75;-14.25;2017-10-31 15:00:00;256.9665
7288;-42.75;-14.25;2017-10-31 16:00:00;279.8665
7289;-42.75;-14.25;2017-10-31 17:00:00;304.7165
7290;-42.75;-14.25;2017-10-31 18:00:00;40.516999999999996
7291;-42.75;-14.25;2017-10-31 19:00:00;69.0165
7292;-42.75;-14.25;2017-10-31 20:00:00;24.2665
7293;-42.75;-14.25;2017-10-31 21:00:00;70.3
7294;-42.75;-14.25;2017-10-31 22:00:00;51.75
7295;-42.75;-14.25;2017-10-31 23:00:00;130.1
7296;-42.75;-14.25;2017-11-01 00:00:00;336.0165
7297;-42.75;-14.25;2017-11-01 01:00:00;319.0335
7298;-42.75;-14.25;2017-11-01 02:00:00;314.6
7299;-42.75;-14.25;2017-11-01 03:00:00;302.3665
7300;-42.75;-14.25;2017-11-01 04:00:00;287.75
7301;-42.75;-14.25;2017-11-01 05:00:00;288.5
7302;-42.75;-14.25;2017-11-01 06:00:00;288.967
7303;-42.75;-14.25;2017-11-01 07:00:00;289.58299999999997
7304;-42.75;-14.25;2017-11-01 08:00:00;277.6835
7305;-42.75;-14.25;2017-11-01 09:00:00;286.91700000000003
7306;-42.75;-14.25;2017-11-01 10:00:00;287.6
7307;-42.75;-14.25;2017-11-01 11:00:00;286.05
7308;-42.75;-14.25;2017-11-01 12:00:00;274.04999999999995
7309;-42.75;-14.25;2017-11-01 13:00:00;265.75
7310;-42.75;-14.25;2017-11-01 14:00:00;251.16649999999998
7311;-42.75;-14.25;2017-11-01 15:00:00;278.0335
7312;-42.75;-14.25;2017-11-01 16:00:00;247.0335
7313;-42.75;-14.25;2017-11-01 17:00:00;265.63300000000004
7314;-42.75;-14.25;2017-11-01 18:00:00;273.75
7315;-42.75;-14.25;2017-11-01 19:00:00;240.0665
7316;-42.75;-14.25;2017-11-01 20:00:00;164.183
7317;-42.75;-14.25;2017-11-01 21:00:00;120.9335
7318;-42.75;-14.25;2017-11-01 22:00:00;123.98349999999999
7319;-42.75;-14.25;2017-11-01 23:00:00;129.667
7320;-42.75;-14.25;2017-11-02 00:00:00;121.01650000000001
7321;-42.75;-14.25;2017-11-02 01:00:00;121.1165
7322;-42.75;-14.25;2017-11-02 02:00:00;108.61699999999999
7323;-42.75;-14.25;2017-11-02 03:00:00;104.44999999999999
7324;-42.75;-14.25;2017-11-02 04:00:00;106.30000000000001
7325;-42.75;-14.25;2017-11-02 05:00:00;114.05
7326;-42.75;-14.25;2017-11-02 06:00:00;112.3165
7327;-42.75;-14.25;2017-11-02 07:00:00;110.65
7328;-42.75;-14.25;2017-11-02 08:00:00;114.35
7329;-42.75;-14.25;2017-11-02 09:00:00;121.3665
7330;-42.75;-14.25;2017-11-02 10:00:00;122.5
7331;-42.75;-14.25;2017-11-02 11:00:00;118.75
7332;-42.75;-14.25;2017-11-02 12:00:00;113.06649999999999
7333;-42.75;-14.25;2017-11-02 13:00:00;114.5835
7334;-42.75;-14.25;2017-11-02 14:00:00;115.31649999999999
7335;-42.75;-14.25;2017-11-02 15:00:00;118.75
7336;-42.75;-14.25;2017-11-02 16:00:00;126.56649999999999
7337;-42.75;-14.25;2017-11-02 17:00:00;127.7165
7338;-42.75;-14.25;2017-11-02 18:00:00;126.8835
7339;-42.75;-14.25;2017-11-02 19:00:00;122.43299999999999
7340;-42.75;-14.25;2017-11-02 20:00:00;117.80000000000001
7341;-42.75;-14.25;2017-11-02 21:00:00;117.56649999999999
7342;-42.75;-14.25;2017-11-02 22:00:00;116.56700000000001
7343;-42.75;-14.25;2017-11-02 23:00:00;115.3335
7344;-42.75;-14.25;2017-11-03 00:00:00;117.35
7345;-42.75;-14.25;2017-11-03 01:00:00;116.5
7346;-42.75;-14.25;2017-11-03 02:00:00;115.43350000000001
7347;-42.75;-14.25;2017-11-03 03:00:00;114.95
7348;-42.75;-14.25;2017-11-03 04:00:00;112.967
7349;-42.75;-14.25;2017-11-03 05:00:00;115.93350000000001
7350;-42.75;-14.25;2017-11-03 06:00:00;116.98349999999999
7351;-42.75;-14.25;2017-11-03 07:00:00;116.967
7352;-42.75;-14.25;2017-11-03 08:00:00;114.2
7353;-42.75;-14.25;2017-11-03 09:00:00;108.3165
7354;-42.75;-14.25;2017-11-03 10:00:00;104.383
7355;-42.75;-14.25;2017-11-03 11:00:00;100.38300000000001
7356;-42.75;-14.25;2017-11-03 12:00:00;101.44999999999999
7357;-42.75;-14.25;2017-11-03 13:00:00;100.3835
7358;-42.75;-14.25;2017-11-03 14:00:00;100.0
7359;-42.75;-14.25;2017-11-03 15:00:00;97.717
7360;-42.75;-14.25;2017-11-03 16:00:00;99.94999999999999
7361;-42.75;-14.25;2017-11-03 17:00:00;99.1665
7362;-42.75;-14.25;2017-11-03 18:00:00;102.183
7363;-42.75;-14.25;2017-11-03 19:00:00;96.567
7364;-42.75;-14.25;2017-11-03 20:00:00;97.85
7365;-42.75;-14.25;2017-11-03 21:00:00;99.9165
7366;-42.75;-14.25;2017-11-03 22:00:00;103.6165
7367;-42.75;-14.25;2017-11-03 23:00:00;108.3
7368;-42.75;-14.25;2017-11-04 00:00:00;107.8
7369;-42.75;-14.25;2017-11-04 01:00:00;107.517
7370;-42.75;-14.25;2017-11-04 02:00:00;103.1
7371;-42.75;-14.25;2017-11-04 03:00:00;102.30000000000001
7372;-42.75;-14.25;2017-11-04 04:00:00;99.15
7373;-42.75;-14.25;2017-11-04 05:00:00;96.98349999999999
7374;-42.75;-14.25;2017-11-04 06:00:00;91.8665
7375;-42.75;-14.25;2017-11-04 07:00:00;98.483
7376;-42.75;-14.25;2017-11-04 08:00:00;99.9165
7377;-42.75;-14.25;2017-11-04 09:00:00;95.6165
7378;-42.75;-14.25;2017-11-04 10:00:00;100.5835
7379;-42.75;-14.25;2017-11-04 11:00:00;96.88300000000001
7380;-42.75;-14.25;2017-11-04 12:00:00;98.2165
7381;-42.75;-14.25;2017-11-04 13:00:00;100.9
7382;-42.75;-14.25;2017-11-04 14:00:00;90.26650000000001
7383;-42.75;-14.25;2017-11-04 15:00:00;93.93299999999999
7384;-42.75;-14.25;2017-11-04 16:00:00;97.9165
7385;-42.75;-14.25;2017-11-04 17:00:00;106.45
7386;-42.75;-14.25;2017-11-04 18:00:00;114.5835
7387;-42.75;-14.25;2017-11-04 19:00:00;106.3665
7388;-42.75;-14.25;2017-11-04 20:00:00;98.69999999999999
7389;-42.75;-14.25;2017-11-04 21:00:00;93.56700000000001
7390;-42.75;-14.25;2017-11-04 22:00:00;90.4
7391;-42.75;-14.25;2017-11-04 23:00:00;96.0335
7392;-42.75;-14.25;2017-11-05 00:00:00;107.3665
7393;-42.75;-14.25;2017-11-05 01:00:00;107.73349999999999
7394;-42.75;-14.25;2017-11-05 02:00:00;115.1165
7395;-42.75;-14.25;2017-11-05 03:00:00;112.883
7396;-42.75;-14.25;2017-11-05 04:00:00;111.68299999999999
7397;-42.75;-14.25;2017-11-05 05:00:00;108.0835
7398;-42.75;-14.25;2017-11-05 06:00:00;111.08349999999999
7399;-42.75;-14.25;2017-11-05 07:00:00;111.81700000000001
7400;-42.75;-14.25;2017-11-05 08:00:00;107.4
7401;-42.75;-14.25;2017-11-05 09:00:00;101.25
7402;-42.75;-14.25;2017-11-05 10:00:00;93.983
7403;-42.75;-14.25;2017-11-05 11:00:00;91.95
7404;-42.75;-14.25;2017-11-05 12:00:00;129.25
7405;-42.75;-14.25;2017-11-05 13:00:00;124.23349999999999
7406;-42.75;-14.25;2017-11-05 14:00:00;134.317
7407;-42.75;-14.25;2017-11-05 15:00:00;160.1
7408;-42.75;-14.25;2017-11-05 16:00:00;130.9335
7409;-42.75;-14.25;2017-11-05 17:00:00;118.73349999999999
7410;-42.75;-14.25;2017-11-05 18:00:00;124.15
7411;-42.75;-14.25;2017-11-05 19:00:00;138.1165
7412;-42.75;-14.25;2017-11-05 20:00:00;130.2335
7413;-42.75;-14.25;2017-11-05 21:00:00;117.8835
7414;-42.75;-14.25;2017-11-05 22:00:00;102.8
7415;-42.75;-14.25;2017-11-05 23:00:00;166.41649999999998
7416;-42.75;-14.25;2017-11-06 00:00:00;331.817
7417;-42.75;-14.25;2017-11-06 01:00:00;332.0165
7418;-42.75;-14.25;2017-11-06 02:00:00;286.05
7419;-42.75;-14.25;2017-11-06 03:00:00;204.45
7420;-42.75;-14.25;2017-11-06 04:00:00;110.6335
7421;-42.75;-14.25;2017-11-06 05:00:00;94.6
7422;-42.75;-14.25;2017-11-06 06:00:00;106.5835
7423;-42.75;-14.25;2017-11-06 07:00:00;90.35
7424;-42.75;-14.25;2017-11-06 08:00:00;83.05
7425;-42.75;-14.25;2017-11-06 09:00:00;87.267
7426;-42.75;-14.25;2017-11-06 10:00:00;96.26650000000001
7427;-42.75;-14.25;2017-11-06 11:00:00;111.083
7428;-42.75;-14.25;2017-11-06 12:00:00;102.9665
7429;-42.75;-14.25;2017-11-06 13:00:00;216.167
7430;-42.75;-14.25;2017-11-06 14:00:00;314.54999999999995
7431;-42.75;-14.25;2017-11-06 15:00:00;101.6335
7432;-42.75;-14.25;2017-11-06 16:00:00;89.75
7433;-42.75;-14.25;2017-11-06 17:00:00;110.06700000000001
7434;-42.75;-14.25;2017-11-06 18:00:00;88.48349999999999
7435;-42.75;-14.25;2017-11-06 19:00:00;76.1165
7436;-42.75;-14.25;2017-11-06 20:00:00;95.8
7437;-42.75;-14.25;2017-11-06 21:00:00;85.417
7438;-42.75;-14.25;2017-11-06 22:00:00;88.667
7439;-42.75;-14.25;2017-11-06 23:00:00;105.717
7440;-42.75;-14.25;2017-11-07 00:00:00;114.30000000000001
7441;-42.75;-14.25;2017-11-07 01:00:00;96.483
7442;-42.75;-14.25;2017-11-07 02:00:00;97.667
7443;-42.75;-14.25;2017-11-07 03:00:00;95.94999999999999
7444;-42.75;-14.25;2017-11-07 04:00:00;107.1
7445;-42.75;-14.25;2017-11-07 05:00:00;105.1
7446;-42.75;-14.25;2017-11-07 06:00:00;101.417
7447;-42.75;-14.25;2017-11-07 07:00:00;98.8835
7448;-42.75;-14.25;2017-11-07 08:00:00;118.0335
7449;-42.75;-14.25;2017-11-07 09:00:00;151.8
7450;-42.75;-14.25;2017-11-07 10:00:00;130.483
7451;-42.75;-14.25;2017-11-07 11:00:00;123.35
7452;-42.75;-14.25;2017-11-07 12:00:00;106.85
7453;-42.75;-14.25;2017-11-07 13:00:00;105.5
7454;-42.75;-14.25;2017-11-07 14:00:00;108.43350000000001
7455;-42.75;-14.25;2017-11-07 15:00:00;114.4
7456;-42.75;-14.25;2017-11-07 16:00:00;111.05000000000001
7457;-42.75;-14.25;2017-11-07 17:00:00;110.467
7458;-42.75;-14.25;2017-11-07 18:00:00;106.583
7459;-42.75;-14.25;2017-11-07 19:00:00;104.1665
7460;-42.75;-14.25;2017-11-07 20:00:00;101.2
7461;-42.75;-14.25;2017-11-07 21:00:00;103.6335
7462;-42.75;-14.25;2017-11-07 22:00:00;103.8835
7463;-42.75;-14.25;2017-11-07 23:00:00;108.4
7464;-42.75;-14.25;2017-11-08 00:00:00;106.967
7465;-42.75;-14.25;2017-11-08 01:00:00;105.6
7466;-42.75;-14.25;2017-11-08 02:00:00;98.85
7467;-42.75;-14.25;2017-11-08 03:00:00;99.4665
7468;-42.75;-14.25;2017-11-08 04:00:00;90.48349999999999
7469;-42.75;-14.25;2017-11-08 05:00:00;100.483
7470;-42.75;-14.25;2017-11-08 06:00:00;101.63300000000001
7471;-42.75;-14.25;2017-11-08 07:00:00;109.6335
7472;-42.75;-14.25;2017-11-08 08:00:00;99.417
7473;-42.75;-14.25;2017-11-08 09:00:00;100.85
7474;-42.75;-14.25;2017-11-08 10:00:00;99.667
7475;-42.75;-14.25;2017-11-08 11:00:00;98.45
7476;-42.75;-14.25;2017-11-08 12:00:00;97.5
7477;-42.75;-14.25;2017-11-08 13:00:00;99.85
7478;-42.75;-14.25;2017-11-08 14:00:00;98.95
7479;-42.75;-14.25;2017-11-08 15:00:00;108.65
7480;-42.75;-14.25;2017-11-08 16:00:00;105.6165
7481;-42.75;-14.25;2017-11-08 17:00:00;102.76650000000001
7482;-42.75;-14.25;2017-11-08 18:00:00;102.69999999999999
7483;-42.75;-14.25;2017-11-08 19:00:00;105.23349999999999
7484;-42.75;-14.25;2017-11-08 20:00:00;110.4665
7485;-42.75;-14.25;2017-11-08 21:00:00;114.8335
7486;-42.75;-14.25;2017-11-08 22:00:00;117.98349999999999
7487;-42.75;-14.25;2017-11-08 23:00:00;115.26650000000001
7488;-42.75;-14.25;2017-11-09 00:00:00;115.717
7489;-42.75;-14.25;2017-11-09 01:00:00;114.4
7490;-42.75;-14.25;2017-11-09 02:00:00;111.0335
7491;-42.75;-14.25;2017-11-09 03:00:00;108.6665
7492;-42.75;-14.25;2017-11-09 04:00:00;108.51650000000001
7493;-42.75;-14.25;2017-11-09 05:00:00;109.033
7494;-42.75;-14.25;2017-11-09 06:00:00;108.5
7495;-42.75;-14.25;2017-11-09 07:00:00;103.85
7496;-42.75;-14.25;2017-11-09 08:00:00;106.75
7497;-42.75;-14.25;2017-11-09 09:00:00;105.51650000000001
7498;-42.75;-14.25;2017-11-09 10:00:00;100.5835
7499;-42.75;-14.25;2017-11-09 11:00:00;99.55000000000001
7500;-42.75;-14.25;2017-11-09 12:00:00;104.31649999999999
7501;-42.75;-14.25;2017-11-09 13:00:00;107.5
7502;-42.75;-14.25;2017-11-09 14:00:00;116.75
7503;-42.75;-14.25;2017-11-09 15:00:00;106.9665
7504;-42.75;-14.25;2017-11-09 16:00:00;114.2165
7505;-42.75;-14.25;2017-11-09 17:00:00;111.983
7506;-42.75;-14.25;2017-11-09 18:00:00;111.9335
7507;-42.75;-14.25;2017-11-09 19:00:00;110.4
7508;-42.75;-14.25;2017-11-09 20:00:00;106.533
7509;-42.75;-14.25;2017-11-09 21:00:00;104.2165
7510;-42.75;-14.25;2017-11-09 22:00:00;110.4665
7511;-42.75;-14.25;2017-11-09 23:00:00;112.73349999999999
7512;-42.75;-14.25;2017-11-10 00:00:00;110.23349999999999
7513;-42.75;-14.25;2017-11-10 01:00:00;111.76650000000001
7514;-42.75;-14.25;2017-11-10 02:00:00;116.3665
7515;-42.75;-14.25;2017-11-10 03:00:00;114.44999999999999
7516;-42.75;-14.25;2017-11-10 04:00:00;110.85
7517;-42.75;-14.25;2017-11-10 05:00:00;113.2
7518;-42.75;-14.25;2017-11-10 06:00:00;109.13300000000001
7519;-42.75;-14.25;2017-11-10 07:00:00;104.5
7520;-42.75;-14.25;2017-11-10 08:00:00;101.0835
7521;-42.75;-14.25;2017-11-10 09:00:00;106.367
7522;-42.75;-14.25;2017-11-10 10:00:00;103.717
7523;-42.75;-14.25;2017-11-10 11:00:00;103.333
7524;-42.75;-14.25;2017-11-10 12:00:00;99.51650000000001
7525;-42.75;-14.25;2017-11-10 13:00:00;99.3
7526;-42.75;-14.25;2017-11-10 14:00:00;100.81649999999999
7527;-42.75;-14.25;2017-11-10 15:00:00;98.8665
7528;-42.75;-14.25;2017-11-10 16:00:00;110.8
7529;-42.75;-14.25;2017-11-10 17:00:00;117.38300000000001
7530;-42.75;-14.25;2017-11-10 18:00:00;115.267
7531;-42.75;-14.25;2017-11-10 19:00:00;108.0
7532;-42.75;-14.25;2017-11-10 20:00:00;100.6665
7533;-42.75;-14.25;2017-11-10 21:00:00;101.65
7534;-42.75;-14.25;2017-11-10 22:00:00;97.483
7535;-42.75;-14.25;2017-11-10 23:00:00;95.98349999999999
7536;-42.75;-14.25;2017-11-11 00:00:00;104.3335
7537;-42.75;-14.25;2017-11-11 01:00:00;103.65
7538;-42.75;-14.25;2017-11-11 02:00:00;107.85
7539;-42.75;-14.25;2017-11-11 03:00:00;111.15
7540;-42.75;-14.25;2017-11-11 04:00:00;117.1165
7541;-42.75;-14.25;2017-11-11 05:00:00;117.8
7542;-42.75;-14.25;2017-11-11 06:00:00;111.6335
7543;-42.75;-14.25;2017-11-11 07:00:00;110.1165
7544;-42.75;-14.25;2017-11-11 08:00:00;103.083
7545;-42.75;-14.25;2017-11-11 09:00:00;95.917
7546;-42.75;-14.25;2017-11-11 10:00:00;116.6835
7547;-42.75;-14.25;2017-11-11 11:00:00;277.65
7548;-42.75;-14.25;2017-11-11 12:00:00;315.3165
7549;-42.75;-14.25;2017-11-11 13:00:00;101.717
7550;-42.75;-14.25;2017-11-11 14:00:00;55.466499999999996
7551;-42.75;-14.25;2017-11-11 15:00:00;70.0835
7552;-42.75;-14.25;2017-11-11 16:00:00;106.35
7553;-42.75;-14.25;2017-11-11 17:00:00;127.21700000000001
7554;-42.75;-14.25;2017-11-11 18:00:00;72.8335
7555;-42.75;-14.25;2017-11-11 19:00:00;281.7
7556;-42.75;-14.25;2017-11-11 20:00:00;282.25
7557;-42.75;-14.25;2017-11-11 21:00:00;251.96699999999998
7558;-42.75;-14.25;2017-11-11 22:00:00;273.91650000000004
7559;-42.75;-14.25;2017-11-11 23:00:00;303.1
7560;-42.75;-14.25;2017-11-12 00:00:00;286.35
7561;-42.75;-14.25;2017-11-12 01:00:00;276.2335
7562;-42.75;-14.25;2017-11-12 02:00:00;293.4665
7563;-42.75;-14.25;2017-11-12 03:00:00;323.01649999999995
7564;-42.75;-14.25;2017-11-12 04:00:00;324.833
7565;-42.75;-14.25;2017-11-12 05:00:00;324.95000000000005
7566;-42.75;-14.25;2017-11-12 06:00:00;321.7165
