,Longitude,Latitude,Data,Magnitude_Verif,pressao_Verif,Temperatura_Verif,Direcao_Verif,PosicaoVento
7379,-42.75,-14.25,2017-11-04 11:00:00,9.64,884.0,21.67,96.883,E
7380,-42.75,-14.25,2017-11-04 12:00:00,9.13,883.5,22.98,98.2165,E
7381,-42.75,-14.25,2017-11-04 13:00:00,8.21,882.67,23.98,100.9,E
7382,-42.75,-14.25,2017-11-04 14:00:00,7.11,882.0,24.6,90.2665,E
7383,-42.75,-14.25,2017-11-04 15:00:00,6.28,881.67,25.18,93.933,E
7384,-42.75,-14.25,2017-11-04 16:00:00,5.83,882.0,25.6,97.9165,E
7385,-42.75,-14.25,2017-11-04 17:00:00,7.41,882.0,25.08,106.45,E
7386,-42.75,-14.25,2017-11-04 18:00:00,8.74,882.0,23.7,114.5835,SE
7387,-42.75,-14.25,2017-11-04 19:00:00,10.61,882.17,22.77,106.3665,E
7388,-42.75,-14.25,2017-11-04 20:00:00,10.68,883.0,21.87,98.7,E
7389,-42.75,-14.25,2017-11-04 21:00:00,9.87,883.0,21.32,93.567,E
7390,-42.75,-14.25,2017-11-04 22:00:00,8.87,883.0,20.48,90.4,E
7391,-42.75,-14.25,2017-11-04 23:00:00,8.91,883.0,19.72,96.0335,E
7392,-42.75,-14.25,2017-11-05 00:00:00,8.7,882.5,18.53,107.3665,E
7393,-42.75,-14.25,2017-11-05 01:00:00,7.96,882.0,17.75,107.7335,E
7394,-42.75,-14.25,2017-11-05 02:00:00,7.76,881.0,17.12,115.1165,SE
7395,-42.75,-14.25,2017-11-05 03:00:00,6.88,881.0,16.92,112.883,SE
7396,-42.75,-14.25,2017-11-05 04:00:00,7.14,881.5,16.77,111.683,E
7397,-42.75,-14.25,2017-11-05 05:00:00,7.0,882.0,16.55,108.0835,E
7398,-42.75,-14.25,2017-11-05 06:00:00,6.82,882.0,16.48,111.0835,E
7399,-42.75,-14.25,2017-11-05 07:00:00,7.06,882.67,16.65,111.817,E
7400,-42.75,-14.25,2017-11-05 08:00:00,6.63,883.67,18.33,107.4,E
7401,-42.75,-14.25,2017-11-05 09:00:00,6.09,884.0,20.43,101.25,E
7402,-42.75,-14.25,2017-11-05 10:00:00,5.11,884.0,22.13,93.983,E
7403,-42.75,-14.25,2017-11-05 11:00:00,3.75,883.83,23.85,91.95,E
7404,-42.75,-14.25,2017-11-05 12:00:00,2.67,883.0,25.93,129.25,SE
7405,-42.75,-14.25,2017-11-05 13:00:00,4.04,882.17,26.27,124.2335,SE
7406,-42.75,-14.25,2017-11-05 14:00:00,5.09,881.67,26.15,134.317,SE
7407,-42.75,-14.25,2017-11-05 15:00:00,7.51,881.0,20.45,160.1,S
7408,-42.75,-14.25,2017-11-05 16:00:00,4.38,881.0,20.2,130.9335,SE
7409,-42.75,-14.25,2017-11-05 17:00:00,4.88,881.0,23.28,118.7335,SE
7410,-42.75,-14.25,2017-11-05 18:00:00,5.38,881.67,23.73,124.15,SE
7411,-42.75,-14.25,2017-11-05 19:00:00,4.94,882.33,22.77,138.1165,SE
7412,-42.75,-14.25,2017-11-05 20:00:00,5.5,883.0,22.87,130.2335,SE
7413,-42.75,-14.25,2017-11-05 21:00:00,5.78,883.5,22.75,117.8835,SE
7414,-42.75,-14.25,2017-11-05 22:00:00,6.0,883.17,22.67,102.8,E
7415,-42.75,-14.25,2017-11-05 23:00:00,4.43,883.0,21.85,166.41649999999998,S
7416,-42.75,-14.25,2017-11-06 00:00:00,4.24,882.5,20.8,331.817,NW
7417,-42.75,-14.25,2017-11-06 01:00:00,4.46,882.0,19.93,332.0165,NW
7418,-42.75,-14.25,2017-11-06 02:00:00,2.17,881.0,20.3,286.05,W
7419,-42.75,-14.25,2017-11-06 03:00:00,2.4,881.0,20.33,204.45,SW
7420,-42.75,-14.25,2017-11-06 04:00:00,2.71,881.0,19.3,110.6335,E
7421,-42.75,-14.25,2017-11-06 05:00:00,2.96,881.0,18.63,94.6,E
7422,-42.75,-14.25,2017-11-06 06:00:00,2.87,882.0,18.48,106.5835,E
7423,-42.75,-14.25,2017-11-06 07:00:00,3.13,882.83,19.68,90.35,E
7424,-42.75,-14.25,2017-11-06 08:00:00,3.64,883.33,20.57,83.05,E
7425,-42.75,-14.25,2017-11-06 09:00:00,3.58,884.0,21.5,87.267,E
7426,-42.75,-14.25,2017-11-06 10:00:00,3.34,884.0,22.33,96.2665,E
7427,-42.75,-14.25,2017-11-06 11:00:00,3.32,883.17,23.1,111.083,E
7428,-42.75,-14.25,2017-11-06 12:00:00,3.56,882.67,24.53,102.9665,E
7429,-42.75,-14.25,2017-11-06 13:00:00,3.65,881.33,24.43,216.167,SW
7430,-42.75,-14.25,2017-11-06 14:00:00,5.41,880.0,21.83,314.54999999999995,NW
7431,-42.75,-14.25,2017-11-06 15:00:00,2.17,880.0,22.87,101.6335,E
7432,-42.75,-14.25,2017-11-06 16:00:00,2.84,879.33,24.05,89.75,E
7433,-42.75,-14.25,2017-11-06 17:00:00,4.12,880.0,21.67,110.067,E
7434,-42.75,-14.25,2017-11-06 18:00:00,3.59,880.0,20.45,88.48349999999999,E
7435,-42.75,-14.25,2017-11-06 19:00:00,3.13,880.0,20.63,76.1165,E
7436,-42.75,-14.25,2017-11-06 20:00:00,4.85,880.33,20.33,95.8,E
7437,-42.75,-14.25,2017-11-06 21:00:00,4.77,881.0,20.52,85.417,E
7438,-42.75,-14.25,2017-11-06 22:00:00,5.15,881.0,20.5,88.667,E
7439,-42.75,-14.25,2017-11-06 23:00:00,4.72,880.67,19.18,105.717,E
7440,-42.75,-14.25,2017-11-07 00:00:00,5.0,880.0,18.58,114.3,SE
7441,-42.75,-14.25,2017-11-07 01:00:00,5.48,879.83,18.3,96.483,E
7442,-42.75,-14.25,2017-11-07 02:00:00,5.17,879.0,18.37,97.667,E
7443,-42.75,-14.25,2017-11-07 03:00:00,5.11,879.0,18.43,95.95,E
7444,-42.75,-14.25,2017-11-07 04:00:00,5.44,879.0,18.47,107.1,E
7445,-42.75,-14.25,2017-11-07 05:00:00,5.2,879.5,18.55,105.1,E
7446,-42.75,-14.25,2017-11-07 06:00:00,4.37,880.0,18.47,101.417,E
7447,-42.75,-14.25,2017-11-07 07:00:00,3.26,880.83,18.07,98.8835,E
7448,-42.75,-14.25,2017-11-07 08:00:00,4.21,881.5,17.93,118.0335,SE
7449,-42.75,-14.25,2017-11-07 09:00:00,7.63,881.33,17.0,151.8,SE
7450,-42.75,-14.25,2017-11-07 10:00:00,8.78,881.5,16.22,130.483,SE
7451,-42.75,-14.25,2017-11-07 11:00:00,8.91,881.0,15.75,123.35,SE
7452,-42.75,-14.25,2017-11-07 12:00:00,9.49,880.67,16.0,106.85,E
7453,-42.75,-14.25,2017-11-07 13:00:00,8.6,880.0,16.28,105.5,E
7454,-42.75,-14.25,2017-11-07 14:00:00,8.59,879.5,16.43,108.4335,E
7455,-42.75,-14.25,2017-11-07 15:00:00,9.15,879.0,16.37,114.4,SE
7456,-42.75,-14.25,2017-11-07 16:00:00,7.96,879.0,16.38,111.05,E
7457,-42.75,-14.25,2017-11-07 17:00:00,8.48,879.17,16.3,110.467,E
7458,-42.75,-14.25,2017-11-07 18:00:00,8.5,880.0,16.38,106.583,E
7459,-42.75,-14.25,2017-11-07 19:00:00,9.0,880.83,16.42,104.1665,E
7460,-42.75,-14.25,2017-11-07 20:00:00,9.19,881.0,16.47,101.2,E
7461,-42.75,-14.25,2017-11-07 21:00:00,7.84,881.83,16.52,103.6335,E
7462,-42.75,-14.25,2017-11-07 22:00:00,9.67,882.0,16.6,103.8835,E
7463,-42.75,-14.25,2017-11-07 23:00:00,9.16,881.0,16.68,108.4,E
7464,-42.75,-14.25,2017-11-08 00:00:00,9.02,880.67,16.7,106.967,E
7465,-42.75,-14.25,2017-11-08 01:00:00,8.34,880.0,16.57,105.6,E
7466,-42.75,-14.25,2017-11-08 02:00:00,9.93,879.83,16.55,98.85,E
7467,-42.75,-14.25,2017-11-08 03:00:00,11.42,879.67,16.52,99.4665,E
7468,-42.75,-14.25,2017-11-08 04:00:00,11.5,880.0,16.0,90.4835,E
7469,-42.75,-14.25,2017-11-08 05:00:00,10.61,880.33,16.0,100.483,E
7470,-42.75,-14.25,2017-11-08 06:00:00,9.08,880.83,16.33,101.633,E
7471,-42.75,-14.25,2017-11-08 07:00:00,9.71,881.33,15.88,109.6335,E
7472,-42.75,-14.25,2017-11-08 08:00:00,10.55,882.17,15.97,99.417,E
7473,-42.75,-14.25,2017-11-08 09:00:00,10.15,882.83,16.5,100.85,E
7474,-42.75,-14.25,2017-11-08 10:00:00,10.42,883.0,18.05,99.667,E
7475,-42.75,-14.25,2017-11-08 11:00:00,9.6,882.5,19.37,98.45,E
7476,-42.75,-14.25,2017-11-08 12:00:00,8.49,882.0,20.28,97.5,E
7477,-42.75,-14.25,2017-11-08 13:00:00,7.63,881.83,20.82,99.85,E
7478,-42.75,-14.25,2017-11-08 14:00:00,6.64,881.0,21.35,98.95,E
7479,-42.75,-14.25,2017-11-08 15:00:00,6.84,881.0,21.62,108.65,E
7480,-42.75,-14.25,2017-11-08 16:00:00,6.68,881.0,21.6,105.6165,E
7481,-42.75,-14.25,2017-11-08 17:00:00,7.42,881.0,21.47,102.7665,E
7482,-42.75,-14.25,2017-11-08 18:00:00,8.09,881.5,21.23,102.7,E
7483,-42.75,-14.25,2017-11-08 19:00:00,9.25,882.0,20.77,105.2335,E
7484,-42.75,-14.25,2017-11-08 20:00:00,8.38,882.17,19.97,110.4665,E
7485,-42.75,-14.25,2017-11-08 21:00:00,7.73,883.0,18.5,114.8335,SE
7486,-42.75,-14.25,2017-11-08 22:00:00,9.05,883.0,17.6,117.9835,SE
7487,-42.75,-14.25,2017-11-08 23:00:00,8.55,883.0,17.18,115.2665,SE
7488,-42.75,-14.25,2017-11-09 00:00:00,7.77,882.0,16.65,115.717,SE
7489,-42.75,-14.25,2017-11-09 01:00:00,8.26,881.33,16.38,114.4,SE
7490,-42.75,-14.25,2017-11-09 02:00:00,7.62,881.0,16.32,111.0335,E
7491,-42.75,-14.25,2017-11-09 03:00:00,8.04,880.83,16.35,108.6665,E
7492,-42.75,-14.25,2017-11-09 04:00:00,7.92,881.0,16.3,108.5165,E
7493,-42.75,-14.25,2017-11-09 05:00:00,7.62,881.0,16.3,109.033,E
7494,-42.75,-14.25,2017-11-09 06:00:00,8.75,881.0,16.37,108.5,E
7495,-42.75,-14.25,2017-11-09 07:00:00,8.73,882.0,16.27,103.85,E
7496,-42.75,-14.25,2017-11-09 08:00:00,9.54,882.0,16.37,106.75,E
7497,-42.75,-14.25,2017-11-09 09:00:00,8.75,882.0,16.35,105.5165,E
7498,-42.75,-14.25,2017-11-09 10:00:00,8.67,883.0,16.6,100.5835,E
7499,-42.75,-14.25,2017-11-09 11:00:00,8.43,882.67,17.92,99.55,E
7500,-42.75,-14.25,2017-11-09 12:00:00,7.84,882.0,19.58,104.3165,E
7501,-42.75,-14.25,2017-11-09 13:00:00,7.29,881.5,20.88,107.5,E
7502,-42.75,-14.25,2017-11-09 14:00:00,7.28,881.0,21.78,116.75,SE
7503,-42.75,-14.25,2017-11-09 15:00:00,6.9,881.0,22.22,106.9665,E
7504,-42.75,-14.25,2017-11-09 16:00:00,6.54,881.0,22.32,114.2165,SE
7505,-42.75,-14.25,2017-11-09 17:00:00,7.31,881.0,22.33,111.983,E
7506,-42.75,-14.25,2017-11-09 18:00:00,7.66,881.0,22.15,111.9335,E
7507,-42.75,-14.25,2017-11-09 19:00:00,9.13,881.0,22.08,110.4,E
7508,-42.75,-14.25,2017-11-09 20:00:00,9.61,881.5,22.07,106.533,E
7509,-42.75,-14.25,2017-11-09 21:00:00,10.05,882.0,21.67,104.2165,E
7510,-42.75,-14.25,2017-11-09 22:00:00,9.19,882.0,20.9,110.4665,E
7511,-42.75,-14.25,2017-11-09 23:00:00,9.09,881.0,19.8,112.7335,SE
7512,-42.75,-14.25,2017-11-10 00:00:00,8.65,880.67,19.03,110.2335,E
7513,-42.75,-14.25,2017-11-10 01:00:00,7.44,880.0,18.27,111.7665,E
7514,-42.75,-14.25,2017-11-10 02:00:00,8.65,880.0,17.52,116.3665,SE
7515,-42.75,-14.25,2017-11-10 03:00:00,8.41,880.0,17.07,114.45,SE
7516,-42.75,-14.25,2017-11-10 04:00:00,8.45,880.0,16.65,110.85,E
7517,-42.75,-14.25,2017-11-10 05:00:00,8.11,880.33,16.45,113.2,SE
7518,-42.75,-14.25,2017-11-10 06:00:00,8.69,881.0,16.18,109.133,E
7519,-42.75,-14.25,2017-11-10 07:00:00,8.3,881.17,16.27,104.5,E
7520,-42.75,-14.25,2017-11-10 08:00:00,9.22,882.0,17.55,101.0835,E
7521,-42.75,-14.25,2017-11-10 09:00:00,8.08,882.0,19.25,106.367,E
7522,-42.75,-14.25,2017-11-10 10:00:00,7.73,882.0,20.62,103.717,E
7523,-42.75,-14.25,2017-11-10 11:00:00,8.11,882.0,21.87,103.333,E
7524,-42.75,-14.25,2017-11-10 12:00:00,7.57,881.33,22.73,99.5165,E
7525,-42.75,-14.25,2017-11-10 13:00:00,6.88,880.67,23.35,99.3,E
7526,-42.75,-14.25,2017-11-10 14:00:00,6.15,879.83,23.82,100.8165,E
7527,-42.75,-14.25,2017-11-10 15:00:00,6.32,879.0,24.12,98.8665,E
7528,-42.75,-14.25,2017-11-10 16:00:00,7.28,879.0,24.33,110.8,E
7529,-42.75,-14.25,2017-11-10 17:00:00,6.98,879.0,23.75,117.383,SE
7530,-42.75,-14.25,2017-11-10 18:00:00,8.19,879.33,23.05,115.267,SE
7531,-42.75,-14.25,2017-11-10 19:00:00,9.91,880.0,22.58,108.0,E
7532,-42.75,-14.25,2017-11-10 20:00:00,9.87,880.0,22.22,100.6665,E
7533,-42.75,-14.25,2017-11-10 21:00:00,10.44,880.0,21.48,101.65,E
7534,-42.75,-14.25,2017-11-10 22:00:00,9.42,880.0,20.27,97.483,E
7535,-42.75,-14.25,2017-11-10 23:00:00,8.4,879.33,19.4,95.9835,E
7536,-42.75,-14.25,2017-11-11 00:00:00,8.12,879.0,18.65,104.3335,E
7537,-42.75,-14.25,2017-11-11 01:00:00,7.0,878.83,18.05,103.65,E
7538,-42.75,-14.25,2017-11-11 02:00:00,6.77,878.0,17.37,107.85,E
7539,-42.75,-14.25,2017-11-11 03:00:00,6.65,878.0,16.68,111.15,E
7540,-42.75,-14.25,2017-11-11 04:00:00,6.72,878.0,15.88,117.1165,SE
7541,-42.75,-14.25,2017-11-11 05:00:00,6.01,878.67,15.42,117.8,SE
7542,-42.75,-14.25,2017-11-11 06:00:00,5.46,879.0,15.92,111.6335,E
7543,-42.75,-14.25,2017-11-11 07:00:00,4.95,880.0,17.12,110.1165,E
7544,-42.75,-14.25,2017-11-11 08:00:00,4.86,880.33,18.73,103.083,E
7545,-42.75,-14.25,2017-11-11 09:00:00,3.88,881.0,21.12,95.917,E
7546,-42.75,-14.25,2017-11-11 10:00:00,3.39,881.0,23.33,116.6835,SE
7547,-42.75,-14.25,2017-11-11 11:00:00,3.06,880.17,25.3,277.65,W
7548,-42.75,-14.25,2017-11-11 12:00:00,1.87,879.5,25.93,315.3165,NW
7549,-42.75,-14.25,2017-11-11 13:00:00,3.46,878.67,25.68,101.717,E
7550,-42.75,-14.25,2017-11-11 14:00:00,2.74,878.0,25.3,55.4665,NE
7551,-42.75,-14.25,2017-11-11 15:00:00,1.9,877.33,26.37,70.0835,E
7552,-42.75,-14.25,2017-11-11 16:00:00,2.3,877.0,25.6,106.35,E
7553,-42.75,-14.25,2017-11-11 17:00:00,1.89,877.33,24.58,127.217,SE
7554,-42.75,-14.25,2017-11-11 18:00:00,3.23,878.0,25.23,72.8335,E
7555,-42.75,-14.25,2017-11-11 19:00:00,7.09,879.0,23.3,281.7,W
7556,-42.75,-14.25,2017-11-11 20:00:00,6.44,879.67,21.52,282.25,W
7557,-42.75,-14.25,2017-11-11 21:00:00,4.69,880.0,19.75,251.967,W
7558,-42.75,-14.25,2017-11-11 22:00:00,3.34,880.5,19.53,273.91650000000004,W
7559,-42.75,-14.25,2017-11-11 23:00:00,8.32,880.33,18.9,303.1,NW
7560,-42.75,-14.25,2017-11-12 00:00:00,7.23,879.67,17.9,286.35,W
7561,-42.75,-14.25,2017-11-12 01:00:00,5.73,878.5,17.9,276.2335,W
7562,-42.75,-14.25,2017-11-12 02:00:00,5.8,878.0,17.82,293.4665,NW
7563,-42.75,-14.25,2017-11-12 03:00:00,6.22,878.0,17.58,323.01649999999995,NW
7564,-42.75,-14.25,2017-11-12 04:00:00,5.37,878.0,17.85,324.833,NW
7565,-42.75,-14.25,2017-11-12 05:00:00,5.85,878.67,18.98,324.95000000000005,NW
7566,-42.75,-14.25,2017-11-12 06:00:00,4.54,879.33,19.03,321.7165,NW
7567,-42.75,-14.25,2017-11-12 07:00:00,3.28,880.0,19.37,329.25,NW
7568,-42.75,-14.25,2017-11-12 08:00:00,3.96,880.67,19.82,329.25,NW
7569,-42.75,-14.25,2017-11-12 09:00:00,4.7,881.0,21.12,314.033,NW
7570,-42.75,-14.25,2017-11-12 10:00:00,5.02,881.0,22.4,297.35,NW
7571,-42.75,-14.25,2017-11-12 11:00:00,4.84,880.5,23.17,290.5665,W
7572,-42.75,-14.25,2017-11-12 12:00:00,5.72,880.0,22.53,301.0835,NW
7573,-42.75,-14.25,2017-11-12 13:00:00,7.23,879.0,22.7,299.75,NW
7574,-42.75,-14.25,2017-11-12 14:00:00,6.61,878.83,23.65,296.51649999999995,NW
7575,-42.75,-14.25,2017-11-12 15:00:00,7.2,878.0,23.9,301.7165,NW
7576,-42.75,-14.25,2017-11-12 16:00:00,5.56,878.0,23.63,299.733,NW
7577,-42.75,-14.25,2017-11-12 17:00:00,5.92,878.0,23.0,298.4665,NW
7578,-42.75,-14.25,2017-11-12 18:00:00,5.52,878.83,22.57,291.91650000000004,W
7579,-42.75,-14.25,2017-11-12 19:00:00,5.57,879.0,22.33,294.7335,NW
7580,-42.75,-14.25,2017-11-12 20:00:00,5.62,879.83,22.6,305.9835,NW
7581,-42.75,-14.25,2017-11-12 21:00:00,6.31,880.0,22.65,310.8835,NW
7582,-42.75,-14.25,2017-11-12 22:00:00,6.28,880.0,22.5,323.3335,NW
7583,-42.75,-14.25,2017-11-12 23:00:00,6.54,880.0,23.38,311.0835,NW
7584,-42.75,-14.25,2017-11-13 00:00:00,5.38,879.17,22.78,107.8335,E
7585,-42.75,-14.25,2017-11-13 01:00:00,5.1,878.83,22.55,107.8335,E
7586,-42.75,-14.25,2017-11-13 02:00:00,6.28,878.0,22.32,107.8335,E
7587,-42.75,-14.25,2017-11-13 03:00:00,4.88,878.0,22.38,107.8335,E
7588,-42.75,-14.25,2017-11-13 04:00:00,2.31,879.0,22.45,107.8335,E
7589,-42.75,-14.25,2017-11-13 05:00:00,2.58,879.0,21.88,107.8335,E
7590,-42.75,-14.25,2017-11-13 06:00:00,3.11,879.67,21.03,107.8335,E
7591,-42.75,-14.25,2017-11-13 07:00:00,2.3,880.5,21.03,107.8335,E
7592,-42.75,-14.25,2017-11-13 08:00:00,3.94,881.0,19.35,107.8335,E
7593,-42.75,-14.25,2017-11-13 09:00:00,1.63,881.0,18.57,107.8335,E
7594,-42.75,-14.25,2017-11-13 10:00:00,2.27,881.0,19.63,107.8335,E
7595,-42.75,-14.25,2017-11-13 11:00:00,1.98,880.67,22.77,107.8335,E
7596,-42.75,-14.25,2017-11-13 12:00:00,3.18,879.83,24.15,107.8335,E
7597,-42.75,-14.25,2017-11-13 13:00:00,6.19,879.0,22.88,107.8335,E
7598,-42.75,-14.25,2017-11-13 14:00:00,5.25,878.33,19.5,107.8335,E
7599,-42.75,-14.25,2017-11-13 15:00:00,3.8,878.5,17.78,107.8335,E
7600,-42.75,-14.25,2017-11-13 16:00:00,7.63,879.33,17.57,107.8335,E
7601,-42.75,-14.25,2017-11-13 17:00:00,6.41,879.0,17.75,107.8335,E
7602,-42.75,-14.25,2017-11-13 18:00:00,6.32,879.0,20.47,107.8335,E
7603,-42.75,-14.25,2017-11-13 19:00:00,6.9,879.17,19.52,107.8335,E
7604,-42.75,-14.25,2017-11-13 20:00:00,6.39,880.0,18.33,107.8335,E
7605,-42.75,-14.25,2017-11-13 21:00:00,6.26,880.0,20.17,107.8335,E
7606,-42.75,-14.25,2017-11-13 22:00:00,3.96,880.83,19.5,107.8335,E
7607,-42.75,-14.25,2017-11-13 23:00:00,2.84,881.0,19.58,107.8335,E
7608,-42.75,-14.25,2017-11-14 00:00:00,5.91,879.67,18.38,107.8335,E
7609,-42.75,-14.25,2017-11-14 01:00:00,2.05,879.0,17.95,107.8335,E
7610,-42.75,-14.25,2017-11-14 02:00:00,2.32,879.0,18.0,107.8335,E
7611,-42.75,-14.25,2017-11-14 03:00:00,3.3,879.0,17.97,107.8335,E
7612,-42.75,-14.25,2017-11-14 04:00:00,2.02,879.83,17.82,107.8335,E
7613,-42.75,-14.25,2017-11-14 05:00:00,2.8,880.17,17.82,107.8335,E
7614,-42.75,-14.25,2017-11-14 06:00:00,3.16,881.0,17.88,107.8335,E
7615,-42.75,-14.25,2017-11-14 07:00:00,1.99,881.83,17.7,107.8335,E
7616,-42.75,-14.25,2017-11-14 08:00:00,4.21,882.17,17.78,107.8335,E
7617,-42.75,-14.25,2017-11-14 09:00:00,4.86,883.0,18.2,107.8335,E
7618,-42.75,-14.25,2017-11-14 10:00:00,4.87,883.0,18.05,107.8335,E
7619,-42.75,-14.25,2017-11-14 11:00:00,5.01,882.83,18.4,107.8335,E
7620,-42.75,-14.25,2017-11-14 12:00:00,5.68,881.83,18.9,107.8335,E
7621,-42.75,-14.25,2017-11-14 13:00:00,4.97,881.5,19.33,107.8335,E
7622,-42.75,-14.25,2017-11-14 14:00:00,7.14,881.17,19.88,107.8335,E
7623,-42.75,-14.25,2017-11-14 15:00:00,8.9,881.0,20.2,107.8335,E
7624,-42.75,-14.25,2017-11-14 16:00:00,8.74,881.0,20.12,107.8335,E
7625,-42.75,-14.25,2017-11-14 17:00:00,9.48,881.33,19.53,107.8335,E
7626,-42.75,-14.25,2017-11-14 18:00:00,8.82,881.33,18.72,107.8335,E
7627,-42.75,-14.25,2017-11-14 19:00:00,9.47,882.0,18.22,107.8335,E
7628,-42.75,-14.25,2017-11-14 20:00:00,9.32,882.5,17.52,107.8335,E
7629,-42.75,-14.25,2017-11-14 21:00:00,9.9,883.0,17.0,107.8335,E
7630,-42.75,-14.25,2017-11-14 22:00:00,8.72,883.0,16.83,107.8335,E
7631,-42.75,-14.25,2017-11-14 23:00:00,8.18,883.0,16.73,107.8335,E
7632,-42.75,-14.25,2017-11-15 00:00:00,9.03,882.5,16.85,107.8335,E
7633,-42.75,-14.25,2017-11-15 01:00:00,9.83,881.67,16.8,107.8335,E
7634,-42.75,-14.25,2017-11-15 02:00:00,9.23,881.5,15.85,107.8335,E
7635,-42.75,-14.25,2017-11-15 03:00:00,9.12,881.0,15.42,107.8335,E
7636,-42.75,-14.25,2017-11-15 04:00:00,9.98,881.0,15.93,107.8335,E
7637,-42.75,-14.25,2017-11-15 05:00:00,9.75,881.0,16.13,107.8335,E
7638,-42.75,-14.25,2017-11-15 06:00:00,8.43,881.17,15.82,107.8335,E
7639,-42.75,-14.25,2017-11-15 07:00:00,11.2,881.5,15.42,107.8335,E
7640,-42.75,-14.25,2017-11-15 08:00:00,11.19,882.33,15.27,107.8335,E
7641,-42.75,-14.25,2017-11-15 09:00:00,12.02,883.5,15.65,107.8335,E
7642,-42.75,-14.25,2017-11-15 10:00:00,10.06,884.0,17.47,107.8335,E
7643,-42.75,-14.25,2017-11-15 11:00:00,10.0,884.0,18.88,107.8335,E
7644,-42.75,-14.25,2017-11-15 12:00:00,8.94,883.5,19.82,107.8335,E
7645,-42.75,-14.25,2017-11-15 13:00:00,9.45,883.0,20.67,107.8335,E
7646,-42.75,-14.25,2017-11-15 14:00:00,10.69,882.33,20.82,107.8335,E
7647,-42.75,-14.25,2017-11-15 15:00:00,11.36,882.0,20.77,107.8335,E
7648,-42.75,-14.25,2017-11-15 16:00:00,11.23,882.33,20.42,107.8335,E
7649,-42.75,-14.25,2017-11-15 17:00:00,9.94,883.0,19.67,107.8335,E
7650,-42.75,-14.25,2017-11-15 18:00:00,9.25,883.0,18.97,107.8335,E
7651,-42.75,-14.25,2017-11-15 19:00:00,10.48,883.67,18.3,107.8335,E
7652,-42.75,-14.25,2017-11-15 20:00:00,9.64,884.17,17.47,107.8335,E
7653,-42.75,-14.25,2017-11-15 21:00:00,9.0,885.0,16.6,107.8335,E
7654,-42.75,-14.25,2017-11-15 22:00:00,9.35,884.17,15.95,107.8335,E
7655,-42.75,-14.25,2017-11-15 23:00:00,10.82,884.0,15.55,107.8335,E
7656,-42.75,-14.25,2017-11-16 00:00:00,12.54,883.33,15.48,339.0,N
7657,-42.75,-14.25,2017-11-16 01:00:00,11.49,883.0,15.45,339.0,N
7658,-42.75,-14.25,2017-11-16 02:00:00,11.19,883.0,15.45,339.0,N
7659,-42.75,-14.25,2017-11-16 03:00:00,10.95,882.0,15.5,339.0,N
7660,-42.75,-14.25,2017-11-16 04:00:00,10.91,882.67,15.42,339.0,N
7661,-42.75,-14.25,2017-11-16 05:00:00,10.82,883.0,15.37,339.0,N
7662,-42.75,-14.25,2017-11-16 06:00:00,10.33,883.67,15.48,339.0,N
7663,-42.75,-14.25,2017-11-16 07:00:00,10.44,884.17,15.55,339.0,N
7664,-42.75,-14.25,2017-11-16 08:00:00,9.57,885.0,16.32,339.0,N
7665,-42.75,-14.25,2017-11-16 09:00:00,9.66,885.0,17.77,339.0,N
7666,-42.75,-14.25,2017-11-16 10:00:00,10.26,885.0,19.15,339.0,N
7667,-42.75,-14.25,2017-11-16 11:00:00,8.73,885.0,20.58,339.0,N
7668,-42.75,-14.25,2017-11-16 12:00:00,7.82,884.33,21.37,339.0,N
7669,-42.75,-14.25,2017-11-16 13:00:00,7.03,884.0,22.33,339.0,N
7670,-42.75,-14.25,2017-11-16 14:00:00,6.98,883.33,22.88,339.0,N
7671,-42.75,-14.25,2017-11-16 15:00:00,5.8,882.5,23.48,339.0,N
7672,-42.75,-14.25,2017-11-16 16:00:00,6.21,882.0,23.67,339.0,N
7673,-42.75,-14.25,2017-11-16 17:00:00,6.24,882.0,23.35,339.0,N
7674,-42.75,-14.25,2017-11-16 18:00:00,9.66,882.0,21.15,339.0,N
7675,-42.75,-14.25,2017-11-16 19:00:00,10.15,882.33,19.03,339.0,N
7676,-42.75,-14.25,2017-11-16 20:00:00,9.9,883.0,18.13,339.0,N
7677,-42.75,-14.25,2017-11-16 21:00:00,10.32,883.0,17.48,339.0,N
7678,-42.75,-14.25,2017-11-16 22:00:00,8.87,883.0,16.75,339.0,N
7679,-42.75,-14.25,2017-11-16 23:00:00,8.74,882.17,16.05,339.0,N
7680,-42.75,-14.25,2017-11-17 00:00:00,8.6,881.5,15.85,339.0,N
7681,-42.75,-14.25,2017-11-17 01:00:00,7.7,881.0,15.72,339.0,N
7682,-42.75,-14.25,2017-11-17 02:00:00,7.84,881.0,15.57,339.0,N
7683,-42.75,-14.25,2017-11-17 03:00:00,7.48,881.0,15.5,339.0,N
7684,-42.75,-14.25,2017-11-17 04:00:00,7.22,881.0,15.42,339.0,N
7685,-42.75,-14.25,2017-11-17 05:00:00,6.98,882.0,15.43,339.0,N
7686,-42.75,-14.25,2017-11-17 06:00:00,7.05,882.0,15.35,339.0,N
7687,-42.75,-14.25,2017-11-17 07:00:00,7.52,883.0,15.4,339.0,N
7688,-42.75,-14.25,2017-11-17 08:00:00,6.98,883.0,16.47,339.0,N
7689,-42.75,-14.25,2017-11-17 09:00:00,7.43,884.0,18.82,339.0,N
