;Longitude;Latitude;Valor_Pressao;Data
463;-42.75;-14.25;1013.88;2017-01-20 07:00:00
464;-42.75;-14.25;1014.19;2017-01-20 08:00:00
465;-42.75;-14.25;1014.85;2017-01-20 09:00:00
466;-42.75;-14.25;1015.44;2017-01-20 10:00:00
467;-42.75;-14.25;1015.63;2017-01-20 11:00:00
468;-42.75;-14.25;1015.76;2017-01-20 12:00:00
469;-42.75;-14.25;1015.39;2017-01-20 13:00:00
470;-42.75;-14.25;1014.91;2017-01-20 14:00:00
471;-42.75;-14.25;1013.91;2017-01-20 15:00:00
472;-42.75;-14.25;1012.96;2017-01-20 16:00:00
473;-42.75;-14.25;1011.84;2017-01-20 17:00:00
474;-42.75;-14.25;1010.66;2017-01-20 18:00:00
475;-42.75;-14.25;1010.22;2017-01-20 19:00:00
476;-42.75;-14.25;1009.8;2017-01-20 20:00:00
477;-42.75;-14.25;1009.77;2017-01-20 21:00:00
478;-42.75;-14.25;1010.89;2017-01-20 22:00:00
479;-42.75;-14.25;1011.32;2017-01-20 23:00:00
480;-42.75;-14.25;1012.64;2017-01-21 00:00:00
481;-42.75;-14.25;1013.85;2017-01-21 01:00:00
482;-42.75;-14.25;1013.79;2017-01-21 02:00:00
483;-42.75;-14.25;1013.7;2017-01-21 03:00:00
484;-42.75;-14.25;1013.39;2017-01-21 04:00:00
485;-42.75;-14.25;1013.16;2017-01-21 05:00:00
486;-42.75;-14.25;1013.05;2017-01-21 06:00:00
487;-42.75;-14.25;1013.1;2017-01-21 07:00:00
488;-42.75;-14.25;1013.88;2017-01-21 08:00:00
489;-42.75;-14.25;1014.71;2017-01-21 09:00:00
490;-42.75;-14.25;1015.5;2017-01-21 10:00:00
491;-42.75;-14.25;1015.59;2017-01-21 11:00:00
492;-42.75;-14.25;1015.42;2017-01-21 12:00:00
493;-42.75;-14.25;1015.31;2017-01-21 13:00:00
494;-42.75;-14.25;1014.57;2017-01-21 14:00:00
495;-42.75;-14.25;1013.66;2017-01-21 15:00:00
496;-42.75;-14.25;1012.38;2017-01-21 16:00:00
497;-42.75;-14.25;1011.55;2017-01-21 17:00:00
498;-42.75;-14.25;1010.42;2017-01-21 18:00:00
499;-42.75;-14.25;1009.9;2017-01-21 19:00:00
500;-42.75;-14.25;1009.48;2017-01-21 20:00:00
501;-42.75;-14.25;1009.46;2017-01-21 21:00:00
502;-42.75;-14.25;1009.78;2017-01-21 22:00:00
503;-42.75;-14.25;1010.24;2017-01-21 23:00:00
504;-42.75;-14.25;1011.56;2017-01-22 00:00:00
505;-42.75;-14.25;1011.91;2017-01-22 01:00:00
506;-42.75;-14.25;1012.26;2017-01-22 02:00:00
507;-42.75;-14.25;1012.81;2017-01-22 03:00:00
508;-42.75;-14.25;1012.6;2017-01-22 04:00:00
509;-42.75;-14.25;1012.39;2017-01-22 05:00:00
510;-42.75;-14.25;1012.19;2017-01-22 06:00:00
511;-42.75;-14.25;1012.19;2017-01-22 07:00:00
512;-42.75;-14.25;1012.53;2017-01-22 08:00:00
513;-42.75;-14.25;1013.1;2017-01-22 09:00:00
514;-42.75;-14.25;1014.0;2017-01-22 10:00:00
515;-42.75;-14.25;1014.3;2017-01-22 11:00:00
516;-42.75;-14.25;1014.45;2017-01-22 12:00:00
517;-42.75;-14.25;1014.11;2017-01-22 13:00:00
518;-42.75;-14.25;1013.06;2017-01-22 14:00:00
519;-42.75;-14.25;1012.34;2017-01-22 15:00:00
520;-42.75;-14.25;1011.18;2017-01-22 16:00:00
521;-42.75;-14.25;1010.46;2017-01-22 17:00:00
522;-42.75;-14.25;1009.35;2017-01-22 18:00:00
523;-42.75;-14.25;1008.76;2017-01-22 19:00:00
524;-42.75;-14.25;1008.1;2017-01-22 20:00:00
525;-42.75;-14.25;1008.11;2017-01-22 21:00:00
526;-42.75;-14.25;1008.62;2017-01-22 22:00:00
527;-42.75;-14.25;1010.0;2017-01-22 23:00:00
528;-42.75;-14.25;1010.6;2017-01-23 00:00:00
529;-42.75;-14.25;1011.21;2017-01-23 01:00:00
530;-42.75;-14.25;1011.31;2017-01-23 02:00:00
531;-42.75;-14.25;1011.57;2017-01-23 03:00:00
532;-42.75;-14.25;1012.1;2017-01-23 04:00:00
533;-42.75;-14.25;1011.97;2017-01-23 05:00:00
534;-42.75;-14.25;1012.45;2017-01-23 06:00:00
535;-42.75;-14.25;1012.66;2017-01-23 07:00:00
536;-42.75;-14.25;1013.07;2017-01-23 08:00:00
537;-42.75;-14.25;1013.47;2017-01-23 09:00:00
538;-42.75;-14.25;1014.67;2017-01-23 10:00:00
539;-42.75;-14.25;1014.8;2017-01-23 11:00:00
540;-42.75;-14.25;1014.65;2017-01-23 12:00:00
541;-42.75;-14.25;1014.63;2017-01-23 13:00:00
542;-42.75;-14.25;1013.92;2017-01-23 14:00:00
543;-42.75;-14.25;1013.27;2017-01-23 15:00:00
544;-42.75;-14.25;1012.13;2017-01-23 16:00:00
545;-42.75;-14.25;1011.13;2017-01-23 17:00:00
546;-42.75;-14.25;1010.37;2017-01-23 18:00:00
547;-42.75;-14.25;1009.8;2017-01-23 19:00:00
548;-42.75;-14.25;1009.22;2017-01-23 20:00:00
549;-42.75;-14.25;1009.97;2017-01-23 21:00:00
550;-42.75;-14.25;1010.73;2017-01-23 22:00:00
551;-42.75;-14.25;1010.73;2017-01-23 23:00:00
552;-42.75;-14.25;1012.01;2017-01-24 00:00:00
553;-42.75;-14.25;1011.91;2017-01-24 01:00:00
554;-42.75;-14.25;1012.23;2017-01-24 02:00:00
555;-42.75;-14.25;1012.51;2017-01-24 03:00:00
556;-42.75;-14.25;1012.92;2017-01-24 04:00:00
557;-42.75;-14.25;1012.99;2017-01-24 05:00:00
558;-42.75;-14.25;1013.29;2017-01-24 06:00:00
559;-42.75;-14.25;1013.58;2017-01-24 07:00:00
560;-42.75;-14.25;1013.95;2017-01-24 08:00:00
561;-42.75;-14.25;1014.56;2017-01-24 09:00:00
562;-42.75;-14.25;1015.44;2017-01-24 10:00:00
563;-42.75;-14.25;1015.75;2017-01-24 11:00:00
564;-42.75;-14.25;1015.52;2017-01-24 12:00:00
565;-42.75;-14.25;1015.63;2017-01-24 13:00:00
566;-42.75;-14.25;1015.01;2017-01-24 14:00:00
567;-42.75;-14.25;1014.37;2017-01-24 15:00:00
568;-42.75;-14.25;1013.42;2017-01-24 16:00:00
569;-42.75;-14.25;1011.99;2017-01-24 17:00:00
570;-42.75;-14.25;1010.99;2017-01-24 18:00:00
571;-42.75;-14.25;1010.49;2017-01-24 19:00:00
572;-42.75;-14.25;1010.44;2017-01-24 20:00:00
573;-42.75;-14.25;1010.42;2017-01-24 21:00:00
574;-42.75;-14.25;1011.53;2017-01-24 22:00:00
575;-42.75;-14.25;1012.15;2017-01-24 23:00:00
576;-42.75;-14.25;1013.39;2017-01-25 00:00:00
577;-42.75;-14.25;1013.48;2017-01-25 01:00:00
578;-42.75;-14.25;1013.72;2017-01-25 02:00:00
579;-42.75;-14.25;1013.39;2017-01-25 03:00:00
580;-42.75;-14.25;1013.52;2017-01-25 04:00:00
581;-42.75;-14.25;1012.94;2017-01-25 05:00:00
582;-42.75;-14.25;1013.14;2017-01-25 06:00:00
583;-42.75;-14.25;1013.38;2017-01-25 07:00:00
584;-42.75;-14.25;1014.4;2017-01-25 08:00:00
585;-42.75;-14.25;1015.11;2017-01-25 09:00:00
586;-42.75;-14.25;1016.07;2017-01-25 10:00:00
587;-42.75;-14.25;1016.8;2017-01-25 11:00:00
588;-42.75;-14.25;1016.69;2017-01-25 12:00:00
589;-42.75;-14.25;1016.44;2017-01-25 13:00:00
590;-42.75;-14.25;1015.82;2017-01-25 14:00:00
591;-42.75;-14.25;1015.12;2017-01-25 15:00:00
592;-42.75;-14.25;1014.12;2017-01-25 16:00:00
593;-42.75;-14.25;1012.92;2017-01-25 17:00:00
594;-42.75;-14.25;1012.05;2017-01-25 18:00:00
595;-42.75;-14.25;1011.09;2017-01-25 19:00:00
596;-42.75;-14.25;1010.71;2017-01-25 20:00:00
597;-42.75;-14.25;1010.14;2017-01-25 21:00:00
598;-42.75;-14.25;1010.81;2017-01-25 22:00:00
599;-42.75;-14.25;1011.35;2017-01-25 23:00:00
600;-42.75;-14.25;1012.32;2017-01-26 00:00:00
601;-42.75;-14.25;1012.77;2017-01-26 01:00:00
602;-42.75;-14.25;1012.92;2017-01-26 02:00:00
603;-42.75;-14.25;1013.25;2017-01-26 03:00:00
604;-42.75;-14.25;1013.52;2017-01-26 04:00:00
605;-42.75;-14.25;1013.49;2017-01-26 05:00:00
606;-42.75;-14.25;1013.36;2017-01-26 06:00:00
607;-42.75;-14.25;1013.61;2017-01-26 07:00:00
608;-42.75;-14.25;1014.37;2017-01-26 08:00:00
609;-42.75;-14.25;1015.15;2017-01-26 09:00:00
610;-42.75;-14.25;1015.71;2017-01-26 10:00:00
611;-42.75;-14.25;1016.12;2017-01-26 11:00:00
612;-42.75;-14.25;1015.91;2017-01-26 12:00:00
613;-42.75;-14.25;1015.31;2017-01-26 13:00:00
614;-42.75;-14.25;1014.51;2017-01-26 14:00:00
615;-42.75;-14.25;1013.66;2017-01-26 15:00:00
616;-42.75;-14.25;1012.65;2017-01-26 16:00:00
617;-42.75;-14.25;1011.67;2017-01-26 17:00:00
618;-42.75;-14.25;1011.02;2017-01-26 18:00:00
619;-42.75;-14.25;1010.39;2017-01-26 19:00:00
620;-42.75;-14.25;1010.12;2017-01-26 20:00:00
621;-42.75;-14.25;1010.4;2017-01-26 21:00:00
622;-42.75;-14.25;1010.68;2017-01-26 22:00:00
623;-42.75;-14.25;1011.28;2017-01-26 23:00:00
624;-42.75;-14.25;1011.93;2017-01-27 00:00:00
625;-42.75;-14.25;1012.62;2017-01-27 01:00:00
626;-42.75;-14.25;1013.08;2017-01-27 02:00:00
627;-42.75;-14.25;1013.78;2017-01-27 03:00:00
628;-42.75;-14.25;1013.71;2017-01-27 04:00:00
629;-42.75;-14.25;1013.91;2017-01-27 05:00:00
630;-42.75;-14.25;1013.71;2017-01-27 06:00:00
631;-42.75;-14.25;1014.56;2017-01-27 07:00:00
632;-42.75;-14.25;1014.97;2017-01-27 08:00:00
633;-42.75;-14.25;1015.82;2017-01-27 09:00:00
634;-42.75;-14.25;1016.63;2017-01-27 10:00:00
635;-42.75;-14.25;1017.04;2017-01-27 11:00:00
636;-42.75;-14.25;1016.71;2017-01-27 12:00:00
637;-42.75;-14.25;1016.42;2017-01-27 13:00:00
638;-42.75;-14.25;1015.55;2017-01-27 14:00:00
639;-42.75;-14.25;1014.75;2017-01-27 15:00:00
640;-42.75;-14.25;1013.43;2017-01-27 16:00:00
641;-42.75;-14.25;1012.56;2017-01-27 17:00:00
642;-42.75;-14.25;1011.69;2017-01-27 18:00:00
643;-42.75;-14.25;1011.12;2017-01-27 19:00:00
644;-42.75;-14.25;1010.85;2017-01-27 20:00:00
645;-42.75;-14.25;1011.07;2017-01-27 21:00:00
646;-42.75;-14.25;1012.11;2017-01-27 22:00:00
647;-42.75;-14.25;1012.77;2017-01-27 23:00:00
648;-42.75;-14.25;1013.05;2017-01-28 00:00:00
649;-42.75;-14.25;1013.86;2017-01-28 01:00:00
650;-42.75;-14.25;1014.4;2017-01-28 02:00:00
651;-42.75;-14.25;1014.68;2017-01-28 03:00:00
652;-42.75;-14.25;1015.09;2017-01-28 04:00:00
653;-42.75;-14.25;1015.11;2017-01-28 05:00:00
654;-42.75;-14.25;1015.29;2017-01-28 06:00:00
655;-42.75;-14.25;1015.69;2017-01-28 07:00:00
656;-42.75;-14.25;1015.98;2017-01-28 08:00:00
657;-42.75;-14.25;1016.3;2017-01-28 09:00:00
658;-42.75;-14.25;1016.92;2017-01-28 10:00:00
659;-42.75;-14.25;1017.11;2017-01-28 11:00:00
660;-42.75;-14.25;1017.22;2017-01-28 12:00:00
661;-42.75;-14.25;1017.18;2017-01-28 13:00:00
662;-42.75;-14.25;1016.48;2017-01-28 14:00:00
663;-42.75;-14.25;1015.86;2017-01-28 15:00:00
664;-42.75;-14.25;1014.73;2017-01-28 16:00:00
665;-42.75;-14.25;1013.77;2017-01-28 17:00:00
666;-42.75;-14.25;1012.86;2017-01-28 18:00:00
667;-42.75;-14.25;1012.37;2017-01-28 19:00:00
668;-42.75;-14.25;1012.11;2017-01-28 20:00:00
669;-42.75;-14.25;1012.26;2017-01-28 21:00:00
670;-42.75;-14.25;1012.95;2017-01-28 22:00:00
671;-42.75;-14.25;1013.29;2017-01-28 23:00:00
672;-42.75;-14.25;1013.85;2017-01-29 00:00:00
673;-42.75;-14.25;1014.18;2017-01-29 01:00:00
674;-42.75;-14.25;1014.66;2017-01-29 02:00:00
675;-42.75;-14.25;1014.61;2017-01-29 03:00:00
676;-42.75;-14.25;1015.07;2017-01-29 04:00:00
677;-42.75;-14.25;1014.93;2017-01-29 05:00:00
678;-42.75;-14.25;1014.92;2017-01-29 06:00:00
679;-42.75;-14.25;1015.23;2017-01-29 07:00:00
680;-42.75;-14.25;1015.37;2017-01-29 08:00:00
681;-42.75;-14.25;1016.09;2017-01-29 09:00:00
682;-42.75;-14.25;1017.04;2017-01-29 10:00:00
683;-42.75;-14.25;1016.81;2017-01-29 11:00:00
684;-42.75;-14.25;1017.2;2017-01-29 12:00:00
685;-42.75;-14.25;1016.64;2017-01-29 13:00:00
686;-42.75;-14.25;1016.12;2017-01-29 14:00:00
687;-42.75;-14.25;1015.51;2017-01-29 15:00:00
688;-42.75;-14.25;1014.39;2017-01-29 16:00:00
689;-42.75;-14.25;1013.37;2017-01-29 17:00:00
690;-42.75;-14.25;1012.48;2017-01-29 18:00:00
691;-42.75;-14.25;1012.3;2017-01-29 19:00:00
692;-42.75;-14.25;1012.01;2017-01-29 20:00:00
693;-42.75;-14.25;1012.46;2017-01-29 21:00:00
694;-42.75;-14.25;1013.88;2017-01-29 22:00:00
695;-42.75;-14.25;1013.87;2017-01-29 23:00:00
696;-42.75;-14.25;1014.41;2017-01-30 00:00:00
697;-42.75;-14.25;1014.4;2017-01-30 01:00:00
698;-42.75;-14.25;1014.46;2017-01-30 02:00:00
699;-42.75;-14.25;1014.85;2017-01-30 03:00:00
700;-42.75;-14.25;1015.22;2017-01-30 04:00:00
701;-42.75;-14.25;1015.17;2017-01-30 05:00:00
702;-42.75;-14.25;1015.41;2017-01-30 06:00:00
703;-42.75;-14.25;1015.78;2017-01-30 07:00:00
704;-42.75;-14.25;1015.92;2017-01-30 08:00:00
705;-42.75;-14.25;1016.51;2017-01-30 09:00:00
706;-42.75;-14.25;1016.62;2017-01-30 10:00:00
707;-42.75;-14.25;1017.02;2017-01-30 11:00:00
708;-42.75;-14.25;1016.47;2017-01-30 12:00:00
709;-42.75;-14.25;1016.31;2017-01-30 13:00:00
710;-42.75;-14.25;1015.37;2017-01-30 14:00:00
711;-42.75;-14.25;1014.32;2017-01-30 15:00:00
712;-42.75;-14.25;1012.94;2017-01-30 16:00:00
713;-42.75;-14.25;1012.05;2017-01-30 17:00:00
714;-42.75;-14.25;1011.14;2017-01-30 18:00:00
715;-42.75;-14.25;1010.89;2017-01-30 19:00:00
716;-42.75;-14.25;1010.77;2017-01-30 20:00:00
717;-42.75;-14.25;1011.28;2017-01-30 21:00:00
718;-42.75;-14.25;1011.45;2017-01-30 22:00:00
719;-42.75;-14.25;1012.21;2017-01-30 23:00:00
720;-42.75;-14.25;1012.84;2017-01-31 00:00:00
721;-42.75;-14.25;1013.32;2017-01-31 01:00:00
722;-42.75;-14.25;1013.87;2017-01-31 02:00:00
723;-42.75;-14.25;1014.8;2017-01-31 03:00:00
724;-42.75;-14.25;1014.54;2017-01-31 04:00:00
725;-42.75;-14.25;1014.39;2017-01-31 05:00:00
726;-42.75;-14.25;1014.18;2017-01-31 06:00:00
727;-42.75;-14.25;1014.72;2017-01-31 07:00:00
728;-42.75;-14.25;1014.87;2017-01-31 08:00:00
729;-42.75;-14.25;1015.27;2017-01-31 09:00:00
730;-42.75;-14.25;1015.93;2017-01-31 10:00:00
731;-42.75;-14.25;1016.36;2017-01-31 11:00:00
732;-42.75;-14.25;1015.64;2017-01-31 12:00:00
733;-42.75;-14.25;1015.28;2017-01-31 13:00:00
734;-42.75;-14.25;1014.4;2017-01-31 14:00:00
735;-42.75;-14.25;1013.5;2017-01-31 15:00:00
736;-42.75;-14.25;1012.07;2017-01-31 16:00:00
737;-42.75;-14.25;1010.98;2017-01-31 17:00:00
738;-42.75;-14.25;1009.85;2017-01-31 18:00:00
739;-42.75;-14.25;1009.16;2017-01-31 19:00:00
740;-42.75;-14.25;1008.73;2017-01-31 20:00:00
741;-42.75;-14.25;1009.06;2017-01-31 21:00:00
742;-42.75;-14.25;1009.3;2017-01-31 22:00:00
743;-42.75;-14.25;1009.69;2017-01-31 23:00:00
744;-42.75;-14.25;1010.62;2017-02-01 00:00:00
745;-42.75;-14.25;1010.72;2017-02-01 01:00:00
746;-42.75;-14.25;1011.13;2017-02-01 02:00:00
747;-42.75;-14.25;1011.7;2017-02-01 03:00:00
748;-42.75;-14.25;1011.8;2017-02-01 04:00:00
749;-42.75;-14.25;1011.91;2017-02-01 05:00:00
750;-42.75;-14.25;1012.18;2017-02-01 06:00:00
751;-42.75;-14.25;1012.4;2017-02-01 07:00:00
752;-42.75;-14.25;1012.46;2017-02-01 08:00:00
753;-42.75;-14.25;1012.93;2017-02-01 09:00:00
754;-42.75;-14.25;1013.96;2017-02-01 10:00:00
755;-42.75;-14.25;1014.19;2017-02-01 11:00:00
756;-42.75;-14.25;1013.7;2017-02-01 12:00:00
757;-42.75;-14.25;1014.02;2017-02-01 13:00:00
758;-42.75;-14.25;1012.88;2017-02-01 14:00:00
759;-42.75;-14.25;1012.19;2017-02-01 15:00:00
760;-42.75;-14.25;1011.06;2017-02-01 16:00:00
761;-42.75;-14.25;1010.11;2017-02-01 17:00:00
762;-42.75;-14.25;1009.1;2017-02-01 18:00:00
763;-42.75;-14.25;1008.7;2017-02-01 19:00:00
764;-42.75;-14.25;1008.56;2017-02-01 20:00:00
765;-42.75;-14.25;1009.26;2017-02-01 21:00:00
766;-42.75;-14.25;1009.62;2017-02-01 22:00:00
767;-42.75;-14.25;1009.44;2017-02-01 23:00:00
768;-42.75;-14.25;1009.9;2017-02-02 00:00:00
769;-42.75;-14.25;1010.83;2017-02-02 01:00:00
770;-42.75;-14.25;1011.02;2017-02-02 02:00:00
771;-42.75;-14.25;1011.23;2017-02-02 03:00:00
772;-42.75;-14.25;1011.24;2017-02-02 04:00:00
773;-42.75;-14.25;1011.08;2017-02-02 05:00:00
774;-42.75;-14.25;1011.31;2017-02-02 06:00:00
775;-42.75;-14.25;1011.49;2017-02-02 07:00:00
776;-42.75;-14.25;1012.09;2017-02-02 08:00:00
777;-42.75;-14.25;1012.9;2017-02-02 09:00:00
778;-42.75;-14.25;1014.33;2017-02-02 10:00:00
779;-42.75;-14.25;1014.49;2017-02-02 11:00:00
780;-42.75;-14.25;1014.49;2017-02-02 12:00:00
781;-42.75;-14.25;1014.33;2017-02-02 13:00:00
782;-42.75;-14.25;1013.79;2017-02-02 14:00:00
783;-42.75;-14.25;1013.0;2017-02-02 15:00:00
784;-42.75;-14.25;1012.35;2017-02-02 16:00:00
785;-42.75;-14.25;1011.36;2017-02-02 17:00:00
786;-42.75;-14.25;1010.3;2017-02-02 18:00:00
787;-42.75;-14.25;1009.86;2017-02-02 19:00:00
788;-42.75;-14.25;1010.44;2017-02-02 20:00:00
789;-42.75;-14.25;1010.77;2017-02-02 21:00:00
790;-42.75;-14.25;1012.1;2017-02-02 22:00:00
791;-42.75;-14.25;1012.86;2017-02-02 23:00:00
792;-42.75;-14.25;1013.12;2017-02-03 00:00:00
793;-42.75;-14.25;1013.62;2017-02-03 01:00:00
794;-42.75;-14.25;1013.57;2017-02-03 02:00:00
795;-42.75;-14.25;1013.41;2017-02-03 03:00:00
796;-42.75;-14.25;1012.91;2017-02-03 04:00:00
797;-42.75;-14.25;1012.47;2017-02-03 05:00:00
798;-42.75;-14.25;1012.47;2017-02-03 06:00:00
799;-42.75;-14.25;1012.83;2017-02-03 07:00:00
800;-42.75;-14.25;1013.52;2017-02-03 08:00:00
801;-42.75;-14.25;1014.01;2017-02-03 09:00:00
802;-42.75;-14.25;1015.08;2017-02-03 10:00:00
803;-42.75;-14.25;1015.29;2017-02-03 11:00:00
804;-42.75;-14.25;1014.99;2017-02-03 12:00:00
805;-42.75;-14.25;1015.21;2017-02-03 13:00:00
806;-42.75;-14.25;1014.07;2017-02-03 14:00:00
807;-42.75;-14.25;1013.35;2017-02-03 15:00:00
808;-42.75;-14.25;1012.95;2017-02-03 16:00:00
809;-42.75;-14.25;1012.92;2017-02-03 17:00:00
810;-42.75;-14.25;1011.94;2017-02-03 18:00:00
811;-42.75;-14.25;1011.2;2017-02-03 19:00:00
812;-42.75;-14.25;1010.77;2017-02-03 20:00:00
813;-42.75;-14.25;1010.45;2017-02-03 21:00:00
814;-42.75;-14.25;1011.8;2017-02-03 22:00:00
815;-42.75;-14.25;1012.64;2017-02-03 23:00:00
816;-42.75;-14.25;1013.25;2017-02-04 00:00:00
817;-42.75;-14.25;1013.71;2017-02-04 01:00:00
818;-42.75;-14.25;1013.56;2017-02-04 02:00:00
819;-42.75;-14.25;1013.22;2017-02-04 03:00:00
820;-42.75;-14.25;1012.83;2017-02-04 04:00:00
821;-42.75;-14.25;1012.5;2017-02-04 05:00:00
822;-42.75;-14.25;1012.34;2017-02-04 06:00:00
823;-42.75;-14.25;1012.61;2017-02-04 07:00:00
824;-42.75;-14.25;1012.87;2017-02-04 08:00:00
825;-42.75;-14.25;1013.39;2017-02-04 09:00:00
826;-42.75;-14.25;1013.52;2017-02-04 10:00:00
827;-42.75;-14.25;1014.33;2017-02-04 11:00:00
828;-42.75;-14.25;1013.89;2017-02-04 12:00:00
829;-42.75;-14.25;1013.73;2017-02-04 13:00:00
830;-42.75;-14.25;1013.13;2017-02-04 14:00:00
831;-42.75;-14.25;1012.59;2017-02-04 15:00:00
832;-42.75;-14.25;1011.2;2017-02-04 16:00:00
833;-42.75;-14.25;1010.19;2017-02-04 17:00:00
834;-42.75;-14.25;1009.46;2017-02-04 18:00:00
835;-42.75;-14.25;1008.88;2017-02-04 19:00:00
836;-42.75;-14.25;1008.63;2017-02-04 20:00:00
837;-42.75;-14.25;1009.25;2017-02-04 21:00:00
838;-42.75;-14.25;1009.77;2017-02-04 22:00:00
839;-42.75;-14.25;1010.73;2017-02-04 23:00:00
840;-42.75;-14.25;1011.38;2017-02-05 00:00:00
841;-42.75;-14.25;1012.15;2017-02-05 01:00:00
842;-42.75;-14.25;1012.35;2017-02-05 02:00:00
843;-42.75;-14.25;1012.58;2017-02-05 03:00:00
844;-42.75;-14.25;1012.05;2017-02-05 04:00:00
845;-42.75;-14.25;1011.69;2017-02-05 05:00:00
846;-42.75;-14.25;1011.81;2017-02-05 06:00:00
847;-42.75;-14.25;1012.02;2017-02-05 07:00:00
848;-42.75;-14.25;1012.42;2017-02-05 08:00:00
849;-42.75;-14.25;1013.04;2017-02-05 09:00:00
850;-42.75;-14.25;1013.99;2017-02-05 10:00:00
851;-42.75;-14.25;1014.62;2017-02-05 11:00:00
852;-42.75;-14.25;1014.7;2017-02-05 12:00:00
853;-42.75;-14.25;1014.68;2017-02-05 13:00:00
854;-42.75;-14.25;1014.21;2017-02-05 14:00:00
855;-42.75;-14.25;1013.33;2017-02-05 15:00:00
856;-42.75;-14.25;1012.05;2017-02-05 16:00:00
857;-42.75;-14.25;1011.15;2017-02-05 17:00:00
858;-42.75;-14.25;1010.39;2017-02-05 18:00:00
859;-42.75;-14.25;1010.68;2017-02-05 19:00:00
860;-42.75;-14.25;1010.43;2017-02-05 20:00:00
861;-42.75;-14.25;1010.46;2017-02-05 21:00:00
862;-42.75;-14.25;1010.33;2017-02-05 22:00:00
863;-42.75;-14.25;1011.73;2017-02-05 23:00:00
864;-42.75;-14.25;1012.24;2017-02-06 00:00:00
865;-42.75;-14.25;1012.78;2017-02-06 01:00:00
866;-42.75;-14.25;1012.98;2017-02-06 02:00:00
867;-42.75;-14.25;1012.97;2017-02-06 03:00:00
868;-42.75;-14.25;1012.53;2017-02-06 04:00:00
869;-42.75;-14.25;1012.05;2017-02-06 05:00:00
870;-42.75;-14.25;1012.1;2017-02-06 06:00:00
871;-42.75;-14.25;1011.97;2017-02-06 07:00:00
872;-42.75;-14.25;1012.57;2017-02-06 08:00:00
873;-42.75;-14.25;1013.05;2017-02-06 09:00:00
874;-42.75;-14.25;1013.55;2017-02-06 10:00:00
875;-42.75;-14.25;1014.18;2017-02-06 11:00:00
876;-42.75;-14.25;1014.19;2017-02-06 12:00:00
877;-42.75;-14.25;1013.72;2017-02-06 13:00:00
878;-42.75;-14.25;1012.92;2017-02-06 14:00:00
879;-42.75;-14.25;1012.01;2017-02-06 15:00:00
880;-42.75;-14.25;1010.63;2017-02-06 16:00:00
881;-42.75;-14.25;1009.68;2017-02-06 17:00:00
882;-42.75;-14.25;1008.81;2017-02-06 18:00:00
883;-42.75;-14.25;1008.77;2017-02-06 19:00:00
884;-42.75;-14.25;1008.2;2017-02-06 20:00:00
885;-42.75;-14.25;1007.35;2017-02-06 21:00:00
886;-42.75;-14.25;1008.47;2017-02-06 22:00:00
887;-42.75;-14.25;1009.28;2017-02-06 23:00:00
888;-42.75;-14.25;1010.12;2017-02-07 00:00:00
889;-42.75;-14.25;1010.01;2017-02-07 01:00:00
890;-42.75;-14.25;1010.24;2017-02-07 02:00:00
891;-42.75;-14.25;1010.61;2017-02-07 03:00:00
892;-42.75;-14.25;1009.9;2017-02-07 04:00:00
893;-42.75;-14.25;1009.7;2017-02-07 05:00:00
894;-42.75;-14.25;1009.81;2017-02-07 06:00:00
895;-42.75;-14.25;1010.62;2017-02-07 07:00:00
896;-42.75;-14.25;1010.98;2017-02-07 08:00:00
897;-42.75;-14.25;1011.36;2017-02-07 09:00:00
898;-42.75;-14.25;1011.97;2017-02-07 10:00:00
899;-42.75;-14.25;1012.66;2017-02-07 11:00:00
900;-42.75;-14.25;1013.09;2017-02-07 12:00:00
901;-42.75;-14.25;1013.5;2017-02-07 13:00:00
902;-42.75;-14.25;1013.39;2017-02-07 14:00:00
903;-42.75;-14.25;1012.7;2017-02-07 15:00:00
904;-42.75;-14.25;1012.19;2017-02-07 16:00:00
905;-42.75;-14.25;1010.76;2017-02-07 17:00:00
906;-42.75;-14.25;1010.15;2017-02-07 18:00:00
907;-42.75;-14.25;1009.52;2017-02-07 19:00:00
908;-42.75;-14.25;1009.34;2017-02-07 20:00:00
909;-42.75;-14.25;1009.87;2017-02-07 21:00:00
910;-42.75;-14.25;1010.04;2017-02-07 22:00:00
911;-42.75;-14.25;1010.79;2017-02-07 23:00:00
912;-42.75;-14.25;1011.98;2017-02-08 00:00:00
913;-42.75;-14.25;1012.13;2017-02-08 01:00:00
914;-42.75;-14.25;1011.91;2017-02-08 02:00:00
915;-42.75;-14.25;1011.8;2017-02-08 03:00:00
916;-42.75;-14.25;1011.2;2017-02-08 04:00:00
917;-42.75;-14.25;1010.8;2017-02-08 05:00:00
918;-42.75;-14.25;1010.46;2017-02-08 06:00:00
919;-42.75;-14.25;1010.55;2017-02-08 07:00:00
920;-42.75;-14.25;1010.95;2017-02-08 08:00:00
921;-42.75;-14.25;1011.47;2017-02-08 09:00:00
922;-42.75;-14.25;1012.11;2017-02-08 10:00:00
923;-42.75;-14.25;1012.83;2017-02-08 11:00:00
924;-42.75;-14.25;1012.81;2017-02-08 12:00:00
925;-42.75;-14.25;1012.78;2017-02-08 13:00:00
926;-42.75;-14.25;1012.34;2017-02-08 14:00:00
927;-42.75;-14.25;1012.8;2017-02-08 15:00:00
