;Longitude;Latitude;Data;Magnitude_Verif
7006;-42.75;-14.25;2017-10-19 22:00:00;8.96
7007;-42.75;-14.25;2017-10-19 23:00:00;9.04
7008;-42.75;-14.25;2017-10-20 00:00:00;8.42
7009;-42.75;-14.25;2017-10-20 01:00:00;7.9
7010;-42.75;-14.25;2017-10-20 02:00:00;6.7
7011;-42.75;-14.25;2017-10-20 03:00:00;6.93
7012;-42.75;-14.25;2017-10-20 04:00:00;7.0
7013;-42.75;-14.25;2017-10-20 05:00:00;7.96
7014;-42.75;-14.25;2017-10-20 06:00:00;8.1
7015;-42.75;-14.25;2017-10-20 07:00:00;7.83
7016;-42.75;-14.25;2017-10-20 08:00:00;8.31
7017;-42.75;-14.25;2017-10-20 09:00:00;8.94
7018;-42.75;-14.25;2017-10-20 10:00:00;8.08
7019;-42.75;-14.25;2017-10-20 11:00:00;7.91
7020;-42.75;-14.25;2017-10-20 12:00:00;6.91
7021;-42.75;-14.25;2017-10-20 13:00:00;6.68
7022;-42.75;-14.25;2017-10-20 14:00:00;5.94
7023;-42.75;-14.25;2017-10-20 15:00:00;5.16
7024;-42.75;-14.25;2017-10-20 16:00:00;7.47
7025;-42.75;-14.25;2017-10-20 17:00:00;9.56
7026;-42.75;-14.25;2017-10-20 18:00:00;9.1
7027;-42.75;-14.25;2017-10-20 19:00:00;9.18
7028;-42.75;-14.25;2017-10-20 20:00:00;9.86
7029;-42.75;-14.25;2017-10-20 21:00:00;10.34
7030;-42.75;-14.25;2017-10-20 22:00:00;10.57
7031;-42.75;-14.25;2017-10-20 23:00:00;10.16
7032;-42.75;-14.25;2017-10-21 00:00:00;9.03
7033;-42.75;-14.25;2017-10-21 01:00:00;8.98
7034;-42.75;-14.25;2017-10-21 02:00:00;10.59
7035;-42.75;-14.25;2017-10-21 03:00:00;10.42
7036;-42.75;-14.25;2017-10-21 04:00:00;10.51
7037;-42.75;-14.25;2017-10-21 05:00:00;10.47
7038;-42.75;-14.25;2017-10-21 06:00:00;10.27
7039;-42.75;-14.25;2017-10-21 07:00:00;10.31
7040;-42.75;-14.25;2017-10-21 08:00:00;10.17
7041;-42.75;-14.25;2017-10-21 09:00:00;11.09
7042;-42.75;-14.25;2017-10-21 10:00:00;10.48
7043;-42.75;-14.25;2017-10-21 11:00:00;10.39
7044;-42.75;-14.25;2017-10-21 12:00:00;10.56
7045;-42.75;-14.25;2017-10-21 13:00:00;9.63
7046;-42.75;-14.25;2017-10-21 14:00:00;9.78
7047;-42.75;-14.25;2017-10-21 15:00:00;11.16
7048;-42.75;-14.25;2017-10-21 16:00:00;10.84
7049;-42.75;-14.25;2017-10-21 17:00:00;10.68
7050;-42.75;-14.25;2017-10-21 18:00:00;10.28
7051;-42.75;-14.25;2017-10-21 19:00:00;11.62
7052;-42.75;-14.25;2017-10-21 20:00:00;12.8
7053;-42.75;-14.25;2017-10-21 21:00:00;12.64
7054;-42.75;-14.25;2017-10-21 22:00:00;11.78
7055;-42.75;-14.25;2017-10-21 23:00:00;12.16
7056;-42.75;-14.25;2017-10-22 00:00:00;11.66
7057;-42.75;-14.25;2017-10-22 01:00:00;12.34
7058;-42.75;-14.25;2017-10-22 02:00:00;11.32
7059;-42.75;-14.25;2017-10-22 03:00:00;11.56
7060;-42.75;-14.25;2017-10-22 04:00:00;10.85
7061;-42.75;-14.25;2017-10-22 05:00:00;10.42
7062;-42.75;-14.25;2017-10-22 06:00:00;9.12
7063;-42.75;-14.25;2017-10-22 07:00:00;8.93
7064;-42.75;-14.25;2017-10-22 08:00:00;9.06
7065;-42.75;-14.25;2017-10-22 09:00:00;9.32
7066;-42.75;-14.25;2017-10-22 10:00:00;8.91
7067;-42.75;-14.25;2017-10-22 11:00:00;9.99
7068;-42.75;-14.25;2017-10-22 12:00:00;9.87
7069;-42.75;-14.25;2017-10-22 13:00:00;9.78
7070;-42.75;-14.25;2017-10-22 14:00:00;10.2
7071;-42.75;-14.25;2017-10-22 15:00:00;10.3
7072;-42.75;-14.25;2017-10-22 16:00:00;10.13
7073;-42.75;-14.25;2017-10-22 17:00:00;10.58
7074;-42.75;-14.25;2017-10-22 18:00:00;10.15
7075;-42.75;-14.25;2017-10-22 19:00:00;9.16
7076;-42.75;-14.25;2017-10-22 20:00:00;9.46
7077;-42.75;-14.25;2017-10-22 21:00:00;10.97
7078;-42.75;-14.25;2017-10-22 22:00:00;9.92
7079;-42.75;-14.25;2017-10-22 23:00:00;9.4
7080;-42.75;-14.25;2017-10-23 00:00:00;9.93
7081;-42.75;-14.25;2017-10-23 01:00:00;9.41
7082;-42.75;-14.25;2017-10-23 02:00:00;8.11
7083;-42.75;-14.25;2017-10-23 03:00:00;7.8
7084;-42.75;-14.25;2017-10-23 04:00:00;7.82
7085;-42.75;-14.25;2017-10-23 05:00:00;9.02
7086;-42.75;-14.25;2017-10-23 06:00:00;9.5
7087;-42.75;-14.25;2017-10-23 07:00:00;9.58
7088;-42.75;-14.25;2017-10-23 08:00:00;10.08
7089;-42.75;-14.25;2017-10-23 09:00:00;10.79
7090;-42.75;-14.25;2017-10-23 10:00:00;9.88
7091;-42.75;-14.25;2017-10-23 11:00:00;10.84
7092;-42.75;-14.25;2017-10-23 12:00:00;11.07
7093;-42.75;-14.25;2017-10-23 13:00:00;10.42
7094;-42.75;-14.25;2017-10-23 14:00:00;9.9
7095;-42.75;-14.25;2017-10-23 15:00:00;9.48
7096;-42.75;-14.25;2017-10-23 16:00:00;9.17
7097;-42.75;-14.25;2017-10-23 17:00:00;8.91
7098;-42.75;-14.25;2017-10-23 18:00:00;9.39
7099;-42.75;-14.25;2017-10-23 19:00:00;9.12
7100;-42.75;-14.25;2017-10-23 20:00:00;9.76
7101;-42.75;-14.25;2017-10-23 21:00:00;11.53
7102;-42.75;-14.25;2017-10-23 22:00:00;10.79
7103;-42.75;-14.25;2017-10-23 23:00:00;11.3
7104;-42.75;-14.25;2017-10-24 00:00:00;11.11
7105;-42.75;-14.25;2017-10-24 01:00:00;11.92
7106;-42.75;-14.25;2017-10-24 02:00:00;10.75
7107;-42.75;-14.25;2017-10-24 03:00:00;10.74
7108;-42.75;-14.25;2017-10-24 04:00:00;10.56
7109;-42.75;-14.25;2017-10-24 05:00:00;11.13
7110;-42.75;-14.25;2017-10-24 06:00:00;11.74
7111;-42.75;-14.25;2017-10-24 07:00:00;12.42
7112;-42.75;-14.25;2017-10-24 08:00:00;11.36
7113;-42.75;-14.25;2017-10-24 09:00:00;9.94
7114;-42.75;-14.25;2017-10-24 10:00:00;10.52
7115;-42.75;-14.25;2017-10-24 11:00:00;9.92
7116;-42.75;-14.25;2017-10-24 12:00:00;9.82
7117;-42.75;-14.25;2017-10-24 13:00:00;8.51
7118;-42.75;-14.25;2017-10-24 14:00:00;8.38
7119;-42.75;-14.25;2017-10-24 15:00:00;8.42
7120;-42.75;-14.25;2017-10-24 16:00:00;9.0
7121;-42.75;-14.25;2017-10-24 17:00:00;9.36
7122;-42.75;-14.25;2017-10-24 18:00:00;9.62
7123;-42.75;-14.25;2017-10-24 19:00:00;10.42
7124;-42.75;-14.25;2017-10-24 20:00:00;12.12
7125;-42.75;-14.25;2017-10-24 21:00:00;10.87
7126;-42.75;-14.25;2017-10-24 22:00:00;10.94
7127;-42.75;-14.25;2017-10-24 23:00:00;11.56
7128;-42.75;-14.25;2017-10-25 00:00:00;10.74
7129;-42.75;-14.25;2017-10-25 01:00:00;11.29
7130;-42.75;-14.25;2017-10-25 02:00:00;11.4
7131;-42.75;-14.25;2017-10-25 03:00:00;11.37
7132;-42.75;-14.25;2017-10-25 04:00:00;10.52
7133;-42.75;-14.25;2017-10-25 05:00:00;9.91
7134;-42.75;-14.25;2017-10-25 06:00:00;10.23
7135;-42.75;-14.25;2017-10-25 07:00:00;10.23
7136;-42.75;-14.25;2017-10-25 08:00:00;10.91
7137;-42.75;-14.25;2017-10-25 09:00:00;10.67
7138;-42.75;-14.25;2017-10-25 10:00:00;10.77
7139;-42.75;-14.25;2017-10-25 11:00:00;9.88
7140;-42.75;-14.25;2017-10-25 12:00:00;9.78
7141;-42.75;-14.25;2017-10-25 13:00:00;9.92
7142;-42.75;-14.25;2017-10-25 14:00:00;9.49
7143;-42.75;-14.25;2017-10-25 15:00:00;8.77
7144;-42.75;-14.25;2017-10-25 16:00:00;8.41
7145;-42.75;-14.25;2017-10-25 17:00:00;8.51
7146;-42.75;-14.25;2017-10-25 18:00:00;9.83
7147;-42.75;-14.25;2017-10-25 19:00:00;10.1
7148;-42.75;-14.25;2017-10-25 20:00:00;10.03
7149;-42.75;-14.25;2017-10-25 21:00:00;9.2
7150;-42.75;-14.25;2017-10-25 22:00:00;9.34
7151;-42.75;-14.25;2017-10-25 23:00:00;9.0
7152;-42.75;-14.25;2017-10-26 00:00:00;8.9
7153;-42.75;-14.25;2017-10-26 01:00:00;9.1
7154;-42.75;-14.25;2017-10-26 02:00:00;9.42
7155;-42.75;-14.25;2017-10-26 03:00:00;9.02
7156;-42.75;-14.25;2017-10-26 04:00:00;8.74
7157;-42.75;-14.25;2017-10-26 05:00:00;9.73
7158;-42.75;-14.25;2017-10-26 06:00:00;9.49
7159;-42.75;-14.25;2017-10-26 07:00:00;9.69
7160;-42.75;-14.25;2017-10-26 08:00:00;10.27
7161;-42.75;-14.25;2017-10-26 09:00:00;9.76
7162;-42.75;-14.25;2017-10-26 10:00:00;9.1
7163;-42.75;-14.25;2017-10-26 11:00:00;9.09
7164;-42.75;-14.25;2017-10-26 12:00:00;8.61
7165;-42.75;-14.25;2017-10-26 13:00:00;8.17
7166;-42.75;-14.25;2017-10-26 14:00:00;6.57
7167;-42.75;-14.25;2017-10-26 15:00:00;6.34
7168;-42.75;-14.25;2017-10-26 16:00:00;5.72
7169;-42.75;-14.25;2017-10-26 17:00:00;5.81
7170;-42.75;-14.25;2017-10-26 18:00:00;7.06
7171;-42.75;-14.25;2017-10-26 19:00:00;9.01
7172;-42.75;-14.25;2017-10-26 20:00:00;9.3
7173;-42.75;-14.25;2017-10-26 21:00:00;9.06
7174;-42.75;-14.25;2017-10-26 22:00:00;9.46
7175;-42.75;-14.25;2017-10-26 23:00:00;8.49
7176;-42.75;-14.25;2017-10-27 00:00:00;6.7
7177;-42.75;-14.25;2017-10-27 01:00:00;7.31
7178;-42.75;-14.25;2017-10-27 02:00:00;7.52
7179;-42.75;-14.25;2017-10-27 03:00:00;6.76
7180;-42.75;-14.25;2017-10-27 04:00:00;7.03
7181;-42.75;-14.25;2017-10-27 05:00:00;7.86
7182;-42.75;-14.25;2017-10-27 06:00:00;7.28
7183;-42.75;-14.25;2017-10-27 07:00:00;7.41
7184;-42.75;-14.25;2017-10-27 08:00:00;7.43
7185;-42.75;-14.25;2017-10-27 09:00:00;7.21
7186;-42.75;-14.25;2017-10-27 10:00:00;7.4
7187;-42.75;-14.25;2017-10-27 11:00:00;6.42
7188;-42.75;-14.25;2017-10-27 12:00:00;6.18
7189;-42.75;-14.25;2017-10-27 13:00:00;5.66
7190;-42.75;-14.25;2017-10-27 14:00:00;4.24
7191;-42.75;-14.25;2017-10-27 15:00:00;3.9
7192;-42.75;-14.25;2017-10-27 16:00:00;5.0
7193;-42.75;-14.25;2017-10-27 17:00:00;7.46
7194;-42.75;-14.25;2017-10-27 18:00:00;8.58
7195;-42.75;-14.25;2017-10-27 19:00:00;9.54
7196;-42.75;-14.25;2017-10-27 20:00:00;9.37
7197;-42.75;-14.25;2017-10-27 21:00:00;8.15
7198;-42.75;-14.25;2017-10-27 22:00:00;8.36
7199;-42.75;-14.25;2017-10-27 23:00:00;8.63
7200;-42.75;-14.25;2017-10-28 00:00:00;7.36
7201;-42.75;-14.25;2017-10-28 01:00:00;6.68
7202;-42.75;-14.25;2017-10-28 02:00:00;6.14
7203;-42.75;-14.25;2017-10-28 03:00:00;5.68
7204;-42.75;-14.25;2017-10-28 04:00:00;5.39
7205;-42.75;-14.25;2017-10-28 05:00:00;5.53
7206;-42.75;-14.25;2017-10-28 06:00:00;3.1
7207;-42.75;-14.25;2017-10-28 07:00:00;2.42
7208;-42.75;-14.25;2017-10-28 08:00:00;3.14
7209;-42.75;-14.25;2017-10-28 09:00:00;2.92
7210;-42.75;-14.25;2017-10-28 10:00:00;2.28
7211;-42.75;-14.25;2017-10-28 11:00:00;3.43
7212;-42.75;-14.25;2017-10-28 12:00:00;3.4
7213;-42.75;-14.25;2017-10-28 13:00:00;4.17
7214;-42.75;-14.25;2017-10-28 14:00:00;3.43
7215;-42.75;-14.25;2017-10-28 15:00:00;3.96
7216;-42.75;-14.25;2017-10-28 16:00:00;4.65
7217;-42.75;-14.25;2017-10-28 17:00:00;4.34
7218;-42.75;-14.25;2017-10-28 18:00:00;2.63
7219;-42.75;-14.25;2017-10-28 19:00:00;4.39
7220;-42.75;-14.25;2017-10-28 20:00:00;5.12
7221;-42.75;-14.25;2017-10-28 21:00:00;5.76
7222;-42.75;-14.25;2017-10-28 22:00:00;5.49
7223;-42.75;-14.25;2017-10-28 23:00:00;6.34
7224;-42.75;-14.25;2017-10-29 00:00:00;5.11
7225;-42.75;-14.25;2017-10-29 01:00:00;5.11
7226;-42.75;-14.25;2017-10-29 02:00:00;4.24
7227;-42.75;-14.25;2017-10-29 03:00:00;4.62
7228;-42.75;-14.25;2017-10-29 04:00:00;5.38
7229;-42.75;-14.25;2017-10-29 05:00:00;5.55
7230;-42.75;-14.25;2017-10-29 06:00:00;4.19
7231;-42.75;-14.25;2017-10-29 07:00:00;4.27
7232;-42.75;-14.25;2017-10-29 08:00:00;5.19
7233;-42.75;-14.25;2017-10-29 09:00:00;4.66
7234;-42.75;-14.25;2017-10-29 10:00:00;3.39
7235;-42.75;-14.25;2017-10-29 11:00:00;3.1
7236;-42.75;-14.25;2017-10-29 12:00:00;2.45
7237;-42.75;-14.25;2017-10-29 13:00:00;2.69
7238;-42.75;-14.25;2017-10-29 14:00:00;6.2
7239;-42.75;-14.25;2017-10-29 15:00:00;4.96
7240;-42.75;-14.25;2017-10-29 16:00:00;3.42
7241;-42.75;-14.25;2017-10-29 17:00:00;3.13
7242;-42.75;-14.25;2017-10-29 18:00:00;2.88
7243;-42.75;-14.25;2017-10-29 19:00:00;3.19
7244;-42.75;-14.25;2017-10-29 20:00:00;5.64
7245;-42.75;-14.25;2017-10-29 21:00:00;6.32
7246;-42.75;-14.25;2017-10-29 22:00:00;6.02
7247;-42.75;-14.25;2017-10-29 23:00:00;7.07
7248;-42.75;-14.25;2017-10-30 00:00:00;7.58
7249;-42.75;-14.25;2017-10-30 01:00:00;7.07
7250;-42.75;-14.25;2017-10-30 02:00:00;6.72
7251;-42.75;-14.25;2017-10-30 03:00:00;6.54
7252;-42.75;-14.25;2017-10-30 04:00:00;7.56
7253;-42.75;-14.25;2017-10-30 05:00:00;6.09
7254;-42.75;-14.25;2017-10-30 06:00:00;6.3
7255;-42.75;-14.25;2017-10-30 07:00:00;6.92
7256;-42.75;-14.25;2017-10-30 08:00:00;7.41
7257;-42.75;-14.25;2017-10-30 09:00:00;7.75
7258;-42.75;-14.25;2017-10-30 10:00:00;6.52
7259;-42.75;-14.25;2017-10-30 11:00:00;4.69
7260;-42.75;-14.25;2017-10-30 12:00:00;5.38
7261;-42.75;-14.25;2017-10-30 13:00:00;6.78
7262;-42.75;-14.25;2017-10-30 14:00:00;7.34
7263;-42.75;-14.25;2017-10-30 15:00:00;7.63
7264;-42.75;-14.25;2017-10-30 16:00:00;7.03
7265;-42.75;-14.25;2017-10-30 17:00:00;7.4
7266;-42.75;-14.25;2017-10-30 18:00:00;6.64
7267;-42.75;-14.25;2017-10-30 19:00:00;6.16
7268;-42.75;-14.25;2017-10-30 20:00:00;5.77
7269;-42.75;-14.25;2017-10-30 21:00:00;5.01
7270;-42.75;-14.25;2017-10-30 22:00:00;3.92
7271;-42.75;-14.25;2017-10-30 23:00:00;6.02
7272;-42.75;-14.25;2017-10-31 00:00:00;6.17
7273;-42.75;-14.25;2017-10-31 01:00:00;5.93
7274;-42.75;-14.25;2017-10-31 02:00:00;5.04
7275;-42.75;-14.25;2017-10-31 03:00:00;5.37
7276;-42.75;-14.25;2017-10-31 04:00:00;5.99
7277;-42.75;-14.25;2017-10-31 05:00:00;5.51
7278;-42.75;-14.25;2017-10-31 06:00:00;5.63
7279;-42.75;-14.25;2017-10-31 07:00:00;4.7
7280;-42.75;-14.25;2017-10-31 08:00:00;4.53
7281;-42.75;-14.25;2017-10-31 09:00:00;4.3
7282;-42.75;-14.25;2017-10-31 10:00:00;3.93
7283;-42.75;-14.25;2017-10-31 11:00:00;2.89
7284;-42.75;-14.25;2017-10-31 12:00:00;2.64
7285;-42.75;-14.25;2017-10-31 13:00:00;2.64
7286;-42.75;-14.25;2017-10-31 14:00:00;4.06
7287;-42.75;-14.25;2017-10-31 15:00:00;3.33
7288;-42.75;-14.25;2017-10-31 16:00:00;3.57
7289;-42.75;-14.25;2017-10-31 17:00:00;2.77
7290;-42.75;-14.25;2017-10-31 18:00:00;2.34
7291;-42.75;-14.25;2017-10-31 19:00:00;2.01
7292;-42.75;-14.25;2017-10-31 20:00:00;1.78
7293;-42.75;-14.25;2017-10-31 21:00:00;3.6
7294;-42.75;-14.25;2017-10-31 22:00:00;4.41
7295;-42.75;-14.25;2017-10-31 23:00:00;5.2
7296;-42.75;-14.25;2017-11-01 00:00:00;9.27
7297;-42.75;-14.25;2017-11-01 01:00:00;11.48
7298;-42.75;-14.25;2017-11-01 02:00:00;13.1
7299;-42.75;-14.25;2017-11-01 03:00:00;12.25
7300;-42.75;-14.25;2017-11-01 04:00:00;14.14
7301;-42.75;-14.25;2017-11-01 05:00:00;12.09
7302;-42.75;-14.25;2017-11-01 06:00:00;10.57
7303;-42.75;-14.25;2017-11-01 07:00:00;9.04
7304;-42.75;-14.25;2017-11-01 08:00:00;9.3
7305;-42.75;-14.25;2017-11-01 09:00:00;8.42
7306;-42.75;-14.25;2017-11-01 10:00:00;5.14
7307;-42.75;-14.25;2017-11-01 11:00:00;3.47
7308;-42.75;-14.25;2017-11-01 12:00:00;3.98
7309;-42.75;-14.25;2017-11-01 13:00:00;3.64
7310;-42.75;-14.25;2017-11-01 14:00:00;2.74
7311;-42.75;-14.25;2017-11-01 15:00:00;3.43
7312;-42.75;-14.25;2017-11-01 16:00:00;2.87
7313;-42.75;-14.25;2017-11-01 17:00:00;3.56
7314;-42.75;-14.25;2017-11-01 18:00:00;3.38
7315;-42.75;-14.25;2017-11-01 19:00:00;2.07
7316;-42.75;-14.25;2017-11-01 20:00:00;2.82
7317;-42.75;-14.25;2017-11-01 21:00:00;7.58
7318;-42.75;-14.25;2017-11-01 22:00:00;7.28
7319;-42.75;-14.25;2017-11-01 23:00:00;9.54
7320;-42.75;-14.25;2017-11-02 00:00:00;8.15
7321;-42.75;-14.25;2017-11-02 01:00:00;8.3
7322;-42.75;-14.25;2017-11-02 02:00:00;8.19
7323;-42.75;-14.25;2017-11-02 03:00:00;8.43
7324;-42.75;-14.25;2017-11-02 04:00:00;8.57
7325;-42.75;-14.25;2017-11-02 05:00:00;9.16
7326;-42.75;-14.25;2017-11-02 06:00:00;9.6
7327;-42.75;-14.25;2017-11-02 07:00:00;9.64
7328;-42.75;-14.25;2017-11-02 08:00:00;9.11
7329;-42.75;-14.25;2017-11-02 09:00:00;8.88
7330;-42.75;-14.25;2017-11-02 10:00:00;8.65
7331;-42.75;-14.25;2017-11-02 11:00:00;7.57
7332;-42.75;-14.25;2017-11-02 12:00:00;6.9
7333;-42.75;-14.25;2017-11-02 13:00:00;6.89
7334;-42.75;-14.25;2017-11-02 14:00:00;8.13
7335;-42.75;-14.25;2017-11-02 15:00:00;8.1
7336;-42.75;-14.25;2017-11-02 16:00:00;9.72
7337;-42.75;-14.25;2017-11-02 17:00:00;9.93
7338;-42.75;-14.25;2017-11-02 18:00:00;10.64
7339;-42.75;-14.25;2017-11-02 19:00:00;10.29
7340;-42.75;-14.25;2017-11-02 20:00:00;10.79
7341;-42.75;-14.25;2017-11-02 21:00:00;12.02
7342;-42.75;-14.25;2017-11-02 22:00:00;10.46
7343;-42.75;-14.25;2017-11-02 23:00:00;10.13
7344;-42.75;-14.25;2017-11-03 00:00:00;9.45
7345;-42.75;-14.25;2017-11-03 01:00:00;9.78
7346;-42.75;-14.25;2017-11-03 02:00:00;9.53
7347;-42.75;-14.25;2017-11-03 03:00:00;9.75
7348;-42.75;-14.25;2017-11-03 04:00:00;10.4
7349;-42.75;-14.25;2017-11-03 05:00:00;10.66
7350;-42.75;-14.25;2017-11-03 06:00:00;10.31
7351;-42.75;-14.25;2017-11-03 07:00:00;12.14
7352;-42.75;-14.25;2017-11-03 08:00:00;11.21
7353;-42.75;-14.25;2017-11-03 09:00:00;11.42
7354;-42.75;-14.25;2017-11-03 10:00:00;11.46
7355;-42.75;-14.25;2017-11-03 11:00:00;10.93
7356;-42.75;-14.25;2017-11-03 12:00:00;11.1
7357;-42.75;-14.25;2017-11-03 13:00:00;10.42
7358;-42.75;-14.25;2017-11-03 14:00:00;9.86
7359;-42.75;-14.25;2017-11-03 15:00:00;10.24
7360;-42.75;-14.25;2017-11-03 16:00:00;10.8
7361;-42.75;-14.25;2017-11-03 17:00:00;12.1
7362;-42.75;-14.25;2017-11-03 18:00:00;12.34
7363;-42.75;-14.25;2017-11-03 19:00:00;12.54
7364;-42.75;-14.25;2017-11-03 20:00:00;12.88
7365;-42.75;-14.25;2017-11-03 21:00:00;12.86
7366;-42.75;-14.25;2017-11-03 22:00:00;12.24
7367;-42.75;-14.25;2017-11-03 23:00:00;12.15
7368;-42.75;-14.25;2017-11-04 00:00:00;11.31
7369;-42.75;-14.25;2017-11-04 01:00:00;11.42
7370;-42.75;-14.25;2017-11-04 02:00:00;11.38
7371;-42.75;-14.25;2017-11-04 03:00:00;12.37
7372;-42.75;-14.25;2017-11-04 04:00:00;12.0
7373;-42.75;-14.25;2017-11-04 05:00:00;11.17
7374;-42.75;-14.25;2017-11-04 06:00:00;10.95
7375;-42.75;-14.25;2017-11-04 07:00:00;11.29
7376;-42.75;-14.25;2017-11-04 08:00:00;11.6
7377;-42.75;-14.25;2017-11-04 09:00:00;11.22
7378;-42.75;-14.25;2017-11-04 10:00:00;10.7
7379;-42.75;-14.25;2017-11-04 11:00:00;9.64
7380;-42.75;-14.25;2017-11-04 12:00:00;9.13
7381;-42.75;-14.25;2017-11-04 13:00:00;8.21
7382;-42.75;-14.25;2017-11-04 14:00:00;7.11
7383;-42.75;-14.25;2017-11-04 15:00:00;6.28
7384;-42.75;-14.25;2017-11-04 16:00:00;5.83
7385;-42.75;-14.25;2017-11-04 17:00:00;7.41
7386;-42.75;-14.25;2017-11-04 18:00:00;8.74
7387;-42.75;-14.25;2017-11-04 19:00:00;10.61
7388;-42.75;-14.25;2017-11-04 20:00:00;10.68
7389;-42.75;-14.25;2017-11-04 21:00:00;9.87
7390;-42.75;-14.25;2017-11-04 22:00:00;8.87
7391;-42.75;-14.25;2017-11-04 23:00:00;8.91
7392;-42.75;-14.25;2017-11-05 00:00:00;8.7
7393;-42.75;-14.25;2017-11-05 01:00:00;7.96
7394;-42.75;-14.25;2017-11-05 02:00:00;7.76
7395;-42.75;-14.25;2017-11-05 03:00:00;6.88
7396;-42.75;-14.25;2017-11-05 04:00:00;7.14
7397;-42.75;-14.25;2017-11-05 05:00:00;7.0
7398;-42.75;-14.25;2017-11-05 06:00:00;6.82
7399;-42.75;-14.25;2017-11-05 07:00:00;7.06
7400;-42.75;-14.25;2017-11-05 08:00:00;6.63
7401;-42.75;-14.25;2017-11-05 09:00:00;6.09
7402;-42.75;-14.25;2017-11-05 10:00:00;5.11
7403;-42.75;-14.25;2017-11-05 11:00:00;3.75
7404;-42.75;-14.25;2017-11-05 12:00:00;2.67
7405;-42.75;-14.25;2017-11-05 13:00:00;4.04
7406;-42.75;-14.25;2017-11-05 14:00:00;5.09
7407;-42.75;-14.25;2017-11-05 15:00:00;7.51
7408;-42.75;-14.25;2017-11-05 16:00:00;4.38
7409;-42.75;-14.25;2017-11-05 17:00:00;4.88
7410;-42.75;-14.25;2017-11-05 18:00:00;5.38
7411;-42.75;-14.25;2017-11-05 19:00:00;4.94
7412;-42.75;-14.25;2017-11-05 20:00:00;5.5
7413;-42.75;-14.25;2017-11-05 21:00:00;5.78
7414;-42.75;-14.25;2017-11-05 22:00:00;6.0
7415;-42.75;-14.25;2017-11-05 23:00:00;4.43
7416;-42.75;-14.25;2017-11-06 00:00:00;4.24
7417;-42.75;-14.25;2017-11-06 01:00:00;4.46
7418;-42.75;-14.25;2017-11-06 02:00:00;2.17
7419;-42.75;-14.25;2017-11-06 03:00:00;2.4
7420;-42.75;-14.25;2017-11-06 04:00:00;2.71
7421;-42.75;-14.25;2017-11-06 05:00:00;2.96
7422;-42.75;-14.25;2017-11-06 06:00:00;2.87
7423;-42.75;-14.25;2017-11-06 07:00:00;3.13
7424;-42.75;-14.25;2017-11-06 08:00:00;3.64
7425;-42.75;-14.25;2017-11-06 09:00:00;3.58
7426;-42.75;-14.25;2017-11-06 10:00:00;3.34
7427;-42.75;-14.25;2017-11-06 11:00:00;3.32
7428;-42.75;-14.25;2017-11-06 12:00:00;3.56
7429;-42.75;-14.25;2017-11-06 13:00:00;3.65
7430;-42.75;-14.25;2017-11-06 14:00:00;5.41
7431;-42.75;-14.25;2017-11-06 15:00:00;2.17
7432;-42.75;-14.25;2017-11-06 16:00:00;2.84
7433;-42.75;-14.25;2017-11-06 17:00:00;4.12
7434;-42.75;-14.25;2017-11-06 18:00:00;3.59
7435;-42.75;-14.25;2017-11-06 19:00:00;3.13
7436;-42.75;-14.25;2017-11-06 20:00:00;4.85
7437;-42.75;-14.25;2017-11-06 21:00:00;4.77
7438;-42.75;-14.25;2017-11-06 22:00:00;5.15
7439;-42.75;-14.25;2017-11-06 23:00:00;4.72
7440;-42.75;-14.25;2017-11-07 00:00:00;5.0
7441;-42.75;-14.25;2017-11-07 01:00:00;5.48
7442;-42.75;-14.25;2017-11-07 02:00:00;5.17
7443;-42.75;-14.25;2017-11-07 03:00:00;5.11
7444;-42.75;-14.25;2017-11-07 04:00:00;5.44
7445;-42.75;-14.25;2017-11-07 05:00:00;5.2
7446;-42.75;-14.25;2017-11-07 06:00:00;4.37
7447;-42.75;-14.25;2017-11-07 07:00:00;3.26
7448;-42.75;-14.25;2017-11-07 08:00:00;4.21
7449;-42.75;-14.25;2017-11-07 09:00:00;7.63
7450;-42.75;-14.25;2017-11-07 10:00:00;8.78
7451;-42.75;-14.25;2017-11-07 11:00:00;8.91
7452;-42.75;-14.25;2017-11-07 12:00:00;9.49
7453;-42.75;-14.25;2017-11-07 13:00:00;8.6
7454;-42.75;-14.25;2017-11-07 14:00:00;8.59
7455;-42.75;-14.25;2017-11-07 15:00:00;9.15
7456;-42.75;-14.25;2017-11-07 16:00:00;7.96
7457;-42.75;-14.25;2017-11-07 17:00:00;8.48
7458;-42.75;-14.25;2017-11-07 18:00:00;8.5
7459;-42.75;-14.25;2017-11-07 19:00:00;9.0
7460;-42.75;-14.25;2017-11-07 20:00:00;9.19
7461;-42.75;-14.25;2017-11-07 21:00:00;7.84
7462;-42.75;-14.25;2017-11-07 22:00:00;9.67
7463;-42.75;-14.25;2017-11-07 23:00:00;9.16
7464;-42.75;-14.25;2017-11-08 00:00:00;9.02
7465;-42.75;-14.25;2017-11-08 01:00:00;8.34
7466;-42.75;-14.25;2017-11-08 02:00:00;9.93
7467;-42.75;-14.25;2017-11-08 03:00:00;11.42
7468;-42.75;-14.25;2017-11-08 04:00:00;11.5
7469;-42.75;-14.25;2017-11-08 05:00:00;10.61
7470;-42.75;-14.25;2017-11-08 06:00:00;9.08
