;Longitude;Latitude;Magnitude_Observada;Direcao;Data
4926;-42.75;-14.25;8.02;109.72;2017-07-25 06:00:00
4927;-42.75;-14.25;8.54;111.22;2017-07-25 07:00:00
4928;-42.75;-14.25;9.05;111.5;2017-07-25 08:00:00
4929;-42.75;-14.25;9.18;110.17;2017-07-25 09:00:00
4930;-42.75;-14.25;8.12;108.13;2017-07-25 10:00:00
4931;-42.75;-14.25;7.8;106.98;2017-07-25 11:00:00
4932;-42.75;-14.25;7.32;106.4;2017-07-25 12:00:00
4933;-42.75;-14.25;8.01;103.41;2017-07-25 13:00:00
4934;-42.75;-14.25;8.86;101.74;2017-07-25 14:00:00
4935;-42.75;-14.25;8.72;102.32;2017-07-25 15:00:00
4936;-42.75;-14.25;8.06;103.8;2017-07-25 16:00:00
4937;-42.75;-14.25;7.79;106.5;2017-07-25 17:00:00
4938;-42.75;-14.25;7.81;107.43;2017-07-25 18:00:00
4939;-42.75;-14.25;7.94;106.14;2017-07-25 19:00:00
4940;-42.75;-14.25;7.76;104.36;2017-07-25 20:00:00
4941;-42.75;-14.25;6.89;106.35;2017-07-25 21:00:00
4942;-42.75;-14.25;6.64;112.64;2017-07-25 22:00:00
4943;-42.75;-14.25;6.98;121.65;2017-07-25 23:00:00
4944;-42.75;-14.25;7.63;123.31;2017-07-26 00:00:00
4945;-42.75;-14.25;7.68;121.07;2017-07-26 01:00:00
4946;-42.75;-14.25;7.52;118.24;2017-07-26 02:00:00
4947;-42.75;-14.25;7.38;116.24;2017-07-26 03:00:00
4948;-42.75;-14.25;7.26;115.55;2017-07-26 04:00:00
4949;-42.75;-14.25;7.17;115.16;2017-07-26 05:00:00
4950;-42.75;-14.25;7.05;115.43;2017-07-26 06:00:00
4951;-42.75;-14.25;7.12;116.05;2017-07-26 07:00:00
4952;-42.75;-14.25;7.18;117.18;2017-07-26 08:00:00
4953;-42.75;-14.25;7.16;118.74;2017-07-26 09:00:00
4954;-42.75;-14.25;6.59;120.95;2017-07-26 10:00:00
4955;-42.75;-14.25;7.27;119.71;2017-07-26 11:00:00
4956;-42.75;-14.25;7.37;111.67;2017-07-26 12:00:00
4957;-42.75;-14.25;7.89;101.98;2017-07-26 13:00:00
4958;-42.75;-14.25;7.49;101.2;2017-07-26 14:00:00
4959;-42.75;-14.25;7.02;102.55;2017-07-26 15:00:00
4960;-42.75;-14.25;6.7;106.87;2017-07-26 16:00:00
4961;-42.75;-14.25;6.37;113.9;2017-07-26 17:00:00
4962;-42.75;-14.25;6.31;118.81;2017-07-26 18:00:00
4963;-42.75;-14.25;6.93;120.33;2017-07-26 19:00:00
4964;-42.75;-14.25;6.81;119.09;2017-07-26 20:00:00
4965;-42.75;-14.25;5.83;119.25;2017-07-26 21:00:00
4966;-42.75;-14.25;4.99;118.6;2017-07-26 22:00:00
4967;-42.75;-14.25;5.09;122.8;2017-07-26 23:00:00
4968;-42.75;-14.25;5.32;122.05;2017-07-27 00:00:00
4969;-42.75;-14.25;6.24;119.16;2017-07-27 01:00:00
4970;-42.75;-14.25;6.64;115.15;2017-07-27 02:00:00
4971;-42.75;-14.25;6.92;112.31;2017-07-27 03:00:00
4972;-42.75;-14.25;7.29;111.24;2017-07-27 04:00:00
4973;-42.75;-14.25;7.48;111.63;2017-07-27 05:00:00
4974;-42.75;-14.25;7.42;113.45;2017-07-27 06:00:00
4975;-42.75;-14.25;7.12;116.12;2017-07-27 07:00:00
4976;-42.75;-14.25;6.71;117.89;2017-07-27 08:00:00
4977;-42.75;-14.25;6.51;119.49;2017-07-27 09:00:00
4978;-42.75;-14.25;5.86;116.2;2017-07-27 10:00:00
4979;-42.75;-14.25;5.6;120.19;2017-07-27 11:00:00
4980;-42.75;-14.25;7.73;116.18;2017-07-27 12:00:00
4981;-42.75;-14.25;8.17;108.92;2017-07-27 13:00:00
4982;-42.75;-14.25;8.05;105.89;2017-07-27 14:00:00
4983;-42.75;-14.25;7.98;103.21;2017-07-27 15:00:00
4984;-42.75;-14.25;8.06;101.63;2017-07-27 16:00:00
4985;-42.75;-14.25;8.13;101.85;2017-07-27 17:00:00
4986;-42.75;-14.25;8.1;103.2;2017-07-27 18:00:00
4987;-42.75;-14.25;7.1;107.16;2017-07-27 19:00:00
4988;-42.75;-14.25;7.04;111.76;2017-07-27 20:00:00
4989;-42.75;-14.25;6.33;111.41;2017-07-27 21:00:00
4990;-42.75;-14.25;6.27;115.22;2017-07-27 22:00:00
4991;-42.75;-14.25;6.43;117.76;2017-07-27 23:00:00
4992;-42.75;-14.25;6.62;118.74;2017-07-28 00:00:00
4993;-42.75;-14.25;6.6;119.18;2017-07-28 01:00:00
4994;-42.75;-14.25;6.44;120.24;2017-07-28 02:00:00
4995;-42.75;-14.25;6.43;120.52;2017-07-28 03:00:00
4996;-42.75;-14.25;6.55;120.72;2017-07-28 04:00:00
4997;-42.75;-14.25;6.42;119.55;2017-07-28 05:00:00
4998;-42.75;-14.25;6.05;117.66;2017-07-28 06:00:00
4999;-42.75;-14.25;6.34;115.29;2017-07-28 07:00:00
5000;-42.75;-14.25;6.9;113.82;2017-07-28 08:00:00
5001;-42.75;-14.25;6.45;113.94;2017-07-28 09:00:00
5002;-42.75;-14.25;5.65;113.67;2017-07-28 10:00:00
5003;-42.75;-14.25;8.49;110.84;2017-07-28 11:00:00
5004;-42.75;-14.25;9.87;109.88;2017-07-28 12:00:00
5005;-42.75;-14.25;9.45;106.56;2017-07-28 13:00:00
5006;-42.75;-14.25;8.76;103.29;2017-07-28 14:00:00
5007;-42.75;-14.25;9.48;103.5;2017-07-28 15:00:00
5008;-42.75;-14.25;9.4;102.51;2017-07-28 16:00:00
5009;-42.75;-14.25;9.3;102.09;2017-07-28 17:00:00
5010;-42.75;-14.25;9.05;101.7;2017-07-28 18:00:00
5011;-42.75;-14.25;9.75;102.45;2017-07-28 19:00:00
5012;-42.75;-14.25;8.69;104.58;2017-07-28 20:00:00
5013;-42.75;-14.25;8.3;108.88;2017-07-28 21:00:00
5014;-42.75;-14.25;7.76;111.01;2017-07-28 22:00:00
5015;-42.75;-14.25;8.41;113.37;2017-07-28 23:00:00
5016;-42.75;-14.25;8.36;113.85;2017-07-29 00:00:00
5017;-42.75;-14.25;7.77;112.43;2017-07-29 01:00:00
5018;-42.75;-14.25;7.92;110.41;2017-07-29 02:00:00
5019;-42.75;-14.25;8.29;109.64;2017-07-29 03:00:00
5020;-42.75;-14.25;8.26;110.6;2017-07-29 04:00:00
5021;-42.75;-14.25;8.33;111.49;2017-07-29 05:00:00
5022;-42.75;-14.25;8.51;111.68;2017-07-29 06:00:00
5023;-42.75;-14.25;8.43;111.1;2017-07-29 07:00:00
5024;-42.75;-14.25;8.51;110.92;2017-07-29 08:00:00
5025;-42.75;-14.25;8.13;113.39;2017-07-29 09:00:00
5026;-42.75;-14.25;6.98;110.89;2017-07-29 10:00:00
5027;-42.75;-14.25;10.16;107.52;2017-07-29 11:00:00
5028;-42.75;-14.25;10.78;103.79;2017-07-29 12:00:00
5029;-42.75;-14.25;10.87;101.01;2017-07-29 13:00:00
5030;-42.75;-14.25;9.85;101.17;2017-07-29 14:00:00
5031;-42.75;-14.25;9.84;101.68;2017-07-29 15:00:00
5032;-42.75;-14.25;9.61;101.06;2017-07-29 16:00:00
5033;-42.75;-14.25;9.61;99.77;2017-07-29 17:00:00
5034;-42.75;-14.25;9.3;101.4;2017-07-29 18:00:00
5035;-42.75;-14.25;8.68;102.14;2017-07-29 19:00:00
5036;-42.75;-14.25;8.06;103.18;2017-07-29 20:00:00
5037;-42.75;-14.25;7.4;104.23;2017-07-29 21:00:00
5038;-42.75;-14.25;7.75;105.06;2017-07-29 22:00:00
5039;-42.75;-14.25;8.28;108.18;2017-07-29 23:00:00
5040;-42.75;-14.25;8.89;109.94;2017-07-30 00:00:00
5041;-42.75;-14.25;9.24;109.55;2017-07-30 01:00:00
5042;-42.75;-14.25;9.22;108.82;2017-07-30 02:00:00
5043;-42.75;-14.25;9.04;109.47;2017-07-30 03:00:00
5044;-42.75;-14.25;9.01;110.71;2017-07-30 04:00:00
5045;-42.75;-14.25;8.96;111.43;2017-07-30 05:00:00
5046;-42.75;-14.25;8.9;112.55;2017-07-30 06:00:00
5047;-42.75;-14.25;8.9;113.57;2017-07-30 07:00:00
5048;-42.75;-14.25;9.0;114.63;2017-07-30 08:00:00
5049;-42.75;-14.25;9.03;115.83;2017-07-30 09:00:00
5050;-42.75;-14.25;8.72;117.6;2017-07-30 10:00:00
5051;-42.75;-14.25;10.31;114.3;2017-07-30 11:00:00
5052;-42.75;-14.25;9.9;109.57;2017-07-30 12:00:00
5053;-42.75;-14.25;9.11;107.12;2017-07-30 13:00:00
5054;-42.75;-14.25;8.55;106.28;2017-07-30 14:00:00
5055;-42.75;-14.25;8.23;106.91;2017-07-30 15:00:00
5056;-42.75;-14.25;8.29;106.18;2017-07-30 16:00:00
5057;-42.75;-14.25;8.02;105.45;2017-07-30 17:00:00
5058;-42.75;-14.25;7.93;106.34;2017-07-30 18:00:00
5059;-42.75;-14.25;7.8;107.06;2017-07-30 19:00:00
5060;-42.75;-14.25;7.43;108.21;2017-07-30 20:00:00
5061;-42.75;-14.25;6.45;106.84;2017-07-30 21:00:00
5062;-42.75;-14.25;5.03;100.27;2017-07-30 22:00:00
5063;-42.75;-14.25;4.97;93.81;2017-07-30 23:00:00
5064;-42.75;-14.25;5.82;95.64;2017-07-31 00:00:00
5065;-42.75;-14.25;6.86;100.99;2017-07-31 01:00:00
5066;-42.75;-14.25;7.42;106.02;2017-07-31 02:00:00
5067;-42.75;-14.25;7.72;108.46;2017-07-31 03:00:00
5068;-42.75;-14.25;7.84;108.35;2017-07-31 04:00:00
5069;-42.75;-14.25;7.89;107.8;2017-07-31 05:00:00
5070;-42.75;-14.25;7.75;106.54;2017-07-31 06:00:00
5071;-42.75;-14.25;7.55;105.99;2017-07-31 07:00:00
5072;-42.75;-14.25;7.57;105.82;2017-07-31 08:00:00
5073;-42.75;-14.25;7.64;106.63;2017-07-31 09:00:00
5074;-42.75;-14.25;7.66;109.31;2017-07-31 10:00:00
5075;-42.75;-14.25;8.42;105.77;2017-07-31 11:00:00
5076;-42.75;-14.25;8.89;101.05;2017-07-31 12:00:00
5077;-42.75;-14.25;8.54;99.3;2017-07-31 13:00:00
5078;-42.75;-14.25;8.0;98.59;2017-07-31 14:00:00
5079;-42.75;-14.25;7.9;98.07;2017-07-31 15:00:00
5080;-42.75;-14.25;7.5;97.14;2017-07-31 16:00:00
5081;-42.75;-14.25;7.31;95.59;2017-07-31 17:00:00
5082;-42.75;-14.25;7.33;94.22;2017-07-31 18:00:00
5083;-42.75;-14.25;7.06;96.24;2017-07-31 19:00:00
5084;-42.75;-14.25;6.79;100.09;2017-07-31 20:00:00
5085;-42.75;-14.25;5.99;103.6;2017-07-31 21:00:00
5086;-42.75;-14.25;5.46;107.81;2017-07-31 22:00:00
5087;-42.75;-14.25;5.73;107.32;2017-07-31 23:00:00
5088;-42.75;-14.25;6.22;104.75;2017-08-01 00:00:00
5089;-42.75;-14.25;6.94;101.61;2017-08-01 01:00:00
5090;-42.75;-14.25;7.44;99.58;2017-08-01 02:00:00
5091;-42.75;-14.25;7.64;99.18;2017-08-01 03:00:00
5092;-42.75;-14.25;7.65;98.33;2017-08-01 04:00:00
5093;-42.75;-14.25;7.64;98.76;2017-08-01 05:00:00
5094;-42.75;-14.25;7.72;99.5;2017-08-01 06:00:00
5095;-42.75;-14.25;7.76;99.37;2017-08-01 07:00:00
5096;-42.75;-14.25;7.79;99.44;2017-08-01 08:00:00
5097;-42.75;-14.25;7.75;99.23;2017-08-01 09:00:00
5098;-42.75;-14.25;7.26;103.98;2017-08-01 10:00:00
5099;-42.75;-14.25;7.38;103.87;2017-08-01 11:00:00
5100;-42.75;-14.25;7.36;99.45;2017-08-01 12:00:00
5101;-42.75;-14.25;7.02;95.84;2017-08-01 13:00:00
5102;-42.75;-14.25;6.41;92.67;2017-08-01 14:00:00
5103;-42.75;-14.25;5.58;90.53;2017-08-01 15:00:00
5104;-42.75;-14.25;4.62;86.32;2017-08-01 16:00:00
5105;-42.75;-14.25;4.47;81.44;2017-08-01 17:00:00
5106;-42.75;-14.25;4.3;77.34;2017-08-01 18:00:00
5107;-42.75;-14.25;4.53;76.39;2017-08-01 19:00:00
5108;-42.75;-14.25;4.89;78.16;2017-08-01 20:00:00
5109;-42.75;-14.25;5.46;81.55;2017-08-01 21:00:00
5110;-42.75;-14.25;5.52;78.31;2017-08-01 22:00:00
5111;-42.75;-14.25;4.62;80.52;2017-08-01 23:00:00
5112;-42.75;-14.25;4.17;83.88;2017-08-02 00:00:00
5113;-42.75;-14.25;5.19;90.41;2017-08-02 01:00:00
5114;-42.75;-14.25;7.07;94.13;2017-08-02 02:00:00
5115;-42.75;-14.25;8.19;95.3;2017-08-02 03:00:00
5116;-42.75;-14.25;8.54;92.72;2017-08-02 04:00:00
5117;-42.75;-14.25;8.46;91.31;2017-08-02 05:00:00
5118;-42.75;-14.25;8.3;91.75;2017-08-02 06:00:00
5119;-42.75;-14.25;8.1;93.57;2017-08-02 07:00:00
5120;-42.75;-14.25;8.02;94.5;2017-08-02 08:00:00
5121;-42.75;-14.25;7.8;94.93;2017-08-02 09:00:00
5122;-42.75;-14.25;6.88;97.15;2017-08-02 10:00:00
5123;-42.75;-14.25;7.25;94.44;2017-08-02 11:00:00
5124;-42.75;-14.25;6.31;92.07;2017-08-02 12:00:00
5125;-42.75;-14.25;5.35;90.92;2017-08-02 13:00:00
5126;-42.75;-14.25;4.29;92.32;2017-08-02 14:00:00
5127;-42.75;-14.25;2.89;94.41;2017-08-02 15:00:00
5128;-42.75;-14.25;0.98;134.44;2017-08-02 16:00:00
5129;-42.75;-14.25;0.83;173.85;2017-08-02 17:00:00
5130;-42.75;-14.25;0.86;174.56;2017-08-02 18:00:00
5131;-42.75;-14.25;1.01;154.44;2017-08-02 19:00:00
5132;-42.75;-14.25;1.49;144.72;2017-08-02 20:00:00
5133;-42.75;-14.25;2.89;118.94;2017-08-02 21:00:00
5134;-42.75;-14.25;3.45;111.83;2017-08-02 22:00:00
5135;-42.75;-14.25;3.75;90.59;2017-08-02 23:00:00
5136;-42.75;-14.25;3.57;80.57;2017-08-03 00:00:00
5137;-42.75;-14.25;3.24;75.47;2017-08-03 01:00:00
5138;-42.75;-14.25;3.14;76.49;2017-08-03 02:00:00
5139;-42.75;-14.25;3.56;81.0;2017-08-03 03:00:00
5140;-42.75;-14.25;4.72;91.23;2017-08-03 04:00:00
5141;-42.75;-14.25;6.27;98.67;2017-08-03 05:00:00
5142;-42.75;-14.25;6.39;99.36;2017-08-03 06:00:00
5143;-42.75;-14.25;5.97;98.25;2017-08-03 07:00:00
5144;-42.75;-14.25;5.58;99.54;2017-08-03 08:00:00
5145;-42.75;-14.25;5.65;101.53;2017-08-03 09:00:00
5146;-42.75;-14.25;5.51;101.52;2017-08-03 10:00:00
5147;-42.75;-14.25;4.03;98.02;2017-08-03 11:00:00
5148;-42.75;-14.25;3.73;95.07;2017-08-03 12:00:00
5149;-42.75;-14.25;2.74;93.18;2017-08-03 13:00:00
5150;-42.75;-14.25;1.16;112.25;2017-08-03 14:00:00
5151;-42.75;-14.25;1.29;216.68;2017-08-03 15:00:00
5152;-42.75;-14.25;1.73;230.88;2017-08-03 16:00:00
5153;-42.75;-14.25;1.58;238.19;2017-08-03 17:00:00
5154;-42.75;-14.25;1.24;254.6;2017-08-03 18:00:00
5155;-42.75;-14.25;1.01;280.58;2017-08-03 19:00:00
5156;-42.75;-14.25;1.16;304.21;2017-08-03 20:00:00
5157;-42.75;-14.25;1.54;339.95;2017-08-03 21:00:00
5158;-42.75;-14.25;2.09;20.02;2017-08-03 22:00:00
5159;-42.75;-14.25;3.06;45.51;2017-08-03 23:00:00
5160;-42.75;-14.25;3.59;57.55;2017-08-04 00:00:00
5161;-42.75;-14.25;3.78;65.1;2017-08-04 01:00:00
5162;-42.75;-14.25;3.24;73.56;2017-08-04 02:00:00
5163;-42.75;-14.25;3.02;81.54;2017-08-04 03:00:00
5164;-42.75;-14.25;2.96;86.3;2017-08-04 04:00:00
5165;-42.75;-14.25;3.07;90.74;2017-08-04 05:00:00
5166;-42.75;-14.25;3.51;93.61;2017-08-04 06:00:00
5167;-42.75;-14.25;4.24;94.68;2017-08-04 07:00:00
5168;-42.75;-14.25;4.95;94.75;2017-08-04 08:00:00
5169;-42.75;-14.25;5.55;95.18;2017-08-04 09:00:00
5170;-42.75;-14.25;5.03;95.46;2017-08-04 10:00:00
5171;-42.75;-14.25;3.97;96.65;2017-08-04 11:00:00
5172;-42.75;-14.25;3.37;94.37;2017-08-04 12:00:00
5173;-42.75;-14.25;2.36;89.12;2017-08-04 13:00:00
5174;-42.75;-14.25;0.58;77.46;2017-08-04 14:00:00
5175;-42.75;-14.25;1.77;247.09;2017-08-04 15:00:00
5176;-42.75;-14.25;2.5;249.64;2017-08-04 16:00:00
5177;-42.75;-14.25;2.63;249.84;2017-08-04 17:00:00
5178;-42.75;-14.25;2.63;252.07;2017-08-04 18:00:00
5179;-42.75;-14.25;2.43;256.49;2017-08-04 19:00:00
5180;-42.75;-14.25;2.3;267.36;2017-08-04 20:00:00
5181;-42.75;-14.25;2.83;286.43;2017-08-04 21:00:00
5182;-42.75;-14.25;2.45;289.9;2017-08-04 22:00:00
5183;-42.75;-14.25;1.92;288.77;2017-08-04 23:00:00
5184;-42.75;-14.25;1.36;290.57;2017-08-05 00:00:00
5185;-42.75;-14.25;0.84;310.83;2017-08-05 01:00:00
5186;-42.75;-14.25;0.59;10.4;2017-08-05 02:00:00
5187;-42.75;-14.25;0.92;43.68;2017-08-05 03:00:00
5188;-42.75;-14.25;1.24;61.43;2017-08-05 04:00:00
5189;-42.75;-14.25;1.98;88.29;2017-08-05 05:00:00
5190;-42.75;-14.25;3.74;107.36;2017-08-05 06:00:00
5191;-42.75;-14.25;6.56;109.3;2017-08-05 07:00:00
5192;-42.75;-14.25;7.39;105.61;2017-08-05 08:00:00
5193;-42.75;-14.25;8.09;106.81;2017-08-05 09:00:00
5194;-42.75;-14.25;9.16;109.83;2017-08-05 10:00:00
5195;-42.75;-14.25;9.27;107.16;2017-08-05 11:00:00
5196;-42.75;-14.25;9.79;98.76;2017-08-05 12:00:00
5197;-42.75;-14.25;9.21;95.06;2017-08-05 13:00:00
5198;-42.75;-14.25;8.34;94.5;2017-08-05 14:00:00
5199;-42.75;-14.25;7.18;93.92;2017-08-05 15:00:00
5200;-42.75;-14.25;6.05;93.59;2017-08-05 16:00:00
5201;-42.75;-14.25;5.01;93.45;2017-08-05 17:00:00
5202;-42.75;-14.25;4.01;92.68;2017-08-05 18:00:00
5203;-42.75;-14.25;3.88;94.63;2017-08-05 19:00:00
5204;-42.75;-14.25;4.98;94.68;2017-08-05 20:00:00
5205;-42.75;-14.25;6.44;92.19;2017-08-05 21:00:00
5206;-42.75;-14.25;7.81;96.27;2017-08-05 22:00:00
5207;-42.75;-14.25;8.65;100.48;2017-08-05 23:00:00
5208;-42.75;-14.25;9.09;101.32;2017-08-06 00:00:00
5209;-42.75;-14.25;9.73;99.73;2017-08-06 01:00:00
5210;-42.75;-14.25;10.23;95.89;2017-08-06 02:00:00
5211;-42.75;-14.25;10.29;90.85;2017-08-06 03:00:00
5212;-42.75;-14.25;10.1;87.81;2017-08-06 04:00:00
5213;-42.75;-14.25;9.88;87.83;2017-08-06 05:00:00
5214;-42.75;-14.25;9.8;89.13;2017-08-06 06:00:00
5215;-42.75;-14.25;9.94;90.48;2017-08-06 07:00:00
5216;-42.75;-14.25;9.98;90.93;2017-08-06 08:00:00
5217;-42.75;-14.25;9.83;91.92;2017-08-06 09:00:00
5218;-42.75;-14.25;8.64;93.98;2017-08-06 10:00:00
5219;-42.75;-14.25;9.55;95.47;2017-08-06 11:00:00
5220;-42.75;-14.25;9.96;94.3;2017-08-06 12:00:00
5221;-42.75;-14.25;9.11;94.53;2017-08-06 13:00:00
5222;-42.75;-14.25;8.23;93.65;2017-08-06 14:00:00
5223;-42.75;-14.25;7.14;92.9;2017-08-06 15:00:00
5224;-42.75;-14.25;6.07;97.91;2017-08-06 16:00:00
5225;-42.75;-14.25;4.92;103.11;2017-08-06 17:00:00
5226;-42.75;-14.25;4.92;101.03;2017-08-06 18:00:00
5227;-42.75;-14.25;5.7;96.04;2017-08-06 19:00:00
5228;-42.75;-14.25;6.77;92.39;2017-08-06 20:00:00
5229;-42.75;-14.25;7.08;93.5;2017-08-06 21:00:00
5230;-42.75;-14.25;6.83;97.54;2017-08-06 22:00:00
5231;-42.75;-14.25;7.31;102.62;2017-08-06 23:00:00
5232;-42.75;-14.25;7.76;103.28;2017-08-07 00:00:00
5233;-42.75;-14.25;8.22;101.78;2017-08-07 01:00:00
5234;-42.75;-14.25;8.64;99.69;2017-08-07 02:00:00
5235;-42.75;-14.25;8.67;99.02;2017-08-07 03:00:00
5236;-42.75;-14.25;8.63;98.84;2017-08-07 04:00:00
5237;-42.75;-14.25;8.67;98.14;2017-08-07 05:00:00
5238;-42.75;-14.25;8.64;96.19;2017-08-07 06:00:00
5239;-42.75;-14.25;8.7;94.24;2017-08-07 07:00:00
5240;-42.75;-14.25;8.79;94.9;2017-08-07 08:00:00
5241;-42.75;-14.25;8.83;97.09;2017-08-07 09:00:00
5242;-42.75;-14.25;7.52;99.77;2017-08-07 10:00:00
5243;-42.75;-14.25;8.74;97.2;2017-08-07 11:00:00
5244;-42.75;-14.25;8.97;95.06;2017-08-07 12:00:00
5245;-42.75;-14.25;7.64;96.48;2017-08-07 13:00:00
5246;-42.75;-14.25;7.06;97.8;2017-08-07 14:00:00
5247;-42.75;-14.25;6.17;98.49;2017-08-07 15:00:00
5248;-42.75;-14.25;5.36;98.01;2017-08-07 16:00:00
5249;-42.75;-14.25;4.68;100.1;2017-08-07 17:00:00
5250;-42.75;-14.25;4.17;100.54;2017-08-07 18:00:00
5251;-42.75;-14.25;4.14;98.61;2017-08-07 19:00:00
5252;-42.75;-14.25;4.54;90.34;2017-08-07 20:00:00
5253;-42.75;-14.25;5.3;76.77;2017-08-07 21:00:00
5254;-42.75;-14.25;5.85;76.69;2017-08-07 22:00:00
5255;-42.75;-14.25;6.46;84.64;2017-08-07 23:00:00
5256;-42.75;-14.25;7.45;96.09;2017-08-08 00:00:00
5257;-42.75;-14.25;8.46;100.23;2017-08-08 01:00:00
5258;-42.75;-14.25;9.04;99.26;2017-08-08 02:00:00
5259;-42.75;-14.25;9.26;97.11;2017-08-08 03:00:00
5260;-42.75;-14.25;9.34;97.1;2017-08-08 04:00:00
5261;-42.75;-14.25;9.34;97.6;2017-08-08 05:00:00
5262;-42.75;-14.25;9.41;97.13;2017-08-08 06:00:00
5263;-42.75;-14.25;9.44;95.45;2017-08-08 07:00:00
5264;-42.75;-14.25;9.41;94.15;2017-08-08 08:00:00
5265;-42.75;-14.25;10.07;91.8;2017-08-08 09:00:00
5266;-42.75;-14.25;9.41;91.47;2017-08-08 10:00:00
5267;-42.75;-14.25;8.31;91.35;2017-08-08 11:00:00
5268;-42.75;-14.25;7.36;92.73;2017-08-08 12:00:00
5269;-42.75;-14.25;6.63;93.61;2017-08-08 13:00:00
5270;-42.75;-14.25;5.94;94.05;2017-08-08 14:00:00
5271;-42.75;-14.25;4.88;97.59;2017-08-08 15:00:00
5272;-42.75;-14.25;3.86;106.52;2017-08-08 16:00:00
5273;-42.75;-14.25;3.29;119.21;2017-08-08 17:00:00
5274;-42.75;-14.25;3.12;130.43;2017-08-08 18:00:00
5275;-42.75;-14.25;3.32;128.99;2017-08-08 19:00:00
5276;-42.75;-14.25;3.5;110.43;2017-08-08 20:00:00
5277;-42.75;-14.25;5.03;77.44;2017-08-08 21:00:00
5278;-42.75;-14.25;5.82;70.33;2017-08-08 22:00:00
5279;-42.75;-14.25;5.95;75.59;2017-08-08 23:00:00
5280;-42.75;-14.25;5.58;84.77;2017-08-09 00:00:00
5281;-42.75;-14.25;5.75;93.48;2017-08-09 01:00:00
5282;-42.75;-14.25;7.07;97.62;2017-08-09 02:00:00
5283;-42.75;-14.25;8.33;94.23;2017-08-09 03:00:00
5284;-42.75;-14.25;7.66;91.73;2017-08-09 04:00:00
5285;-42.75;-14.25;6.68;95.94;2017-08-09 05:00:00
5286;-42.75;-14.25;6.18;100.79;2017-08-09 06:00:00
5287;-42.75;-14.25;6.01;101.79;2017-08-09 07:00:00
5288;-42.75;-14.25;6.01;102.46;2017-08-09 08:00:00
5289;-42.75;-14.25;6.24;101.64;2017-08-09 09:00:00
5290;-42.75;-14.25;5.98;100.29;2017-08-09 10:00:00
5291;-42.75;-14.25;4.84;99.44;2017-08-09 11:00:00
5292;-42.75;-14.25;4.13;97.71;2017-08-09 12:00:00
5293;-42.75;-14.25;3.42;97.81;2017-08-09 13:00:00
5294;-42.75;-14.25;2.74;105.21;2017-08-09 14:00:00
5295;-42.75;-14.25;2.42;148.99;2017-08-09 15:00:00
5296;-42.75;-14.25;3.06;178.79;2017-08-09 16:00:00
5297;-42.75;-14.25;2.92;187.4;2017-08-09 17:00:00
5298;-42.75;-14.25;2.47;190.78;2017-08-09 18:00:00
5299;-42.75;-14.25;2.01;192.78;2017-08-09 19:00:00
5300;-42.75;-14.25;1.58;192.92;2017-08-09 20:00:00
5301;-42.75;-14.25;0.75;115.02;2017-08-09 21:00:00
5302;-42.75;-14.25;2.18;75.56;2017-08-09 22:00:00
5303;-42.75;-14.25;3.18;66.26;2017-08-09 23:00:00
5304;-42.75;-14.25;3.26;63.45;2017-08-10 00:00:00
5305;-42.75;-14.25;2.82;64.59;2017-08-10 01:00:00
5306;-42.75;-14.25;2.35;70.02;2017-08-10 02:00:00
5307;-42.75;-14.25;2.18;76.79;2017-08-10 03:00:00
5308;-42.75;-14.25;2.37;91.52;2017-08-10 04:00:00
5309;-42.75;-14.25;3.31;98.75;2017-08-10 05:00:00
5310;-42.75;-14.25;4.49;99.69;2017-08-10 06:00:00
5311;-42.75;-14.25;5.33;97.16;2017-08-10 07:00:00
5312;-42.75;-14.25;5.55;100.12;2017-08-10 08:00:00
5313;-42.75;-14.25;5.32;101.41;2017-08-10 09:00:00
5314;-42.75;-14.25;5.31;103.64;2017-08-10 10:00:00
5315;-42.75;-14.25;3.77;101.3;2017-08-10 11:00:00
5316;-42.75;-14.25;3.65;98.35;2017-08-10 12:00:00
5317;-42.75;-14.25;3.42;100.32;2017-08-10 13:00:00
5318;-42.75;-14.25;4.28;112.61;2017-08-10 14:00:00
5319;-42.75;-14.25;4.84;122.11;2017-08-10 15:00:00
5320;-42.75;-14.25;4.61;125.79;2017-08-10 16:00:00
5321;-42.75;-14.25;4.57;123.5;2017-08-10 17:00:00
5322;-42.75;-14.25;4.7;118.46;2017-08-10 18:00:00
5323;-42.75;-14.25;5.06;110.57;2017-08-10 19:00:00
5324;-42.75;-14.25;5.32;97.17;2017-08-10 20:00:00
5325;-42.75;-14.25;5.8;75.49;2017-08-10 21:00:00
5326;-42.75;-14.25;5.99;65.38;2017-08-10 22:00:00
5327;-42.75;-14.25;6.03;64.16;2017-08-10 23:00:00
5328;-42.75;-14.25;6.14;73.0;2017-08-11 00:00:00
5329;-42.75;-14.25;6.33;82.87;2017-08-11 01:00:00
5330;-42.75;-14.25;6.81;85.98;2017-08-11 02:00:00
5331;-42.75;-14.25;6.94;85.88;2017-08-11 03:00:00
5332;-42.75;-14.25;6.83;86.09;2017-08-11 04:00:00
5333;-42.75;-14.25;6.82;88.87;2017-08-11 05:00:00
5334;-42.75;-14.25;6.94;91.49;2017-08-11 06:00:00
5335;-42.75;-14.25;7.22;91.7;2017-08-11 07:00:00
