;Longitude;Latitude;Data;Magnitude_Verif;pressao_Verif;Temperatura_Verif;Direcao_Verif
1285;-42.75;-14.25;2017-02-23 13:00:00;8.14;884.17;23.15;118.7165
1286;-42.75;-14.25;2017-02-23 14:00:00;8.01;883.5;23.88;121.7
1287;-42.75;-14.25;2017-02-23 15:00:00;7.42;883.0;24.57;125.567
1288;-42.75;-14.25;2017-02-23 16:00:00;6.95;882.33;24.93;127.1165
1289;-42.75;-14.25;2017-02-23 17:00:00;6.04;882.67;24.68;115.9335
1290;-42.75;-14.25;2017-02-23 18:00:00;5.46;882.5;23.95;122.9665
1291;-42.75;-14.25;2017-02-23 19:00:00;7.57;883.0;23.58;113.717
1292;-42.75;-14.25;2017-02-23 20:00:00;9.41;883.0;23.53;107.683
1293;-42.75;-14.25;2017-02-23 21:00:00;9.19;883.0;22.83;109.4165
1294;-42.75;-14.25;2017-02-23 22:00:00;9.28;883.0;20.15;112.1665
1295;-42.75;-14.25;2017-02-23 23:00:00;10.6;883.0;19.67;107.1835
1296;-42.75;-14.25;2017-02-24 00:00:00;9.96;883.0;19.03;104.9335
1297;-42.75;-14.25;2017-02-24 01:00:00;8.91;883.0;18.43;110.25
1298;-42.75;-14.25;2017-02-24 02:00:00;7.81;882.0;17.72;115.8165
1299;-42.75;-14.25;2017-02-24 03:00:00;8.0;881.83;17.55;120.45
1300;-42.75;-14.25;2017-02-24 04:00:00;8.43;882.0;17.45;116.2665
1301;-42.75;-14.25;2017-02-24 05:00:00;8.54;882.0;17.23;116.3665
1302;-42.75;-14.25;2017-02-24 06:00:00;8.46;882.5;16.95;116.5835
1303;-42.75;-14.25;2017-02-24 07:00:00;9.0;883.67;16.48;114.517
1304;-42.75;-14.25;2017-02-24 08:00:00;8.3;884.0;16.75;116.6165
1305;-42.75;-14.25;2017-02-24 09:00:00;8.32;884.17;18.42;121.133
1306;-42.75;-14.25;2017-02-24 10:00:00;7.58;884.0;19.95;123.05
1307;-42.75;-14.25;2017-02-24 11:00:00;7.12;884.0;21.6;114.3665
1308;-42.75;-14.25;2017-02-24 12:00:00;6.19;884.0;23.18;126.66649999999998
1309;-42.75;-14.25;2017-02-24 13:00:00;5.21;883.5;24.47;129.55
1310;-42.75;-14.25;2017-02-24 14:00:00;4.99;883.0;25.45;130.267
1311;-42.75;-14.25;2017-02-24 15:00:00;4.53;882.5;26.28;135.7
1312;-42.75;-14.25;2017-02-24 16:00:00;4.35;882.0;26.65;134.017
1313;-42.75;-14.25;2017-02-24 17:00:00;4.62;882.0;26.83;142.4
1314;-42.75;-14.25;2017-02-24 18:00:00;6.9;881.0;25.33;150.5165
1315;-42.75;-14.25;2017-02-24 19:00:00;8.09;881.0;24.15;132.86649999999997
1316;-42.75;-14.25;2017-02-24 20:00:00;8.15;881.5;23.95;125.7165
1317;-42.75;-14.25;2017-02-24 21:00:00;8.86;882.5;23.02;115.6
1318;-42.75;-14.25;2017-02-24 22:00:00;9.54;883.0;21.78;110.5835
1319;-42.75;-14.25;2017-02-24 23:00:00;10.28;883.0;21.2;102.2
1320;-42.75;-14.25;2017-02-25 00:00:00;9.76;882.5;20.53;103.1
1321;-42.75;-14.25;2017-02-25 01:00:00;8.64;882.0;19.8;104.0335
1322;-42.75;-14.25;2017-02-25 02:00:00;8.8;881.5;18.82;109.7665
1323;-42.75;-14.25;2017-02-25 03:00:00;8.06;881.0;18.02;115.083
1324;-42.75;-14.25;2017-02-25 04:00:00;8.35;881.33;17.63;117.917
1325;-42.75;-14.25;2017-02-25 05:00:00;7.09;881.0;17.6;115.733
1326;-42.75;-14.25;2017-02-25 06:00:00;6.21;881.67;17.45;112.883
1327;-42.75;-14.25;2017-02-25 07:00:00;6.06;882.17;17.42;116.0665
1328;-42.75;-14.25;2017-02-25 08:00:00;6.05;883.0;17.67;109.5835
1329;-42.75;-14.25;2017-02-25 09:00:00;6.02;883.67;19.37;113.0
1330;-42.75;-14.25;2017-02-25 10:00:00;6.3;883.5;21.28;115.567
1331;-42.75;-14.25;2017-02-25 11:00:00;5.46;883.0;22.87;121.25
1332;-42.75;-14.25;2017-02-25 12:00:00;4.72;883.0;24.25;119.75
1333;-42.75;-14.25;2017-02-25 13:00:00;4.21;882.33;25.62;128.7
1334;-42.75;-14.25;2017-02-25 14:00:00;4.04;882.0;26.5;127.333
1335;-42.75;-14.25;2017-02-25 15:00:00;5.09;881.0;26.97;142.53300000000002
1336;-42.75;-14.25;2017-02-25 16:00:00;6.16;880.0;27.27;143.63299999999998
1337;-42.75;-14.25;2017-02-25 17:00:00;6.58;880.0;26.97;138.267
1338;-42.75;-14.25;2017-02-25 18:00:00;6.8;880.0;25.57;128.7335
1339;-42.75;-14.25;2017-02-25 19:00:00;6.81;880.83;24.92;129.2335
1340;-42.75;-14.25;2017-02-25 20:00:00;7.62;881.5;24.48;126.2165
1341;-42.75;-14.25;2017-02-25 21:00:00;8.46;882.17;24.53;116.3335
1342;-42.75;-14.25;2017-02-25 22:00:00;9.79;882.17;22.48;105.8665
1343;-42.75;-14.25;2017-02-25 23:00:00;9.22;882.0;21.7;101.917
1344;-42.75;-14.25;2017-02-26 00:00:00;9.32;882.0;21.1;108.15
1345;-42.75;-14.25;2017-02-26 01:00:00;8.39;881.67;20.22;115.75
1346;-42.75;-14.25;2017-02-26 02:00:00;8.54;881.0;19.28;115.0665
1347;-42.75;-14.25;2017-02-26 03:00:00;8.62;881.0;18.17;118.65
1348;-42.75;-14.25;2017-02-26 04:00:00;8.11;881.0;17.73;116.5665
1349;-42.75;-14.25;2017-02-26 05:00:00;8.0;881.17;17.6;115.4165
1350;-42.75;-14.25;2017-02-26 06:00:00;6.28;882.0;17.43;120.3835
1351;-42.75;-14.25;2017-02-26 07:00:00;5.96;883.0;17.35;121.167
1352;-42.75;-14.25;2017-02-26 08:00:00;4.91;883.67;17.57;121.1
1353;-42.75;-14.25;2017-02-26 09:00:00;4.66;884.0;18.55;118.9
1354;-42.75;-14.25;2017-02-26 10:00:00;3.32;884.5;20.97;108.0665
1355;-42.75;-14.25;2017-02-26 11:00:00;3.05;884.17;22.75;123.35
1356;-42.75;-14.25;2017-02-26 12:00:00;2.91;884.0;24.1;145.7
1357;-42.75;-14.25;2017-02-26 13:00:00;2.66;883.33;25.4;155.267
1358;-42.75;-14.25;2017-02-26 14:00:00;3.07;882.5;25.87;163.55
1359;-42.75;-14.25;2017-02-26 15:00:00;4.46;882.0;24.15;245.1165
1360;-42.75;-14.25;2017-02-26 16:00:00;3.24;881.0;23.3;245.5
1361;-42.75;-14.25;2017-02-26 17:00:00;1.96;881.67;24.12;249.4335
1362;-42.75;-14.25;2017-02-26 18:00:00;3.15;882.0;22.17;237.0
1363;-42.75;-14.25;2017-02-26 19:00:00;3.06;882.17;21.23;237.3
1364;-42.75;-14.25;2017-02-26 20:00:00;2.86;882.83;22.6;221.4835
1365;-42.75;-14.25;2017-02-26 21:00:00;2.18;883.0;23.15;202.4835
1366;-42.75;-14.25;2017-02-26 22:00:00;3.46;883.0;22.7;181.267
1367;-42.75;-14.25;2017-02-26 23:00:00;5.62;883.0;22.0;127.3665
1368;-42.75;-14.25;2017-02-27 00:00:00;5.21;883.0;20.85;130.83350000000002
1369;-42.75;-14.25;2017-02-27 01:00:00;5.79;882.17;20.33;127.65
1370;-42.75;-14.25;2017-02-27 02:00:00;6.47;882.0;19.9;121.1335
1371;-42.75;-14.25;2017-02-27 03:00:00;6.92;882.0;19.35;116.15
1372;-42.75;-14.25;2017-02-27 04:00:00;7.28;882.0;18.75;115.15
1373;-42.75;-14.25;2017-02-27 05:00:00;6.96;882.0;18.07;117.883
1374;-42.75;-14.25;2017-02-27 06:00:00;6.43;882.17;17.47;115.4
1375;-42.75;-14.25;2017-02-27 07:00:00;5.9;883.0;17.88;111.833
1376;-42.75;-14.25;2017-02-27 08:00:00;5.28;883.5;19.13;105.8165
1377;-42.75;-14.25;2017-02-27 09:00:00;5.27;884.0;20.55;105.1165
1378;-42.75;-14.25;2017-02-27 10:00:00;5.09;884.0;22.07;107.05
1379;-42.75;-14.25;2017-02-27 11:00:00;4.94;884.0;23.65;124.9335
1380;-42.75;-14.25;2017-02-27 12:00:00;4.19;883.17;25.08;122.7665
1381;-42.75;-14.25;2017-02-27 13:00:00;4.31;882.33;26.02;137.733
1382;-42.75;-14.25;2017-02-27 14:00:00;4.67;881.33;26.73;118.7335
1383;-42.75;-14.25;2017-02-27 15:00:00;5.37;880.67;27.37;120.0835
1384;-42.75;-14.25;2017-02-27 16:00:00;6.08;880.0;27.67;107.967
1385;-42.75;-14.25;2017-02-27 17:00:00;5.45;880.0;27.57;107.4
1386;-42.75;-14.25;2017-02-27 18:00:00;7.68;880.0;26.93;103.833
1387;-42.75;-14.25;2017-02-27 19:00:00;9.52;880.67;26.48;99.45
1388;-42.75;-14.25;2017-02-27 20:00:00;9.28;881.17;26.37;98.6665
1389;-42.75;-14.25;2017-02-27 21:00:00;8.43;882.0;24.93;110.533
1390;-42.75;-14.25;2017-02-27 22:00:00;9.48;882.0;22.2;112.9335
1391;-42.75;-14.25;2017-02-27 23:00:00;9.68;882.33;21.45;105.35
1392;-42.75;-14.25;2017-02-28 00:00:00;9.68;882.0;20.72;109.1
1393;-42.75;-14.25;2017-02-28 01:00:00;8.51;881.17;19.68;114.4
1394;-42.75;-14.25;2017-02-28 02:00:00;8.02;881.0;18.75;114.75
1395;-42.75;-14.25;2017-02-28 03:00:00;7.38;881.0;18.2;120.1
1396;-42.75;-14.25;2017-02-28 04:00:00;6.62;881.0;17.92;116.5835
1397;-42.75;-14.25;2017-02-28 05:00:00;6.72;881.0;17.72;115.8335
1398;-42.75;-14.25;2017-02-28 06:00:00;6.68;881.0;17.63;116.45
1399;-42.75;-14.25;2017-02-28 07:00:00;5.93;881.83;17.88;111.6165
1400;-42.75;-14.25;2017-02-28 08:00:00;5.8;882.67;18.3;108.85
1401;-42.75;-14.25;2017-02-28 09:00:00;5.76;883.0;20.45;113.933
1402;-42.75;-14.25;2017-02-28 10:00:00;4.92;883.0;22.52;107.5165
1403;-42.75;-14.25;2017-02-28 11:00:00;3.7;883.0;24.55;98.55
1404;-42.75;-14.25;2017-02-28 12:00:00;3.12;882.17;25.97;123.55
1405;-42.75;-14.25;2017-02-28 13:00:00;3.68;881.17;26.97;146.7835
1406;-42.75;-14.25;2017-02-28 14:00:00;4.45;880.33;27.4;127.517
1407;-42.75;-14.25;2017-02-28 15:00:00;3.61;880.0;27.83;116.8
1408;-42.75;-14.25;2017-02-28 16:00:00;3.02;879.0;25.67;287.3335
1409;-42.75;-14.25;2017-02-28 17:00:00;1.47;879.0;25.9;86.16650000000001
1410;-42.75;-14.25;2017-02-28 18:00:00;5.33;879.0;24.25;33.267
1411;-42.75;-14.25;2017-02-28 19:00:00;5.27;879.0;21.35;125.433
1412;-42.75;-14.25;2017-02-28 20:00:00;5.33;880.0;23.02;102.15
1413;-42.75;-14.25;2017-02-28 21:00:00;7.4;881.0;22.73;106.783
1414;-42.75;-14.25;2017-02-28 22:00:00;9.65;881.0;21.03;109.2
1415;-42.75;-14.25;2017-02-28 23:00:00;8.27;881.0;20.8;113.133
1416;-42.75;-14.25;2017-03-01 00:00:00;8.05;880.83;20.25;113.8335
1417;-42.75;-14.25;2017-03-01 01:00:00;8.48;880.17;19.42;108.4335
1418;-42.75;-14.25;2017-03-01 02:00:00;6.8;880.0;18.9;110.0
1419;-42.75;-14.25;2017-03-01 03:00:00;5.85;880.0;18.53;98.2335
1420;-42.75;-14.25;2017-03-01 04:00:00;1.81;880.33;18.75;243.3
1421;-42.75;-14.25;2017-03-01 05:00:00;2.06;881.0;18.52;185.083
1422;-42.75;-14.25;2017-03-01 06:00:00;2.17;881.5;18.48;204.167
1423;-42.75;-14.25;2017-03-01 07:00:00;3.0;882.0;18.43;183.0
1424;-42.75;-14.25;2017-03-01 08:00:00;2.89;883.0;18.58;150.5165
1425;-42.75;-14.25;2017-03-01 09:00:00;3.26;883.5;18.92;147.45
1426;-42.75;-14.25;2017-03-01 10:00:00;2.13;884.0;19.52;128.8
1427;-42.75;-14.25;2017-03-01 11:00:00;2.52;884.0;21.47;141.56650000000002
1428;-42.75;-14.25;2017-03-01 12:00:00;2.64;883.83;21.63;205.9835
1429;-42.75;-14.25;2017-03-01 13:00:00;1.81;883.0;20.65;287.333
1430;-42.75;-14.25;2017-03-01 14:00:00;2.76;882.67;22.72;249.05
1431;-42.75;-14.25;2017-03-01 15:00:00;5.19;882.0;21.88;315.2665
1432;-42.75;-14.25;2017-03-01 16:00:00;7.1;881.33;20.7;288.783
1433;-42.75;-14.25;2017-03-01 17:00:00;7.5;882.0;20.5;305.0165
1434;-42.75;-14.25;2017-03-01 18:00:00;6.62;882.17;20.33;290.5
1435;-42.75;-14.25;2017-03-01 19:00:00;4.11;882.83;18.93;88.0335
1436;-42.75;-14.25;2017-03-01 20:00:00;4.4;882.5;18.07;193.8335
1437;-42.75;-14.25;2017-03-01 21:00:00;3.61;883.0;20.17;139.1335
1438;-42.75;-14.25;2017-03-01 22:00:00;6.11;883.0;21.08;107.3165
1439;-42.75;-14.25;2017-03-01 23:00:00;5.58;883.0;20.57;111.2665
1440;-42.75;-14.25;2017-03-02 00:00:00;4.8;883.0;20.33;104.883
1441;-42.75;-14.25;2017-03-02 01:00:00;4.13;882.33;20.27;112.7165
1442;-42.75;-14.25;2017-03-02 02:00:00;4.92;882.0;19.65;122.6665
1443;-42.75;-14.25;2017-03-02 03:00:00;5.36;882.0;19.07;123.733
1444;-42.75;-14.25;2017-03-02 04:00:00;5.79;882.33;18.32;116.9165
1445;-42.75;-14.25;2017-03-02 05:00:00;8.01;883.0;18.17;104.0665
1446;-42.75;-14.25;2017-03-02 06:00:00;7.13;883.33;18.23;100.5
1447;-42.75;-14.25;2017-03-02 07:00:00;8.06;884.0;17.9;105.933
1448;-42.75;-14.25;2017-03-02 08:00:00;8.04;884.83;18.25;100.483
1449;-42.75;-14.25;2017-03-02 09:00:00;7.62;885.0;19.52;106.717
