,Longitude,Latitude,Magnitude_Observada,Direcao,Data,Valor_Pressao,Valor_Temp,Valor_Chuva,Magnitude_Verif,PosicaoVento
2943,-42.75,-14.25,6.47,107.9,2017-05-03 15:00:00,1017.45,28.94,0.0,8.03,E
2944,-42.75,-14.25,6.13,105.63,2017-05-03 16:00:00,1016.41,28.53,0.0,7.64,E
2945,-42.75,-14.25,5.92,102.88,2017-05-03 17:00:00,1015.22,28.37,0.0,9.91,E
2946,-42.75,-14.25,5.82,101.48,2017-05-03 18:00:00,1014.66,28.06,0.0,10.62,E
2947,-42.75,-14.25,5.73,100.98,2017-05-03 19:00:00,1014.58,27.78,0.0,10.1,E
2948,-42.75,-14.25,5.82,98.44,2017-05-03 20:00:00,1015.16,27.51,0.0,9.73,E
2949,-42.75,-14.25,6.07,98.69,2017-05-03 21:00:00,1015.42,25.46,0.0,9.8,E
2950,-42.75,-14.25,6.29,105.08,2017-05-03 22:00:00,1016.61,23.55,0.0,9.91,E
2951,-42.75,-14.25,7.11,109.49,2017-05-03 23:00:00,1016.93,23.31,0.0,10.41,E
2952,-42.75,-14.25,7.36,112.75,2017-05-04 00:00:00,1017.36,23.28,0.0,10.47,SE
2953,-42.75,-14.25,7.2,113.14,2017-05-04 01:00:00,1017.36,23.15,0.0,10.46,SE
2954,-42.75,-14.25,7.23,111.77,2017-05-04 02:00:00,1017.14,23.06,0.0,11.0,E
2955,-42.75,-14.25,7.26,107.54,2017-05-04 03:00:00,1016.9,21.0,0.0,10.39,E
2956,-42.75,-14.25,7.33,105.21,2017-05-04 04:00:00,1016.8,20.93,0.0,8.76,E
2957,-42.75,-14.25,7.4,105.25,2017-05-04 05:00:00,1016.03,20.52,0.0,9.76,E
2958,-42.75,-14.25,7.44,106.19,2017-05-04 06:00:00,1016.22,19.92,0.0,10.48,E
2959,-42.75,-14.25,7.38,107.88,2017-05-04 07:00:00,1016.27,19.59,0.0,10.92,E
2960,-42.75,-14.25,7.27,108.1,2017-05-04 08:00:00,1016.43,19.59,0.0,10.69,E
2961,-42.75,-14.25,7.08,106.59,2017-05-04 09:00:00,1016.88,19.14,0.0,11.34,E
2962,-42.75,-14.25,6.72,109.1,2017-05-04 10:00:00,1017.74,23.22,0.0,11.12,E
2963,-42.75,-14.25,8.81,106.12,2017-05-04 11:00:00,1018.16,23.62,0.01,10.84,E
2964,-42.75,-14.25,8.87,103.92,2017-05-04 12:00:00,1018.49,23.54,0.01,8.12,E
2965,-42.75,-14.25,8.0,102.48,2017-05-04 13:00:00,1018.51,23.75,0.0,7.56,E
2966,-42.75,-14.25,7.5,100.31,2017-05-04 14:00:00,1017.57,24.02,0.0,7.41,E
2967,-42.75,-14.25,7.0,97.78,2017-05-04 15:00:00,1016.3,28.35,0.0,6.9,E
2968,-42.75,-14.25,6.68,98.08,2017-05-04 16:00:00,1015.38,28.74,0.0,6.32,E
2969,-42.75,-14.25,6.36,99.13,2017-05-04 17:00:00,1013.99,28.58,0.0,7.66,E
2970,-42.75,-14.25,6.23,99.09,2017-05-04 18:00:00,1013.49,28.72,0.0,8.69,E
2971,-42.75,-14.25,5.92,98.37,2017-05-04 19:00:00,1013.41,28.61,0.0,9.7,E
2972,-42.75,-14.25,5.87,97.36,2017-05-04 20:00:00,1013.83,28.72,0.0,10.12,E
2973,-42.75,-14.25,5.47,96.12,2017-05-04 21:00:00,1013.82,26.87,0.0,11.58,E
2974,-42.75,-14.25,5.27,106.44,2017-05-04 22:00:00,1014.63,23.93,0.0,11.82,E
2975,-42.75,-14.25,5.68,117.79,2017-05-04 23:00:00,1014.45,23.44,0.0,11.08,SE
2976,-42.75,-14.25,6.65,119.11,2017-05-05 00:00:00,1015.17,23.39,0.0,10.98,SE
2977,-42.75,-14.25,7.18,114.34,2017-05-05 01:00:00,1015.61,23.08,0.0,11.55,SE
2978,-42.75,-14.25,7.22,109.74,2017-05-05 02:00:00,1015.74,22.57,0.0,12.44,E
2979,-42.75,-14.25,7.17,108.21,2017-05-05 03:00:00,1016.12,21.27,0.0,11.35,E
2980,-42.75,-14.25,7.08,109.17,2017-05-05 04:00:00,1015.67,20.96,0.0,10.84,E
2981,-42.75,-14.25,6.9,108.82,2017-05-05 05:00:00,1015.56,20.51,0.0,9.28,E
2982,-42.75,-14.25,6.77,106.7,2017-05-05 06:00:00,1015.3,20.39,0.0,9.77,E
2983,-42.75,-14.25,6.68,106.36,2017-05-05 07:00:00,1015.55,19.66,0.0,10.18,E
2984,-42.75,-14.25,6.51,108.9,2017-05-05 08:00:00,1016.11,19.19,0.0,9.76,E
2985,-42.75,-14.25,6.48,112.77,2017-05-05 09:00:00,1016.4,19.0,0.0,9.73,SE
2986,-42.75,-14.25,6.2,116.31,2017-05-05 10:00:00,1016.85,23.71,0.0,9.97,SE
2987,-42.75,-14.25,7.67,109.52,2017-05-05 11:00:00,1017.13,24.23,0.0,9.44,E
2988,-42.75,-14.25,8.09,103.18,2017-05-05 12:00:00,1017.45,24.62,0.0,9.43,E
2989,-42.75,-14.25,7.72,98.75,2017-05-05 13:00:00,1017.27,24.66,0.0,8.44,E
2990,-42.75,-14.25,7.11,95.28,2017-05-05 14:00:00,1016.56,24.12,0.01,9.11,E
2991,-42.75,-14.25,6.34,92.32,2017-05-05 15:00:00,1015.48,27.92,0.01,7.64,E
2992,-42.75,-14.25,5.43,93.49,2017-05-05 16:00:00,1014.65,27.69,0.02,7.18,E
2993,-42.75,-14.25,5.18,95.15,2017-05-05 17:00:00,1014.2,27.88,0.06,7.47,E
2994,-42.75,-14.25,5.42,96.5,2017-05-05 18:00:00,1013.48,27.9,0.01,8.37,E
2995,-42.75,-14.25,5.53,97.62,2017-05-05 19:00:00,1013.9,27.84,0.02,9.63,E
2996,-42.75,-14.25,5.53,97.94,2017-05-05 20:00:00,1014.01,27.75,0.0,10.12,E
2997,-42.75,-14.25,5.78,97.87,2017-05-05 21:00:00,1014.6,25.85,0.0,9.49,E
2998,-42.75,-14.25,5.98,95.23,2017-05-05 22:00:00,1014.72,23.8,0.0,8.93,E
2999,-42.75,-14.25,6.23,95.16,2017-05-05 23:00:00,1015.26,23.59,0.0,8.59,E
3000,-42.75,-14.25,6.67,93.81,2017-05-06 00:00:00,1015.86,23.33,0.0,9.77,E
3001,-42.75,-14.25,6.84,93.77,2017-05-06 01:00:00,1015.92,23.13,0.0,9.59,E
3002,-42.75,-14.25,6.84,93.86,2017-05-06 02:00:00,1015.69,23.01,0.0,8.03,E
3003,-42.75,-14.25,6.59,94.4,2017-05-06 03:00:00,1016.05,20.81,0.0,7.89,E
3004,-42.75,-14.25,6.12,94.99,2017-05-06 04:00:00,1015.9,20.4,0.0,8.68,E
3005,-42.75,-14.25,5.81,94.9,2017-05-06 05:00:00,1015.41,20.7,0.0,7.83,E
3006,-42.75,-14.25,5.55,94.33,2017-05-06 06:00:00,1015.21,20.28,0.0,7.49,E
3007,-42.75,-14.25,5.44,93.21,2017-05-06 07:00:00,1015.06,20.19,0.0,6.83,E
3008,-42.75,-14.25,5.52,95.13,2017-05-06 08:00:00,1015.54,20.2,0.0,6.34,E
3009,-42.75,-14.25,5.71,98.75,2017-05-06 09:00:00,1016.07,19.99,0.0,6.05,E
3010,-42.75,-14.25,5.03,101.04,2017-05-06 10:00:00,1016.86,23.75,0.0,5.73,E
3011,-42.75,-14.25,6.02,94.24,2017-05-06 11:00:00,1017.23,24.46,0.04,5.45,E
3012,-42.75,-14.25,5.68,85.37,2017-05-06 12:00:00,1017.46,24.89,0.0,5.71,E
3013,-42.75,-14.25,4.53,83.62,2017-05-06 13:00:00,1017.34,25.66,0.0,5.31,E
3014,-42.75,-14.25,3.55,86.44,2017-05-06 14:00:00,1016.38,25.92,0.02,4.76,E
3015,-42.75,-14.25,2.74,93.48,2017-05-06 15:00:00,1015.06,31.92,0.06,5.15,E
3016,-42.75,-14.25,2.94,101.62,2017-05-06 16:00:00,1013.49,31.7,0.05,5.14,E
3017,-42.75,-14.25,2.9,97.96,2017-05-06 17:00:00,1012.42,31.42,0.05,6.92,E
