;Longitude;Latitude;Data;pressao_Verif
6792;-42.75;-14.25;2017-10-11 00:00:00;883.0
6793;-42.75;-14.25;2017-10-11 01:00:00;882.67
6794;-42.75;-14.25;2017-10-11 02:00:00;882.0
6795;-42.75;-14.25;2017-10-11 03:00:00;882.0
6796;-42.75;-14.25;2017-10-11 04:00:00;882.0
6797;-42.75;-14.25;2017-10-11 05:00:00;882.0
6798;-42.75;-14.25;2017-10-11 06:00:00;882.17
6799;-42.75;-14.25;2017-10-11 07:00:00;883.17
6800;-42.75;-14.25;2017-10-11 08:00:00;884.0
6801;-42.75;-14.25;2017-10-11 09:00:00;884.0
6802;-42.75;-14.25;2017-10-11 10:00:00;884.0
6803;-42.75;-14.25;2017-10-11 11:00:00;884.0
6804;-42.75;-14.25;2017-10-11 12:00:00;883.0
6805;-42.75;-14.25;2017-10-11 13:00:00;882.5
6806;-42.75;-14.25;2017-10-11 14:00:00;882.0
6807;-42.75;-14.25;2017-10-11 15:00:00;882.0
6808;-42.75;-14.25;2017-10-11 16:00:00;882.0
6809;-42.75;-14.25;2017-10-11 17:00:00;882.17
6810;-42.75;-14.25;2017-10-11 18:00:00;883.0
6811;-42.75;-14.25;2017-10-11 19:00:00;883.0
6812;-42.75;-14.25;2017-10-11 20:00:00;884.0
6813;-42.75;-14.25;2017-10-11 21:00:00;884.0
6814;-42.75;-14.25;2017-10-11 22:00:00;884.0
6815;-42.75;-14.25;2017-10-11 23:00:00;884.0
6816;-42.75;-14.25;2017-10-12 00:00:00;883.5
6817;-42.75;-14.25;2017-10-12 01:00:00;883.0
6818;-42.75;-14.25;2017-10-12 02:00:00;882.0
6819;-42.75;-14.25;2017-10-12 03:00:00;882.0
6820;-42.75;-14.25;2017-10-12 04:00:00;882.0
6821;-42.75;-14.25;2017-10-12 05:00:00;883.0
6822;-42.75;-14.25;2017-10-12 06:00:00;883.17
6823;-42.75;-14.25;2017-10-12 07:00:00;884.0
6824;-42.75;-14.25;2017-10-12 08:00:00;884.83
6825;-42.75;-14.25;2017-10-12 09:00:00;885.0
6826;-42.75;-14.25;2017-10-12 10:00:00;885.0
6827;-42.75;-14.25;2017-10-12 11:00:00;884.17
6828;-42.75;-14.25;2017-10-12 12:00:00;883.17
6829;-42.75;-14.25;2017-10-12 13:00:00;882.67
6830;-42.75;-14.25;2017-10-12 14:00:00;882.0
6831;-42.75;-14.25;2017-10-12 15:00:00;882.0
6832;-42.75;-14.25;2017-10-12 16:00:00;882.0
6833;-42.75;-14.25;2017-10-12 17:00:00;882.0
6834;-42.75;-14.25;2017-10-12 18:00:00;882.0
6835;-42.75;-14.25;2017-10-12 19:00:00;882.67
6836;-42.75;-14.25;2017-10-12 20:00:00;883.0
6837;-42.75;-14.25;2017-10-12 21:00:00;883.5
6838;-42.75;-14.25;2017-10-12 22:00:00;883.83
6839;-42.75;-14.25;2017-10-12 23:00:00;883.0
6840;-42.75;-14.25;2017-10-13 00:00:00;882.33
6841;-42.75;-14.25;2017-10-13 01:00:00;881.83
6842;-42.75;-14.25;2017-10-13 02:00:00;881.17
6843;-42.75;-14.25;2017-10-13 03:00:00;881.0
6844;-42.75;-14.25;2017-10-13 04:00:00;881.0
6845;-42.75;-14.25;2017-10-13 05:00:00;881.83
6846;-42.75;-14.25;2017-10-13 06:00:00;882.67
6847;-42.75;-14.25;2017-10-13 07:00:00;883.83
6848;-42.75;-14.25;2017-10-13 08:00:00;884.83
6849;-42.75;-14.25;2017-10-13 09:00:00;885.0
6850;-42.75;-14.25;2017-10-13 10:00:00;885.0
6851;-42.75;-14.25;2017-10-13 11:00:00;885.0
6852;-42.75;-14.25;2017-10-13 12:00:00;884.17
6853;-42.75;-14.25;2017-10-13 13:00:00;883.5
6854;-42.75;-14.25;2017-10-13 14:00:00;883.0
6855;-42.75;-14.25;2017-10-13 15:00:00;882.83
6856;-42.75;-14.25;2017-10-13 16:00:00;882.0
6857;-42.75;-14.25;2017-10-13 17:00:00;882.5
6858;-42.75;-14.25;2017-10-13 18:00:00;882.67
6859;-42.75;-14.25;2017-10-13 19:00:00;883.0
6860;-42.75;-14.25;2017-10-13 20:00:00;883.0
6861;-42.75;-14.25;2017-10-13 21:00:00;883.0
6862;-42.75;-14.25;2017-10-13 22:00:00;883.0
6863;-42.75;-14.25;2017-10-13 23:00:00;883.0
6864;-42.75;-14.25;2017-10-14 00:00:00;882.0
6865;-42.75;-14.25;2017-10-14 01:00:00;882.0
6866;-42.75;-14.25;2017-10-14 02:00:00;881.83
6867;-42.75;-14.25;2017-10-14 03:00:00;881.83
6868;-42.75;-14.25;2017-10-14 04:00:00;882.0
6869;-42.75;-14.25;2017-10-14 05:00:00;882.33
6870;-42.75;-14.25;2017-10-14 06:00:00;883.0
6871;-42.75;-14.25;2017-10-14 07:00:00;883.67
6872;-42.75;-14.25;2017-10-14 08:00:00;885.0
6873;-42.75;-14.25;2017-10-14 09:00:00;885.0
6874;-42.75;-14.25;2017-10-14 10:00:00;885.0
6875;-42.75;-14.25;2017-10-14 11:00:00;884.5
6876;-42.75;-14.25;2017-10-14 12:00:00;883.67
6877;-42.75;-14.25;2017-10-14 13:00:00;882.83
6878;-42.75;-14.25;2017-10-14 14:00:00;882.0
6879;-42.75;-14.25;2017-10-14 15:00:00;882.0
6880;-42.75;-14.25;2017-10-14 16:00:00;882.0
6881;-42.75;-14.25;2017-10-14 17:00:00;882.0
6882;-42.75;-14.25;2017-10-14 18:00:00;882.0
6883;-42.75;-14.25;2017-10-14 19:00:00;883.0
6884;-42.75;-14.25;2017-10-14 20:00:00;883.17
6885;-42.75;-14.25;2017-10-14 21:00:00;884.0
6886;-42.75;-14.25;2017-10-14 22:00:00;884.0
6887;-42.75;-14.25;2017-10-14 23:00:00;883.17
6888;-42.75;-14.25;2017-10-15 00:00:00;882.33
6889;-42.75;-14.25;2017-10-15 01:00:00;881.83
6890;-42.75;-14.25;2017-10-15 02:00:00;881.17
6891;-42.75;-14.25;2017-10-15 03:00:00;881.0
6892;-42.75;-14.25;2017-10-15 04:00:00;881.0
6893;-42.75;-14.25;2017-10-15 05:00:00;881.17
6894;-42.75;-14.25;2017-10-15 06:00:00;882.33
6895;-42.75;-14.25;2017-10-15 07:00:00;883.33
6896;-42.75;-14.25;2017-10-15 08:00:00;884.17
6897;-42.75;-14.25;2017-10-15 09:00:00;885.0
6898;-42.75;-14.25;2017-10-15 10:00:00;885.0
6899;-42.75;-14.25;2017-10-15 11:00:00;884.83
6900;-42.75;-14.25;2017-10-15 12:00:00;884.0
6901;-42.75;-14.25;2017-10-15 13:00:00;883.5
6902;-42.75;-14.25;2017-10-15 14:00:00;883.0
6903;-42.75;-14.25;2017-10-15 15:00:00;883.0
6904;-42.75;-14.25;2017-10-15 16:00:00;883.0
6905;-42.75;-14.25;2017-10-15 17:00:00;883.0
6906;-42.75;-14.25;2017-10-15 18:00:00;883.67
6907;-42.75;-14.25;2017-10-15 19:00:00;884.33
6908;-42.75;-14.25;2017-10-15 20:00:00;885.67
6909;-42.75;-14.25;2017-10-15 21:00:00;886.0
6910;-42.75;-14.25;2017-10-15 22:00:00;886.0
6911;-42.75;-14.25;2017-10-15 23:00:00;885.33
6912;-42.75;-14.25;2017-10-16 00:00:00;885.0
6913;-42.75;-14.25;2017-10-16 01:00:00;884.33
6914;-42.75;-14.25;2017-10-16 02:00:00;884.0
6915;-42.75;-14.25;2017-10-16 03:00:00;884.0
6916;-42.75;-14.25;2017-10-16 04:00:00;884.0
6917;-42.75;-14.25;2017-10-16 05:00:00;884.83
6918;-42.75;-14.25;2017-10-16 06:00:00;885.17
6919;-42.75;-14.25;2017-10-16 07:00:00;886.33
6920;-42.75;-14.25;2017-10-16 08:00:00;887.0
6921;-42.75;-14.25;2017-10-16 09:00:00;887.5
6922;-42.75;-14.25;2017-10-16 10:00:00;887.0
6923;-42.75;-14.25;2017-10-16 11:00:00;887.0
6924;-42.75;-14.25;2017-10-16 12:00:00;886.0
6925;-42.75;-14.25;2017-10-16 13:00:00;885.5
6926;-42.75;-14.25;2017-10-16 14:00:00;885.0
6927;-42.75;-14.25;2017-10-16 15:00:00;885.0
6928;-42.75;-14.25;2017-10-16 16:00:00;885.0
6929;-42.75;-14.25;2017-10-16 17:00:00;885.0
6930;-42.75;-14.25;2017-10-16 18:00:00;885.17
6931;-42.75;-14.25;2017-10-16 19:00:00;886.0
6932;-42.75;-14.25;2017-10-16 20:00:00;886.5
6933;-42.75;-14.25;2017-10-16 21:00:00;887.0
6934;-42.75;-14.25;2017-10-16 22:00:00;887.0
6935;-42.75;-14.25;2017-10-16 23:00:00;886.0
6936;-42.75;-14.25;2017-10-17 00:00:00;885.67
6937;-42.75;-14.25;2017-10-17 01:00:00;885.0
6938;-42.75;-14.25;2017-10-17 02:00:00;884.83
6939;-42.75;-14.25;2017-10-17 03:00:00;884.17
6940;-42.75;-14.25;2017-10-17 04:00:00;884.83
6941;-42.75;-14.25;2017-10-17 05:00:00;885.0
6942;-42.75;-14.25;2017-10-17 06:00:00;885.5
6943;-42.75;-14.25;2017-10-17 07:00:00;886.5
6944;-42.75;-14.25;2017-10-17 08:00:00;887.5
6945;-42.75;-14.25;2017-10-17 09:00:00;888.17
6946;-42.75;-14.25;2017-10-17 10:00:00;889.0
6947;-42.75;-14.25;2017-10-17 11:00:00;888.0
6948;-42.75;-14.25;2017-10-17 12:00:00;887.83
6949;-42.75;-14.25;2017-10-17 13:00:00;887.0
6950;-42.75;-14.25;2017-10-17 14:00:00;886.17
6951;-42.75;-14.25;2017-10-17 15:00:00;886.0
6952;-42.75;-14.25;2017-10-17 16:00:00;886.0
6953;-42.75;-14.25;2017-10-17 17:00:00;886.0
6954;-42.75;-14.25;2017-10-17 18:00:00;886.0
6955;-42.75;-14.25;2017-10-17 19:00:00;886.0
6956;-42.75;-14.25;2017-10-17 20:00:00;887.0
6957;-42.75;-14.25;2017-10-17 21:00:00;887.0
6958;-42.75;-14.25;2017-10-17 22:00:00;887.0
6959;-42.75;-14.25;2017-10-17 23:00:00;886.67
6960;-42.75;-14.25;2017-10-18 00:00:00;886.0
6961;-42.75;-14.25;2017-10-18 01:00:00;885.0
6962;-42.75;-14.25;2017-10-18 02:00:00;884.5
6963;-42.75;-14.25;2017-10-18 03:00:00;884.0
6964;-42.75;-14.25;2017-10-18 04:00:00;885.0
6965;-42.75;-14.25;2017-10-18 05:00:00;885.17
6966;-42.75;-14.25;2017-10-18 06:00:00;886.0
6967;-42.75;-14.25;2017-10-18 07:00:00;886.67
6968;-42.75;-14.25;2017-10-18 08:00:00;887.83
6969;-42.75;-14.25;2017-10-18 09:00:00;888.0
6970;-42.75;-14.25;2017-10-18 10:00:00;888.0
6971;-42.75;-14.25;2017-10-18 11:00:00;887.83
6972;-42.75;-14.25;2017-10-18 12:00:00;887.0
6973;-42.75;-14.25;2017-10-18 13:00:00;886.0
6974;-42.75;-14.25;2017-10-18 14:00:00;886.0
6975;-42.75;-14.25;2017-10-18 15:00:00;885.0
6976;-42.75;-14.25;2017-10-18 16:00:00;885.0
6977;-42.75;-14.25;2017-10-18 17:00:00;885.0
6978;-42.75;-14.25;2017-10-18 18:00:00;885.0
6979;-42.75;-14.25;2017-10-18 19:00:00;885.5
6980;-42.75;-14.25;2017-10-18 20:00:00;886.0
6981;-42.75;-14.25;2017-10-18 21:00:00;886.0
6982;-42.75;-14.25;2017-10-18 22:00:00;886.17
6983;-42.75;-14.25;2017-10-18 23:00:00;886.0
6984;-42.75;-14.25;2017-10-19 00:00:00;885.33
6985;-42.75;-14.25;2017-10-19 01:00:00;884.83
6986;-42.75;-14.25;2017-10-19 02:00:00;884.0
6987;-42.75;-14.25;2017-10-19 03:00:00;884.0
6988;-42.75;-14.25;2017-10-19 04:00:00;884.67
6989;-42.75;-14.25;2017-10-19 05:00:00;885.0
6990;-42.75;-14.25;2017-10-19 06:00:00;885.0
6991;-42.75;-14.25;2017-10-19 07:00:00;886.0
6992;-42.75;-14.25;2017-10-19 08:00:00;886.5
6993;-42.75;-14.25;2017-10-19 09:00:00;887.0
6994;-42.75;-14.25;2017-10-19 10:00:00;887.0
6995;-42.75;-14.25;2017-10-19 11:00:00;886.5
6996;-42.75;-14.25;2017-10-19 12:00:00;886.0
6997;-42.75;-14.25;2017-10-19 13:00:00;885.5
6998;-42.75;-14.25;2017-10-19 14:00:00;885.0
6999;-42.75;-14.25;2017-10-19 15:00:00;884.17
7000;-42.75;-14.25;2017-10-19 16:00:00;884.0
7001;-42.75;-14.25;2017-10-19 17:00:00;884.0
7002;-42.75;-14.25;2017-10-19 18:00:00;884.5
7003;-42.75;-14.25;2017-10-19 19:00:00;885.0
7004;-42.75;-14.25;2017-10-19 20:00:00;885.67
7005;-42.75;-14.25;2017-10-19 21:00:00;885.5
7006;-42.75;-14.25;2017-10-19 22:00:00;885.83
7007;-42.75;-14.25;2017-10-19 23:00:00;885.0
7008;-42.75;-14.25;2017-10-20 00:00:00;884.33
7009;-42.75;-14.25;2017-10-20 01:00:00;884.0
7010;-42.75;-14.25;2017-10-20 02:00:00;883.17
7011;-42.75;-14.25;2017-10-20 03:00:00;883.0
7012;-42.75;-14.25;2017-10-20 04:00:00;883.0
7013;-42.75;-14.25;2017-10-20 05:00:00;883.33
7014;-42.75;-14.25;2017-10-20 06:00:00;884.67
7015;-42.75;-14.25;2017-10-20 07:00:00;885.17
7016;-42.75;-14.25;2017-10-20 08:00:00;886.0
7017;-42.75;-14.25;2017-10-20 09:00:00;886.0
7018;-42.75;-14.25;2017-10-20 10:00:00;886.0
7019;-42.75;-14.25;2017-10-20 11:00:00;886.0
7020;-42.75;-14.25;2017-10-20 12:00:00;885.5
7021;-42.75;-14.25;2017-10-20 13:00:00;884.83
7022;-42.75;-14.25;2017-10-20 14:00:00;884.0
7023;-42.75;-14.25;2017-10-20 15:00:00;884.0
7024;-42.75;-14.25;2017-10-20 16:00:00;884.0
7025;-42.75;-14.25;2017-10-20 17:00:00;884.0
7026;-42.75;-14.25;2017-10-20 18:00:00;884.0
7027;-42.75;-14.25;2017-10-20 19:00:00;884.33
7028;-42.75;-14.25;2017-10-20 20:00:00;885.0
7029;-42.75;-14.25;2017-10-20 21:00:00;885.83
7030;-42.75;-14.25;2017-10-20 22:00:00;885.67
7031;-42.75;-14.25;2017-10-20 23:00:00;885.0
7032;-42.75;-14.25;2017-10-21 00:00:00;884.83
7033;-42.75;-14.25;2017-10-21 01:00:00;884.0
7034;-42.75;-14.25;2017-10-21 02:00:00;883.83
7035;-42.75;-14.25;2017-10-21 03:00:00;883.0
7036;-42.75;-14.25;2017-10-21 04:00:00;883.83
7037;-42.75;-14.25;2017-10-21 05:00:00;884.0
7038;-42.75;-14.25;2017-10-21 06:00:00;884.83
7039;-42.75;-14.25;2017-10-21 07:00:00;885.5
7040;-42.75;-14.25;2017-10-21 08:00:00;886.33
7041;-42.75;-14.25;2017-10-21 09:00:00;887.0
7042;-42.75;-14.25;2017-10-21 10:00:00;886.5
7043;-42.75;-14.25;2017-10-21 11:00:00;886.0
7044;-42.75;-14.25;2017-10-21 12:00:00;885.83
7045;-42.75;-14.25;2017-10-21 13:00:00;885.0
7046;-42.75;-14.25;2017-10-21 14:00:00;885.0
7047;-42.75;-14.25;2017-10-21 15:00:00;885.0
7048;-42.75;-14.25;2017-10-21 16:00:00;885.0
7049;-42.75;-14.25;2017-10-21 17:00:00;885.0
7050;-42.75;-14.25;2017-10-21 18:00:00;885.0
7051;-42.75;-14.25;2017-10-21 19:00:00;885.67
7052;-42.75;-14.25;2017-10-21 20:00:00;886.0
7053;-42.75;-14.25;2017-10-21 21:00:00;886.0
7054;-42.75;-14.25;2017-10-21 22:00:00;886.0
7055;-42.75;-14.25;2017-10-21 23:00:00;885.33
7056;-42.75;-14.25;2017-10-22 00:00:00;885.0
7057;-42.75;-14.25;2017-10-22 01:00:00;884.0
7058;-42.75;-14.25;2017-10-22 02:00:00;884.0
7059;-42.75;-14.25;2017-10-22 03:00:00;884.0
7060;-42.75;-14.25;2017-10-22 04:00:00;883.83
7061;-42.75;-14.25;2017-10-22 05:00:00;884.0
7062;-42.75;-14.25;2017-10-22 06:00:00;884.17
7063;-42.75;-14.25;2017-10-22 07:00:00;885.0
7064;-42.75;-14.25;2017-10-22 08:00:00;886.0
7065;-42.75;-14.25;2017-10-22 09:00:00;886.0
7066;-42.75;-14.25;2017-10-22 10:00:00;886.0
7067;-42.75;-14.25;2017-10-22 11:00:00;886.0
7068;-42.75;-14.25;2017-10-22 12:00:00;885.5
7069;-42.75;-14.25;2017-10-22 13:00:00;884.67
7070;-42.75;-14.25;2017-10-22 14:00:00;884.0
7071;-42.75;-14.25;2017-10-22 15:00:00;884.0
7072;-42.75;-14.25;2017-10-22 16:00:00;884.0
7073;-42.75;-14.25;2017-10-22 17:00:00;884.0
7074;-42.75;-14.25;2017-10-22 18:00:00;884.0
7075;-42.75;-14.25;2017-10-22 19:00:00;884.0
7076;-42.75;-14.25;2017-10-22 20:00:00;884.33
7077;-42.75;-14.25;2017-10-22 21:00:00;885.0
7078;-42.75;-14.25;2017-10-22 22:00:00;885.0
7079;-42.75;-14.25;2017-10-22 23:00:00;884.17
7080;-42.75;-14.25;2017-10-23 00:00:00;883.5
7081;-42.75;-14.25;2017-10-23 01:00:00;882.83
7082;-42.75;-14.25;2017-10-23 02:00:00;882.0
7083;-42.75;-14.25;2017-10-23 03:00:00;882.0
7084;-42.75;-14.25;2017-10-23 04:00:00;882.0
7085;-42.75;-14.25;2017-10-23 05:00:00;882.0
7086;-42.75;-14.25;2017-10-23 06:00:00;882.5
7087;-42.75;-14.25;2017-10-23 07:00:00;883.33
7088;-42.75;-14.25;2017-10-23 08:00:00;884.0
7089;-42.75;-14.25;2017-10-23 09:00:00;884.17
7090;-42.75;-14.25;2017-10-23 10:00:00;884.67
7091;-42.75;-14.25;2017-10-23 11:00:00;884.0
7092;-42.75;-14.25;2017-10-23 12:00:00;883.67
7093;-42.75;-14.25;2017-10-23 13:00:00;883.0
7094;-42.75;-14.25;2017-10-23 14:00:00;882.17
7095;-42.75;-14.25;2017-10-23 15:00:00;882.0
7096;-42.75;-14.25;2017-10-23 16:00:00;882.0
7097;-42.75;-14.25;2017-10-23 17:00:00;882.33
7098;-42.75;-14.25;2017-10-23 18:00:00;883.0
7099;-42.75;-14.25;2017-10-23 19:00:00;883.0
7100;-42.75;-14.25;2017-10-23 20:00:00;883.83
7101;-42.75;-14.25;2017-10-23 21:00:00;884.0
7102;-42.75;-14.25;2017-10-23 22:00:00;884.0
7103;-42.75;-14.25;2017-10-23 23:00:00;884.0
7104;-42.75;-14.25;2017-10-24 00:00:00;883.33
7105;-42.75;-14.25;2017-10-24 01:00:00;882.67
7106;-42.75;-14.25;2017-10-24 02:00:00;882.0
7107;-42.75;-14.25;2017-10-24 03:00:00;882.0
7108;-42.75;-14.25;2017-10-24 04:00:00;882.0
7109;-42.75;-14.25;2017-10-24 05:00:00;883.0
7110;-42.75;-14.25;2017-10-24 06:00:00;883.33
7111;-42.75;-14.25;2017-10-24 07:00:00;884.0
7112;-42.75;-14.25;2017-10-24 08:00:00;885.0
7113;-42.75;-14.25;2017-10-24 09:00:00;885.0
7114;-42.75;-14.25;2017-10-24 10:00:00;885.0
7115;-42.75;-14.25;2017-10-24 11:00:00;885.0
7116;-42.75;-14.25;2017-10-24 12:00:00;884.17
7117;-42.75;-14.25;2017-10-24 13:00:00;883.5
7118;-42.75;-14.25;2017-10-24 14:00:00;883.0
7119;-42.75;-14.25;2017-10-24 15:00:00;883.0
7120;-42.75;-14.25;2017-10-24 16:00:00;883.0
7121;-42.75;-14.25;2017-10-24 17:00:00;883.0
7122;-42.75;-14.25;2017-10-24 18:00:00;883.0
7123;-42.75;-14.25;2017-10-24 19:00:00;884.0
7124;-42.75;-14.25;2017-10-24 20:00:00;884.83
7125;-42.75;-14.25;2017-10-24 21:00:00;885.0
7126;-42.75;-14.25;2017-10-24 22:00:00;884.33
7127;-42.75;-14.25;2017-10-24 23:00:00;884.0
7128;-42.75;-14.25;2017-10-25 00:00:00;883.67
7129;-42.75;-14.25;2017-10-25 01:00:00;883.0
7130;-42.75;-14.25;2017-10-25 02:00:00;883.0
7131;-42.75;-14.25;2017-10-25 03:00:00;883.0
7132;-42.75;-14.25;2017-10-25 04:00:00;883.0
7133;-42.75;-14.25;2017-10-25 05:00:00;883.0
7134;-42.75;-14.25;2017-10-25 06:00:00;883.83
7135;-42.75;-14.25;2017-10-25 07:00:00;884.5
7136;-42.75;-14.25;2017-10-25 08:00:00;885.0
7137;-42.75;-14.25;2017-10-25 09:00:00;885.0
7138;-42.75;-14.25;2017-10-25 10:00:00;885.0
7139;-42.75;-14.25;2017-10-25 11:00:00;884.67
7140;-42.75;-14.25;2017-10-25 12:00:00;884.0
7141;-42.75;-14.25;2017-10-25 13:00:00;883.0
7142;-42.75;-14.25;2017-10-25 14:00:00;883.0
7143;-42.75;-14.25;2017-10-25 15:00:00;882.33
7144;-42.75;-14.25;2017-10-25 16:00:00;882.17
7145;-42.75;-14.25;2017-10-25 17:00:00;883.0
7146;-42.75;-14.25;2017-10-25 18:00:00;883.0
7147;-42.75;-14.25;2017-10-25 19:00:00;883.0
7148;-42.75;-14.25;2017-10-25 20:00:00;883.0
7149;-42.75;-14.25;2017-10-25 21:00:00;883.0
7150;-42.75;-14.25;2017-10-25 22:00:00;883.0
7151;-42.75;-14.25;2017-10-25 23:00:00;881.83
7152;-42.75;-14.25;2017-10-26 00:00:00;880.67
7153;-42.75;-14.25;2017-10-26 01:00:00;880.0
7154;-42.75;-14.25;2017-10-26 02:00:00;879.67
7155;-42.75;-14.25;2017-10-26 03:00:00;879.0
7156;-42.75;-14.25;2017-10-26 04:00:00;880.0
7157;-42.75;-14.25;2017-10-26 05:00:00;880.0
7158;-42.75;-14.25;2017-10-26 06:00:00;880.67
7159;-42.75;-14.25;2017-10-26 07:00:00;881.17
7160;-42.75;-14.25;2017-10-26 08:00:00;882.0
7161;-42.75;-14.25;2017-10-26 09:00:00;883.0
7162;-42.75;-14.25;2017-10-26 10:00:00;883.0
7163;-42.75;-14.25;2017-10-26 11:00:00;882.17
7164;-42.75;-14.25;2017-10-26 12:00:00;882.0
7165;-42.75;-14.25;2017-10-26 13:00:00;882.0
7166;-42.75;-14.25;2017-10-26 14:00:00;881.17
7167;-42.75;-14.25;2017-10-26 15:00:00;881.0
7168;-42.75;-14.25;2017-10-26 16:00:00;881.83
7169;-42.75;-14.25;2017-10-26 17:00:00;883.0
7170;-42.75;-14.25;2017-10-26 18:00:00;883.0
7171;-42.75;-14.25;2017-10-26 19:00:00;883.0
7172;-42.75;-14.25;2017-10-26 20:00:00;883.0
7173;-42.75;-14.25;2017-10-26 21:00:00;883.0
7174;-42.75;-14.25;2017-10-26 22:00:00;882.5
7175;-42.75;-14.25;2017-10-26 23:00:00;882.0
7176;-42.75;-14.25;2017-10-27 00:00:00;881.33
7177;-42.75;-14.25;2017-10-27 01:00:00;881.0
7178;-42.75;-14.25;2017-10-27 02:00:00;881.0
7179;-42.75;-14.25;2017-10-27 03:00:00;881.0
7180;-42.75;-14.25;2017-10-27 04:00:00;881.0
7181;-42.75;-14.25;2017-10-27 05:00:00;882.0
7182;-42.75;-14.25;2017-10-27 06:00:00;882.17
7183;-42.75;-14.25;2017-10-27 07:00:00;883.0
7184;-42.75;-14.25;2017-10-27 08:00:00;883.67
7185;-42.75;-14.25;2017-10-27 09:00:00;884.0
7186;-42.75;-14.25;2017-10-27 10:00:00;884.0
7187;-42.75;-14.25;2017-10-27 11:00:00;883.33
7188;-42.75;-14.25;2017-10-27 12:00:00;883.0
7189;-42.75;-14.25;2017-10-27 13:00:00;882.0
7190;-42.75;-14.25;2017-10-27 14:00:00;881.33
7191;-42.75;-14.25;2017-10-27 15:00:00;881.0
7192;-42.75;-14.25;2017-10-27 16:00:00;880.33
7193;-42.75;-14.25;2017-10-27 17:00:00;881.0
7194;-42.75;-14.25;2017-10-27 18:00:00;881.0
7195;-42.75;-14.25;2017-10-27 19:00:00;881.17
7196;-42.75;-14.25;2017-10-27 20:00:00;882.0
7197;-42.75;-14.25;2017-10-27 21:00:00;881.67
7198;-42.75;-14.25;2017-10-27 22:00:00;882.0
7199;-42.75;-14.25;2017-10-27 23:00:00;881.0
7200;-42.75;-14.25;2017-10-28 00:00:00;880.67
7201;-42.75;-14.25;2017-10-28 01:00:00;880.0
7202;-42.75;-14.25;2017-10-28 02:00:00;880.0
7203;-42.75;-14.25;2017-10-28 03:00:00;880.0
7204;-42.75;-14.25;2017-10-28 04:00:00;880.0
7205;-42.75;-14.25;2017-10-28 05:00:00;881.0
7206;-42.75;-14.25;2017-10-28 06:00:00;881.33
7207;-42.75;-14.25;2017-10-28 07:00:00;882.5
7208;-42.75;-14.25;2017-10-28 08:00:00;883.33
7209;-42.75;-14.25;2017-10-28 09:00:00;884.0
7210;-42.75;-14.25;2017-10-28 10:00:00;884.0
7211;-42.75;-14.25;2017-10-28 11:00:00;883.5
7212;-42.75;-14.25;2017-10-28 12:00:00;882.33
7213;-42.75;-14.25;2017-10-28 13:00:00;881.5
7214;-42.75;-14.25;2017-10-28 14:00:00;881.0
7215;-42.75;-14.25;2017-10-28 15:00:00;881.0
7216;-42.75;-14.25;2017-10-28 16:00:00;881.0
7217;-42.75;-14.25;2017-10-28 17:00:00;881.0
7218;-42.75;-14.25;2017-10-28 18:00:00;881.17
7219;-42.75;-14.25;2017-10-28 19:00:00;882.0
7220;-42.75;-14.25;2017-10-28 20:00:00;882.0
7221;-42.75;-14.25;2017-10-28 21:00:00;882.5
7222;-42.75;-14.25;2017-10-28 22:00:00;883.0
7223;-42.75;-14.25;2017-10-28 23:00:00;882.5
7224;-42.75;-14.25;2017-10-29 00:00:00;881.5
7225;-42.75;-14.25;2017-10-29 01:00:00;881.0
7226;-42.75;-14.25;2017-10-29 02:00:00;881.0
7227;-42.75;-14.25;2017-10-29 03:00:00;881.0
7228;-42.75;-14.25;2017-10-29 04:00:00;881.0
7229;-42.75;-14.25;2017-10-29 05:00:00;881.0
7230;-42.75;-14.25;2017-10-29 06:00:00;881.83
7231;-42.75;-14.25;2017-10-29 07:00:00;882.5
7232;-42.75;-14.25;2017-10-29 08:00:00;883.0
7233;-42.75;-14.25;2017-10-29 09:00:00;884.0
7234;-42.75;-14.25;2017-10-29 10:00:00;884.0
7235;-42.75;-14.25;2017-10-29 11:00:00;883.0
7236;-42.75;-14.25;2017-10-29 12:00:00;882.0
7237;-42.75;-14.25;2017-10-29 13:00:00;881.0
7238;-42.75;-14.25;2017-10-29 14:00:00;880.0
7239;-42.75;-14.25;2017-10-29 15:00:00;880.0
7240;-42.75;-14.25;2017-10-29 16:00:00;879.17
7241;-42.75;-14.25;2017-10-29 17:00:00;879.17
7242;-42.75;-14.25;2017-10-29 18:00:00;880.0
7243;-42.75;-14.25;2017-10-29 19:00:00;880.0
7244;-42.75;-14.25;2017-10-29 20:00:00;880.0
7245;-42.75;-14.25;2017-10-29 21:00:00;880.0
7246;-42.75;-14.25;2017-10-29 22:00:00;881.0
7247;-42.75;-14.25;2017-10-29 23:00:00;880.17
7248;-42.75;-14.25;2017-10-30 00:00:00;880.0
7249;-42.75;-14.25;2017-10-30 01:00:00;879.67
7250;-42.75;-14.25;2017-10-30 02:00:00;879.0
7251;-42.75;-14.25;2017-10-30 03:00:00;879.67
7252;-42.75;-14.25;2017-10-30 04:00:00;880.0
7253;-42.75;-14.25;2017-10-30 05:00:00;880.0
7254;-42.75;-14.25;2017-10-30 06:00:00;880.83
7255;-42.75;-14.25;2017-10-30 07:00:00;881.0
7256;-42.75;-14.25;2017-10-30 08:00:00;881.83
