Data;VentoPrevisto;VentoC;Chuva;Pressao;Temperatura;Direcao;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;C_l1;C_l2;C_l3;C_l4;C_l5;C_l6;C_l7;D_l1;D_l2;D_l3;D_l4;D_l5;D_l6;D_l7;P_l1;P_l2;P_l3;P_l4;P_l5;P_l6;P_l7;T_l1;T_l2;T_l3;T_l4;T_l5;T_l6;T_l7;T_VP1;T_VP2;T_VP3;T_VP4;T_VP5;T_VP6;T_VP7;Y_est;residual;rabs
2017-01-03 11:00:00;3.11;4.615;0.0;1012.71;28.74;91.37;4.398;4.122;4.393;3.864;4.174;4.778;4.655;5.704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.24;96.6;101.65;101.13;96.13;93.67;90.75;1012.61;1011.71;1011.18;1010.58;1010.11;1010.13;1010.09;28.44;21.66;22.18;22.32;23.09;24.06;25.31;3.24;4.6;4.8;4.9;5.31;6.16;6.23;4.290043830871582;-0.10795616912841766;0.10795616912841766
2017-01-03 12:00:00;2.84;4.398;0.0;1012.78;28.82;86.34;4.502;4.615;4.122;4.393;3.864;4.174;4.778;4.655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.37;95.24;96.6;101.65;101.13;96.13;93.67;1012.71;1012.61;1011.71;1011.18;1010.58;1010.11;1010.13;28.74;28.44;21.66;22.18;22.32;23.09;24.06;3.11;3.24;4.6;4.8;4.9;5.31;6.16;4.115862846374512;-0.38613715362548806;0.38613715362548806
2017-01-03 13:00:00;2.36;4.502;0.0;1012.36;29.65;80.3;4.095;4.398;4.615;4.122;4.393;3.864;4.174;4.778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.34;91.37;95.24;96.6;101.65;101.13;96.13;1012.78;1012.71;1012.61;1011.71;1011.18;1010.58;1010.11;28.82;28.74;28.44;21.66;22.18;22.32;23.09;2.84;3.11;3.24;4.6;4.8;4.9;5.31;4.643138885498047;0.5481388854980471;0.5481388854980471
2017-01-03 14:00:00;1.99;4.095;0.0;1011.8;29.92;89.74;4.427;4.502;4.398;4.615;4.122;4.393;3.864;4.174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.3;86.34;91.37;95.24;96.6;101.65;101.13;1012.36;1012.78;1012.71;1012.61;1011.71;1011.18;1010.58;29.65;28.82;28.74;28.44;21.66;22.18;22.32;2.36;2.84;3.11;3.24;4.6;4.8;4.9;4.074705123901367;-0.3522948760986324;0.3522948760986324
2017-01-03 15:00:00;2.09;4.427;0.0;1011.04;35.36;106.54;5.945;4.095;4.502;4.398;4.615;4.122;4.393;3.864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.74;80.3;86.34;91.37;95.24;96.6;101.65;1011.8;1012.36;1012.78;1012.71;1012.61;1011.71;1011.18;29.92;29.65;28.82;28.74;28.44;21.66;22.18;1.99;2.36;2.84;3.11;3.24;4.6;4.8;4.532397747039795;-1.4126022529602054;1.4126022529602054
2017-01-03 16:00:00;2.39;5.945;0.0;1010.02;35.28;118.55;6.265;4.427;4.095;4.502;4.398;4.615;4.122;4.393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.54;89.74;80.3;86.34;91.37;95.24;96.6;1011.04;1011.8;1012.36;1012.78;1012.71;1012.61;1011.71;35.36;29.92;29.65;28.82;28.74;28.44;21.66;2.09;1.99;2.36;2.84;3.11;3.24;4.6;6.371278762817383;0.10627876281738313;0.10627876281738313
2017-01-03 17:00:00;2.85;6.265;0.0;1009.35;35.39;120.46;9.343;5.945;4.427;4.095;4.502;4.398;4.615;4.122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.55;106.54;89.74;80.3;86.34;91.37;95.24;1010.02;1011.04;1011.8;1012.36;1012.78;1012.71;1012.61;35.28;35.36;29.92;29.65;28.82;28.74;28.44;2.39;2.09;1.99;2.36;2.84;3.11;3.24;6.648366451263428;-2.6946335487365722;2.6946335487365722
2017-01-03 18:00:00;3.37;9.343;0.0;1008.5;35.62;119.61;9.228;6.265;5.945;4.427;4.095;4.502;4.398;4.615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.46;118.55;106.54;89.74;80.3;86.34;91.37;1009.35;1010.02;1011.04;1011.8;1012.36;1012.78;1012.71;35.39;35.28;35.36;29.92;29.65;28.82;28.74;2.85;2.39;2.09;1.99;2.36;2.84;3.11;9.607044219970703;0.37904421997070337;0.37904421997070337
2017-01-03 19:00:00;3.67;9.228;0.0;1007.8;35.51;116.64;8.126;9.343;6.265;5.945;4.427;4.095;4.502;4.398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;119.61;120.46;118.55;106.54;89.74;80.3;86.34;1008.5;1009.35;1010.02;1011.04;1011.8;1012.36;1012.78;35.62;35.39;35.28;35.36;29.92;29.65;28.82;3.37;2.85;2.39;2.09;1.99;2.36;2.84;8.940986633300781;0.8149866333007818;0.8149866333007818
2017-01-03 20:00:00;4.19;8.126;0.0;1007.76;35.37;112.14;10.268;9.228;9.343;6.265;5.945;4.427;4.095;4.502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;116.64;119.61;120.46;118.55;106.54;89.74;80.3;1007.8;1008.5;1009.35;1010.02;1011.04;1011.8;1012.36;35.51;35.62;35.39;35.28;35.36;29.92;29.65;3.67;3.37;2.85;2.39;2.09;1.99;2.36;8.226058006286621;-2.0419419937133796;2.0419419937133796
2017-01-03 21:00:00;4.32;10.268;0.0;1007.97;33.89;101.94;12.435;8.126;9.228;9.343;6.265;5.945;4.427;4.095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112.14;116.64;119.61;120.46;118.55;106.54;89.74;1007.76;1007.8;1008.5;1009.35;1010.02;1011.04;1011.8;35.37;35.51;35.62;35.39;35.28;35.36;29.92;4.19;3.67;3.37;2.85;2.39;2.09;1.99;10.403651237487793;-2.0313487625122075;2.0313487625122075
2017-01-03 22:00:00;4.64;12.435;0.0;1008.79;28.85;95.73;11.331;10.268;8.126;9.228;9.343;6.265;5.945;4.427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.94;112.14;116.64;119.61;120.46;118.55;106.54;1007.97;1007.76;1007.8;1008.5;1009.35;1010.02;1011.04;33.89;35.37;35.51;35.62;35.39;35.28;35.36;4.32;4.19;3.67;3.37;2.85;2.39;2.09;12.075506210327148;0.7445062103271489;0.7445062103271489
2017-01-03 23:00:00;5.05;11.331;0.0;1008.91;27.58;82.57;11.4;12.435;10.268;8.126;9.228;9.343;6.265;5.945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.73;101.94;112.14;116.64;119.61;120.46;118.55;1008.79;1007.97;1007.76;1007.8;1008.5;1009.35;1010.02;28.85;33.89;35.37;35.51;35.62;35.39;35.28;4.64;4.32;4.19;3.67;3.37;2.85;2.39;10.921178817749023;-0.4788211822509769;0.4788211822509769
2017-01-04 00:00:00;5.99;11.4;0.0;1009.65;28.25;72.9;8.247;11.331;12.435;10.268;8.126;9.228;9.343;6.265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.57;95.73;101.94;112.14;116.64;119.61;120.46;1008.91;1008.79;1007.97;1007.76;1007.8;1008.5;1009.35;27.58;28.85;33.89;35.37;35.51;35.62;35.39;5.05;4.64;4.32;4.19;3.67;3.37;2.85;10.91102409362793;2.66402409362793;2.66402409362793
2017-01-04 01:00:00;6.5;8.247;0.0;1009.97;28.45;70.29;6.048;11.4;11.331;12.435;10.268;8.126;9.228;9.343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.9;82.57;95.73;101.94;112.14;116.64;119.61;1009.65;1008.91;1008.79;1007.97;1007.76;1007.8;1008.5;28.25;27.58;28.85;33.89;35.37;35.51;35.62;5.99;5.05;4.64;4.32;4.19;3.67;3.37;7.963223457336426;1.9152234573364257;1.9152234573364257
2017-01-04 02:00:00;6.57;6.048;0.0;1010.75;28.2;77.81;6.698;8.247;11.4;11.331;12.435;10.268;8.126;9.228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.29;72.9;82.57;95.73;101.94;112.14;116.64;1009.97;1009.65;1008.91;1008.79;1007.97;1007.76;1007.8;28.45;28.25;27.58;28.85;33.89;35.37;35.51;6.5;5.99;5.05;4.64;4.32;4.19;3.67;6.253870010375977;-0.44412998962402384;0.44412998962402384
2017-01-04 03:00:00;6.89;6.698;0.0;1011.38;26.88;88.66;7.934;6.048;8.247;11.4;11.331;12.435;10.268;8.126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.81;70.29;72.9;82.57;95.73;101.94;112.14;1010.75;1009.97;1009.65;1008.91;1008.79;1007.97;1007.76;28.2;28.45;28.25;27.58;28.85;33.89;35.37;6.57;6.5;5.99;5.05;4.64;4.32;4.19;6.8906569480896;-1.0433430519104006;1.0433430519104006
2017-01-04 04:00:00;7.32;7.934;0.0;1011.42;25.65;94.72;7.448;6.698;6.048;8.247;11.4;11.331;12.435;10.268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.66;77.81;70.29;72.9;82.57;95.73;101.94;1011.38;1010.75;1009.97;1009.65;1008.91;1008.79;1007.97;26.88;28.2;28.45;28.25;27.58;28.85;33.89;6.89;6.57;6.5;5.99;5.05;4.64;4.32;7.9105753898620605;0.46257538986206015;0.46257538986206015
2017-01-04 05:00:00;7.51;7.448;0.0;1011.72;24.53;97.49;7.265;7.934;6.698;6.048;8.247;11.4;11.331;12.435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.72;88.66;77.81;70.29;72.9;82.57;95.73;1011.42;1011.38;1010.75;1009.97;1009.65;1008.91;1008.79;25.65;26.88;28.2;28.45;28.25;27.58;28.85;7.32;6.89;6.57;6.5;5.99;5.05;4.64;7.244556427001953;-0.020443572998046555;0.020443572998046555
2017-01-04 06:00:00;7.75;7.265;0.0;1011.56;23.76;97.43;5.625;7.448;7.934;6.698;6.048;8.247;11.4;11.331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.49;94.72;88.66;77.81;70.29;72.9;82.57;1011.72;1011.42;1011.38;1010.75;1009.97;1009.65;1008.91;24.53;25.65;26.88;28.2;28.45;28.25;27.58;7.51;7.32;6.89;6.57;6.5;5.99;5.05;6.961512088775635;1.3365120887756348;1.3365120887756348
2017-01-04 07:00:00;7.74;5.625;0.0;1012.15;22.94;96.86;6.096;7.265;7.448;7.934;6.698;6.048;8.247;11.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.43;97.49;94.72;88.66;77.81;70.29;72.9;1011.56;1011.72;1011.42;1011.38;1010.75;1009.97;1009.65;23.76;24.53;25.65;26.88;28.2;28.45;28.25;7.75;7.51;7.32;6.89;6.57;6.5;5.99;5.438985824584961;-0.6570141754150391;0.6570141754150391
2017-01-04 08:00:00;7.64;6.096;0.0;1012.17;22.38;96.88;5.444;5.625;7.265;7.448;7.934;6.698;6.048;8.247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.86;97.43;97.49;94.72;88.66;77.81;70.29;1012.15;1011.56;1011.72;1011.42;1011.38;1010.75;1009.97;22.94;23.76;24.53;25.65;26.88;28.2;28.45;7.74;7.75;7.51;7.32;6.89;6.57;6.5;6.150628566741943;0.7066285667419434;0.7066285667419434
2017-01-04 09:00:00;7.27;5.444;0.0;1013.39;22.05;96.61;5.955;6.096;5.625;7.265;7.448;7.934;6.698;6.048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.88;96.86;97.43;97.49;94.72;88.66;77.81;1012.17;1012.15;1011.56;1011.72;1011.42;1011.38;1010.75;22.38;22.94;23.76;24.53;25.65;26.88;28.2;7.64;7.74;7.75;7.51;7.32;6.89;6.57;5.359312057495117;-0.5956879425048829;0.5956879425048829
2017-01-04 10:00:00;6.96;5.955;0.0;1014.64;25.88;95.04;6.162;5.444;6.096;5.625;7.265;7.448;7.934;6.698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.61;96.88;96.86;97.43;97.49;94.72;88.66;1013.39;1012.17;1012.15;1011.56;1011.72;1011.42;1011.38;22.05;22.38;22.94;23.76;24.53;25.65;26.88;7.27;7.64;7.74;7.75;7.51;7.32;6.89;5.894813060760498;-0.2671869392395019;0.2671869392395019
2017-01-04 11:00:00;6.37;6.162;0.0;1014.7;26.19;88.29;5.445;5.955;5.444;6.096;5.625;7.265;7.448;7.934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.04;96.61;96.88;96.86;97.43;97.49;94.72;1014.64;1013.39;1012.17;1012.15;1011.56;1011.72;1011.42;25.88;22.05;22.38;22.94;23.76;24.53;25.65;6.96;7.27;7.64;7.74;7.75;7.51;7.32;5.818449020385742;0.3734490203857419;0.3734490203857419
2017-01-04 12:00:00;5.41;5.445;0.0;1014.86;26.5;81.73;5.455;6.162;5.955;5.444;6.096;5.625;7.265;7.448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.29;95.04;96.61;96.88;96.86;97.43;97.49;1014.7;1014.64;1013.39;1012.17;1012.15;1011.56;1011.72;26.19;25.88;22.05;22.38;22.94;23.76;24.53;6.37;6.96;7.27;7.64;7.74;7.75;7.51;5.137704372406006;-0.3172956275939942;0.3172956275939942
2017-01-04 13:00:00;4.24;5.455;0.02;1014.85;27.11;77.94;6.238;5.445;6.162;5.955;5.444;6.096;5.625;7.265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.73;88.29;95.04;96.61;96.88;96.86;97.43;1014.86;1014.7;1014.64;1013.39;1012.17;1012.15;1011.56;26.5;26.19;25.88;22.05;22.38;22.94;23.76;5.41;6.37;6.96;7.27;7.64;7.74;7.75;5.473899841308594;-0.7641001586914067;0.7641001586914067
2017-01-04 14:00:00;3.13;6.238;0.05;1014.25;27.59;77.82;4.664;5.455;5.445;6.162;5.955;5.444;6.096;5.625;0.02;0.0;0.0;0.0;0.0;0.0;0.0;77.94;81.73;88.29;95.04;96.61;96.88;96.86;1014.85;1014.86;1014.7;1014.64;1013.39;1012.17;1012.15;27.11;26.5;26.19;25.88;22.05;22.38;22.94;4.24;5.41;6.37;6.96;7.27;7.64;7.74;6.20001220703125;1.5360122070312503;1.5360122070312503
2017-01-04 15:00:00;2.8;4.664;0.0;1013.94;32.67;85.44;6.158;6.238;5.455;5.445;6.162;5.955;5.444;6.096;0.05;0.02;0.0;0.0;0.0;0.0;0.0;77.82;77.94;81.73;88.29;95.04;96.61;96.88;1014.25;1014.85;1014.86;1014.7;1014.64;1013.39;1012.17;27.59;27.11;26.5;26.19;25.88;22.05;22.38;3.13;4.24;5.41;6.37;6.96;7.27;7.64;4.519052505493164;-1.6389474945068363;1.6389474945068363
2017-01-04 16:00:00;3.03;6.158;0.0;1012.92;32.89;94.86;6.715;4.664;6.238;5.455;5.445;6.162;5.955;5.444;0.0;0.05;0.02;0.0;0.0;0.0;0.0;85.44;77.82;77.94;81.73;88.29;95.04;96.61;1013.94;1014.25;1014.85;1014.86;1014.7;1014.64;1013.39;32.67;27.59;27.11;26.5;26.19;25.88;22.05;2.8;3.13;4.24;5.41;6.37;6.96;7.27;6.643477916717529;-0.07152208328247056;0.07152208328247056
2017-01-04 17:00:00;3.18;6.715;0.0;1011.94;33.44;96.08;8.586;6.158;4.664;6.238;5.455;5.445;6.162;5.955;0.0;0.0;0.05;0.02;0.0;0.0;0.0;94.86;85.44;77.82;77.94;81.73;88.29;95.04;1012.92;1013.94;1014.25;1014.85;1014.86;1014.7;1014.64;32.89;32.67;27.59;27.11;26.5;26.19;25.88;3.03;2.8;3.13;4.24;5.41;6.37;6.96;7.192878723144531;-1.393121276855469;1.393121276855469
2017-01-04 18:00:00;3.72;8.586;0.0;1011.19;33.0;94.25;10.652;6.715;6.158;4.664;6.238;5.455;5.445;6.162;0.0;0.0;0.0;0.05;0.02;0.0;0.0;96.08;94.86;85.44;77.82;77.94;81.73;88.29;1011.94;1012.92;1013.94;1014.25;1014.85;1014.86;1014.7;33.44;32.89;32.67;27.59;27.11;26.5;26.19;3.18;3.03;2.8;3.13;4.24;5.41;6.37;8.895508766174316;-1.7564912338256828;1.7564912338256828
2017-01-04 19:00:00;4.17;10.652;0.0;1010.84;32.89;94.62;10.622;8.586;6.715;6.158;4.664;6.238;5.455;5.445;0.0;0.0;0.0;0.0;0.05;0.02;0.0;94.25;96.08;94.86;85.44;77.82;77.94;81.73;1011.19;1011.94;1012.92;1013.94;1014.25;1014.85;1014.86;33.0;33.44;32.89;32.67;27.59;27.11;26.5;3.72;3.18;3.03;2.8;3.13;4.24;5.41;10.57597827911377;-0.046021720886230355;0.046021720886230355
2017-01-04 20:00:00;5.04;10.622;0.0;1010.5;32.89;94.52;9.779;10.652;8.586;6.715;6.158;4.664;6.238;5.455;0.0;0.0;0.0;0.0;0.0;0.05;0.02;94.62;94.25;96.08;94.86;85.44;77.82;77.94;1010.84;1011.19;1011.94;1012.92;1013.94;1014.25;1014.85;32.89;33.0;33.44;32.89;32.67;27.59;27.11;4.17;3.72;3.18;3.03;2.8;3.13;4.24;10.357574462890625;0.5785744628906251;0.5785744628906251
2017-01-04 21:00:00;5.74;9.779;0.0;1010.6;32.81;94.23;8.102;10.622;10.652;8.586;6.715;6.158;4.664;6.238;0.0;0.0;0.0;0.0;0.0;0.0;0.05;94.52;94.62;94.25;96.08;94.86;85.44;77.82;1010.5;1010.84;1011.19;1011.94;1012.92;1013.94;1014.25;32.89;32.89;33.0;33.44;32.89;32.67;27.59;5.04;4.17;3.72;3.18;3.03;2.8;3.13;9.784520149230957;1.6825201492309567;1.6825201492309567
2017-01-04 22:00:00;5.41;8.102;0.0;1011.15;27.85;103.84;6.646;9.779;10.622;10.652;8.586;6.715;6.158;4.664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.23;94.52;94.62;94.25;96.08;94.86;85.44;1010.6;1010.5;1010.84;1011.19;1011.94;1012.92;1013.94;32.81;32.89;32.89;33.0;33.44;32.89;32.67;5.74;5.04;4.17;3.72;3.18;3.03;2.8;8.323161125183105;1.6771611251831056;1.6771611251831056
2017-01-04 23:00:00;5.38;6.646;0.0;1011.53;27.45;100.25;8.217;8.102;9.779;10.622;10.652;8.586;6.715;6.158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.84;94.23;94.52;94.62;94.25;96.08;94.86;1011.15;1010.6;1010.5;1010.84;1011.19;1011.94;1012.92;27.85;32.81;32.89;32.89;33.0;33.44;32.89;5.41;5.74;5.04;4.17;3.72;3.18;3.03;7.04013729095459;-1.1768627090454107;1.1768627090454107
2017-01-05 00:00:00;4.87;8.217;0.0;1012.11;26.7;93.6;7.031;6.646;8.102;9.779;10.622;10.652;8.586;6.715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.25;103.84;94.23;94.52;94.62;94.25;96.08;1011.53;1011.15;1010.6;1010.5;1010.84;1011.19;1011.94;27.45;27.85;32.81;32.89;32.89;33.0;33.44;5.38;5.41;5.74;5.04;4.17;3.72;3.18;8.227023124694824;1.1960231246948245;1.1960231246948245
2017-01-05 01:00:00;4.35;7.031;0.0;1012.54;26.31;85.0;8.177;8.217;6.646;8.102;9.779;10.622;10.652;8.586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.6;100.25;103.84;94.23;94.52;94.62;94.25;1012.11;1011.53;1011.15;1010.6;1010.5;1010.84;1011.19;26.7;27.45;27.85;32.81;32.89;32.89;33.0;4.87;5.38;5.41;5.74;5.04;4.17;3.72;6.95382833480835;-1.22317166519165;1.22317166519165
2017-01-05 02:00:00;5.74;8.177;0.0;1012.95;27.23;85.22;8.093;7.031;8.217;6.646;8.102;9.779;10.622;10.652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;93.6;100.25;103.84;94.23;94.52;94.62;1012.54;1012.11;1011.53;1011.15;1010.6;1010.5;1010.84;26.31;26.7;27.45;27.85;32.81;32.89;32.89;4.35;4.87;5.38;5.41;5.74;5.04;4.17;8.341931343078613;0.2489313430786133;0.2489313430786133
2017-01-05 03:00:00;7.68;8.093;0.0;1013.43;25.01;92.67;8.565;8.177;7.031;8.217;6.646;8.102;9.779;10.622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.22;85.0;93.6;100.25;103.84;94.23;94.52;1012.95;1012.54;1012.11;1011.53;1011.15;1010.6;1010.5;27.23;26.31;26.7;27.45;27.85;32.81;32.89;5.74;4.35;4.87;5.38;5.41;5.74;5.04;8.050846099853516;-0.5141539001464839;0.5141539001464839
2017-01-05 04:00:00;8.29;8.565;0.0;1013.45;23.82;96.51;8.673;8.093;8.177;7.031;8.217;6.646;8.102;9.779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.67;85.22;85.0;93.6;100.25;103.84;94.23;1013.43;1012.95;1012.54;1012.11;1011.53;1011.15;1010.6;25.01;27.23;26.31;26.7;27.45;27.85;32.81;7.68;5.74;4.35;4.87;5.38;5.41;5.74;8.716483116149902;0.0434831161499023;0.0434831161499023
2017-01-05 05:00:00;8.22;8.673;0.0;1013.44;22.6;95.85;8.663;8.565;8.093;8.177;7.031;8.217;6.646;8.102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.51;92.67;85.22;85.0;93.6;100.25;103.84;1013.45;1013.43;1012.95;1012.54;1012.11;1011.53;1011.15;23.82;25.01;27.23;26.31;26.7;27.45;27.85;8.29;7.68;5.74;4.35;4.87;5.38;5.41;8.594590187072754;-0.06840981292724635;0.06840981292724635
2017-01-05 06:00:00;8.08;8.663;0.0;1013.43;22.19;94.99;8.205;8.673;8.565;8.093;8.177;7.031;8.217;6.646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.85;96.51;92.67;85.22;85.0;93.6;100.25;1013.44;1013.45;1013.43;1012.95;1012.54;1012.11;1011.53;22.6;23.82;25.01;27.23;26.31;26.7;27.45;8.22;8.29;7.68;5.74;4.35;4.87;5.38;8.462536811828613;0.2575368118286132;0.2575368118286132
2017-01-05 07:00:00;8.06;8.205;0.0;1013.86;21.99;94.92;9.155;8.663;8.673;8.565;8.093;8.177;7.031;8.217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.99;95.85;96.51;92.67;85.22;85.0;93.6;1013.43;1013.44;1013.45;1013.43;1012.95;1012.54;1012.11;22.19;22.6;23.82;25.01;27.23;26.31;26.7;8.08;8.22;8.29;7.68;5.74;4.35;4.87;8.016606330871582;-1.1383936691284173;1.1383936691284173
2017-01-05 08:00:00;8.02;9.155;0.0;1014.26;21.51;95.55;7.928;8.205;8.663;8.673;8.565;8.093;8.177;7.031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.92;94.99;95.85;96.51;92.67;85.22;85.0;1013.86;1013.43;1013.44;1013.45;1013.43;1012.95;1012.54;21.99;22.19;22.6;23.82;25.01;27.23;26.31;8.06;8.08;8.22;8.29;7.68;5.74;4.35;9.052973747253418;1.124973747253418;1.124973747253418
2017-01-05 09:00:00;7.78;7.928;0.0;1014.98;21.26;95.51;7.485;9.155;8.205;8.663;8.673;8.565;8.093;8.177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.55;94.92;94.99;95.85;96.51;92.67;85.22;1014.26;1013.86;1013.43;1013.44;1013.45;1013.43;1012.95;21.51;21.99;22.19;22.6;23.82;25.01;27.23;8.02;8.06;8.08;8.22;8.29;7.68;5.74;7.567162990570068;0.08216299057006804;0.08216299057006804
2017-01-05 10:00:00;7.73;7.485;0.0;1015.99;26.2;95.71;6.908;7.928;9.155;8.205;8.663;8.673;8.565;8.093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.51;95.55;94.92;94.99;95.85;96.51;92.67;1014.98;1014.26;1013.86;1013.43;1013.44;1013.45;1013.43;21.26;21.51;21.99;22.19;22.6;23.82;25.01;7.78;8.02;8.06;8.08;8.22;8.29;7.68;7.129459857940674;0.22145985794067347;0.22145985794067347
2017-01-05 11:00:00;7.11;6.908;0.0;1016.02;26.67;92.03;7.39;7.485;7.928;9.155;8.205;8.663;8.673;8.565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.71;95.51;95.55;94.92;94.99;95.85;96.51;1015.99;1014.98;1014.26;1013.86;1013.43;1013.44;1013.45;26.2;21.26;21.51;21.99;22.19;22.6;23.82;7.73;7.78;8.02;8.06;8.08;8.22;8.29;6.465954780578613;-0.9240452194213864;0.9240452194213864
2017-01-05 12:00:00;6.53;7.39;0.0;1016.04;26.83;89.73;6.77;6.908;7.485;7.928;9.155;8.205;8.663;8.673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.03;95.71;95.51;95.55;94.92;94.99;95.85;1016.02;1015.99;1014.98;1014.26;1013.86;1013.43;1013.44;26.67;26.2;21.26;21.51;21.99;22.19;22.6;7.11;7.73;7.78;8.02;8.06;8.08;8.22;7.143178462982178;0.37317846298217816;0.37317846298217816
2017-01-05 13:00:00;5.79;6.77;0.0;1015.79;27.65;88.56;6.306;7.39;6.908;7.485;7.928;9.155;8.205;8.663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.73;92.03;95.71;95.51;95.55;94.92;94.99;1016.04;1016.02;1015.99;1014.98;1014.26;1013.86;1013.43;26.83;26.67;26.2;21.26;21.51;21.99;22.19;6.53;7.11;7.73;7.78;8.02;8.06;8.08;6.575732231140137;0.26973223114013667;0.26973223114013667
2017-01-05 14:00:00;4.92;6.306;0.0;1014.95;28.08;90.21;6.53;6.77;7.39;6.908;7.485;7.928;9.155;8.205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.56;89.73;92.03;95.71;95.51;95.55;94.92;1015.79;1016.04;1016.02;1015.99;1014.98;1014.26;1013.86;27.65;26.83;26.67;26.2;21.26;21.51;21.99;5.79;6.53;7.11;7.73;7.78;8.02;8.06;6.222411632537842;-0.30758836746215845;0.30758836746215845
2017-01-05 15:00:00;4.22;6.53;0.0;1014.31;33.33;91.4;6.593;6.306;6.77;7.39;6.908;7.485;7.928;9.155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.21;88.56;89.73;92.03;95.71;95.51;95.55;1014.95;1015.79;1016.04;1016.02;1015.99;1014.98;1014.26;28.08;27.65;26.83;26.67;26.2;21.26;21.51;4.92;5.79;6.53;7.11;7.73;7.78;8.02;6.851367950439453;0.25836795043945315;0.25836795043945315
2017-01-05 16:00:00;4.01;6.593;0.0;1013.26;34.42;95.35;6.598;6.53;6.306;6.77;7.39;6.908;7.485;7.928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.4;90.21;88.56;89.73;92.03;95.71;95.51;1014.31;1014.95;1015.79;1016.04;1016.02;1015.99;1014.98;33.33;28.08;27.65;26.83;26.67;26.2;21.26;4.22;4.92;5.79;6.53;7.11;7.73;7.78;7.0680251121521;0.47002511215209974;0.47002511215209974
2017-01-05 17:00:00;3.85;6.598;0.0;1012.39;34.64;96.78;8.515;6.593;6.53;6.306;6.77;7.39;6.908;7.485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.35;91.4;90.21;88.56;89.73;92.03;95.71;1013.26;1014.31;1014.95;1015.79;1016.04;1016.02;1015.99;34.42;33.33;28.08;27.65;26.83;26.67;26.2;4.01;4.22;4.92;5.79;6.53;7.11;7.73;7.423157215118408;-1.0918427848815924;1.0918427848815924
2017-01-05 18:00:00;3.98;8.515;0.0;1011.23;34.45;99.64;8.878;6.598;6.593;6.53;6.306;6.77;7.39;6.908;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.78;95.35;91.4;90.21;88.56;89.73;92.03;1012.39;1013.26;1014.31;1014.95;1015.79;1016.04;1016.02;34.64;34.42;33.33;28.08;27.65;26.83;26.67;3.85;4.01;4.22;4.92;5.79;6.53;7.11;9.019885063171387;0.1418850631713866;0.1418850631713866
