;Longitude;Latitude;VentoPrevisto;Direcao;Data;Pressao;Temperatura;Chuva;VentoC
1205;-42.75;-14.25;6.84;89.77;2017-02-20 05:00:00;1014.63;23.52;0.0;11.029
1206;-42.75;-14.25;6.47;88.33;2017-02-20 06:00:00;1014.6;22.63;0.0;10.478
1207;-42.75;-14.25;6.17;89.69;2017-02-20 07:00:00;1014.95;22.25;0.0;11.085
1208;-42.75;-14.25;6.0;95.27;2017-02-20 08:00:00;1015.38;21.96;0.0;10.505
1209;-42.75;-14.25;6.05;98.75;2017-02-20 09:00:00;1016.0;21.33;0.0;9.485
1210;-42.75;-14.25;6.51;102.71;2017-02-20 10:00:00;1016.04;25.58;0.0;8.955
1211;-42.75;-14.25;7.14;102.0;2017-02-20 11:00:00;1017.05;25.87;0.0;9.037
1212;-42.75;-14.25;7.08;101.34;2017-02-20 12:00:00;1016.67;26.11;0.0;8.768
1213;-42.75;-14.25;6.4;102.22;2017-02-20 13:00:00;1016.33;26.35;0.0;8.395
1214;-42.75;-14.25;5.86;100.67;2017-02-20 14:00:00;1015.69;27.05;0.01;7.678
1215;-42.75;-14.25;5.95;99.18;2017-02-20 15:00:00;1014.48;30.85;0.0;7.173
1216;-42.75;-14.25;6.28;98.58;2017-02-20 16:00:00;1013.57;32.23;0.0;7.508
1217;-42.75;-14.25;6.05;101.14;2017-02-20 17:00:00;1012.83;32.41;0.0;6.415
1218;-42.75;-14.25;6.15;103.53;2017-02-20 18:00:00;1012.42;32.31;0.0;9.005
1219;-42.75;-14.25;6.31;102.1;2017-02-20 19:00:00;1011.69;30.97;0.03;10.688
1220;-42.75;-14.25;5.87;105.38;2017-02-20 20:00:00;1012.14;29.78;0.0;8.43
1221;-42.75;-14.25;6.54;109.03;2017-02-20 21:00:00;1012.36;29.12;0.01;8.908
1222;-42.75;-14.25;6.77;104.46;2017-02-20 22:00:00;1012.41;25.43;0.13;10.678
1223;-42.75;-14.25;7.23;103.85;2017-02-20 23:00:00;1013.42;25.19;0.0;11.492
1224;-42.75;-14.25;7.71;103.79;2017-02-21 00:00:00;1013.95;24.93;0.0;11.82
1225;-42.75;-14.25;7.87;104.6;2017-02-21 01:00:00;1014.81;25.11;0.0;11.042
1226;-42.75;-14.25;7.89;101.98;2017-02-21 02:00:00;1015.25;24.7;0.0;9.87
1227;-42.75;-14.25;7.75;99.56;2017-02-21 03:00:00;1015.4;23.21;0.0;9.826
1228;-42.75;-14.25;7.96;98.83;2017-02-21 04:00:00;1014.99;22.91;0.0;9.704
1229;-42.75;-14.25;8.11;99.23;2017-02-21 05:00:00;1014.33;22.52;0.0;7.245
1230;-42.75;-14.25;7.98;98.72;2017-02-21 06:00:00;1013.67;21.69;0.0;8.162
1231;-42.75;-14.25;7.68;95.37;2017-02-21 07:00:00;1013.92;21.26;0.0;8.247
1232;-42.75;-14.25;7.59;93.51;2017-02-21 08:00:00;1014.32;21.01;0.0;9.333
1233;-42.75;-14.25;7.33;95.3;2017-02-21 09:00:00;1014.78;20.93;0.0;9.318
1234;-42.75;-14.25;7.33;95.43;2017-02-21 10:00:00;1015.65;24.68;0.0;8.732
1235;-42.75;-14.25;8.29;94.98;2017-02-21 11:00:00;1016.57;25.02;0.0;8.782
1236;-42.75;-14.25;7.85;92.29;2017-02-21 12:00:00;1016.58;25.26;0.0;7.655
1237;-42.75;-14.25;6.97;88.66;2017-02-21 13:00:00;1016.62;25.61;0.0;7.41
1238;-42.75;-14.25;6.07;86.19;2017-02-21 14:00:00;1016.41;25.6;0.0;6.122
1239;-42.75;-14.25;5.29;85.81;2017-02-21 15:00:00;1015.64;30.05;0.0;6.397
1240;-42.75;-14.25;4.66;86.33;2017-02-21 16:00:00;1014.57;30.26;0.0;8.33
1241;-42.75;-14.25;4.15;82.3;2017-02-21 17:00:00;1013.3;30.37;0.0;7.643
1242;-42.75;-14.25;4.53;88.31;2017-02-21 18:00:00;1012.6;30.03;0.0;6.555
1243;-42.75;-14.25;6.1;110.5;2017-02-21 19:00:00;1012.83;29.3;0.34;7.155
1244;-42.75;-14.25;5.24;118.59;2017-02-21 20:00:00;1012.34;29.7;0.0;11.576
1245;-42.75;-14.25;5.38;113.03;2017-02-21 21:00:00;1012.43;27.29;0.0;13.45
1246;-42.75;-14.25;5.66;105.2;2017-02-21 22:00:00;1012.74;25.84;0.0;13.318
1247;-42.75;-14.25;7.31;101.77;2017-02-21 23:00:00;1013.56;25.81;0.0;12.494
1248;-42.75;-14.25;6.57;104.41;2017-02-22 00:00:00;1014.61;25.67;0.0;12.646
1249;-42.75;-14.25;6.78;100.7;2017-02-22 01:00:00;1015.59;25.47;0.0;12.266
1250;-42.75;-14.25;6.91;96.83;2017-02-22 02:00:00;1015.45;24.91;0.0;12.485
1251;-42.75;-14.25;7.05;94.71;2017-02-22 03:00:00;1015.43;23.11;0.0;12.298
1252;-42.75;-14.25;7.47;95.47;2017-02-22 04:00:00;1014.89;22.69;0.0;11.956
1253;-42.75;-14.25;7.58;96.54;2017-02-22 05:00:00;1014.36;21.77;0.0;11.943
1254;-42.75;-14.25;7.24;97.06;2017-02-22 06:00:00;1013.99;20.88;0.0;11.82
1255;-42.75;-14.25;6.86;97.16;2017-02-22 07:00:00;1014.02;20.71;0.0;10.498
1256;-42.75;-14.25;6.77;97.8;2017-02-22 08:00:00;1014.53;20.47;0.0;9.995
1257;-42.75;-14.25;6.81;99.4;2017-02-22 09:00:00;1014.98;20.37;0.0;9.665
1258;-42.75;-14.25;6.21;98.77;2017-02-22 10:00:00;1015.98;24.91;0.0;10.48
1259;-42.75;-14.25;7.08;95.89;2017-02-22 11:00:00;1016.21;25.53;0.0;10.446
1260;-42.75;-14.25;7.23;92.45;2017-02-22 12:00:00;1016.09;25.63;0.0;9.658
1261;-42.75;-14.25;6.54;91.79;2017-02-22 13:00:00;1015.84;26.18;0.0;8.824
1262;-42.75;-14.25;6.09;91.46;2017-02-22 14:00:00;1015.76;25.7;0.01;8.182
1263;-42.75;-14.25;5.78;92.07;2017-02-22 15:00:00;1015.23;30.47;0.06;7.865
1264;-42.75;-14.25;5.01;93.37;2017-02-22 16:00:00;1014.18;31.13;0.0;7.748
1265;-42.75;-14.25;4.31;95.66;2017-02-22 17:00:00;1013.01;31.09;0.0;7.604
1266;-42.75;-14.25;4.07;98.34;2017-02-22 18:00:00;1012.31;31.29;0.0;6.542
1267;-42.75;-14.25;4.35;100.35;2017-02-22 19:00:00;1011.59;31.46;0.0;7.827
1268;-42.75;-14.25;4.86;101.7;2017-02-22 20:00:00;1011.21;31.64;0.0;10.455
1269;-42.75;-14.25;5.64;103.09;2017-02-22 21:00:00;1011.67;29.87;0.0;10.328
1270;-42.75;-14.25;6.39;102.21;2017-02-22 22:00:00;1011.85;26.98;0.14;9.978
1271;-42.75;-14.25;7.04;105.96;2017-02-22 23:00:00;1012.96;26.7;0.0;10.683
1272;-42.75;-14.25;7.68;102.18;2017-02-23 00:00:00;1013.64;25.9;0.0;11.306
1273;-42.75;-14.25;7.57;99.16;2017-02-23 01:00:00;1014.59;25.48;0.0;10.896
1274;-42.75;-14.25;7.67;98.53;2017-02-23 02:00:00;1014.74;25.07;0.0;9.898
1275;-42.75;-14.25;7.62;95.73;2017-02-23 03:00:00;1014.52;23.39;0.0;9.793
1276;-42.75;-14.25;7.47;94.56;2017-02-23 04:00:00;1013.99;23.18;0.0;9.122
1277;-42.75;-14.25;7.48;94.76;2017-02-23 05:00:00;1013.55;22.48;0.0;9.142
1278;-42.75;-14.25;7.18;94.16;2017-02-23 06:00:00;1013.61;21.9;0.0;10.324
1279;-42.75;-14.25;6.86;95.07;2017-02-23 07:00:00;1013.98;21.61;0.0;11.185
1280;-42.75;-14.25;6.6;97.81;2017-02-23 08:00:00;1014.8;21.2;0.0;10.515
1281;-42.75;-14.25;6.55;98.68;2017-02-23 09:00:00;1015.06;20.84;0.0;10.416
1282;-42.75;-14.25;6.03;99.05;2017-02-23 10:00:00;1016.21;24.93;0.0;9.5
1283;-42.75;-14.25;6.21;97.25;2017-02-23 11:00:00;1016.47;24.99;0.0;8.562
1284;-42.75;-14.25;6.19;95.75;2017-02-23 12:00:00;1016.67;25.42;0.0;8.6
1285;-42.75;-14.25;6.1;94.37;2017-02-23 13:00:00;1016.41;25.88;0.0;8.135
1286;-42.75;-14.25;5.78;95.28;2017-02-23 14:00:00;1015.66;26.12;0.0;8.014
1287;-42.75;-14.25;5.18;96.87;2017-02-23 15:00:00;1014.67;31.67;0.0;7.416
1288;-42.75;-14.25;4.73;98.42;2017-02-23 16:00:00;1013.32;32.31;0.0;6.953
1289;-42.75;-14.25;4.49;100.24;2017-02-23 17:00:00;1012.55;32.6;0.0;6.044
1290;-42.75;-14.25;4.48;100.2;2017-02-23 18:00:00;1011.34;32.45;0.0;5.46
1291;-42.75;-14.25;4.39;101.67;2017-02-23 19:00:00;1011.36;32.7;0.0;7.573
1292;-42.75;-14.25;4.67;102.52;2017-02-23 20:00:00;1011.11;32.49;0.0;9.412
1293;-42.75;-14.25;5.21;104.03;2017-02-23 21:00:00;1010.77;31.12;0.0;9.186
1294;-42.75;-14.25;4.67;107.17;2017-02-23 22:00:00;1011.02;27.3;0.0;9.276
1295;-42.75;-14.25;4.98;96.43;2017-02-23 23:00:00;1011.69;25.94;0.0;10.602
1296;-42.75;-14.25;5.52;91.85;2017-02-24 00:00:00;1012.11;25.3;0.0;9.962
1297;-42.75;-14.25;5.75;92.76;2017-02-24 01:00:00;1012.77;25.59;0.0;8.907
1298;-42.75;-14.25;6.41;95.92;2017-02-24 02:00:00;1013.25;26.08;0.0;7.806
1299;-42.75;-14.25;7.12;96.54;2017-02-24 03:00:00;1013.54;24.33;0.0;8.002
1300;-42.75;-14.25;7.13;94.75;2017-02-24 04:00:00;1013.21;23.47;0.0;8.432
1301;-42.75;-14.25;7.2;93.73;2017-02-24 05:00:00;1013.04;22.35;0.0;8.537
1302;-42.75;-14.25;7.21;95.63;2017-02-24 06:00:00;1012.92;21.7;0.0;8.462
1303;-42.75;-14.25;7.17;97.46;2017-02-24 07:00:00;1013.34;21.41;0.0;8.995
1304;-42.75;-14.25;7.34;98.52;2017-02-24 08:00:00;1013.73;21.31;0.0;8.298
1305;-42.75;-14.25;7.37;98.9;2017-02-24 09:00:00;1014.1;20.75;0.0;8.32
1306;-42.75;-14.25;6.91;98.0;2017-02-24 10:00:00;1014.73;25.36;0.0;7.582
1307;-42.75;-14.25;7.06;94.0;2017-02-24 11:00:00;1015.04;25.67;0.0;7.115
1308;-42.75;-14.25;6.43;92.04;2017-02-24 12:00:00;1014.91;26.09;0.0;6.192
1309;-42.75;-14.25;5.76;89.21;2017-02-24 13:00:00;1014.83;26.6;0.0;5.21
1310;-42.75;-14.25;4.94;87.23;2017-02-24 14:00:00;1014.08;26.9;0.0;4.99
1311;-42.75;-14.25;3.86;90.04;2017-02-24 15:00:00;1013.29;33.08;0.0;4.528
1312;-42.75;-14.25;3.05;97.01;2017-02-24 16:00:00;1012.33;33.57;0.0;4.348
1313;-42.75;-14.25;2.75;101.13;2017-02-24 17:00:00;1011.27;33.57;0.0;4.618
1314;-42.75;-14.25;2.77;97.74;2017-02-24 18:00:00;1010.35;33.58;0.0;6.898
1315;-42.75;-14.25;3.05;97.95;2017-02-24 19:00:00;1010.22;33.71;0.0;8.095
1316;-42.75;-14.25;3.7;94.82;2017-02-24 20:00:00;1009.64;33.26;0.0;8.146
1317;-42.75;-14.25;4.01;95.38;2017-02-24 21:00:00;1009.74;31.75;0.0;8.856
1318;-42.75;-14.25;4.04;85.26;2017-02-24 22:00:00;1009.26;27.74;0.0;9.54
1319;-42.75;-14.25;5.21;81.09;2017-02-24 23:00:00;1009.99;27.85;0.0;10.276
1320;-42.75;-14.25;5.65;80.52;2017-02-25 00:00:00;1010.34;27.38;0.0;9.765
1321;-42.75;-14.25;5.51;79.88;2017-02-25 01:00:00;1011.7;26.53;0.0;8.635
1322;-42.75;-14.25;5.56;85.03;2017-02-25 02:00:00;1011.95;26.01;0.0;8.798
1323;-42.75;-14.25;6.43;91.85;2017-02-25 03:00:00;1012.14;25.04;0.0;8.063
1324;-42.75;-14.25;7.24;94.47;2017-02-25 04:00:00;1012.28;24.65;0.0;8.346
1325;-42.75;-14.25;7.34;92.42;2017-02-25 05:00:00;1011.87;23.51;0.0;7.094
1326;-42.75;-14.25;6.91;92.42;2017-02-25 06:00:00;1011.82;22.54;0.0;6.214
1327;-42.75;-14.25;6.5;94.89;2017-02-25 07:00:00;1011.87;22.09;0.0;6.058
1328;-42.75;-14.25;6.34;94.65;2017-02-25 08:00:00;1012.29;21.84;0.0;6.054
1329;-42.75;-14.25;5.92;93.54;2017-02-25 09:00:00;1012.54;21.23;0.0;6.015
1330;-42.75;-14.25;4.64;97.8;2017-02-25 10:00:00;1013.73;25.91;0.0;6.3
1331;-42.75;-14.25;4.33;93.74;2017-02-25 11:00:00;1013.92;25.92;0.0;5.463
1332;-42.75;-14.25;4.08;87.61;2017-02-25 12:00:00;1013.97;26.77;0.0;4.716
1333;-42.75;-14.25;2.81;78.91;2017-02-25 13:00:00;1013.51;27.36;0.0;4.206
1334;-42.75;-14.25;1.18;49.57;2017-02-25 14:00:00;1012.54;27.53;0.01;4.045
1335;-42.75;-14.25;0.62;58.75;2017-02-25 15:00:00;1011.91;32.59;0.0;5.086
1336;-42.75;-14.25;0.49;117.83;2017-02-25 16:00:00;1010.5;33.42;0.0;6.158
1337;-42.75;-14.25;0.84;154.87;2017-02-25 17:00:00;1009.69;33.24;0.0;6.58
1338;-42.75;-14.25;1.22;149.0;2017-02-25 18:00:00;1009.17;32.6;0.0;6.805
1339;-42.75;-14.25;1.77;133.93;2017-02-25 19:00:00;1009.06;33.0;0.0;6.81
1340;-42.75;-14.25;2.91;118.5;2017-02-25 20:00:00;1008.46;32.71;0.02;7.625
1341;-42.75;-14.25;3.75;104.3;2017-02-25 21:00:00;1008.47;30.57;0.0;8.457
1342;-42.75;-14.25;3.41;94.66;2017-02-25 22:00:00;1009.68;27.76;0.0;9.793
1343;-42.75;-14.25;3.66;97.87;2017-02-25 23:00:00;1009.98;27.8;0.0;9.224
1344;-42.75;-14.25;3.64;87.21;2017-02-26 00:00:00;1010.81;26.98;0.0;9.32
1345;-42.75;-14.25;2.88;69.07;2017-02-26 01:00:00;1011.16;27.02;0.0;8.39
1346;-42.75;-14.25;2.51;68.3;2017-02-26 02:00:00;1011.24;26.31;0.0;8.535
1347;-42.75;-14.25;2.55;92.31;2017-02-26 03:00:00;1011.67;24.48;0.0;8.625
1348;-42.75;-14.25;5.32;97.12;2017-02-26 04:00:00;1011.51;25.41;0.0;8.11
1349;-42.75;-14.25;7.43;92.09;2017-02-26 05:00:00;1011.44;24.96;0.0;8.003
1350;-42.75;-14.25;7.65;90.63;2017-02-26 06:00:00;1011.59;23.81;0.0;6.285
1351;-42.75;-14.25;7.01;92.34;2017-02-26 07:00:00;1011.9;23.36;0.0;5.958
1352;-42.75;-14.25;6.5;92.61;2017-02-26 08:00:00;1012.09;22.65;0.0;4.908
1353;-42.75;-14.25;6.17;91.38;2017-02-26 09:00:00;1012.92;22.31;0.0;4.664
1354;-42.75;-14.25;4.52;92.95;2017-02-26 10:00:00;1014.19;25.12;0.0;3.322
1355;-42.75;-14.25;4.62;88.05;2017-02-26 11:00:00;1014.55;25.45;0.0;3.048
1356;-42.75;-14.25;3.95;74.48;2017-02-26 12:00:00;1014.62;26.39;0.02;2.908
1357;-42.75;-14.25;3.05;49.51;2017-02-26 13:00:00;1014.42;26.48;0.08;2.655
1358;-42.75;-14.25;2.07;27.7;2017-02-26 14:00:00;1014.25;26.89;0.03;3.068
1359;-42.75;-14.25;1.52;13.94;2017-02-26 15:00:00;1013.57;31.36;0.03;4.46
1360;-42.75;-14.25;1.29;344.13;2017-02-26 16:00:00;1012.99;30.89;0.0;3.238
1361;-42.75;-14.25;0.77;352.27;2017-02-26 17:00:00;1011.94;30.73;0.0;1.96
1362;-42.75;-14.25;0.67;66.7;2017-02-26 18:00:00;1011.21;30.85;0.0;3.15
1363;-42.75;-14.25;0.63;321.89;2017-02-26 19:00:00;1010.78;31.05;0.02;3.064
1364;-42.75;-14.25;2.7;314.17;2017-02-26 20:00:00;1011.79;31.42;1.78;2.856
1365;-42.75;-14.25;1.2;283.75;2017-02-26 21:00:00;1011.94;28.4;0.02;2.18
1366;-42.75;-14.25;0.62;223.99;2017-02-26 22:00:00;1012.81;24.42;0.0;3.464
1367;-42.75;-14.25;1.75;178.95;2017-02-26 23:00:00;1012.76;23.57;0.0;5.617
1368;-42.75;-14.25;2.74;166.86;2017-02-27 00:00:00;1012.93;23.73;0.0;5.21
1369;-42.75;-14.25;2.59;174.61;2017-02-27 01:00:00;1013.66;23.53;0.0;5.792
1370;-42.75;-14.25;1.85;188.53;2017-02-27 02:00:00;1013.52;24.88;0.0;6.466
1371;-42.75;-14.25;1.38;180.37;2017-02-27 03:00:00;1013.05;24.49;0.0;6.92
1372;-42.75;-14.25;1.51;160.99;2017-02-27 04:00:00;1012.76;23.87;0.0;7.276
1373;-42.75;-14.25;1.65;153.7;2017-02-27 05:00:00;1012.27;23.11;0.0;6.963
1374;-42.75;-14.25;2.41;126.63;2017-02-27 06:00:00;1012.67;21.32;0.0;6.426
1375;-42.75;-14.25;3.7;106.0;2017-02-27 07:00:00;1012.63;21.8;0.0;5.902
1376;-42.75;-14.25;4.97;97.57;2017-02-27 08:00:00;1012.88;21.68;0.0;5.276
1377;-42.75;-14.25;5.45;95.47;2017-02-27 09:00:00;1012.89;21.81;0.0;5.27
1378;-42.75;-14.25;4.74;98.78;2017-02-27 10:00:00;1013.31;26.82;0.0;5.092
1379;-42.75;-14.25;4.13;92.61;2017-02-27 11:00:00;1013.87;26.81;0.0;4.938
1380;-42.75;-14.25;4.15;83.25;2017-02-27 12:00:00;1013.73;27.28;0.0;4.192
1381;-42.75;-14.25;3.52;78.36;2017-02-27 13:00:00;1013.22;28.01;0.0;4.308
1382;-42.75;-14.25;2.8;78.21;2017-02-27 14:00:00;1013.01;28.0;0.01;4.668
1383;-42.75;-14.25;2.46;83.68;2017-02-27 15:00:00;1011.82;33.18;0.0;5.37
1384;-42.75;-14.25;2.39;86.24;2017-02-27 16:00:00;1010.7;33.67;0.0;6.082
1385;-42.75;-14.25;2.39;84.78;2017-02-27 17:00:00;1009.36;33.79;0.0;5.454
1386;-42.75;-14.25;2.35;82.35;2017-02-27 18:00:00;1008.47;34.3;0.0;7.678
1387;-42.75;-14.25;2.62;79.52;2017-02-27 19:00:00;1007.8;34.44;0.0;9.522
1388;-42.75;-14.25;3.36;79.58;2017-02-27 20:00:00;1007.53;34.35;0.0;9.28
1389;-42.75;-14.25;3.54;79.44;2017-02-27 21:00:00;1007.34;31.82;0.0;8.432
1390;-42.75;-14.25;3.6;83.7;2017-02-27 22:00:00;1008.36;26.84;0.0;9.484
1391;-42.75;-14.25;4.06;90.5;2017-02-27 23:00:00;1009.04;26.65;0.0;9.675
1392;-42.75;-14.25;6.64;87.39;2017-02-28 00:00:00;1009.76;27.95;0.0;9.675
1393;-42.75;-14.25;8.2;85.2;2017-02-28 01:00:00;1011.28;27.56;0.0;8.51
1394;-42.75;-14.25;8.44;84.38;2017-02-28 02:00:00;1012.04;26.81;0.0;8.02
1395;-42.75;-14.25;8.16;83.66;2017-02-28 03:00:00;1011.81;24.73;0.0;7.385
1396;-42.75;-14.25;7.66;83.92;2017-02-28 04:00:00;1011.31;24.32;0.0;6.622
1397;-42.75;-14.25;6.97;85.58;2017-02-28 05:00:00;1010.76;23.83;0.0;6.715
1398;-42.75;-14.25;6.34;90.39;2017-02-28 06:00:00;1010.83;22.9;0.0;6.675
1399;-42.75;-14.25;5.95;92.83;2017-02-28 07:00:00;1011.26;22.5;0.0;5.928
1400;-42.75;-14.25;5.88;93.74;2017-02-28 08:00:00;1011.68;22.24;0.0;5.796
1401;-42.75;-14.25;6.12;93.36;2017-02-28 09:00:00;1011.95;21.99;0.0;5.764
1402;-42.75;-14.25;6.02;93.35;2017-02-28 10:00:00;1012.61;26.15;0.0;4.925
1403;-42.75;-14.25;5.83;86.47;2017-02-28 11:00:00;1012.52;26.57;0.0;3.698
1404;-42.75;-14.25;4.94;82.33;2017-02-28 12:00:00;1012.88;26.94;0.0;3.117
1405;-42.75;-14.25;3.77;80.0;2017-02-28 13:00:00;1012.54;27.55;0.04;3.675
1406;-42.75;-14.25;2.64;71.71;2017-02-28 14:00:00;1011.67;28.12;0.0;4.448
1407;-42.75;-14.25;1.92;62.8;2017-02-28 15:00:00;1010.67;34.14;0.0;3.614
1408;-42.75;-14.25;1.82;67.64;2017-02-28 16:00:00;1009.62;34.58;0.0;3.016
1409;-42.75;-14.25;1.82;70.79;2017-02-28 17:00:00;1008.69;34.96;0.0;1.472
1410;-42.75;-14.25;1.79;70.02;2017-02-28 18:00:00;1007.75;34.27;0.0;5.334
1411;-42.75;-14.25;1.61;66.43;2017-02-28 19:00:00;1007.24;34.55;0.0;5.274
