Data;VentoC;Pressao;Temperatura;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;P_l1;P_l2;P_l3;P_l4;P_l5;P_l6;P_l7;T_l1;T_l2;T_l3;T_l4;T_l5;T_l6;T_l7;Y_est;residual;rabs
2017-01-05 06:00:00;8.663;884.0;16.05;8.205;8.673;8.565;8.093;8.177;7.031;8.217;6.646;883.666;883.0;883.0;883.0;883.0;883.0;884.0;16.434;17.3;17.933;18.716;19.766;20.684;22.8;8.501879692077637;0.29687969207763665;0.29687969207763665
2017-01-05 07:00:00;8.205;884.334;16.85;9.155;8.663;8.673;8.565;8.093;8.177;7.031;8.217;884.0;883.666;883.0;883.0;883.0;883.0;883.0;16.05;16.434;17.3;17.933;18.716;19.766;20.684;8.058059692382812;-1.0969403076171869;1.0969403076171869
2017-01-05 08:00:00;9.155;885.0;18.066;7.928;8.205;8.663;8.673;8.565;8.093;8.177;7.031;884.334;884.0;883.666;883.0;883.0;883.0;883.0;16.85;16.05;16.434;17.3;17.933;18.716;19.766;8.913671493530273;0.9856714935302735;0.9856714935302735
2017-01-05 09:00:00;7.928;885.666;19.716;7.485;9.155;8.205;8.663;8.673;8.565;8.093;8.177;885.0;884.334;884.0;883.666;883.0;883.0;883.0;18.066;16.85;16.05;16.434;17.3;17.933;18.716;7.503905296325684;0.018905296325683274;0.018905296325683274
2017-01-05 10:00:00;7.485;886.0;21.35;6.908;7.928;9.155;8.205;8.663;8.673;8.565;8.093;885.666;885.0;884.334;884.0;883.666;883.0;883.0;19.716;18.066;16.85;16.05;16.434;17.3;17.933;7.207965850830078;0.29996585083007776;0.29996585083007776
2017-01-05 11:00:00;6.908;885.334;23.05;7.39;7.485;7.928;9.155;8.205;8.663;8.673;8.565;886.0;885.666;885.0;884.334;884.0;883.666;883.0;21.35;19.716;18.066;16.85;16.05;16.434;17.3;6.610660076141357;-0.7793399238586423;0.7793399238586423
2017-01-05 12:00:00;7.39;885.0;24.25;6.77;6.908;7.485;7.928;9.155;8.205;8.663;8.673;885.334;886.0;885.666;885.0;884.334;884.0;883.666;23.05;21.35;19.716;18.066;16.85;16.05;16.434;7.224963188171387;0.45496318817138715;0.45496318817138715
2017-01-05 13:00:00;6.77;884.666;25.5;6.306;7.39;6.908;7.485;7.928;9.155;8.205;8.663;885.0;885.334;886.0;885.666;885.0;884.334;884.0;24.25;23.05;21.35;19.716;18.066;16.85;16.05;6.711203575134277;0.4052035751342773;0.4052035751342773
2017-01-05 14:00:00;6.306;884.0;26.55;6.53;6.77;7.39;6.908;7.485;7.928;9.155;8.205;884.666;885.0;885.334;886.0;885.666;885.0;884.334;25.5;24.25;23.05;21.35;19.716;18.066;16.85;6.327098369598389;-0.20290163040161158;0.20290163040161158
2017-01-05 15:00:00;6.53;883.666;26.766;6.593;6.306;6.77;7.39;6.908;7.485;7.928;9.155;884.0;884.666;885.0;885.334;886.0;885.666;885.0;26.55;25.5;24.25;23.05;21.35;19.716;18.066;6.814287185668945;0.22128718566894534;0.22128718566894534
2017-01-05 16:00:00;6.593;883.0;27.117;6.598;6.53;6.306;6.77;7.39;6.908;7.485;7.928;883.666;884.0;884.666;885.0;885.334;886.0;885.666;26.766;26.55;25.5;24.25;23.05;21.35;19.716;6.921683311462402;0.3236833114624025;0.3236833114624025
2017-01-05 17:00:00;6.598;883.0;27.1;8.515;6.593;6.53;6.306;6.77;7.39;6.908;7.485;883.0;883.666;884.0;884.666;885.0;885.334;886.0;27.117;26.766;26.55;25.5;24.25;23.05;21.35;7.004505157470703;-1.5104948425292974;1.5104948425292974
2017-01-05 18:00:00;8.515;883.0;26.383;8.878;6.598;6.593;6.53;6.306;6.77;7.39;6.908;883.0;883.0;883.666;884.0;884.666;885.0;885.334;27.1;27.117;26.766;26.55;25.5;24.25;23.05;8.915290832519531;0.037290832519531136;0.037290832519531136
2017-01-05 19:00:00;8.878;883.0;26.067;8.11;8.515;6.598;6.593;6.53;6.306;6.77;7.39;883.0;883.0;883.0;883.666;884.0;884.666;885.0;26.383;27.1;27.117;26.766;26.55;25.5;24.25;9.03238582611084;0.9223858261108404;0.9223858261108404
2017-01-05 20:00:00;8.11;883.0;25.983;9.034;8.878;8.515;6.598;6.593;6.53;6.306;6.77;883.0;883.0;883.0;883.0;883.666;884.0;884.666;26.067;26.383;27.1;27.117;26.766;26.55;25.5;8.28518009185791;-0.7488199081420905;0.7488199081420905
2017-01-05 21:00:00;9.034;883.5;24.734;9.426;8.11;8.878;8.515;6.598;6.593;6.53;6.306;883.0;883.0;883.0;883.0;883.0;883.666;884.0;25.983;26.067;26.383;27.1;27.117;26.766;26.55;9.181649208068848;-0.2443507919311525;0.2443507919311525
2017-01-05 22:00:00;9.426;884.0;22.683;8.947;9.034;8.11;8.878;8.515;6.598;6.593;6.53;883.5;883.0;883.0;883.0;883.0;883.0;883.666;24.734;25.983;26.067;26.383;27.1;27.117;26.766;9.459948539733887;0.5129485397338875;0.5129485397338875
2017-01-05 23:00:00;8.947;884.0;21.466;9.304;9.426;9.034;8.11;8.878;8.515;6.598;6.593;884.0;883.5;883.0;883.0;883.0;883.0;883.0;22.683;24.734;25.983;26.067;26.383;27.1;27.117;8.968981742858887;-0.33501825714111355;0.33501825714111355
2017-01-06 00:00:00;9.304;883.166;20.717;6.324;8.947;9.426;9.034;8.11;8.878;8.515;6.598;884.0;884.0;883.5;883.0;883.0;883.0;883.0;21.466;22.683;24.734;25.983;26.067;26.383;27.1;9.320477485656738;2.9964774856567384;2.9964774856567384
2017-01-06 01:00:00;6.324;883.0;19.85;5.228;9.304;8.947;9.426;9.034;8.11;8.878;8.515;883.166;884.0;884.0;883.5;883.0;883.0;883.0;20.717;21.466;22.683;24.734;25.983;26.067;26.383;6.222157001495361;0.9941570014953616;0.9941570014953616
2017-01-06 02:00:00;5.228;883.0;18.25;5.268;6.324;9.304;8.947;9.426;9.034;8.11;8.878;883.0;883.166;884.0;884.0;883.5;883.0;883.0;19.85;20.717;21.466;22.683;24.734;25.983;26.067;5.5435709953308105;0.27557099533081075;0.27557099533081075
2017-01-06 03:00:00;5.268;883.0;17.416;5.652;5.228;6.324;9.304;8.947;9.426;9.034;8.11;883.0;883.0;883.166;884.0;884.0;883.5;883.0;18.25;19.85;20.717;21.466;22.683;24.734;25.983;5.441431045532227;-0.21056895446777357;0.21056895446777357
2017-01-06 04:00:00;5.652;883.0;16.7;5.365;5.268;5.228;6.324;9.304;8.947;9.426;9.034;883.0;883.0;883.0;883.166;884.0;884.0;883.5;17.416;18.25;19.85;20.717;21.466;22.683;24.734;5.7831292152404785;0.4181292152404783;0.4181292152404783
2017-01-06 05:00:00;5.365;883.834;16.216;6.306;5.652;5.268;5.228;6.324;9.304;8.947;9.426;883.0;883.0;883.0;883.0;883.166;884.0;884.0;16.7;17.416;18.25;19.85;20.717;21.466;22.683;5.657477855682373;-0.648522144317627;0.648522144317627
2017-01-06 06:00:00;6.306;884.0;16.0;4.744;5.365;5.652;5.268;5.228;6.324;9.304;8.947;883.834;883.0;883.0;883.0;883.0;883.166;884.0;16.216;16.7;17.416;18.25;19.85;20.717;21.466;6.584683418273926;1.840683418273926;1.840683418273926
2017-01-06 07:00:00;4.744;884.0;16.266;4.773;6.306;5.365;5.652;5.268;5.228;6.324;9.304;884.0;883.834;883.0;883.0;883.0;883.0;883.166;16.0;16.216;16.7;17.416;18.25;19.85;20.717;4.745960235595703;-0.027039764404296562;0.027039764404296562
2017-01-06 08:00:00;4.773;884.834;17.4;6.476;4.744;6.306;5.365;5.652;5.268;5.228;6.324;884.0;884.0;883.834;883.0;883.0;883.0;883.0;16.266;16.0;16.216;16.7;17.416;18.25;19.85;4.851194858551025;-1.6248051414489746;1.6248051414489746
2017-01-06 09:00:00;6.476;885.0;19.033;6.607;4.773;4.744;6.306;5.365;5.652;5.268;5.228;884.834;884.0;884.0;883.834;883.0;883.0;883.0;17.4;16.266;16.0;16.216;16.7;17.416;18.25;6.3677825927734375;-0.2392174072265627;0.2392174072265627
2017-01-06 10:00:00;6.607;885.0;20.4;7.497;6.476;4.773;4.744;6.306;5.365;5.652;5.268;885.0;884.834;884.0;884.0;883.834;883.0;883.0;19.033;17.4;16.266;16.0;16.216;16.7;17.416;6.180054664611816;-1.3169453353881835;1.3169453353881835
2017-01-06 11:00:00;7.497;884.5;21.9;8.545;6.607;6.476;4.773;4.744;6.306;5.365;5.652;885.0;885.0;884.834;884.0;884.0;883.834;883.0;20.4;19.033;17.4;16.266;16.0;16.216;16.7;7.2243266105651855;-1.3206733894348144;1.3206733894348144
2017-01-06 12:00:00;8.545;884.0;23.15;7.878;7.497;6.607;6.476;4.773;4.744;6.306;5.365;884.5;885.0;885.0;884.834;884.0;884.0;883.834;21.9;20.4;19.033;17.4;16.266;16.0;16.216;8.13620376586914;0.2582037658691405;0.2582037658691405
2017-01-06 13:00:00;7.878;883.666;24.05;8.01;8.545;7.497;6.607;6.476;4.773;4.744;6.306;884.0;884.5;885.0;885.0;884.834;884.0;884.0;23.15;21.9;20.4;19.033;17.4;16.266;16.0;7.556537628173828;-0.45346237182617166;0.45346237182617166
2017-01-06 14:00:00;8.01;883.0;24.867;8.097;7.878;8.545;7.497;6.607;6.476;4.773;4.744;883.666;884.0;884.5;885.0;885.0;884.834;884.0;24.05;23.15;21.9;20.4;19.033;17.4;16.266;7.871941089630127;-0.22505891036987258;0.22505891036987258
2017-01-06 15:00:00;8.097;883.0;25.45;8.198;8.01;7.878;8.545;7.497;6.607;6.476;4.773;883.0;883.666;884.0;884.5;885.0;885.0;884.834;24.867;24.05;23.15;21.9;20.4;19.033;17.4;8.027445793151855;-0.17055420684814493;0.17055420684814493
2017-01-06 16:00:00;8.198;882.667;25.383;6.878;8.097;8.01;7.878;8.545;7.497;6.607;6.476;883.0;883.0;883.666;884.0;884.5;885.0;885.0;25.45;24.867;24.05;23.15;21.9;20.4;19.033;8.302663803100586;1.4246638031005858;1.4246638031005858
2017-01-06 17:00:00;6.878;882.0;24.816;7.825;8.198;8.097;8.01;7.878;8.545;7.497;6.607;882.667;883.0;883.0;883.666;884.0;884.5;885.0;25.383;25.45;24.867;24.05;23.15;21.9;20.4;7.058775424957275;-0.7662245750427248;0.7662245750427248
2017-01-06 18:00:00;7.825;882.166;24.45;8.027;6.878;8.198;8.097;8.01;7.878;8.545;7.497;882.0;882.667;883.0;883.0;883.666;884.0;884.5;24.816;25.383;25.45;24.867;24.05;23.15;21.9;8.233850479125977;0.20685047912597732;0.20685047912597732
2017-01-06 19:00:00;8.027;883.0;23.617;9.456;7.825;6.878;8.198;8.097;8.01;7.878;8.545;882.166;882.0;882.667;883.0;883.0;883.666;884.0;24.45;24.816;25.383;25.45;24.867;24.05;23.15;8.219846725463867;-1.2361532745361323;1.2361532745361323
2017-01-06 20:00:00;9.456;883.0;23.084;8.705;8.027;7.825;6.878;8.198;8.097;8.01;7.878;883.0;882.166;882.0;882.667;883.0;883.0;883.666;23.617;24.45;24.816;25.383;25.45;24.867;24.05;9.725065231323242;1.0200652313232421;1.0200652313232421
2017-01-06 21:00:00;8.705;883.0;22.316;8.094;9.456;8.027;7.825;6.878;8.198;8.097;8.01;883.0;883.0;882.166;882.0;882.667;883.0;883.0;23.084;23.617;24.45;24.816;25.383;25.45;24.867;8.626935005187988;0.5329350051879889;0.5329350051879889
2017-01-06 22:00:00;8.094;883.0;21.534;8.526;8.705;9.456;8.027;7.825;6.878;8.198;8.097;883.0;883.0;883.0;882.166;882.0;882.667;883.0;22.316;23.084;23.617;24.45;24.816;25.383;25.45;8.18040657043457;-0.3455934295654295;0.3455934295654295
2017-01-06 23:00:00;8.526;883.0;20.4;6.861;8.094;8.705;9.456;8.027;7.825;6.878;8.198;883.0;883.0;883.0;883.0;882.166;882.0;882.667;21.534;22.316;23.084;23.617;24.45;24.816;25.383;8.5667724609375;1.7057724609375002;1.7057724609375002
2017-01-07 00:00:00;6.861;883.0;19.15;8.04;8.526;8.094;8.705;9.456;8.027;7.825;6.878;883.0;883.0;883.0;883.0;883.0;882.166;882.0;20.4;21.534;22.316;23.084;23.617;24.45;24.816;6.6733317375183105;-1.3666682624816886;1.3666682624816886
2017-01-07 01:00:00;8.04;883.0;18.684;7.012;6.861;8.526;8.094;8.705;9.456;8.027;7.825;883.0;883.0;883.0;883.0;883.0;883.0;882.166;19.15;20.4;21.534;22.316;23.084;23.617;24.45;8.166109085083008;1.1541090850830082;1.1541090850830082
2017-01-07 02:00:00;7.012;882.166;18.166;8.794;8.04;6.861;8.526;8.094;8.705;9.456;8.027;883.0;883.0;883.0;883.0;883.0;883.0;883.0;18.684;19.15;20.4;21.534;22.316;23.084;23.617;6.873814582824707;-1.9201854171752935;1.9201854171752935
2017-01-07 03:00:00;8.794;882.5;17.484;7.658;7.012;8.04;6.861;8.526;8.094;8.705;9.456;882.166;883.0;883.0;883.0;883.0;883.0;883.0;18.166;18.684;19.15;20.4;21.534;22.316;23.084;8.917824745178223;1.2598247451782223;1.2598247451782223
2017-01-07 04:00:00;7.658;883.0;16.584;7.347;8.794;7.012;8.04;6.861;8.526;8.094;8.705;882.5;882.166;883.0;883.0;883.0;883.0;883.0;17.484;18.166;18.684;19.15;20.4;21.534;22.316;7.4251298904418945;0.07812989044189411;0.07812989044189411
2017-01-07 05:00:00;7.347;883.666;15.917;10.754;7.658;8.794;7.012;8.04;6.861;8.526;8.094;883.0;882.5;882.166;883.0;883.0;883.0;883.0;16.584;17.484;18.166;18.684;19.15;20.4;21.534;7.311024188995361;-3.4429758110046382;3.4429758110046382
2017-01-07 06:00:00;10.754;884.0;15.516;11.185;7.347;7.658;8.794;7.012;8.04;6.861;8.526;883.666;883.0;882.5;882.166;883.0;883.0;883.0;15.917;16.584;17.484;18.166;18.684;19.15;20.4;10.852356910705566;-0.3326430892944341;0.3326430892944341
2017-01-07 07:00:00;11.185;884.5;16.35;9.728;10.754;7.347;7.658;8.794;7.012;8.04;6.861;884.0;883.666;883.0;882.5;882.166;883.0;883.0;15.516;15.917;16.584;17.484;18.166;18.684;19.15;10.652085304260254;0.9240853042602541;0.9240853042602541
2017-01-07 08:00:00;9.728;885.166;17.584;9.014;11.185;10.754;7.347;7.658;8.794;7.012;8.04;884.5;884.0;883.666;883.0;882.5;882.166;883.0;16.35;15.516;15.917;16.584;17.484;18.166;18.684;9.334285736083984;0.32028573608398503;0.32028573608398503
2017-01-07 09:00:00;9.014;886.0;18.966;7.805;9.728;11.185;10.754;7.347;7.658;8.794;7.012;885.166;884.5;884.0;883.666;883.0;882.5;882.166;17.584;16.35;15.516;15.917;16.584;17.484;18.166;8.51737117767334;0.7123711776733401;0.7123711776733401
2017-01-07 10:00:00;7.805;886.0;20.1;7.371;9.014;9.728;11.185;10.754;7.347;7.658;8.794;886.0;885.166;884.5;884.0;883.666;883.0;882.5;18.966;17.584;16.35;15.516;15.917;16.584;17.484;7.334944248199463;-0.03605575180053755;0.03605575180053755
2017-01-07 11:00:00;7.371;885.0;21.45;6.805;7.805;9.014;9.728;11.185;10.754;7.347;7.658;886.0;886.0;885.166;884.5;884.0;883.666;883.0;20.1;18.966;17.584;16.35;15.516;15.917;16.584;7.145205497741699;0.3402054977416995;0.3402054977416995
2017-01-07 12:00:00;6.805;884.5;23.084;6.575;7.371;7.805;9.014;9.728;11.185;10.754;7.347;885.0;886.0;886.0;885.166;884.5;884.0;883.666;21.45;20.1;18.966;17.584;16.35;15.516;15.917;6.562820911407471;-0.012179088592529475;0.012179088592529475
2017-01-07 13:00:00;6.575;883.834;24.467;7.485;6.805;7.371;7.805;9.014;9.728;11.185;10.754;884.5;885.0;886.0;886.0;885.166;884.5;884.0;23.084;21.45;20.1;18.966;17.584;16.35;15.516;6.592240810394287;-0.8927591896057132;0.8927591896057132
2017-01-07 14:00:00;7.485;883.166;25.333;7.528;6.575;6.805;7.371;7.805;9.014;9.728;11.185;883.834;884.5;885.0;886.0;886.0;885.166;884.5;24.467;23.084;21.45;20.1;18.966;17.584;16.35;7.615566730499268;0.087566730499268;0.087566730499268
2017-01-07 15:00:00;7.528;883.0;26.05;7.695;7.485;6.575;6.805;7.371;7.805;9.014;9.728;883.166;883.834;884.5;885.0;886.0;886.0;885.166;25.333;24.467;23.084;21.45;20.1;18.966;17.584;7.59843635559082;-0.09656364440917997;0.09656364440917997
2017-01-07 16:00:00;7.695;883.0;26.184;7.876;7.528;7.485;6.575;6.805;7.371;7.805;9.014;883.0;883.166;883.834;884.5;885.0;886.0;886.0;26.05;25.333;24.467;23.084;21.45;20.1;18.966;7.966764450073242;0.09076445007324185;0.09076445007324185
2017-01-07 17:00:00;7.876;882.834;25.883;9.158;7.695;7.528;7.485;6.575;6.805;7.371;7.805;883.0;883.0;883.166;883.834;884.5;885.0;886.0;26.184;26.05;25.333;24.467;23.084;21.45;20.1;8.24271011352539;-0.9152898864746088;0.9152898864746088
2017-01-07 18:00:00;9.158;882.666;25.216;9.038;7.876;7.695;7.528;7.485;6.575;6.805;7.371;882.834;883.0;883.0;883.166;883.834;884.5;885.0;25.883;26.184;26.05;25.333;24.467;23.084;21.45;9.47725772857666;0.4392577285766599;0.4392577285766599
2017-01-07 19:00:00;9.038;883.0;24.3;8.477;9.158;7.876;7.695;7.528;7.485;6.575;6.805;882.666;882.834;883.0;883.0;883.166;883.834;884.5;25.216;25.883;26.184;26.05;25.333;24.467;23.084;9.180782318115234;0.7037823181152341;0.7037823181152341
2017-01-07 20:00:00;8.477;883.0;23.05;7.673;9.038;9.158;7.876;7.695;7.528;7.485;6.575;883.0;882.666;882.834;883.0;883.0;883.166;883.834;24.3;25.216;25.883;26.184;26.05;25.333;24.467;8.620813369750977;0.9478133697509765;0.9478133697509765
2017-01-07 21:00:00;7.673;883.0;21.7;7.826;8.477;9.038;9.158;7.876;7.695;7.528;7.485;883.0;883.0;882.666;882.834;883.0;883.0;883.166;23.05;24.3;25.216;25.883;26.184;26.05;25.333;7.845905780792236;0.019905780792236705;0.019905780792236705
2017-01-07 22:00:00;7.826;883.834;20.534;8.806;7.673;8.477;9.038;9.158;7.876;7.695;7.528;883.0;883.0;883.0;882.666;882.834;883.0;883.0;21.7;23.05;24.3;25.216;25.883;26.184;26.05;8.026517868041992;-0.779482131958007;0.779482131958007
2017-01-07 23:00:00;8.806;883.166;19.3;8.942;7.826;7.673;8.477;9.038;9.158;7.876;7.695;883.834;883.0;883.0;883.0;882.666;882.834;883.0;20.534;21.7;23.05;24.3;25.216;25.883;26.184;8.936661720275879;-0.005338279724121264;0.005338279724121264
2017-01-08 00:00:00;8.942;883.0;18.55;7.77;8.806;7.826;7.673;8.477;9.038;9.158;7.876;883.166;883.834;883.0;883.0;883.0;882.666;882.834;19.3;20.534;21.7;23.05;24.3;25.216;25.883;8.83248233795166;1.0624823379516606;1.0624823379516606
2017-01-08 01:00:00;7.77;883.0;18.017;6.647;8.942;8.806;7.826;7.673;8.477;9.038;9.158;883.0;883.166;883.834;883.0;883.0;883.0;882.666;18.55;19.3;20.534;21.7;23.05;24.3;25.216;7.638454437255859;0.9914544372558591;0.9914544372558591
2017-01-08 02:00:00;6.647;883.0;17.2;7.031;7.77;8.942;8.806;7.826;7.673;8.477;9.038;883.0;883.0;883.166;883.834;883.0;883.0;883.0;18.017;18.55;19.3;20.534;21.7;23.05;24.3;6.593723773956299;-0.43727622604370087;0.43727622604370087
2017-01-08 03:00:00;7.031;883.0;16.85;9.475;6.647;7.77;8.942;8.806;7.826;7.673;8.477;883.0;883.0;883.0;883.166;883.834;883.0;883.0;17.2;18.017;18.55;19.3;20.534;21.7;23.05;7.094387531280518;-2.380612468719482;2.380612468719482
2017-01-08 04:00:00;9.475;883.0;16.434;9.532;7.031;6.647;7.77;8.942;8.806;7.826;7.673;883.0;883.0;883.0;883.0;883.166;883.834;883.0;16.85;17.2;18.017;18.55;19.3;20.534;21.7;9.356122016906738;-0.17587798309326175;0.17587798309326175
2017-01-08 05:00:00;9.532;883.334;15.8;7.713;9.475;7.031;6.647;7.77;8.942;8.806;7.826;883.0;883.0;883.0;883.0;883.0;883.166;883.834;16.434;16.85;17.2;18.017;18.55;19.3;20.534;9.246780395507812;1.5337803955078124;1.5337803955078124
2017-01-08 06:00:00;7.713;884.0;15.734;5.434;9.532;9.475;7.031;6.647;7.77;8.942;8.806;883.334;883.0;883.0;883.0;883.0;883.0;883.166;15.8;16.434;16.85;17.2;18.017;18.55;19.3;7.5248236656188965;2.0908236656188963;2.0908236656188963
2017-01-08 07:00:00;5.434;884.166;16.8;7.167;7.713;9.532;9.475;7.031;6.647;7.77;8.942;884.0;883.334;883.0;883.0;883.0;883.0;883.0;15.734;15.8;16.434;16.85;17.2;18.017;18.55;5.437345504760742;-1.7296544952392576;1.7296544952392576
2017-01-08 08:00:00;7.167;884.666;17.784;8.127;5.434;7.713;9.532;9.475;7.031;6.647;7.77;884.166;884.0;883.334;883.0;883.0;883.0;883.0;16.8;15.734;15.8;16.434;16.85;17.2;18.017;7.258317947387695;-0.8686820526123054;0.8686820526123054
2017-01-08 09:00:00;8.127;884.0;18.966;6.549;7.167;5.434;7.713;9.532;9.475;7.031;6.647;884.666;884.166;884.0;883.334;883.0;883.0;883.0;17.784;16.8;15.734;15.8;16.434;16.85;17.2;7.862675189971924;1.3136751899719235;1.3136751899719235
2017-01-08 10:00:00;6.549;884.0;20.117;6.263;8.127;7.167;5.434;7.713;9.532;9.475;7.031;884.0;884.666;884.166;884.0;883.334;883.0;883.0;18.966;17.784;16.8;15.734;15.8;16.434;16.85;6.097939491271973;-0.16506050872802724;0.16506050872802724
2017-01-08 11:00:00;6.263;883.834;21.534;5.668;6.549;8.127;7.167;5.434;7.713;9.532;9.475;884.0;884.0;884.666;884.166;884.0;883.334;883.0;20.117;18.966;17.784;16.8;15.734;15.8;16.434;6.218480110168457;0.5504801101684569;0.5504801101684569
2017-01-08 12:00:00;5.668;883.0;22.666;6.025;6.263;6.549;8.127;7.167;5.434;7.713;9.532;883.834;884.0;884.0;884.666;884.166;884.0;883.334;21.534;20.117;18.966;17.784;16.8;15.734;15.8;5.531481742858887;-0.49351825714111364;0.49351825714111364
2017-01-08 13:00:00;6.025;882.5;23.666;6.76;5.668;6.263;6.549;8.127;7.167;5.434;7.713;883.0;883.834;884.0;884.0;884.666;884.166;884.0;22.666;21.534;20.117;18.966;17.784;16.8;15.734;6.20359992980957;-0.5564000701904295;0.5564000701904295
2017-01-08 14:00:00;6.76;882.0;24.6;6.26;6.025;5.668;6.263;6.549;8.127;7.167;5.434;882.5;883.0;883.834;884.0;884.0;884.666;884.166;23.666;22.666;21.534;20.117;18.966;17.784;16.8;6.757645606994629;0.4976456069946291;0.4976456069946291
2017-01-08 15:00:00;6.26;881.0;24.966;6.747;6.76;6.025;5.668;6.263;6.549;8.127;7.167;882.0;882.5;883.0;883.834;884.0;884.0;884.666;24.6;23.666;22.666;21.534;20.117;18.966;17.784;6.328739166259766;-0.41826083374023426;0.41826083374023426
2017-01-08 16:00:00;6.747;881.0;25.216;7.367;6.26;6.76;6.025;5.668;6.263;6.549;8.127;881.0;882.0;882.5;883.0;883.834;884.0;884.0;24.966;24.6;23.666;22.666;21.534;20.117;18.966;7.0086541175842285;-0.3583458824157715;0.3583458824157715
2017-01-08 17:00:00;7.367;881.0;25.117;6.595;6.747;6.26;6.76;6.025;5.668;6.263;6.549;881.0;881.0;882.0;882.5;883.0;883.834;884.0;25.216;24.966;24.6;23.666;22.666;21.534;20.117;7.523073673248291;0.9280736732482913;0.9280736732482913
2017-01-08 18:00:00;6.595;881.666;24.333;5.663;7.367;6.747;6.26;6.76;6.025;5.668;6.263;881.0;881.0;881.0;882.0;882.5;883.0;883.834;25.117;25.216;24.966;24.6;23.666;22.666;21.534;6.753323554992676;1.0903235549926755;1.0903235549926755
2017-01-08 19:00:00;5.663;882.0;23.883;6.966;6.595;7.367;6.747;6.26;6.76;6.025;5.668;881.666;881.0;881.0;881.0;882.0;882.5;883.0;24.333;25.117;25.216;24.966;24.6;23.666;22.666;5.9913530349731445;-0.9746469650268557;0.9746469650268557
2017-01-08 20:00:00;6.966;882.0;23.166;6.726;5.663;6.595;7.367;6.747;6.26;6.76;6.025;882.0;881.666;881.0;881.0;881.0;882.0;882.5;23.883;24.333;25.117;25.216;24.966;24.6;23.666;7.284705638885498;0.5587056388854981;0.5587056388854981
2017-01-08 21:00:00;6.726;882.334;21.883;6.733;6.966;5.663;6.595;7.367;6.747;6.26;6.76;882.0;882.0;881.666;881.0;881.0;881.0;882.0;23.166;23.883;24.333;25.117;25.216;24.966;24.6;6.843265056610107;0.11026505661010777;0.11026505661010777
2017-01-08 22:00:00;6.733;883.0;20.3;7.959;6.726;6.966;5.663;6.595;7.367;6.747;6.26;882.334;882.0;882.0;881.666;881.0;881.0;881.0;21.883;23.166;23.883;24.333;25.117;25.216;24.966;6.802702903747559;-1.156297096252441;1.156297096252441
2017-01-08 23:00:00;7.959;883.0;19.284;8.226;6.733;6.726;6.966;5.663;6.595;7.367;6.747;883.0;882.334;882.0;882.0;881.666;881.0;881.0;20.3;21.883;23.166;23.883;24.333;25.117;25.216;8.009649276733398;-0.21635072326660243;0.21635072326660243
2017-01-09 00:00:00;8.226;882.666;18.4;8.942;7.959;6.733;6.726;6.966;5.663;6.595;7.367;883.0;883.0;882.334;882.0;882.0;881.666;881.0;19.284;20.3;21.883;23.166;23.883;24.333;25.117;7.992203712463379;-0.9497962875366213;0.9497962875366213
2017-01-09 01:00:00;8.942;882.0;17.784;7.886;8.226;7.959;6.733;6.726;6.966;5.663;6.595;882.666;883.0;883.0;882.334;882.0;882.0;881.666;18.4;19.284;20.3;21.883;23.166;23.883;24.333;8.815494537353516;0.9294945373535155;0.9294945373535155
2017-01-09 02:00:00;7.886;881.834;17.35;7.61;8.942;8.226;7.959;6.733;6.726;6.966;5.663;882.0;882.666;883.0;883.0;882.334;882.0;882.0;17.784;18.4;19.284;20.3;21.883;23.166;23.883;7.459715843200684;-0.15028415679931673;0.15028415679931673
