;index;Longitude;Latitude;Data;Temperatura_Verif
3668;3668;-42.75;-14.25;2017-06-02 20:00:00;24.883
3669;3669;-42.75;-14.25;2017-06-02 21:00:00;24.167
3670;3670;-42.75;-14.25;2017-06-02 22:00:00;23.866
3671;3671;-42.75;-14.25;2017-06-02 23:00:00;23.45
3672;3672;-42.75;-14.25;2017-06-03 00:00:00;22.433
3673;3673;-42.75;-14.25;2017-06-03 01:00:00;21.816
3674;3674;-42.75;-14.25;2017-06-03 02:00:00;20.516
3675;3675;-42.75;-14.25;2017-06-03 03:00:00;18.917
3676;3676;-42.75;-14.25;2017-06-03 04:00:00;18.267
3677;3677;-42.75;-14.25;2017-06-03 05:00:00;17.8
3678;3678;-42.75;-14.25;2017-06-03 06:00:00;17.634
3679;3679;-42.75;-14.25;2017-06-03 07:00:00;17.8
3680;3680;-42.75;-14.25;2017-06-03 08:00:00;18.25
3681;3681;-42.75;-14.25;2017-06-03 09:00:00;19.116
3682;3682;-42.75;-14.25;2017-06-03 10:00:00;19.784
3683;3683;-42.75;-14.25;2017-06-03 11:00:00;20.883
3684;3684;-42.75;-14.25;2017-06-03 12:00:00;22.434
3685;3685;-42.75;-14.25;2017-06-03 13:00:00;22.8
3686;3686;-42.75;-14.25;2017-06-03 14:00:00;23.334
3687;3687;-42.75;-14.25;2017-06-03 15:00:00;23.716
3688;3688;-42.75;-14.25;2017-06-03 16:00:00;23.717
3689;3689;-42.75;-14.25;2017-06-03 17:00:00;23.4
3690;3690;-42.75;-14.25;2017-06-03 18:00:00;23.134
3691;3691;-42.75;-14.25;2017-06-03 19:00:00;22.266
3692;3692;-42.75;-14.25;2017-06-03 20:00:00;21.066
3693;3693;-42.75;-14.25;2017-06-03 21:00:00;20.166
3694;3694;-42.75;-14.25;2017-06-03 22:00:00;19.45
3695;3695;-42.75;-14.25;2017-06-03 23:00:00;18.55
3696;3696;-42.75;-14.25;2017-06-04 00:00:00;17.834
3697;3697;-42.75;-14.25;2017-06-04 01:00:00;17.417
3698;3698;-42.75;-14.25;2017-06-04 02:00:00;17.25
3699;3699;-42.75;-14.25;2017-06-04 03:00:00;17.0
3700;3700;-42.75;-14.25;2017-06-04 04:00:00;16.95
3701;3701;-42.75;-14.25;2017-06-04 05:00:00;16.834
3702;3702;-42.75;-14.25;2017-06-04 06:00:00;16.6
3703;3703;-42.75;-14.25;2017-06-04 07:00:00;16.55
3704;3704;-42.75;-14.25;2017-06-04 08:00:00;16.5
3705;3705;-42.75;-14.25;2017-06-04 09:00:00;17.666
3706;3706;-42.75;-14.25;2017-06-04 10:00:00;19.3
3707;3707;-42.75;-14.25;2017-06-04 11:00:00;20.417
3708;3708;-42.75;-14.25;2017-06-04 12:00:00;21.267
3709;3709;-42.75;-14.25;2017-06-04 13:00:00;22.133
3710;3710;-42.75;-14.25;2017-06-04 14:00:00;22.483
3711;3711;-42.75;-14.25;2017-06-04 15:00:00;22.984
3712;3712;-42.75;-14.25;2017-06-04 16:00:00;23.166
3713;3713;-42.75;-14.25;2017-06-04 17:00:00;22.867
3714;3714;-42.75;-14.25;2017-06-04 18:00:00;22.383
3715;3715;-42.75;-14.25;2017-06-04 19:00:00;21.25
3716;3716;-42.75;-14.25;2017-06-04 20:00:00;20.266
3717;3717;-42.75;-14.25;2017-06-04 21:00:00;19.5
3718;3718;-42.75;-14.25;2017-06-04 22:00:00;18.467
3719;3719;-42.75;-14.25;2017-06-04 23:00:00;18.084
3720;3720;-42.75;-14.25;2017-06-05 00:00:00;17.533
3721;3721;-42.75;-14.25;2017-06-05 01:00:00;16.85
3722;3722;-42.75;-14.25;2017-06-05 02:00:00;16.484
3723;3723;-42.75;-14.25;2017-06-05 03:00:00;16.35
3724;3724;-42.75;-14.25;2017-06-05 04:00:00;16.15
3725;3725;-42.75;-14.25;2017-06-05 05:00:00;16.067
3726;3726;-42.75;-14.25;2017-06-05 06:00:00;15.817
3727;3727;-42.75;-14.25;2017-06-05 07:00:00;15.866
3728;3728;-42.75;-14.25;2017-06-05 08:00:00;16.95
3729;3729;-42.75;-14.25;2017-06-05 09:00:00;18.016
3730;3730;-42.75;-14.25;2017-06-05 10:00:00;19.433
3731;3731;-42.75;-14.25;2017-06-05 11:00:00;20.284
3732;3732;-42.75;-14.25;2017-06-05 12:00:00;20.966
3733;3733;-42.75;-14.25;2017-06-05 13:00:00;20.75
3734;3734;-42.75;-14.25;2017-06-05 14:00:00;20.984
3735;3735;-42.75;-14.25;2017-06-05 15:00:00;21.3
3736;3736;-42.75;-14.25;2017-06-05 16:00:00;21.234
3737;3737;-42.75;-14.25;2017-06-05 17:00:00;20.9
3738;3738;-42.75;-14.25;2017-06-05 18:00:00;20.617
3739;3739;-42.75;-14.25;2017-06-05 19:00:00;20.417
3740;3740;-42.75;-14.25;2017-06-05 20:00:00;20.35
3741;3741;-42.75;-14.25;2017-06-05 21:00:00;19.467
3742;3742;-42.75;-14.25;2017-06-05 22:00:00;18.4
3743;3743;-42.75;-14.25;2017-06-05 23:00:00;17.883
3744;3744;-42.75;-14.25;2017-06-06 00:00:00;17.434
3745;3745;-42.75;-14.25;2017-06-06 01:00:00;17.166
3746;3746;-42.75;-14.25;2017-06-06 02:00:00;16.917
3747;3747;-42.75;-14.25;2017-06-06 03:00:00;16.833
3748;3748;-42.75;-14.25;2017-06-06 04:00:00;16.75
3749;3749;-42.75;-14.25;2017-06-06 05:00:00;16.633
3750;3750;-42.75;-14.25;2017-06-06 06:00:00;16.3
3751;3751;-42.75;-14.25;2017-06-06 07:00:00;16.067
3752;3752;-42.75;-14.25;2017-06-06 08:00:00;16.016
3753;3753;-42.75;-14.25;2017-06-06 09:00:00;16.0
3754;3754;-42.75;-14.25;2017-06-06 10:00:00;17.466
3755;3755;-42.75;-14.25;2017-06-06 11:00:00;20.083
3756;3756;-42.75;-14.25;2017-06-06 12:00:00;21.017
3757;3757;-42.75;-14.25;2017-06-06 13:00:00;21.75
3758;3758;-42.75;-14.25;2017-06-06 14:00:00;22.117
3759;3759;-42.75;-14.25;2017-06-06 15:00:00;22.184
3760;3760;-42.75;-14.25;2017-06-06 16:00:00;22.283
3761;3761;-42.75;-14.25;2017-06-06 17:00:00;21.617
3762;3762;-42.75;-14.25;2017-06-06 18:00:00;20.9
3763;3763;-42.75;-14.25;2017-06-06 19:00:00;20.183
3764;3764;-42.75;-14.25;2017-06-06 20:00:00;19.784
3765;3765;-42.75;-14.25;2017-06-06 21:00:00;19.45
3766;3766;-42.75;-14.25;2017-06-06 22:00:00;18.516
3767;3767;-42.75;-14.25;2017-06-06 23:00:00;17.834
3768;3768;-42.75;-14.25;2017-06-07 00:00:00;17.617
3769;3769;-42.75;-14.25;2017-06-07 01:00:00;17.133
3770;3770;-42.75;-14.25;2017-06-07 02:00:00;16.766
3771;3771;-42.75;-14.25;2017-06-07 03:00:00;16.666
3772;3772;-42.75;-14.25;2017-06-07 04:00:00;16.5
3773;3773;-42.75;-14.25;2017-06-07 05:00:00;16.167
3774;3774;-42.75;-14.25;2017-06-07 06:00:00;16.167
3775;3775;-42.75;-14.25;2017-06-07 07:00:00;16.016
3776;3776;-42.75;-14.25;2017-06-07 08:00:00;16.066
3777;3777;-42.75;-14.25;2017-06-07 09:00:00;17.366
3778;3778;-42.75;-14.25;2017-06-07 10:00:00;19.0
3779;3779;-42.75;-14.25;2017-06-07 11:00:00;20.0
3780;3780;-42.75;-14.25;2017-06-07 12:00:00;20.85
3781;3781;-42.75;-14.25;2017-06-07 13:00:00;21.766
3782;3782;-42.75;-14.25;2017-06-07 14:00:00;22.133
3783;3783;-42.75;-14.25;2017-06-07 15:00:00;22.434
3784;3784;-42.75;-14.25;2017-06-07 16:00:00;22.317
3785;3785;-42.75;-14.25;2017-06-07 17:00:00;21.683
3786;3786;-42.75;-14.25;2017-06-07 18:00:00;21.05
3787;3787;-42.75;-14.25;2017-06-07 19:00:00;20.683
3788;3788;-42.75;-14.25;2017-06-07 20:00:00;20.534
3789;3789;-42.75;-14.25;2017-06-07 21:00:00;19.566
3790;3790;-42.75;-14.25;2017-06-07 22:00:00;18.45
3791;3791;-42.75;-14.25;2017-06-07 23:00:00;18.016
3792;3792;-42.75;-14.25;2017-06-08 00:00:00;17.4
3793;3793;-42.75;-14.25;2017-06-08 01:00:00;16.95
3794;3794;-42.75;-14.25;2017-06-08 02:00:00;16.766
3795;3795;-42.75;-14.25;2017-06-08 03:00:00;16.516
3796;3796;-42.75;-14.25;2017-06-08 04:00:00;16.466
3797;3797;-42.75;-14.25;2017-06-08 05:00:00;16.4
3798;3798;-42.75;-14.25;2017-06-08 06:00:00;16.45
3799;3799;-42.75;-14.25;2017-06-08 07:00:00;16.416
3800;3800;-42.75;-14.25;2017-06-08 08:00:00;16.366
3801;3801;-42.75;-14.25;2017-06-08 09:00:00;16.517
3802;3802;-42.75;-14.25;2017-06-08 10:00:00;17.483
3803;3803;-42.75;-14.25;2017-06-08 11:00:00;19.05
3804;3804;-42.75;-14.25;2017-06-08 12:00:00;19.934
3805;3805;-42.75;-14.25;2017-06-08 13:00:00;20.284
3806;3806;-42.75;-14.25;2017-06-08 14:00:00;20.234
3807;3807;-42.75;-14.25;2017-06-08 15:00:00;20.85
3808;3808;-42.75;-14.25;2017-06-08 16:00:00;21.166
3809;3809;-42.75;-14.25;2017-06-08 17:00:00;20.95
3810;3810;-42.75;-14.25;2017-06-08 18:00:00;20.766
3811;3811;-42.75;-14.25;2017-06-08 19:00:00;20.6
3812;3812;-42.75;-14.25;2017-06-08 20:00:00;20.617
3813;3813;-42.75;-14.25;2017-06-08 21:00:00;20.3
3814;3814;-42.75;-14.25;2017-06-08 22:00:00;20.35
3815;3815;-42.75;-14.25;2017-06-08 23:00:00;20.084
3816;3816;-42.75;-14.25;2017-06-09 00:00:00;18.966
3817;3817;-42.75;-14.25;2017-06-09 01:00:00;18.233
3818;3818;-42.75;-14.25;2017-06-09 02:00:00;17.65
3819;3819;-42.75;-14.25;2017-06-09 03:00:00;17.234
3820;3820;-42.75;-14.25;2017-06-09 04:00:00;16.166
3821;3821;-42.75;-14.25;2017-06-09 05:00:00;15.75
3822;3822;-42.75;-14.25;2017-06-09 06:00:00;15.683
3823;3823;-42.75;-14.25;2017-06-09 07:00:00;15.683
3824;3824;-42.75;-14.25;2017-06-09 08:00:00;15.85
3825;3825;-42.75;-14.25;2017-06-09 09:00:00;15.966
3826;3826;-42.75;-14.25;2017-06-09 10:00:00;17.916
3827;3827;-42.75;-14.25;2017-06-09 11:00:00;19.983
3828;3828;-42.75;-14.25;2017-06-09 12:00:00;21.716
3829;3829;-42.75;-14.25;2017-06-09 13:00:00;23.25
3830;3830;-42.75;-14.25;2017-06-09 14:00:00;23.9
3831;3831;-42.75;-14.25;2017-06-09 15:00:00;24.417
3832;3832;-42.75;-14.25;2017-06-09 16:00:00;24.334
3833;3833;-42.75;-14.25;2017-06-09 17:00:00;23.9
3834;3834;-42.75;-14.25;2017-06-09 18:00:00;23.433
3835;3835;-42.75;-14.25;2017-06-09 19:00:00;23.167
3836;3836;-42.75;-14.25;2017-06-09 20:00:00;22.35
3837;3837;-42.75;-14.25;2017-06-09 21:00:00;21.734
3838;3838;-42.75;-14.25;2017-06-09 22:00:00;21.7
3839;3839;-42.75;-14.25;2017-06-09 23:00:00;21.5
3840;3840;-42.75;-14.25;2017-06-10 00:00:00;21.45
3841;3841;-42.75;-14.25;2017-06-10 01:00:00;21.4
3842;3842;-42.75;-14.25;2017-06-10 02:00:00;20.9
3843;3843;-42.75;-14.25;2017-06-10 03:00:00;19.65
3844;3844;-42.75;-14.25;2017-06-10 04:00:00;20.166
3845;3845;-42.75;-14.25;2017-06-10 05:00:00;19.184
3846;3846;-42.75;-14.25;2017-06-10 06:00:00;20.716
3847;3847;-42.75;-14.25;2017-06-10 07:00:00;20.933
3848;3848;-42.75;-14.25;2017-06-10 08:00:00;20.767
3849;3849;-42.75;-14.25;2017-06-10 09:00:00;21.166
3850;3850;-42.75;-14.25;2017-06-10 10:00:00;21.65
3851;3851;-42.75;-14.25;2017-06-10 11:00:00;22.516
3852;3852;-42.75;-14.25;2017-06-10 12:00:00;23.784
3853;3853;-42.75;-14.25;2017-06-10 13:00:00;24.883
3854;3854;-42.75;-14.25;2017-06-10 14:00:00;25.6
3855;3855;-42.75;-14.25;2017-06-10 15:00:00;25.966
3856;3856;-42.75;-14.25;2017-06-10 16:00:00;25.867
3857;3857;-42.75;-14.25;2017-06-10 17:00:00;24.983
3858;3858;-42.75;-14.25;2017-06-10 18:00:00;23.85
3859;3859;-42.75;-14.25;2017-06-10 19:00:00;23.184
3860;3860;-42.75;-14.25;2017-06-10 20:00:00;22.7
3861;3861;-42.75;-14.25;2017-06-10 21:00:00;22.133
3862;3862;-42.75;-14.25;2017-06-10 22:00:00;22.25
3863;3863;-42.75;-14.25;2017-06-10 23:00:00;20.916
3864;3864;-42.75;-14.25;2017-06-11 00:00:00;20.566
3865;3865;-42.75;-14.25;2017-06-11 01:00:00;20.5
3866;3866;-42.75;-14.25;2017-06-11 02:00:00;20.416
3867;3867;-42.75;-14.25;2017-06-11 03:00:00;20.067
3868;3868;-42.75;-14.25;2017-06-11 04:00:00;19.3
3869;3869;-42.75;-14.25;2017-06-11 05:00:00;16.6
3870;3870;-42.75;-14.25;2017-06-11 06:00:00;15.866
3871;3871;-42.75;-14.25;2017-06-11 07:00:00;15.75
3872;3872;-42.75;-14.25;2017-06-11 08:00:00;16.783
3873;3873;-42.75;-14.25;2017-06-11 09:00:00;17.9
3874;3874;-42.75;-14.25;2017-06-11 10:00:00;19.266
3875;3875;-42.75;-14.25;2017-06-11 11:00:00;20.484
3876;3876;-42.75;-14.25;2017-06-11 12:00:00;21.784
3877;3877;-42.75;-14.25;2017-06-11 13:00:00;22.666
3878;3878;-42.75;-14.25;2017-06-11 14:00:00;23.4
3879;3879;-42.75;-14.25;2017-06-11 15:00:00;23.4
3880;3880;-42.75;-14.25;2017-06-11 16:00:00;23.184
3881;3881;-42.75;-14.25;2017-06-11 17:00:00;22.733
3882;3882;-42.75;-14.25;2017-06-11 18:00:00;22.234
3883;3883;-42.75;-14.25;2017-06-11 19:00:00;22.0
3884;3884;-42.75;-14.25;2017-06-11 20:00:00;21.684
3885;3885;-42.75;-14.25;2017-06-11 21:00:00;19.517
3886;3886;-42.75;-14.25;2017-06-11 22:00:00;18.883
3887;3887;-42.75;-14.25;2017-06-11 23:00:00;18.416
3888;3888;-42.75;-14.25;2017-06-12 00:00:00;18.267
3889;3889;-42.75;-14.25;2017-06-12 01:00:00;17.867
3890;3890;-42.75;-14.25;2017-06-12 02:00:00;17.184
3891;3891;-42.75;-14.25;2017-06-12 03:00:00;16.3
3892;3892;-42.75;-14.25;2017-06-12 04:00:00;15.2
3893;3893;-42.75;-14.25;2017-06-12 05:00:00;14.284
3894;3894;-42.75;-14.25;2017-06-12 06:00:00;14.05
3895;3895;-42.75;-14.25;2017-06-12 07:00:00;14.266
3896;3896;-42.75;-14.25;2017-06-12 08:00:00;14.683
3897;3897;-42.75;-14.25;2017-06-12 09:00:00;15.884
3898;3898;-42.75;-14.25;2017-06-12 10:00:00;18.05
3899;3899;-42.75;-14.25;2017-06-12 11:00:00;19.784
3900;3900;-42.75;-14.25;2017-06-12 12:00:00;21.15
3901;3901;-42.75;-14.25;2017-06-12 13:00:00;21.933
3902;3902;-42.75;-14.25;2017-06-12 14:00:00;22.584
3903;3903;-42.75;-14.25;2017-06-12 15:00:00;22.8
3904;3904;-42.75;-14.25;2017-06-12 16:00:00;22.617
3905;3905;-42.75;-14.25;2017-06-12 17:00:00;21.934
3906;3906;-42.75;-14.25;2017-06-12 18:00:00;21.2
3907;3907;-42.75;-14.25;2017-06-12 19:00:00;20.684
3908;3908;-42.75;-14.25;2017-06-12 20:00:00;20.5
3909;3909;-42.75;-14.25;2017-06-12 21:00:00;19.617
3910;3910;-42.75;-14.25;2017-06-12 22:00:00;18.584
3911;3911;-42.75;-14.25;2017-06-12 23:00:00;18.016
3912;3912;-42.75;-14.25;2017-06-13 00:00:00;16.933
3913;3913;-42.75;-14.25;2017-06-13 01:00:00;16.084
3914;3914;-42.75;-14.25;2017-06-13 02:00:00;15.766
3915;3915;-42.75;-14.25;2017-06-13 03:00:00;15.566
3916;3916;-42.75;-14.25;2017-06-13 04:00:00;15.367
3917;3917;-42.75;-14.25;2017-06-13 05:00:00;14.884
3918;3918;-42.75;-14.25;2017-06-13 06:00:00;14.734
3919;3919;-42.75;-14.25;2017-06-13 07:00:00;14.5
3920;3920;-42.75;-14.25;2017-06-13 08:00:00;14.683
3921;3921;-42.75;-14.25;2017-06-13 09:00:00;16.9
3922;3922;-42.75;-14.25;2017-06-13 10:00:00;18.4
3923;3923;-42.75;-14.25;2017-06-13 11:00:00;19.8
3924;3924;-42.75;-14.25;2017-06-13 12:00:00;21.0
3925;3925;-42.75;-14.25;2017-06-13 13:00:00;21.65
3926;3926;-42.75;-14.25;2017-06-13 14:00:00;22.367
3927;3927;-42.75;-14.25;2017-06-13 15:00:00;22.5
3928;3928;-42.75;-14.25;2017-06-13 16:00:00;22.4
3929;3929;-42.75;-14.25;2017-06-13 17:00:00;21.734
3930;3930;-42.75;-14.25;2017-06-13 18:00:00;21.15
3931;3931;-42.75;-14.25;2017-06-13 19:00:00;20.583
3932;3932;-42.75;-14.25;2017-06-13 20:00:00;20.15
3933;3933;-42.75;-14.25;2017-06-13 21:00:00;19.567
3934;3934;-42.75;-14.25;2017-06-13 22:00:00;18.117
3935;3935;-42.75;-14.25;2017-06-13 23:00:00;17.434
3936;3936;-42.75;-14.25;2017-06-14 00:00:00;16.85
3937;3937;-42.75;-14.25;2017-06-14 01:00:00;16.316
3938;3938;-42.75;-14.25;2017-06-14 02:00:00;15.816
3939;3939;-42.75;-14.25;2017-06-14 03:00:00;15.4
3940;3940;-42.75;-14.25;2017-06-14 04:00:00;15.05
3941;3941;-42.75;-14.25;2017-06-14 05:00:00;14.767
3942;3942;-42.75;-14.25;2017-06-14 06:00:00;14.634
3943;3943;-42.75;-14.25;2017-06-14 07:00:00;14.283
3944;3944;-42.75;-14.25;2017-06-14 08:00:00;14.25
3945;3945;-42.75;-14.25;2017-06-14 09:00:00;15.3
3946;3946;-42.75;-14.25;2017-06-14 10:00:00;17.334
3947;3947;-42.75;-14.25;2017-06-14 11:00:00;18.883
3948;3948;-42.75;-14.25;2017-06-14 12:00:00;20.234
3949;3949;-42.75;-14.25;2017-06-14 13:00:00;21.334
3950;3950;-42.75;-14.25;2017-06-14 14:00:00;22.433
3951;3951;-42.75;-14.25;2017-06-14 15:00:00;22.883
3952;3952;-42.75;-14.25;2017-06-14 16:00:00;23.0
3953;3953;-42.75;-14.25;2017-06-14 17:00:00;22.55
3954;3954;-42.75;-14.25;2017-06-14 18:00:00;21.883
3955;3955;-42.75;-14.25;2017-06-14 19:00:00;21.4
3956;3956;-42.75;-14.25;2017-06-14 20:00:00;20.084
3957;3957;-42.75;-14.25;2017-06-14 21:00:00;18.6
3958;3958;-42.75;-14.25;2017-06-14 22:00:00;17.75
3959;3959;-42.75;-14.25;2017-06-14 23:00:00;17.35
3960;3960;-42.75;-14.25;2017-06-15 00:00:00;16.966
3961;3961;-42.75;-14.25;2017-06-15 01:00:00;16.566
3962;3962;-42.75;-14.25;2017-06-15 02:00:00;16.334
3963;3963;-42.75;-14.25;2017-06-15 03:00:00;15.8
3964;3964;-42.75;-14.25;2017-06-15 04:00:00;14.933
3965;3965;-42.75;-14.25;2017-06-15 05:00:00;14.45
3966;3966;-42.75;-14.25;2017-06-15 06:00:00;14.233
3967;3967;-42.75;-14.25;2017-06-15 07:00:00;14.25
3968;3968;-42.75;-14.25;2017-06-15 08:00:00;15.15
3969;3969;-42.75;-14.25;2017-06-15 09:00:00;16.933
3970;3970;-42.75;-14.25;2017-06-15 10:00:00;17.883
3971;3971;-42.75;-14.25;2017-06-15 11:00:00;19.184
3972;3972;-42.75;-14.25;2017-06-15 12:00:00;20.45
3973;3973;-42.75;-14.25;2017-06-15 13:00:00;21.2
3974;3974;-42.75;-14.25;2017-06-15 14:00:00;21.917
3975;3975;-42.75;-14.25;2017-06-15 15:00:00;22.334
3976;3976;-42.75;-14.25;2017-06-15 16:00:00;22.3
3977;3977;-42.75;-14.25;2017-06-15 17:00:00;21.833
3978;3978;-42.75;-14.25;2017-06-15 18:00:00;20.683
3979;3979;-42.75;-14.25;2017-06-15 19:00:00;19.4
3980;3980;-42.75;-14.25;2017-06-15 20:00:00;18.567
3981;3981;-42.75;-14.25;2017-06-15 21:00:00;17.917
3982;3982;-42.75;-14.25;2017-06-15 22:00:00;17.284
3983;3983;-42.75;-14.25;2017-06-15 23:00:00;17.1
3984;3984;-42.75;-14.25;2017-06-16 00:00:00;16.716
3985;3985;-42.75;-14.25;2017-06-16 01:00:00;16.133
3986;3986;-42.75;-14.25;2017-06-16 02:00:00;15.6
3987;3987;-42.75;-14.25;2017-06-16 03:00:00;14.834
3988;3988;-42.75;-14.25;2017-06-16 04:00:00;14.65
3989;3989;-42.75;-14.25;2017-06-16 05:00:00;14.5
3990;3990;-42.75;-14.25;2017-06-16 06:00:00;14.383
3991;3991;-42.75;-14.25;2017-06-16 07:00:00;14.35
3992;3992;-42.75;-14.25;2017-06-16 08:00:00;14.416
3993;3993;-42.75;-14.25;2017-06-16 09:00:00;14.666
3994;3994;-42.75;-14.25;2017-06-16 10:00:00;15.616
3995;3995;-42.75;-14.25;2017-06-16 11:00:00;17.517
3996;3996;-42.75;-14.25;2017-06-16 12:00:00;18.883
3997;3997;-42.75;-14.25;2017-06-16 13:00:00;19.883
3998;3998;-42.75;-14.25;2017-06-16 14:00:00;20.617
3999;3999;-42.75;-14.25;2017-06-16 15:00:00;21.133
4000;4000;-42.75;-14.25;2017-06-16 16:00:00;21.1
4001;4001;-42.75;-14.25;2017-06-16 17:00:00;20.816
4002;4002;-42.75;-14.25;2017-06-16 18:00:00;20.234
4003;4003;-42.75;-14.25;2017-06-16 19:00:00;19.366
4004;4004;-42.75;-14.25;2017-06-16 20:00:00;17.65
4005;4005;-42.75;-14.25;2017-06-16 21:00:00;16.9
4006;4006;-42.75;-14.25;2017-06-16 22:00:00;16.484
4007;4007;-42.75;-14.25;2017-06-16 23:00:00;16.05
4008;4008;-42.75;-14.25;2017-06-17 00:00:00;15.833
4009;4009;-42.75;-14.25;2017-06-17 01:00:00;15.333
4010;4010;-42.75;-14.25;2017-06-17 02:00:00;15.116
4011;4011;-42.75;-14.25;2017-06-17 03:00:00;15.084
4012;4012;-42.75;-14.25;2017-06-17 04:00:00;14.934
4013;4013;-42.75;-14.25;2017-06-17 05:00:00;14.784
4014;4014;-42.75;-14.25;2017-06-17 06:00:00;14.566
4015;4015;-42.75;-14.25;2017-06-17 07:00:00;14.4
4016;4016;-42.75;-14.25;2017-06-17 08:00:00;14.317
4017;4017;-42.75;-14.25;2017-06-17 09:00:00;15.033
4018;4018;-42.75;-14.25;2017-06-17 10:00:00;16.516
4019;4019;-42.75;-14.25;2017-06-17 11:00:00;17.633
4020;4020;-42.75;-14.25;2017-06-17 12:00:00;18.8
4021;4021;-42.75;-14.25;2017-06-17 13:00:00;20.034
4022;4022;-42.75;-14.25;2017-06-17 14:00:00;21.0
4023;4023;-42.75;-14.25;2017-06-17 15:00:00;21.3
4024;4024;-42.75;-14.25;2017-06-17 16:00:00;21.484
4025;4025;-42.75;-14.25;2017-06-17 17:00:00;21.266
4026;4026;-42.75;-14.25;2017-06-17 18:00:00;20.584
4027;4027;-42.75;-14.25;2017-06-17 19:00:00;19.133
4028;4028;-42.75;-14.25;2017-06-17 20:00:00;18.067
4029;4029;-42.75;-14.25;2017-06-17 21:00:00;17.166
4030;4030;-42.75;-14.25;2017-06-17 22:00:00;16.867
4031;4031;-42.75;-14.25;2017-06-17 23:00:00;16.433
4032;4032;-42.75;-14.25;2017-06-18 00:00:00;15.734
4033;4033;-42.75;-14.25;2017-06-18 01:00:00;14.75
4034;4034;-42.75;-14.25;2017-06-18 02:00:00;14.166
4035;4035;-42.75;-14.25;2017-06-18 03:00:00;13.716
4036;4036;-42.75;-14.25;2017-06-18 04:00:00;13.5
4037;4037;-42.75;-14.25;2017-06-18 05:00:00;13.15
4038;4038;-42.75;-14.25;2017-06-18 06:00:00;12.95
4039;4039;-42.75;-14.25;2017-06-18 07:00:00;12.916
4040;4040;-42.75;-14.25;2017-06-18 08:00:00;13.933
4041;4041;-42.75;-14.25;2017-06-18 09:00:00;15.333
4042;4042;-42.75;-14.25;2017-06-18 10:00:00;16.617
4043;4043;-42.75;-14.25;2017-06-18 11:00:00;18.2
4044;4044;-42.75;-14.25;2017-06-18 12:00:00;19.367
4045;4045;-42.75;-14.25;2017-06-18 13:00:00;20.617
4046;4046;-42.75;-14.25;2017-06-18 14:00:00;21.383
4047;4047;-42.75;-14.25;2017-06-18 15:00:00;22.0
4048;4048;-42.75;-14.25;2017-06-18 16:00:00;22.066
4049;4049;-42.75;-14.25;2017-06-18 17:00:00;21.6
4050;4050;-42.75;-14.25;2017-06-18 18:00:00;21.2
4051;4051;-42.75;-14.25;2017-06-18 19:00:00;20.684
4052;4052;-42.75;-14.25;2017-06-18 20:00:00;19.466
4053;4053;-42.75;-14.25;2017-06-18 21:00:00;17.583
4054;4054;-42.75;-14.25;2017-06-18 22:00:00;16.633
4055;4055;-42.75;-14.25;2017-06-18 23:00:00;16.466
4056;4056;-42.75;-14.25;2017-06-19 00:00:00;16.016
4057;4057;-42.75;-14.25;2017-06-19 01:00:00;15.55
4058;4058;-42.75;-14.25;2017-06-19 02:00:00;15.017
4059;4059;-42.75;-14.25;2017-06-19 03:00:00;14.45
4060;4060;-42.75;-14.25;2017-06-19 04:00:00;14.0
4061;4061;-42.75;-14.25;2017-06-19 05:00:00;13.917
4062;4062;-42.75;-14.25;2017-06-19 06:00:00;13.65
4063;4063;-42.75;-14.25;2017-06-19 07:00:00;13.467
4064;4064;-42.75;-14.25;2017-06-19 08:00:00;14.117
4065;4065;-42.75;-14.25;2017-06-19 09:00:00;15.466
4066;4066;-42.75;-14.25;2017-06-19 10:00:00;16.8
4067;4067;-42.75;-14.25;2017-06-19 11:00:00;18.566
4068;4068;-42.75;-14.25;2017-06-19 12:00:00;19.95
4069;4069;-42.75;-14.25;2017-06-19 13:00:00;20.984
4070;4070;-42.75;-14.25;2017-06-19 14:00:00;21.984
4071;4071;-42.75;-14.25;2017-06-19 15:00:00;22.467
4072;4072;-42.75;-14.25;2017-06-19 16:00:00;22.633
4073;4073;-42.75;-14.25;2017-06-19 17:00:00;22.35
4074;4074;-42.75;-14.25;2017-06-19 18:00:00;21.883
4075;4075;-42.75;-14.25;2017-06-19 19:00:00;21.466
4076;4076;-42.75;-14.25;2017-06-19 20:00:00;21.15
4077;4077;-42.75;-14.25;2017-06-19 21:00:00;20.8
4078;4078;-42.75;-14.25;2017-06-19 22:00:00;18.5
4079;4079;-42.75;-14.25;2017-06-19 23:00:00;17.3
4080;4080;-42.75;-14.25;2017-06-20 00:00:00;16.584
4081;4081;-42.75;-14.25;2017-06-20 01:00:00;15.866
4082;4082;-42.75;-14.25;2017-06-20 02:00:00;15.15
4083;4083;-42.75;-14.25;2017-06-20 03:00:00;14.5
4084;4084;-42.75;-14.25;2017-06-20 04:00:00;14.05
4085;4085;-42.75;-14.25;2017-06-20 05:00:00;13.666
4086;4086;-42.75;-14.25;2017-06-20 06:00:00;13.933
4087;4087;-42.75;-14.25;2017-06-20 07:00:00;14.1
4088;4088;-42.75;-14.25;2017-06-20 08:00:00;14.15
4089;4089;-42.75;-14.25;2017-06-20 09:00:00;14.9
4090;4090;-42.75;-14.25;2017-06-20 10:00:00;16.834
