;index;Longitude;Latitude;Data;pressao_Verif
4737;4737;-42.75;-14.25;2017-07-17 09:00:00;888.834
4738;4738;-42.75;-14.25;2017-07-17 10:00:00;889.0
4739;4739;-42.75;-14.25;2017-07-17 11:00:00;889.0
4740;4740;-42.75;-14.25;2017-07-17 12:00:00;889.5
4741;4741;-42.75;-14.25;2017-07-17 13:00:00;890.834
4742;4742;-42.75;-14.25;2017-07-17 14:00:00;889.667
4743;4743;-42.75;-14.25;2017-07-17 15:00:00;889.0
4744;4744;-42.75;-14.25;2017-07-17 16:00:00;887.833
4745;4745;-42.75;-14.25;2017-07-17 17:00:00;887.0
4746;4746;-42.75;-14.25;2017-07-17 18:00:00;887.0
4747;4747;-42.75;-14.25;2017-07-17 19:00:00;888.0
4748;4748;-42.75;-14.25;2017-07-17 20:00:00;887.666
4749;4749;-42.75;-14.25;2017-07-17 21:00:00;887.334
4750;4750;-42.75;-14.25;2017-07-17 22:00:00;887.166
4751;4751;-42.75;-14.25;2017-07-17 23:00:00;887.0
4752;4752;-42.75;-14.25;2017-07-18 00:00:00;887.834
4753;4753;-42.75;-14.25;2017-07-18 01:00:00;887.0
4754;4754;-42.75;-14.25;2017-07-18 02:00:00;886.334
4755;4755;-42.75;-14.25;2017-07-18 03:00:00;886.0
4756;4756;-42.75;-14.25;2017-07-18 04:00:00;886.0
4757;4757;-42.75;-14.25;2017-07-18 05:00:00;886.0
4758;4758;-42.75;-14.25;2017-07-18 06:00:00;886.0
4759;4759;-42.75;-14.25;2017-07-18 07:00:00;887.0
4760;4760;-42.75;-14.25;2017-07-18 08:00:00;888.166
4761;4761;-42.75;-14.25;2017-07-18 09:00:00;889.0
4762;4762;-42.75;-14.25;2017-07-18 10:00:00;889.5
4763;4763;-42.75;-14.25;2017-07-18 11:00:00;889.5
4764;4764;-42.75;-14.25;2017-07-18 12:00:00;889.166
4765;4765;-42.75;-14.25;2017-07-18 13:00:00;889.666
4766;4766;-42.75;-14.25;2017-07-18 14:00:00;889.5
4767;4767;-42.75;-14.25;2017-07-18 15:00:00;889.0
4768;4768;-42.75;-14.25;2017-07-18 16:00:00;888.0
4769;4769;-42.75;-14.25;2017-07-18 17:00:00;886.0
4770;4770;-42.75;-14.25;2017-07-18 18:00:00;886.0
4771;4771;-42.75;-14.25;2017-07-18 19:00:00;887.0
4772;4772;-42.75;-14.25;2017-07-18 20:00:00;887.0
4773;4773;-42.75;-14.25;2017-07-18 21:00:00;887.0
4774;4774;-42.75;-14.25;2017-07-18 22:00:00;887.0
4775;4775;-42.75;-14.25;2017-07-18 23:00:00;887.0
4776;4776;-42.75;-14.25;2017-07-19 00:00:00;886.834
4777;4777;-42.75;-14.25;2017-07-19 01:00:00;886.0
4778;4778;-42.75;-14.25;2017-07-19 02:00:00;886.0
4779;4779;-42.75;-14.25;2017-07-19 03:00:00;886.0
4780;4780;-42.75;-14.25;2017-07-19 04:00:00;886.0
4781;4781;-42.75;-14.25;2017-07-19 05:00:00;886.834
4782;4782;-42.75;-14.25;2017-07-19 06:00:00;887.0
4783;4783;-42.75;-14.25;2017-07-19 07:00:00;888.0
4784;4784;-42.75;-14.25;2017-07-19 08:00:00;888.5
4785;4785;-42.75;-14.25;2017-07-19 09:00:00;889.166
4786;4786;-42.75;-14.25;2017-07-19 10:00:00;889.334
4787;4787;-42.75;-14.25;2017-07-19 11:00:00;889.0
4788;4788;-42.75;-14.25;2017-07-19 12:00:00;888.166
4789;4789;-42.75;-14.25;2017-07-19 13:00:00;888.834
4790;4790;-42.75;-14.25;2017-07-19 14:00:00;887.666
4791;4791;-42.75;-14.25;2017-07-19 15:00:00;888.334
4792;4792;-42.75;-14.25;2017-07-19 16:00:00;887.0
4793;4793;-42.75;-14.25;2017-07-19 17:00:00;887.0
4794;4794;-42.75;-14.25;2017-07-19 18:00:00;887.0
4795;4795;-42.75;-14.25;2017-07-19 19:00:00;887.334
4796;4796;-42.75;-14.25;2017-07-19 20:00:00;888.0
4797;4797;-42.75;-14.25;2017-07-19 21:00:00;888.166
4798;4798;-42.75;-14.25;2017-07-19 22:00:00;889.0
4799;4799;-42.75;-14.25;2017-07-19 23:00:00;889.0
4800;4800;-42.75;-14.25;2017-07-20 00:00:00;888.5
4801;4801;-42.75;-14.25;2017-07-20 01:00:00;888.0
4802;4802;-42.75;-14.25;2017-07-20 02:00:00;887.834
4803;4803;-42.75;-14.25;2017-07-20 03:00:00;887.0
4804;4804;-42.75;-14.25;2017-07-20 04:00:00;887.0
4805;4805;-42.75;-14.25;2017-07-20 05:00:00;887.666
4806;4806;-42.75;-14.25;2017-07-20 06:00:00;888.166
4807;4807;-42.75;-14.25;2017-07-20 07:00:00;889.0
4808;4808;-42.75;-14.25;2017-07-20 08:00:00;889.834
4809;4809;-42.75;-14.25;2017-07-20 09:00:00;890.334
4810;4810;-42.75;-14.25;2017-07-20 10:00:00;890.5
4811;4811;-42.75;-14.25;2017-07-20 11:00:00;890.0
4812;4812;-42.75;-14.25;2017-07-20 12:00:00;890.0
4813;4813;-42.75;-14.25;2017-07-20 13:00:00;891.334
4814;4814;-42.75;-14.25;2017-07-20 14:00:00;890.334
4815;4815;-42.75;-14.25;2017-07-20 15:00:00;888.834
4816;4816;-42.75;-14.25;2017-07-20 16:00:00;888.333
4817;4817;-42.75;-14.25;2017-07-20 17:00:00;887.166
4818;4818;-42.75;-14.25;2017-07-20 18:00:00;887.0
4819;4819;-42.75;-14.25;2017-07-20 19:00:00;887.834
4820;4820;-42.75;-14.25;2017-07-20 20:00:00;888.334
4821;4821;-42.75;-14.25;2017-07-20 21:00:00;889.0
4822;4822;-42.75;-14.25;2017-07-20 22:00:00;889.0
4823;4823;-42.75;-14.25;2017-07-20 23:00:00;889.0
4824;4824;-42.75;-14.25;2017-07-21 00:00:00;888.5
4825;4825;-42.75;-14.25;2017-07-21 01:00:00;888.0
4826;4826;-42.75;-14.25;2017-07-21 02:00:00;887.166
4827;4827;-42.75;-14.25;2017-07-21 03:00:00;887.0
4828;4828;-42.75;-14.25;2017-07-21 04:00:00;887.0
4829;4829;-42.75;-14.25;2017-07-21 05:00:00;887.666
4830;4830;-42.75;-14.25;2017-07-21 06:00:00;888.0
4831;4831;-42.75;-14.25;2017-07-21 07:00:00;889.0
4832;4832;-42.75;-14.25;2017-07-21 08:00:00;889.5
4833;4833;-42.75;-14.25;2017-07-21 09:00:00;890.0
4834;4834;-42.75;-14.25;2017-07-21 10:00:00;890.0
4835;4835;-42.75;-14.25;2017-07-21 11:00:00;890.0
4836;4836;-42.75;-14.25;2017-07-21 12:00:00;890.0
4837;4837;-42.75;-14.25;2017-07-21 13:00:00;891.166
4838;4838;-42.75;-14.25;2017-07-21 14:00:00;890.0
4839;4839;-42.75;-14.25;2017-07-21 15:00:00;889.834
4840;4840;-42.75;-14.25;2017-07-21 16:00:00;887.166
4841;4841;-42.75;-14.25;2017-07-21 17:00:00;887.0
4842;4842;-42.75;-14.25;2017-07-21 18:00:00;887.0
4843;4843;-42.75;-14.25;2017-07-21 19:00:00;887.5
4844;4844;-42.75;-14.25;2017-07-21 20:00:00;888.0
4845;4845;-42.75;-14.25;2017-07-21 21:00:00;888.666
4846;4846;-42.75;-14.25;2017-07-21 22:00:00;889.0
4847;4847;-42.75;-14.25;2017-07-21 23:00:00;888.834
4848;4848;-42.75;-14.25;2017-07-22 00:00:00;888.0
4849;4849;-42.75;-14.25;2017-07-22 01:00:00;887.834
4850;4850;-42.75;-14.25;2017-07-22 02:00:00;887.0
4851;4851;-42.75;-14.25;2017-07-22 03:00:00;887.0
4852;4852;-42.75;-14.25;2017-07-22 04:00:00;887.0
4853;4853;-42.75;-14.25;2017-07-22 05:00:00;887.0
4854;4854;-42.75;-14.25;2017-07-22 06:00:00;887.166
4855;4855;-42.75;-14.25;2017-07-22 07:00:00;888.0
4856;4856;-42.75;-14.25;2017-07-22 08:00:00;888.834
4857;4857;-42.75;-14.25;2017-07-22 09:00:00;889.666
4858;4858;-42.75;-14.25;2017-07-22 10:00:00;890.0
4859;4859;-42.75;-14.25;2017-07-22 11:00:00;889.834
4860;4860;-42.75;-14.25;2017-07-22 12:00:00;889.0
4861;4861;-42.75;-14.25;2017-07-22 13:00:00;888.0
4862;4862;-42.75;-14.25;2017-07-22 14:00:00;887.0
4863;4863;-42.75;-14.25;2017-07-22 15:00:00;887.333
4864;4864;-42.75;-14.25;2017-07-22 16:00:00;887.334
4865;4865;-42.75;-14.25;2017-07-22 17:00:00;887.0
4866;4866;-42.75;-14.25;2017-07-22 18:00:00;887.0
4867;4867;-42.75;-14.25;2017-07-22 19:00:00;887.5
4868;4868;-42.75;-14.25;2017-07-22 20:00:00;888.0
4869;4869;-42.75;-14.25;2017-07-22 21:00:00;888.334
4870;4870;-42.75;-14.25;2017-07-22 22:00:00;888.166
4871;4871;-42.75;-14.25;2017-07-22 23:00:00;888.0
4872;4872;-42.75;-14.25;2017-07-23 00:00:00;888.166
4873;4873;-42.75;-14.25;2017-07-23 01:00:00;888.0
4874;4874;-42.75;-14.25;2017-07-23 02:00:00;887.5
4875;4875;-42.75;-14.25;2017-07-23 03:00:00;887.0
4876;4876;-42.75;-14.25;2017-07-23 04:00:00;887.0
4877;4877;-42.75;-14.25;2017-07-23 05:00:00;887.334
4878;4878;-42.75;-14.25;2017-07-23 06:00:00;888.0
4879;4879;-42.75;-14.25;2017-07-23 07:00:00;888.666
4880;4880;-42.75;-14.25;2017-07-23 08:00:00;889.666
4881;4881;-42.75;-14.25;2017-07-23 09:00:00;890.334
4882;4882;-42.75;-14.25;2017-07-23 10:00:00;890.334
4883;4883;-42.75;-14.25;2017-07-23 11:00:00;890.0
4884;4884;-42.75;-14.25;2017-07-23 12:00:00;889.334
4885;4885;-42.75;-14.25;2017-07-23 13:00:00;888.834
4886;4886;-42.75;-14.25;2017-07-23 14:00:00;888.0
4887;4887;-42.75;-14.25;2017-07-23 15:00:00;888.0
4888;4888;-42.75;-14.25;2017-07-23 16:00:00;888.0
4889;4889;-42.75;-14.25;2017-07-23 17:00:00;888.0
4890;4890;-42.75;-14.25;2017-07-23 18:00:00;888.5
4891;4891;-42.75;-14.25;2017-07-23 19:00:00;889.0
4892;4892;-42.75;-14.25;2017-07-23 20:00:00;889.166
4893;4893;-42.75;-14.25;2017-07-23 21:00:00;890.0
4894;4894;-42.75;-14.25;2017-07-23 22:00:00;890.0
4895;4895;-42.75;-14.25;2017-07-23 23:00:00;890.0
4896;4896;-42.75;-14.25;2017-07-24 00:00:00;889.834
4897;4897;-42.75;-14.25;2017-07-24 01:00:00;889.0
4898;4898;-42.75;-14.25;2017-07-24 02:00:00;889.0
4899;4899;-42.75;-14.25;2017-07-24 03:00:00;888.666
4900;4900;-42.75;-14.25;2017-07-24 04:00:00;888.834
4901;4901;-42.75;-14.25;2017-07-24 05:00:00;889.0
4902;4902;-42.75;-14.25;2017-07-24 06:00:00;889.5
4903;4903;-42.75;-14.25;2017-07-24 07:00:00;890.166
4904;4904;-42.75;-14.25;2017-07-24 08:00:00;891.334
4905;4905;-42.75;-14.25;2017-07-24 09:00:00;892.166
4906;4906;-42.75;-14.25;2017-07-24 10:00:00;892.834
4907;4907;-42.75;-14.25;2017-07-24 11:00:00;892.166
4908;4908;-42.75;-14.25;2017-07-24 12:00:00;892.0
4909;4909;-42.75;-14.25;2017-07-24 13:00:00;891.0
4910;4910;-42.75;-14.25;2017-07-24 14:00:00;890.166
4911;4911;-42.75;-14.25;2017-07-24 15:00:00;890.0
4912;4912;-42.75;-14.25;2017-07-24 16:00:00;890.0
4913;4913;-42.75;-14.25;2017-07-24 17:00:00;890.0
4914;4914;-42.75;-14.25;2017-07-24 18:00:00;890.0
4915;4915;-42.75;-14.25;2017-07-24 19:00:00;890.0
4916;4916;-42.75;-14.25;2017-07-24 20:00:00;890.5
4917;4917;-42.75;-14.25;2017-07-24 21:00:00;890.166
4918;4918;-42.75;-14.25;2017-07-24 22:00:00;891.0
4919;4919;-42.75;-14.25;2017-07-24 23:00:00;890.666
4920;4920;-42.75;-14.25;2017-07-25 00:00:00;890.0
4921;4921;-42.75;-14.25;2017-07-25 01:00:00;890.0
4922;4922;-42.75;-14.25;2017-07-25 02:00:00;889.166
4923;4923;-42.75;-14.25;2017-07-25 03:00:00;889.0
4924;4924;-42.75;-14.25;2017-07-25 04:00:00;889.0
4925;4925;-42.75;-14.25;2017-07-25 05:00:00;889.0
4926;4926;-42.75;-14.25;2017-07-25 06:00:00;889.0
4927;4927;-42.75;-14.25;2017-07-25 07:00:00;890.0
4928;4928;-42.75;-14.25;2017-07-25 08:00:00;890.666
4929;4929;-42.75;-14.25;2017-07-25 09:00:00;891.666
4930;4930;-42.75;-14.25;2017-07-25 10:00:00;892.0
4931;4931;-42.75;-14.25;2017-07-25 11:00:00;891.5
4932;4932;-42.75;-14.25;2017-07-25 12:00:00;891.0
4933;4933;-42.75;-14.25;2017-07-25 13:00:00;890.0
4934;4934;-42.75;-14.25;2017-07-25 14:00:00;890.0
4935;4935;-42.75;-14.25;2017-07-25 15:00:00;889.834
4936;4936;-42.75;-14.25;2017-07-25 16:00:00;889.0
4937;4937;-42.75;-14.25;2017-07-25 17:00:00;889.0
4938;4938;-42.75;-14.25;2017-07-25 18:00:00;889.0
4939;4939;-42.75;-14.25;2017-07-25 19:00:00;889.0
4940;4940;-42.75;-14.25;2017-07-25 20:00:00;889.0
4941;4941;-42.75;-14.25;2017-07-25 21:00:00;889.0
4942;4942;-42.75;-14.25;2017-07-25 22:00:00;889.0
4943;4943;-42.75;-14.25;2017-07-25 23:00:00;889.0
4944;4944;-42.75;-14.25;2017-07-26 00:00:00;888.166
4945;4945;-42.75;-14.25;2017-07-26 01:00:00;888.0
4946;4946;-42.75;-14.25;2017-07-26 02:00:00;887.166
4947;4947;-42.75;-14.25;2017-07-26 03:00:00;887.0
4948;4948;-42.75;-14.25;2017-07-26 04:00:00;887.0
4949;4949;-42.75;-14.25;2017-07-26 05:00:00;887.0
4950;4950;-42.75;-14.25;2017-07-26 06:00:00;887.0
4951;4951;-42.75;-14.25;2017-07-26 07:00:00;887.0
4952;4952;-42.75;-14.25;2017-07-26 08:00:00;887.666
4953;4953;-42.75;-14.25;2017-07-26 09:00:00;888.5
4954;4954;-42.75;-14.25;2017-07-26 10:00:00;889.5
4955;4955;-42.75;-14.25;2017-07-26 11:00:00;889.334
4956;4956;-42.75;-14.25;2017-07-26 12:00:00;889.0
4957;4957;-42.75;-14.25;2017-07-26 13:00:00;888.666
4958;4958;-42.75;-14.25;2017-07-26 14:00:00;888.0
4959;4959;-42.75;-14.25;2017-07-26 15:00:00;888.0
4960;4960;-42.75;-14.25;2017-07-26 16:00:00;888.0
4961;4961;-42.75;-14.25;2017-07-26 17:00:00;888.0
4962;4962;-42.75;-14.25;2017-07-26 18:00:00;888.0
4963;4963;-42.75;-14.25;2017-07-26 19:00:00;888.0
4964;4964;-42.75;-14.25;2017-07-26 20:00:00;888.0
4965;4965;-42.75;-14.25;2017-07-26 21:00:00;888.0
4966;4966;-42.75;-14.25;2017-07-26 22:00:00;888.0
4967;4967;-42.75;-14.25;2017-07-26 23:00:00;888.0
4968;4968;-42.75;-14.25;2017-07-27 00:00:00;887.666
4969;4969;-42.75;-14.25;2017-07-27 01:00:00;887.0
4970;4970;-42.75;-14.25;2017-07-27 02:00:00;886.0
4971;4971;-42.75;-14.25;2017-07-27 03:00:00;886.0
4972;4972;-42.75;-14.25;2017-07-27 04:00:00;886.0
4973;4973;-42.75;-14.25;2017-07-27 05:00:00;886.0
4974;4974;-42.75;-14.25;2017-07-27 06:00:00;886.666
4975;4975;-42.75;-14.25;2017-07-27 07:00:00;887.0
4976;4976;-42.75;-14.25;2017-07-27 08:00:00;887.666
4977;4977;-42.75;-14.25;2017-07-27 09:00:00;888.334
4978;4978;-42.75;-14.25;2017-07-27 10:00:00;889.0
4979;4979;-42.75;-14.25;2017-07-27 11:00:00;889.0
4980;4980;-42.75;-14.25;2017-07-27 12:00:00;888.5
4981;4981;-42.75;-14.25;2017-07-27 13:00:00;888.0
4982;4982;-42.75;-14.25;2017-07-27 14:00:00;887.0
4983;4983;-42.75;-14.25;2017-07-27 15:00:00;887.0
4984;4984;-42.75;-14.25;2017-07-27 16:00:00;887.0
4985;4985;-42.75;-14.25;2017-07-27 17:00:00;887.0
4986;4986;-42.75;-14.25;2017-07-27 18:00:00;887.0
4987;4987;-42.75;-14.25;2017-07-27 19:00:00;887.166
4988;4988;-42.75;-14.25;2017-07-27 20:00:00;888.0
4989;4989;-42.75;-14.25;2017-07-27 21:00:00;887.0
4990;4990;-42.75;-14.25;2017-07-27 22:00:00;887.334
4991;4991;-42.75;-14.25;2017-07-27 23:00:00;887.834
4992;4992;-42.75;-14.25;2017-07-28 00:00:00;887.0
4993;4993;-42.75;-14.25;2017-07-28 01:00:00;886.666
4994;4994;-42.75;-14.25;2017-07-28 02:00:00;886.0
4995;4995;-42.75;-14.25;2017-07-28 03:00:00;886.0
4996;4996;-42.75;-14.25;2017-07-28 04:00:00;886.0
4997;4997;-42.75;-14.25;2017-07-28 05:00:00;886.0
4998;4998;-42.75;-14.25;2017-07-28 06:00:00;886.334
4999;4999;-42.75;-14.25;2017-07-28 07:00:00;887.0
5000;5000;-42.75;-14.25;2017-07-28 08:00:00;887.666
5001;5001;-42.75;-14.25;2017-07-28 09:00:00;888.0
5002;5002;-42.75;-14.25;2017-07-28 10:00:00;888.0
5003;5003;-42.75;-14.25;2017-07-28 11:00:00;888.0
5004;5004;-42.75;-14.25;2017-07-28 12:00:00;888.0
5005;5005;-42.75;-14.25;2017-07-28 13:00:00;887.166
5006;5006;-42.75;-14.25;2017-07-28 14:00:00;887.0
5007;5007;-42.75;-14.25;2017-07-28 15:00:00;887.0
5008;5008;-42.75;-14.25;2017-07-28 16:00:00;887.0
5009;5009;-42.75;-14.25;2017-07-28 17:00:00;887.0
5010;5010;-42.75;-14.25;2017-07-28 18:00:00;887.666
5011;5011;-42.75;-14.25;2017-07-28 19:00:00;888.0
5012;5012;-42.75;-14.25;2017-07-28 20:00:00;889.0
5013;5013;-42.75;-14.25;2017-07-28 21:00:00;889.0
5014;5014;-42.75;-14.25;2017-07-28 22:00:00;889.0
5015;5015;-42.75;-14.25;2017-07-28 23:00:00;889.0
5016;5016;-42.75;-14.25;2017-07-29 00:00:00;888.666
5017;5017;-42.75;-14.25;2017-07-29 01:00:00;888.5
5018;5018;-42.75;-14.25;2017-07-29 02:00:00;888.5
5019;5019;-42.75;-14.25;2017-07-29 03:00:00;888.0
5020;5020;-42.75;-14.25;2017-07-29 04:00:00;887.666
5021;5021;-42.75;-14.25;2017-07-29 05:00:00;887.5
5022;5022;-42.75;-14.25;2017-07-29 06:00:00;888.0
5023;5023;-42.75;-14.25;2017-07-29 07:00:00;888.0
5024;5024;-42.75;-14.25;2017-07-29 08:00:00;888.834
5025;5025;-42.75;-14.25;2017-07-29 09:00:00;889.666
5026;5026;-42.75;-14.25;2017-07-29 10:00:00;890.0
5027;5027;-42.75;-14.25;2017-07-29 11:00:00;890.0
5028;5028;-42.75;-14.25;2017-07-29 12:00:00;890.0
5029;5029;-42.75;-14.25;2017-07-29 13:00:00;889.0
5030;5030;-42.75;-14.25;2017-07-29 14:00:00;889.0
5031;5031;-42.75;-14.25;2017-07-29 15:00:00;889.0
5032;5032;-42.75;-14.25;2017-07-29 16:00:00;889.0
5033;5033;-42.75;-14.25;2017-07-29 17:00:00;889.0
5034;5034;-42.75;-14.25;2017-07-29 18:00:00;889.0
5035;5035;-42.75;-14.25;2017-07-29 19:00:00;889.0
5036;5036;-42.75;-14.25;2017-07-29 20:00:00;890.0
5037;5037;-42.75;-14.25;2017-07-29 21:00:00;890.0
5038;5038;-42.75;-14.25;2017-07-29 22:00:00;890.0
5039;5039;-42.75;-14.25;2017-07-29 23:00:00;890.0
5040;5040;-42.75;-14.25;2017-07-30 00:00:00;889.667
5041;5041;-42.75;-14.25;2017-07-30 01:00:00;889.0
5042;5042;-42.75;-14.25;2017-07-30 02:00:00;889.0
5043;5043;-42.75;-14.25;2017-07-30 03:00:00;888.5
5044;5044;-42.75;-14.25;2017-07-30 04:00:00;888.0
5045;5045;-42.75;-14.25;2017-07-30 05:00:00;888.0
5046;5046;-42.75;-14.25;2017-07-30 06:00:00;888.0
5047;5047;-42.75;-14.25;2017-07-30 07:00:00;888.666
5048;5048;-42.75;-14.25;2017-07-30 08:00:00;889.666
5049;5049;-42.75;-14.25;2017-07-30 09:00:00;890.0
5050;5050;-42.75;-14.25;2017-07-30 10:00:00;890.5
5051;5051;-42.75;-14.25;2017-07-30 11:00:00;890.5
5052;5052;-42.75;-14.25;2017-07-30 12:00:00;890.334
5053;5053;-42.75;-14.25;2017-07-30 13:00:00;890.0
5054;5054;-42.75;-14.25;2017-07-30 14:00:00;889.0
5055;5055;-42.75;-14.25;2017-07-30 15:00:00;889.0
5056;5056;-42.75;-14.25;2017-07-30 16:00:00;889.0
5057;5057;-42.75;-14.25;2017-07-30 17:00:00;889.0
5058;5058;-42.75;-14.25;2017-07-30 18:00:00;889.0
5059;5059;-42.75;-14.25;2017-07-30 19:00:00;890.0
5060;5060;-42.75;-14.25;2017-07-30 20:00:00;890.0
5061;5061;-42.75;-14.25;2017-07-30 21:00:00;890.0
5062;5062;-42.75;-14.25;2017-07-30 22:00:00;890.0
5063;5063;-42.75;-14.25;2017-07-30 23:00:00;890.0
5064;5064;-42.75;-14.25;2017-07-31 00:00:00;889.0
5065;5065;-42.75;-14.25;2017-07-31 01:00:00;889.0
5066;5066;-42.75;-14.25;2017-07-31 02:00:00;888.0
5067;5067;-42.75;-14.25;2017-07-31 03:00:00;887.166
5068;5068;-42.75;-14.25;2017-07-31 04:00:00;887.0
5069;5069;-42.75;-14.25;2017-07-31 05:00:00;887.0
5070;5070;-42.75;-14.25;2017-07-31 06:00:00;887.166
5071;5071;-42.75;-14.25;2017-07-31 07:00:00;888.0
5072;5072;-42.75;-14.25;2017-07-31 08:00:00;888.5
5073;5073;-42.75;-14.25;2017-07-31 09:00:00;889.0
5074;5074;-42.75;-14.25;2017-07-31 10:00:00;889.0
5075;5075;-42.75;-14.25;2017-07-31 11:00:00;889.0
5076;5076;-42.75;-14.25;2017-07-31 12:00:00;888.334
5077;5077;-42.75;-14.25;2017-07-31 13:00:00;887.666
5078;5078;-42.75;-14.25;2017-07-31 14:00:00;887.0
5079;5079;-42.75;-14.25;2017-07-31 15:00:00;887.0
5080;5080;-42.75;-14.25;2017-07-31 16:00:00;887.0
5081;5081;-42.75;-14.25;2017-07-31 17:00:00;887.0
5082;5082;-42.75;-14.25;2017-07-31 18:00:00;887.0
5083;5083;-42.75;-14.25;2017-07-31 19:00:00;887.166
5084;5084;-42.75;-14.25;2017-07-31 20:00:00;888.0
5085;5085;-42.75;-14.25;2017-07-31 21:00:00;888.0
5086;5086;-42.75;-14.25;2017-07-31 22:00:00;888.0
5087;5087;-42.75;-14.25;2017-07-31 23:00:00;888.0
5088;5088;-42.75;-14.25;2017-08-01 00:00:00;888.0
5089;5089;-42.75;-14.25;2017-08-01 01:00:00;887.166
5090;5090;-42.75;-14.25;2017-08-01 02:00:00;887.0
5091;5091;-42.75;-14.25;2017-08-01 03:00:00;886.666
5092;5092;-42.75;-14.25;2017-08-01 04:00:00;886.0
5093;5093;-42.75;-14.25;2017-08-01 05:00:00;887.0
5094;5094;-42.75;-14.25;2017-08-01 06:00:00;887.0
5095;5095;-42.75;-14.25;2017-08-01 07:00:00;887.334
5096;5096;-42.75;-14.25;2017-08-01 08:00:00;888.166
5097;5097;-42.75;-14.25;2017-08-01 09:00:00;889.0
5098;5098;-42.75;-14.25;2017-08-01 10:00:00;889.0
5099;5099;-42.75;-14.25;2017-08-01 11:00:00;888.334
5100;5100;-42.75;-14.25;2017-08-01 12:00:00;887.834
5101;5101;-42.75;-14.25;2017-08-01 13:00:00;887.0
5102;5102;-42.75;-14.25;2017-08-01 14:00:00;886.0
5103;5103;-42.75;-14.25;2017-08-01 15:00:00;886.0
5104;5104;-42.75;-14.25;2017-08-01 16:00:00;886.0
5105;5105;-42.75;-14.25;2017-08-01 17:00:00;886.0
5106;5106;-42.75;-14.25;2017-08-01 18:00:00;886.0
5107;5107;-42.75;-14.25;2017-08-01 19:00:00;886.666
5108;5108;-42.75;-14.25;2017-08-01 20:00:00;887.0
5109;5109;-42.75;-14.25;2017-08-01 21:00:00;887.0
5110;5110;-42.75;-14.25;2017-08-01 22:00:00;887.0
5111;5111;-42.75;-14.25;2017-08-01 23:00:00;887.0
5112;5112;-42.75;-14.25;2017-08-02 00:00:00;887.0
5113;5113;-42.75;-14.25;2017-08-02 01:00:00;886.5
5114;5114;-42.75;-14.25;2017-08-02 02:00:00;886.0
5115;5115;-42.75;-14.25;2017-08-02 03:00:00;886.0
5116;5116;-42.75;-14.25;2017-08-02 04:00:00;886.0
5117;5117;-42.75;-14.25;2017-08-02 05:00:00;886.834
5118;5118;-42.75;-14.25;2017-08-02 06:00:00;887.334
5119;5119;-42.75;-14.25;2017-08-02 07:00:00;888.166
5120;5120;-42.75;-14.25;2017-08-02 08:00:00;889.166
5121;5121;-42.75;-14.25;2017-08-02 09:00:00;890.0
5122;5122;-42.75;-14.25;2017-08-02 10:00:00;890.0
5123;5123;-42.75;-14.25;2017-08-02 11:00:00;890.0
5124;5124;-42.75;-14.25;2017-08-02 12:00:00;889.666
5125;5125;-42.75;-14.25;2017-08-02 13:00:00;891.166
5126;5126;-42.75;-14.25;2017-08-02 14:00:00;891.0
5127;5127;-42.75;-14.25;2017-08-02 15:00:00;890.5
5128;5128;-42.75;-14.25;2017-08-02 16:00:00;887.166
5129;5129;-42.75;-14.25;2017-08-02 17:00:00;887.0
5130;5130;-42.75;-14.25;2017-08-02 18:00:00;887.0
5131;5131;-42.75;-14.25;2017-08-02 19:00:00;888.0
5132;5132;-42.75;-14.25;2017-08-02 20:00:00;888.0
5133;5133;-42.75;-14.25;2017-08-02 21:00:00;888.334
5134;5134;-42.75;-14.25;2017-08-02 22:00:00;888.834
5135;5135;-42.75;-14.25;2017-08-02 23:00:00;888.0
5136;5136;-42.75;-14.25;2017-08-03 00:00:00;887.834
5137;5137;-42.75;-14.25;2017-08-03 01:00:00;887.0
5138;5138;-42.75;-14.25;2017-08-03 02:00:00;886.166
5139;5139;-42.75;-14.25;2017-08-03 03:00:00;886.0
5140;5140;-42.75;-14.25;2017-08-03 04:00:00;886.0
5141;5141;-42.75;-14.25;2017-08-03 05:00:00;886.0
5142;5142;-42.75;-14.25;2017-08-03 06:00:00;886.5
5143;5143;-42.75;-14.25;2017-08-03 07:00:00;887.334
5144;5144;-42.75;-14.25;2017-08-03 08:00:00;888.166
5145;5145;-42.75;-14.25;2017-08-03 09:00:00;889.0
5146;5146;-42.75;-14.25;2017-08-03 10:00:00;889.0
5147;5147;-42.75;-14.25;2017-08-03 11:00:00;888.834
5148;5148;-42.75;-14.25;2017-08-03 12:00:00;890.666
5149;5149;-42.75;-14.25;2017-08-03 13:00:00;889.333
5150;5150;-42.75;-14.25;2017-08-03 14:00:00;887.833
5151;5151;-42.75;-14.25;2017-08-03 15:00:00;888.333
5152;5152;-42.75;-14.25;2017-08-03 16:00:00;886.833
5153;5153;-42.75;-14.25;2017-08-03 17:00:00;886.166
5154;5154;-42.75;-14.25;2017-08-03 18:00:00;885.5
5155;5155;-42.75;-14.25;2017-08-03 19:00:00;886.0
5156;5156;-42.75;-14.25;2017-08-03 20:00:00;886.0
5157;5157;-42.75;-14.25;2017-08-03 21:00:00;886.0
5158;5158;-42.75;-14.25;2017-08-03 22:00:00;886.0
5159;5159;-42.75;-14.25;2017-08-03 23:00:00;886.0
