;Longitude;Latitude;Data;VentoC;Pressao;Temperatura;DirecaoVento
1382;-42.75;-14.25;2017-02-27 14:00:00;4.668;881.334;26.733;118.73
1383;-42.75;-14.25;2017-02-27 15:00:00;5.37;880.666;27.367;120.08
1384;-42.75;-14.25;2017-02-27 16:00:00;6.082;880.0;27.666;107.97
1385;-42.75;-14.25;2017-02-27 17:00:00;5.454;880.0;27.567;107.4
1386;-42.75;-14.25;2017-02-27 18:00:00;7.678;880.0;26.934;103.83
1387;-42.75;-14.25;2017-02-27 19:00:00;9.522;880.667;26.484;99.45
1388;-42.75;-14.25;2017-02-27 20:00:00;9.28;881.166;26.366;98.67
1389;-42.75;-14.25;2017-02-27 21:00:00;8.432;882.0;24.934;110.53
1390;-42.75;-14.25;2017-02-27 22:00:00;9.484;882.0;22.2;112.93
1391;-42.75;-14.25;2017-02-27 23:00:00;9.675;882.334;21.45;105.35
1392;-42.75;-14.25;2017-02-28 00:00:00;9.675;882.0;20.717;109.1
1393;-42.75;-14.25;2017-02-28 01:00:00;8.51;881.166;19.684;114.4
1394;-42.75;-14.25;2017-02-28 02:00:00;8.02;881.0;18.75;114.75
1395;-42.75;-14.25;2017-02-28 03:00:00;7.385;881.0;18.2;120.1
1396;-42.75;-14.25;2017-02-28 04:00:00;6.622;881.0;17.917;116.58
1397;-42.75;-14.25;2017-02-28 05:00:00;6.715;881.0;17.716;115.83
1398;-42.75;-14.25;2017-02-28 06:00:00;6.675;881.0;17.633;116.45
1399;-42.75;-14.25;2017-02-28 07:00:00;5.928;881.834;17.883;111.62
1400;-42.75;-14.25;2017-02-28 08:00:00;5.796;882.666;18.3;108.85
1401;-42.75;-14.25;2017-02-28 09:00:00;5.764;883.0;20.45;113.93
1402;-42.75;-14.25;2017-02-28 10:00:00;4.925;883.0;22.517;107.52
1403;-42.75;-14.25;2017-02-28 11:00:00;3.698;883.0;24.55;98.55
1404;-42.75;-14.25;2017-02-28 12:00:00;3.117;882.166;25.966;123.55
1405;-42.75;-14.25;2017-02-28 13:00:00;3.675;881.166;26.966;146.78
1406;-42.75;-14.25;2017-02-28 14:00:00;4.448;880.334;27.4;127.52
1407;-42.75;-14.25;2017-02-28 15:00:00;3.614;880.0;27.833;116.8
1408;-42.75;-14.25;2017-02-28 16:00:00;3.016;879.0;25.667;287.33
1409;-42.75;-14.25;2017-02-28 17:00:00;1.472;879.0;25.9;86.17
1410;-42.75;-14.25;2017-02-28 18:00:00;5.334;879.0;24.25;33.27
1411;-42.75;-14.25;2017-02-28 19:00:00;5.274;879.0;21.35;125.43
1412;-42.75;-14.25;2017-02-28 20:00:00;5.334;880.0;23.016;102.15
1413;-42.75;-14.25;2017-02-28 21:00:00;7.405;881.0;22.734;106.78
1414;-42.75;-14.25;2017-02-28 22:00:00;9.65;881.0;21.034;109.2
1415;-42.75;-14.25;2017-02-28 23:00:00;8.274;881.0;20.8;113.13
1416;-42.75;-14.25;2017-03-01 00:00:00;8.053;880.834;20.25;113.83
1417;-42.75;-14.25;2017-03-01 01:00:00;8.485;880.166;19.417;108.43
1418;-42.75;-14.25;2017-03-01 02:00:00;6.805;880.0;18.9;110.0
1419;-42.75;-14.25;2017-03-01 03:00:00;5.848;880.0;18.534;98.23
1420;-42.75;-14.25;2017-03-01 04:00:00;1.813;880.333;18.75;243.3
1421;-42.75;-14.25;2017-03-01 05:00:00;2.058;881.0;18.516;185.08
1422;-42.75;-14.25;2017-03-01 06:00:00;2.173;881.5;18.484;204.17
1423;-42.75;-14.25;2017-03-01 07:00:00;3.002;882.0;18.434;183.0
1424;-42.75;-14.25;2017-03-01 08:00:00;2.894;883.0;18.583;150.52
1425;-42.75;-14.25;2017-03-01 09:00:00;3.26;883.5;18.916;147.45
1426;-42.75;-14.25;2017-03-01 10:00:00;2.126;884.0;19.517;128.8
1427;-42.75;-14.25;2017-03-01 11:00:00;2.518;884.0;21.466;141.57
1428;-42.75;-14.25;2017-03-01 12:00:00;2.642;883.834;21.633;205.98
1429;-42.75;-14.25;2017-03-01 13:00:00;1.808;883.0;20.65;287.33
1430;-42.75;-14.25;2017-03-01 14:00:00;2.763;882.666;22.716;249.05
1431;-42.75;-14.25;2017-03-01 15:00:00;5.193;882.0;21.883;315.27
1432;-42.75;-14.25;2017-03-01 16:00:00;7.098;881.333;20.7;288.78
1433;-42.75;-14.25;2017-03-01 17:00:00;7.495;882.0;20.5;305.02
1434;-42.75;-14.25;2017-03-01 18:00:00;6.62;882.166;20.334;290.5
1435;-42.75;-14.25;2017-03-01 19:00:00;4.114;882.834;18.934;88.03
1436;-42.75;-14.25;2017-03-01 20:00:00;4.397;882.5;18.066;193.83
1437;-42.75;-14.25;2017-03-01 21:00:00;3.61;883.0;20.166;139.13
1438;-42.75;-14.25;2017-03-01 22:00:00;6.114;883.0;21.083;107.32
1439;-42.75;-14.25;2017-03-01 23:00:00;5.577;883.0;20.567;111.27
1440;-42.75;-14.25;2017-03-02 00:00:00;4.798;883.0;20.334;104.88
1441;-42.75;-14.25;2017-03-02 01:00:00;4.126;882.334;20.266;112.72
1442;-42.75;-14.25;2017-03-02 02:00:00;4.915;882.0;19.65;122.67
1443;-42.75;-14.25;2017-03-02 03:00:00;5.365;882.0;19.066;123.73
1444;-42.75;-14.25;2017-03-02 04:00:00;5.792;882.334;18.316;116.92
1445;-42.75;-14.25;2017-03-02 05:00:00;8.008;883.0;18.167;104.07
1446;-42.75;-14.25;2017-03-02 06:00:00;7.128;883.334;18.234;100.5
1447;-42.75;-14.25;2017-03-02 07:00:00;8.062;884.0;17.9;105.93
1448;-42.75;-14.25;2017-03-02 08:00:00;8.045;884.834;18.25;100.48
1449;-42.75;-14.25;2017-03-02 09:00:00;7.616;885.0;19.516;106.72
1450;-42.75;-14.25;2017-03-02 10:00:00;7.218;885.0;20.333;112.3
1451;-42.75;-14.25;2017-03-02 11:00:00;6.4;885.0;21.817;107.43
1452;-42.75;-14.25;2017-03-02 12:00:00;5.188;884.5;23.284;120.1
1453;-42.75;-14.25;2017-03-02 13:00:00;4.556;884.0;24.317;132.25
1454;-42.75;-14.25;2017-03-02 14:00:00;4.204;883.0;25.416;140.28
1455;-42.75;-14.25;2017-03-02 15:00:00;4.717;882.5;26.133;130.83
1456;-42.75;-14.25;2017-03-02 16:00:00;5.758;882.0;26.734;135.43
1457;-42.75;-14.25;2017-03-02 17:00:00;5.62;882.0;26.617;145.43
1458;-42.75;-14.25;2017-03-02 18:00:00;5.818;882.0;25.25;153.75
1459;-42.75;-14.25;2017-03-02 19:00:00;6.035;882.334;25.167;137.52
1460;-42.75;-14.25;2017-03-02 20:00:00;8.87;883.0;24.2;115.7
1461;-42.75;-14.25;2017-03-02 21:00:00;9.454;883.5;22.834;109.22
1462;-42.75;-14.25;2017-03-02 22:00:00;8.955;884.0;21.867;106.23
1463;-42.75;-14.25;2017-03-02 23:00:00;6.674;884.0;21.167;113.62
1464;-42.75;-14.25;2017-03-03 00:00:00;5.614;884.0;20.416;117.33
1465;-42.75;-14.25;2017-03-03 01:00:00;7.126;884.0;19.567;117.07
1466;-42.75;-14.25;2017-03-03 02:00:00;8.4;884.0;18.7;115.75
1467;-42.75;-14.25;2017-03-03 03:00:00;9.435;884.0;17.733;119.23
1468;-42.75;-14.25;2017-03-03 04:00:00;9.643;884.0;16.95;119.85
1469;-42.75;-14.25;2017-03-03 05:00:00;9.282;884.0;16.55;116.88
1470;-42.75;-14.25;2017-03-03 06:00:00;9.175;884.166;16.367;114.6
1471;-42.75;-14.25;2017-03-03 07:00:00;8.627;885.0;16.784;115.65
1472;-42.75;-14.25;2017-03-03 08:00:00;8.827;885.166;17.7;115.82
1473;-42.75;-14.25;2017-03-03 09:00:00;8.275;886.0;19.233;109.37
1474;-42.75;-14.25;2017-03-03 10:00:00;7.96;886.0;20.7;107.23
1475;-42.75;-14.25;2017-03-03 11:00:00;7.148;885.166;22.034;122.07
1476;-42.75;-14.25;2017-03-03 12:00:00;6.528;885.0;23.317;131.13
1477;-42.75;-14.25;2017-03-03 13:00:00;4.705;884.166;24.5;141.95
1478;-42.75;-14.25;2017-03-03 14:00:00;3.743;884.0;25.3;146.73
1479;-42.75;-14.25;2017-03-03 15:00:00;3.98;883.334;26.284;151.05
1480;-42.75;-14.25;2017-03-03 16:00:00;4.55;883.0;26.5;153.15
1481;-42.75;-14.25;2017-03-03 17:00:00;4.456;882.166;26.167;150.65
1482;-42.75;-14.25;2017-03-03 18:00:00;4.586;882.0;24.75;130.22
1483;-42.75;-14.25;2017-03-03 19:00:00;5.896;882.666;25.05;81.6
1484;-42.75;-14.25;2017-03-03 20:00:00;6.095;883.0;25.034;74.38
1485;-42.75;-14.25;2017-03-03 21:00:00;6.874;883.666;22.383;128.6
1486;-42.75;-14.25;2017-03-03 22:00:00;7.525;884.0;21.034;121.5
1487;-42.75;-14.25;2017-03-03 23:00:00;8.175;884.0;20.666;111.45
1488;-42.75;-14.25;2017-03-04 00:00:00;8.734;884.0;19.983;110.53
1489;-42.75;-14.25;2017-03-04 01:00:00;9.204;883.0;19.316;110.02
1490;-42.75;-14.25;2017-03-04 02:00:00;8.354;882.5;18.484;117.88
1491;-42.75;-14.25;2017-03-04 03:00:00;8.087;882.0;17.7;118.55
1492;-42.75;-14.25;2017-03-04 04:00:00;8.245;882.0;17.0;119.6
1493;-42.75;-14.25;2017-03-04 05:00:00;8.946;882.666;16.65;120.22
1494;-42.75;-14.25;2017-03-04 06:00:00;8.55;882.0;16.5;119.58
1495;-42.75;-14.25;2017-03-04 07:00:00;7.66;883.166;16.55;116.28
1496;-42.75;-14.25;2017-03-04 08:00:00;7.495;884.0;17.383;111.72
1497;-42.75;-14.25;2017-03-04 09:00:00;7.214;884.0;19.367;111.55
1498;-42.75;-14.25;2017-03-04 10:00:00;7.072;884.0;20.633;116.73
1499;-42.75;-14.25;2017-03-04 11:00:00;5.908;884.0;22.266;120.73
1500;-42.75;-14.25;2017-03-04 12:00:00;4.563;883.0;23.766;126.25
1501;-42.75;-14.25;2017-03-04 13:00:00;3.035;882.666;25.184;95.42
1502;-42.75;-14.25;2017-03-04 14:00:00;3.288;882.0;26.383;159.3
1503;-42.75;-14.25;2017-03-04 15:00:00;3.144;881.834;26.85;144.58
1504;-42.75;-14.25;2017-03-04 16:00:00;2.808;881.0;27.217;168.55
1505;-42.75;-14.25;2017-03-04 17:00:00;3.133;881.0;27.034;158.33
1506;-42.75;-14.25;2017-03-04 18:00:00;2.137;881.0;25.383;151.62
1507;-42.75;-14.25;2017-03-04 19:00:00;1.192;881.0;25.45;139.93
1508;-42.75;-14.25;2017-03-04 20:00:00;2.362;880.834;25.666;125.58
1509;-42.75;-14.25;2017-03-04 21:00:00;3.733;881.0;25.783;119.3
1510;-42.75;-14.25;2017-03-04 22:00:00;5.978;881.0;25.15;122.48
1511;-42.75;-14.25;2017-03-04 23:00:00;8.174;881.0;22.034;106.7
1512;-42.75;-14.25;2017-03-05 00:00:00;6.9;880.5;21.266;106.17
1513;-42.75;-14.25;2017-03-05 01:00:00;6.617;880.0;20.25;118.35
1514;-42.75;-14.25;2017-03-05 02:00:00;6.585;880.0;19.284;126.83
1515;-42.75;-14.25;2017-03-05 03:00:00;6.18;880.0;18.666;124.05
1516;-42.75;-14.25;2017-03-05 04:00:00;6.812;880.0;17.85;118.7
1517;-42.75;-14.25;2017-03-05 05:00:00;6.585;880.0;17.15;122.95
1518;-42.75;-14.25;2017-03-05 06:00:00;6.267;881.0;16.8;125.63
1519;-42.75;-14.25;2017-03-05 07:00:00;5.822;881.666;17.316;120.88
1520;-42.75;-14.25;2017-03-05 08:00:00;5.232;882.666;18.65;122.92
1521;-42.75;-14.25;2017-03-05 09:00:00;4.585;883.0;19.633;119.17
1522;-42.75;-14.25;2017-03-05 10:00:00;4.452;883.0;21.7;112.7
1523;-42.75;-14.25;2017-03-05 11:00:00;3.305;883.0;24.284;122.45
1524;-42.75;-14.25;2017-03-05 12:00:00;3.166;882.666;25.684;126.42
1525;-42.75;-14.25;2017-03-05 13:00:00;2.663;881.834;26.633;194.02
1526;-42.75;-14.25;2017-03-05 14:00:00;3.438;881.0;27.184;138.75
1527;-42.75;-14.25;2017-03-05 15:00:00;2.528;880.834;28.35;116.93
1528;-42.75;-14.25;2017-03-05 16:00:00;2.712;880.0;28.366;141.82
1529;-42.75;-14.25;2017-03-05 17:00:00;3.008;880.0;27.5;144.47
1530;-42.75;-14.25;2017-03-05 18:00:00;3.705;880.0;26.05;136.4
1531;-42.75;-14.25;2017-03-05 19:00:00;4.808;880.0;25.784;119.98
1532;-42.75;-14.25;2017-03-05 20:00:00;5.095;880.0;26.15;127.68
1533;-42.75;-14.25;2017-03-05 21:00:00;4.515;880.0;26.3;133.58
1534;-42.75;-14.25;2017-03-05 22:00:00;4.033;880.0;26.0;130.32
1535;-42.75;-14.25;2017-03-05 23:00:00;6.852;880.0;25.1;122.02
1536;-42.75;-14.25;2017-03-06 00:00:00;6.624;880.0;21.766;121.25
1537;-42.75;-14.25;2017-03-06 01:00:00;6.705;880.0;21.016;120.72
1538;-42.75;-14.25;2017-03-06 02:00:00;5.937;880.0;20.667;122.48
1539;-42.75;-14.25;2017-03-06 03:00:00;6.636;880.166;20.117;126.02
1540;-42.75;-14.25;2017-03-06 04:00:00;6.778;881.0;19.517;124.7
1541;-42.75;-14.25;2017-03-06 05:00:00;6.713;881.166;18.684;124.93
1542;-42.75;-14.25;2017-03-06 06:00:00;6.582;882.0;17.983;119.87
1543;-42.75;-14.25;2017-03-06 07:00:00;5.398;882.666;18.583;108.32
1544;-42.75;-14.25;2017-03-06 08:00:00;5.22;883.0;20.116;105.73
1545;-42.75;-14.25;2017-03-06 09:00:00;5.49;883.5;21.716;105.7
1546;-42.75;-14.25;2017-03-06 10:00:00;5.6;883.834;23.334;104.97
1547;-42.75;-14.25;2017-03-06 11:00:00;4.608;883.0;24.95;118.22
1548;-42.75;-14.25;2017-03-06 12:00:00;4.188;882.834;26.534;126.32
1549;-42.75;-14.25;2017-03-06 13:00:00;3.178;882.0;27.383;160.58
1550;-42.75;-14.25;2017-03-06 14:00:00;3.802;881.666;28.0;173.33
1551;-42.75;-14.25;2017-03-06 15:00:00;4.078;881.0;28.466;164.63
1552;-42.75;-14.25;2017-03-06 16:00:00;3.704;881.0;28.65;167.17
1553;-42.75;-14.25;2017-03-06 17:00:00;3.135;881.0;28.766;165.68
1554;-42.75;-14.25;2017-03-06 18:00:00;2.682;881.0;27.566;169.2
1555;-42.75;-14.25;2017-03-06 19:00:00;2.368;881.0;26.916;160.42
1556;-42.75;-14.25;2017-03-06 20:00:00;3.784;881.834;26.866;112.78
1557;-42.75;-14.25;2017-03-06 21:00:00;3.62;882.0;26.734;62.22
1558;-42.75;-14.25;2017-03-06 22:00:00;6.9;883.0;24.234;130.25
1559;-42.75;-14.25;2017-03-06 23:00:00;6.79;882.5;22.4;139.87
1560;-42.75;-14.25;2017-03-07 00:00:00;7.83;882.0;21.584;137.95
1561;-42.75;-14.25;2017-03-07 01:00:00;8.402;882.0;21.2;118.43
1562;-42.75;-14.25;2017-03-07 02:00:00;8.305;882.0;20.517;108.47
1563;-42.75;-14.25;2017-03-07 03:00:00;8.033;882.0;19.916;105.93
1564;-42.75;-14.25;2017-03-07 04:00:00;7.103;882.0;19.334;107.42
1565;-42.75;-14.25;2017-03-07 05:00:00;6.432;882.0;18.65;107.8
1566;-42.75;-14.25;2017-03-07 06:00:00;6.825;882.334;18.383;106.22
1567;-42.75;-14.25;2017-03-07 07:00:00;6.585;883.166;18.334;112.0
1568;-42.75;-14.25;2017-03-07 08:00:00;6.03;883.834;19.4;115.08
1569;-42.75;-14.25;2017-03-07 09:00:00;7.174;884.0;20.934;117.57
1570;-42.75;-14.25;2017-03-07 10:00:00;7.725;884.0;22.617;118.9
1571;-42.75;-14.25;2017-03-07 11:00:00;6.86;884.0;24.35;128.1
1572;-42.75;-14.25;2017-03-07 12:00:00;5.174;883.5;25.566;144.57
1573;-42.75;-14.25;2017-03-07 13:00:00;4.838;883.0;26.65;156.52
1574;-42.75;-14.25;2017-03-07 14:00:00;4.835;882.334;27.2;147.0
1575;-42.75;-14.25;2017-03-07 15:00:00;5.252;882.0;27.8;151.02
1576;-42.75;-14.25;2017-03-07 16:00:00;4.685;882.0;28.366;157.98
1577;-42.75;-14.25;2017-03-07 17:00:00;5.004;882.0;28.4;153.33
1578;-42.75;-14.25;2017-03-07 18:00:00;5.52;882.0;26.7;146.9
1579;-42.75;-14.25;2017-03-07 19:00:00;5.788;882.0;26.284;140.62
1580;-42.75;-14.25;2017-03-07 20:00:00;7.877;882.666;25.7;113.18
1581;-42.75;-14.25;2017-03-07 21:00:00;5.498;883.0;24.3;118.43
1582;-42.75;-14.25;2017-03-07 22:00:00;5.173;883.0;22.534;130.52
1583;-42.75;-14.25;2017-03-07 23:00:00;7.11;883.0;21.55;135.4
1584;-42.75;-14.25;2017-03-08 00:00:00;7.528;883.0;21.234;123.32
1585;-42.75;-14.25;2017-03-08 01:00:00;6.895;882.834;20.716;127.88
1586;-42.75;-14.25;2017-03-08 02:00:00;6.777;882.0;20.0;129.63
1587;-42.75;-14.25;2017-03-08 03:00:00;7.325;882.0;19.283;124.02
1588;-42.75;-14.25;2017-03-08 04:00:00;8.43;882.0;18.55;116.2
1589;-42.75;-14.25;2017-03-08 05:00:00;9.14;882.0;17.5;110.88
1590;-42.75;-14.25;2017-03-08 06:00:00;9.468;882.5;17.05;108.12
1591;-42.75;-14.25;2017-03-08 07:00:00;8.294;883.0;17.55;104.55
1592;-42.75;-14.25;2017-03-08 08:00:00;8.183;884.0;19.133;105.93
1593;-42.75;-14.25;2017-03-08 09:00:00;9.814;884.0;20.966;106.62
1594;-42.75;-14.25;2017-03-08 10:00:00;9.015;884.0;22.417;113.72
1595;-42.75;-14.25;2017-03-08 11:00:00;7.598;884.0;23.834;122.35
1596;-42.75;-14.25;2017-03-08 12:00:00;7.317;883.334;25.35;125.4
1597;-42.75;-14.25;2017-03-08 13:00:00;7.218;882.666;26.8;136.38
1598;-42.75;-14.25;2017-03-08 14:00:00;6.555;882.0;27.8;134.7
1599;-42.75;-14.25;2017-03-08 15:00:00;5.608;881.666;28.267;129.82
1600;-42.75;-14.25;2017-03-08 16:00:00;6.469;881.0;28.934;130.15
1601;-42.75;-14.25;2017-03-08 17:00:00;6.64;881.0;28.65;138.77
1602;-42.75;-14.25;2017-03-08 18:00:00;5.878;881.166;27.266;121.0
1603;-42.75;-14.25;2017-03-08 19:00:00;7.33;882.0;26.45;115.07
1604;-42.75;-14.25;2017-03-08 20:00:00;8.606;882.666;24.7;120.7
1605;-42.75;-14.25;2017-03-08 21:00:00;8.677;883.0;23.267;111.37
1606;-42.75;-14.25;2017-03-08 22:00:00;8.978;884.0;22.133;112.87
1607;-42.75;-14.25;2017-03-08 23:00:00;8.488;883.834;21.434;107.47
1608;-42.75;-14.25;2017-03-09 00:00:00;9.91;883.0;20.75;90.52
1609;-42.75;-14.25;2017-03-09 01:00:00;8.576;883.0;19.266;81.73
1610;-42.75;-14.25;2017-03-09 02:00:00;8.108;882.0;18.117;87.0
1611;-42.75;-14.25;2017-03-09 03:00:00;7.13;882.0;17.383;83.85
1612;-42.75;-14.25;2017-03-09 04:00:00;6.634;882.0;17.1;76.97
1613;-42.75;-14.25;2017-03-09 05:00:00;4.778;882.834;17.166;88.78
1614;-42.75;-14.25;2017-03-09 06:00:00;5.027;883.0;16.534;122.82
1615;-42.75;-14.25;2017-03-09 07:00:00;4.518;883.666;17.383;127.2
1616;-42.75;-14.25;2017-03-09 08:00:00;6.69;884.0;18.3;106.12
1617;-42.75;-14.25;2017-03-09 09:00:00;9.65;884.0;19.516;102.67
1618;-42.75;-14.25;2017-03-09 10:00:00;10.9;884.0;21.05;99.4
1619;-42.75;-14.25;2017-03-09 11:00:00;10.597;883.334;22.617;100.73
1620;-42.75;-14.25;2017-03-09 12:00:00;9.455;883.0;24.2;109.55
1621;-42.75;-14.25;2017-03-09 13:00:00;8.928;882.334;25.566;117.75
1622;-42.75;-14.25;2017-03-09 14:00:00;7.915;882.0;26.2;118.25
1623;-42.75;-14.25;2017-03-09 15:00:00;6.93;882.0;26.716;115.72
1624;-42.75;-14.25;2017-03-09 16:00:00;7.045;881.0;26.767;105.23
1625;-42.75;-14.25;2017-03-09 17:00:00;7.134;881.0;26.466;91.57
1626;-42.75;-14.25;2017-03-09 18:00:00;8.462;881.834;25.4;74.32
1627;-42.75;-14.25;2017-03-09 19:00:00;9.056;882.0;24.717;78.75
1628;-42.75;-14.25;2017-03-09 20:00:00;10.194;882.166;23.867;92.45
1629;-42.75;-14.25;2017-03-09 21:00:00;11.408;883.166;21.983;96.98
1630;-42.75;-14.25;2017-03-09 22:00:00;9.128;883.334;20.584;92.05
1631;-42.75;-14.25;2017-03-09 23:00:00;9.12;883.166;19.783;94.58
1632;-42.75;-14.25;2017-03-10 00:00:00;9.405;883.0;19.016;93.03
1633;-42.75;-14.25;2017-03-10 01:00:00;7.752;883.0;18.45;90.75
1634;-42.75;-14.25;2017-03-10 02:00:00;10.345;882.666;17.867;102.73
1635;-42.75;-14.25;2017-03-10 03:00:00;10.464;882.5;17.267;109.07
1636;-42.75;-14.25;2017-03-10 04:00:00;9.532;883.0;17.234;102.0
1637;-42.75;-14.25;2017-03-10 05:00:00;7.804;882.834;17.034;107.58
1638;-42.75;-14.25;2017-03-10 06:00:00;7.717;883.0;16.6;117.38
1639;-42.75;-14.25;2017-03-10 07:00:00;8.66;883.0;16.734;115.0
1640;-42.75;-14.25;2017-03-10 08:00:00;8.122;884.0;17.167;111.32
1641;-42.75;-14.25;2017-03-10 09:00:00;9.08;884.834;19.2;117.8
1642;-42.75;-14.25;2017-03-10 10:00:00;8.807;885.0;20.7;126.43
1643;-42.75;-14.25;2017-03-10 11:00:00;8.888;884.334;22.367;116.72
1644;-42.75;-14.25;2017-03-10 12:00:00;7.95;883.666;24.066;113.75
1645;-42.75;-14.25;2017-03-10 13:00:00;7.585;883.0;25.533;120.78
1646;-42.75;-14.25;2017-03-10 14:00:00;7.95;882.834;26.316;121.17
1647;-42.75;-14.25;2017-03-10 15:00:00;7.944;882.0;26.966;124.02
1648;-42.75;-14.25;2017-03-10 16:00:00;7.635;882.0;27.016;126.33
1649;-42.75;-14.25;2017-03-10 17:00:00;7.69;882.0;26.767;110.22
1650;-42.75;-14.25;2017-03-10 18:00:00;6.974;882.0;25.816;119.68
1651;-42.75;-14.25;2017-03-10 19:00:00;10.552;882.5;24.617;109.85
1652;-42.75;-14.25;2017-03-10 20:00:00;10.85;883.0;22.15;110.53
1653;-42.75;-14.25;2017-03-10 21:00:00;9.298;883.834;20.333;116.77
1654;-42.75;-14.25;2017-03-10 22:00:00;7.422;884.0;19.6;112.28
1655;-42.75;-14.25;2017-03-10 23:00:00;6.187;884.0;19.15;108.38
1656;-42.75;-14.25;2017-03-11 00:00:00;6.236;883.666;18.75;104.25
1657;-42.75;-14.25;2017-03-11 01:00:00;7.442;883.0;18.55;103.05
1658;-42.75;-14.25;2017-03-11 02:00:00;7.22;883.0;18.166;110.17
1659;-42.75;-14.25;2017-03-11 03:00:00;6.5;883.0;17.584;107.65
1660;-42.75;-14.25;2017-03-11 04:00:00;7.542;883.0;17.234;108.07
1661;-42.75;-14.25;2017-03-11 05:00:00;7.172;883.0;16.833;108.57
1662;-42.75;-14.25;2017-03-11 06:00:00;6.24;883.0;16.484;102.17
1663;-42.75;-14.25;2017-03-11 07:00:00;5.274;884.0;16.434;109.5
1664;-42.75;-14.25;2017-03-11 08:00:00;6.445;884.0;17.216;111.95
1665;-42.75;-14.25;2017-03-11 09:00:00;6.566;884.0;18.517;105.6
1666;-42.75;-14.25;2017-03-11 10:00:00;8.476;884.0;20.05;100.67
1667;-42.75;-14.25;2017-03-11 11:00:00;9.205;884.0;22.283;99.57
1668;-42.75;-14.25;2017-03-11 12:00:00;7.875;883.666;23.584;104.23
1669;-42.75;-14.25;2017-03-11 13:00:00;7.81;883.0;24.534;118.12
1670;-42.75;-14.25;2017-03-11 14:00:00;8.695;882.0;24.9;127.42
1671;-42.75;-14.25;2017-03-11 15:00:00;9.241;882.0;25.084;125.28
1672;-42.75;-14.25;2017-03-11 16:00:00;9.318;882.0;25.35;122.82
1673;-42.75;-14.25;2017-03-11 17:00:00;7.402;882.0;25.184;126.68
1674;-42.75;-14.25;2017-03-11 18:00:00;7.508;882.0;24.266;120.55
1675;-42.75;-14.25;2017-03-11 19:00:00;9.462;882.5;23.3;112.48
1676;-42.75;-14.25;2017-03-11 20:00:00;10.197;883.0;21.15;98.73
1677;-42.75;-14.25;2017-03-11 21:00:00;9.55;883.666;20.5;96.07
1678;-42.75;-14.25;2017-03-11 22:00:00;11.125;884.0;20.066;104.25
1679;-42.75;-14.25;2017-03-11 23:00:00;10.898;884.0;19.416;110.63
1680;-42.75;-14.25;2017-03-12 00:00:00;10.884;884.0;18.834;109.13
1681;-42.75;-14.25;2017-03-12 01:00:00;10.186;883.166;18.184;111.82
1682;-42.75;-14.25;2017-03-12 02:00:00;11.234;882.666;17.716;109.42
1683;-42.75;-14.25;2017-03-12 03:00:00;10.974;882.0;17.416;104.4
1684;-42.75;-14.25;2017-03-12 04:00:00;11.05;882.0;17.134;107.4
1685;-42.75;-14.25;2017-03-12 05:00:00;10.522;882.166;16.967;108.38
1686;-42.75;-14.25;2017-03-12 06:00:00;10.338;883.0;16.55;109.22
1687;-42.75;-14.25;2017-03-12 07:00:00;10.04;883.334;16.517;103.97
1688;-42.75;-14.25;2017-03-12 08:00:00;9.724;884.0;17.2;102.98
1689;-42.75;-14.25;2017-03-12 09:00:00;9.725;884.0;18.584;105.8
1690;-42.75;-14.25;2017-03-12 10:00:00;9.356;884.0;19.716;110.78
1691;-42.75;-14.25;2017-03-12 11:00:00;8.856;884.0;21.234;109.48
1692;-42.75;-14.25;2017-03-12 12:00:00;8.038;883.0;22.633;113.88
1693;-42.75;-14.25;2017-03-12 13:00:00;7.502;883.0;23.984;105.13
1694;-42.75;-14.25;2017-03-12 14:00:00;7.095;882.166;25.016;114.32
1695;-42.75;-14.25;2017-03-12 15:00:00;6.4;882.0;25.767;107.43
1696;-42.75;-14.25;2017-03-12 16:00:00;5.536;882.0;25.9;103.85
1697;-42.75;-14.25;2017-03-12 17:00:00;5.64;881.5;25.834;97.48
1698;-42.75;-14.25;2017-03-12 18:00:00;6.335;881.0;25.016;99.1
1699;-42.75;-14.25;2017-03-12 19:00:00;7.526;881.666;24.433;90.75
1700;-42.75;-14.25;2017-03-12 20:00:00;7.932;882.0;22.734;121.78
1701;-42.75;-14.25;2017-03-12 21:00:00;9.556;882.666;21.766;116.12
1702;-42.75;-14.25;2017-03-12 22:00:00;9.472;883.0;20.666;115.57
1703;-42.75;-14.25;2017-03-12 23:00:00;9.174;882.834;19.883;113.38
1704;-42.75;-14.25;2017-03-13 00:00:00;8.568;882.0;19.334;113.38
1705;-42.75;-14.25;2017-03-13 01:00:00;8.956;882.0;18.9;110.18
1706;-42.75;-14.25;2017-03-13 02:00:00;8.155;881.166;18.416;112.98
1707;-42.75;-14.25;2017-03-13 03:00:00;8.095;881.666;17.6;121.25
1708;-42.75;-14.25;2017-03-13 04:00:00;8.262;882.0;17.134;118.43
1709;-42.75;-14.25;2017-03-13 05:00:00;7.817;882.0;16.95;117.72
1710;-42.75;-14.25;2017-03-13 06:00:00;8.434;882.5;16.916;110.77
1711;-42.75;-14.25;2017-03-13 07:00:00;8.272;883.0;17.267;112.02
1712;-42.75;-14.25;2017-03-13 08:00:00;8.113;884.0;18.234;110.25
1713;-42.75;-14.25;2017-03-13 09:00:00;7.795;884.0;19.6;114.32
